Date,Region,Total_State_Infections,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.8.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFV,XFY,XFZ
2025-08-24,WI,16729,36,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,39,0,0,0,4,13,0,0,0,0,11,0,0,4,0,0,0,0,27,179,0,0,0,0,0,0,0,0,118,15,40,40,456,0,1648,0,17,0,3,1696,665,217,93,250,23,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,26,183,15,1,0,162,10763,65,100,179,0,0,110,56,218,183
2025-08-25,WI,17481,38,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,40,0,0,0,4,13,0,0,0,0,11,0,0,4,0,0,0,0,27,186,0,0,0,0,0,0,0,0,121,14,42,41,480,0,1678,0,17,0,3,1756,686,229,94,261,24,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,189,15,1,0,163,11308,63,101,193,0,0,115,61,230,198
2025-08-26,WI,18157,40,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,41,0,0,0,4,13,0,0,0,0,12,0,0,4,0,0,0,0,26,192,0,0,0,0,0,0,0,0,123,13,43,42,503,0,1697,0,17,0,3,1807,704,241,94,271,25,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,194,16,1,0,162,11810,60,102,206,0,0,119,65,241,212
2025-08-27,WI,18710,41,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,42,0,0,0,4,13,0,0,0,0,12,0,0,4,0,0,0,0,25,196,0,0,0,0,0,0,0,0,124,11,44,42,523,0,1701,0,17,0,2,1844,715,251,93,278,25,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,26,198,16,1,0,159,12236,57,101,219,0,0,122,69,251,224
2025-08-28,WI,19041,42,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,4,12,0,0,0,0,12,0,0,4,0,0,0,0,24,198,0,0,0,0,0,0,0,0,123,10,44,42,537,0,1683,0,17,0,2,1859,718,258,91,282,25,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25,199,16,1,0,155,12519,52,100,229,0,0,124,72,258,235
2025-08-29,WI,19140,42,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,4,12,0,0,0,0,13,0,0,4,0,0,0,0,22,198,0,0,0,0,0,0,0,0,121,8,44,41,544,0,1643,0,17,0,1,1851,712,262,88,283,25,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,24,198,16,0,0,148,12651,47,97,236,0,0,125,75,262,243
2025-08-30,WI,19422,42,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,4,12,0,0,0,0,13,0,0,4,0,0,0,0,20,200,0,0,0,0,0,0,0,0,120,7,44,41,557,0,1618,0,16,0,0,1860,713,269,86,287,25,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,199,16,0,0,143,12907,42,94,380,0,0,127,84,268,253
2025-08-31,WI,19498,43,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,13,0,0,4,0,0,0,0,20,199,0,0,0,0,0,0,0,0,121,6,13,41,543,0,1585,0,16,0,0,1861,700,262,19,287,25,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,198,15,0,0,141,13014,44,103,384,0,0,129,85,268,263
2025-09-01,WI,20030,44,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,13,0,0,4,0,0,0,0,20,204,0,0,0,0,0,0,0,0,125,6,14,41,542,0,1588,0,16,0,0,1905,702,261,20,294,26,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,201,15,0,0,143,13428,47,114,397,0,0,134,87,275,279
2025-09-02,WI,20556,45,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,14,0,0,4,0,0,0,0,20,208,0,0,0,0,0,0,0,0,130,6,14,42,540,0,1588,0,15,0,0,1949,703,260,20,301,26,0,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,204,15,0,0,144,13841,50,126,410,0,0,139,90,281,295
2025-09-03,WI,20953,46,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,14,0,0,4,0,0,0,0,20,210,0,0,0,0,0,0,0,0,133,6,14,42,533,0,1577,0,15,0,0,1980,700,256,20,306,26,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,205,15,0,0,144,14170,54,137,420,0,0,144,91,285,310
2025-09-04,WI,21102,46,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,14,0,0,3,0,0,0,0,19,211,0,0,0,0,0,0,0,0,135,6,13,42,520,0,1545,0,15,0,0,1987,687,249,20,308,26,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,205,14,0,0,143,14332,56,147,426,0,0,147,92,286,321
2025-09-05,WI,21191,46,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,14,0,0,3,0,0,0,0,19,210,0,0,0,0,0,0,0,0,137,6,13,42,505,0,1509,0,14,0,0,1989,672,241,20,308,26,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,203,14,0,0,141,14456,58,156,431,0,0,149,93,286,332
2025-09-06,WI,20963,46,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,14,0,0,3,0,0,0,0,18,207,0,0,0,0,0,0,0,0,136,6,13,41,482,0,1451,0,13,0,0,1961,648,230,20,304,26,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,198,13,0,0,137,14361,60,163,429,0,0,149,92,282,338
2025-09-07,WI,20664,45,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,14,0,0,3,0,0,0,0,17,202,0,0,0,0,0,0,0,0,135,6,12,40,459,0,1389,0,12,0,0,1926,621,218,19,299,25,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,193,12,0,0,133,14217,61,169,425,0,0,149,91,277,342
2025-09-08,WI,19956,44,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,13,0,0,3,0,0,0,0,16,194,0,0,0,0,0,0,0,0,131,5,11,38,427,0,1301,0,11,0,0,1854,583,203,18,288,24,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,184,11,0,0,126,13789,61,172,413,0,0,146,88,267,339
2025-09-09,WI,19694,43,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,13,0,0,3,0,0,0,0,15,190,0,0,0,0,0,0,0,0,131,5,11,37,405,0,1244,0,11,0,0,1823,559,192,18,284,23,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,180,10,0,0,122,13665,62,178,410,0,0,145,86,262,343
2025-09-10,WI,20050,44,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,13,0,0,3,0,0,0,0,15,192,0,0,0,0,0,0,0,0,134,5,11,37,396,0,1226,0,10,0,0,1850,553,187,18,288,24,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,181,10,0,0,122,13971,65,189,420,0,0,150,88,266,358
2025-09-11,WI,20435,45,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,14,0,0,3,0,0,0,0,15,195,0,0,0,0,0,0,0,0,137,5,11,38,387,0,1209,0,10,0,0,1879,546,182,18,293,24,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,182,10,0,0,121,14299,68,202,431,0,0,154,90,270,374
2025-09-12,WI,20552,45,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,14,0,0,2,0,0,0,0,14,195,0,0,0,0,0,0,0,0,139,5,11,37,373,0,1174,0,9,0,0,1883,532,175,18,294,24,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,181,9,0,0,120,14441,71,211,436,0,0,157,91,270,385
2025-09-13,WI,20744,46,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,14,0,0,2,0,0,0,0,14,195,0,0,0,0,0,0,0,0,141,5,10,37,359,0,1143,0,9,0,0,1894,520,168,18,296,24,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,180,9,0,0,118,14637,73,222,443,0,0,160,91,272,398
2025-09-14,WI,20424,45,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,14,0,0,2,0,0,0,0,13,191,0,0,0,0,0,0,0,0,140,4,10,36,337,0,1084,0,8,0,0,1858,495,157,17,290,23,0,21,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,175,8,0,0,114,14471,74,227,439,0,0,160,90,267,401
2025-09-15,WI,19937,44,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,13,0,0,2,0,0,0,0,12,185,0,0,0,0,0,0,0,0,138,4,9,35,313,0,1018,0,7,0,0,1808,467,145,17,283,22,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,18,169,7,0,0,109,14185,75,230,431,0,0,158,88,259,400
2025-09-16,WI,18909,42,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,13,0,0,2,0,0,0,0,11,174,0,0,0,0,0,0,0,0,131,4,9,33,282,0,928,0,6,0,0,1709,427,130,16,267,21,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17,158,6,0,0,101,13509,73,226,411,0,0,151,84,245,388
2025-09-17,WI,17391,38,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,12,0,0,2,0,0,0,0,10,159,0,0,0,0,0,0,0,0,122,3,8,30,245,0,818,0,5,0,0,1566,378,112,14,245,19,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,143,5,0,0,91,12476,68,215,380,0,0,140,77,224,364
2025-09-18,WI,16534,36,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,11,0,0,1,0,0,0,0,9,150,0,0,0,0,0,0,0,0,116,3,7,28,219,0,745,0,5,0,0,1483,346,100,13,233,18,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,134,5,0,0,85,11909,67,211,364,0,0,135,73,212,354
2025-09-19,WI,15746,35,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,11,0,0,1,0,0,0,0,8,142,0,0,0,0,0,0,0,0,112,3,7,26,196,0,678,0,4,0,0,1408,316,89,13,221,17,0,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,126,4,0,0,79,11387,65,208,348,0,0,130,70,201,344
2025-09-20,WI,15119,33,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,10,0,0,1,0,0,0,0,7,136,0,0,0,0,0,0,0,0,108,2,6,25,176,0,620,0,3,0,0,1347,291,79,12,212,16,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,119,4,0,0,74,10979,64,206,337,0,0,126,67,193,337
2025-09-21,WI,14455,32,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,10,0,0,1,0,0,0,0,6,129,0,0,0,0,0,0,0,0,104,2,6,23,157,0,564,0,3,0,0,1283,266,70,11,202,15,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,113,3,0,0,69,10539,63,203,324,0,0,122,64,183,328
2025-09-22,WI,13857,31,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,9,0,0,1,0,0,0,0,6,122,0,0,0,0,0,0,0,0,100,2,5,22,139,0,513,0,2,0,0,1226,244,61,11,193,14,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,106,3,0,0,64,10144,61,200,312,0,0,118,62,175,321
2025-09-23,WI,13345,29,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,9,0,0,1,0,0,0,0,5,117,0,0,0,0,0,0,0,0,97,2,5,21,123,0,467,0,2,0,0,1176,224,53,10,185,14,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,101,2,0,0,60,9808,60,198,302,0,0,115,59,168,315
2025-09-24,WI,12852,28,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,9,0,0,1,0,0,0,0,5,112,0,0,0,0,0,0,0,0,94,2,4,20,108,0,424,0,1,0,0,1129,205,46,10,178,13,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,96,2,0,0,57,9483,59,196,293,0,0,112,57,161,309
2025-09-25,WI,11916,26,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,8,0,0,0,0,0,0,0,4,103,0,0,0,0,0,0,0,0,88,1,4,18,90,0,369,0,1,0,0,1043,180,38,9,165,12,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,87,1,0,0,51,8828,56,187,273,0,0,105,53,149,292
2025-09-26,WI,11222,25,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,8,0,0,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,83,1,3,17,76,0,325,0,0,0,0,978,160,31,8,155,11,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,81,1,0,0,47,8347,54,181,259,0,0,99,50,140,280
2025-09-27,WI,10391,23,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,7,0,0,0,0,0,0,0,3,89,0,0,0,0,0,0,0,0,77,1,3,15,62,0,280,0,0,0,0,903,139,24,8,143,14,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,42,7759,51,172,241,0,2,93,46,129,263
2025-09-28,WI,9921,22,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,73,0,0,0,60,0,261,0,0,0,0,856,138,27,7,133,15,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,70,1,0,0,44,7395,51,165,235,0,2,93,46,130,250
2025-09-29,WI,9323,21,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,68,0,0,0,58,0,239,0,0,0,0,798,134,29,7,123,16,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,66,1,0,0,44,6938,51,156,226,0,3,92,45,130,233
2025-09-30,WI,8787,19,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,6,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,64,0,0,0,56,0,219,0,0,0,0,747,131,30,6,113,16,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,62,1,0,0,45,6528,50,148,218,0,3,91,44,129,218
2025-10-01,WI,8337,18,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,60,0,0,0,54,0,203,0,0,0,0,704,128,32,6,105,16,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,59,1,0,0,45,6184,50,141,211,0,3,90,44,129,206
2025-10-02,WI,7800,17,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,55,0,0,0,51,0,185,0,0,0,0,653,124,32,6,96,16,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,55,1,0,0,45,5776,49,132,201,0,4,88,42,126,191
2025-10-03,WI,7242,16,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,51,0,0,0,48,0,167,0,0,0,0,602,119,33,5,87,16,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,44,5354,47,123,191,0,4,85,41,123,176
2025-10-04,WI,6620,15,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,46,0,0,0,45,0,148,0,0,0,0,546,112,32,5,77,16,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,43,4886,45,113,178,0,4,80,38,117,160
2025-10-05,WI,6155,14,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,42,0,0,0,42,0,134,0,0,0,0,504,107,32,4,70,16,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,42,4535,43,106,169,0,4,78,37,114,148
2025-10-06,WI,5778,13,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,39,0,0,0,41,0,122,0,0,0,0,470,103,32,4,64,16,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,41,4250,42,100,161,0,4,76,36,111,138
2025-10-07,WI,5458,12,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,37,0,0,0,39,0,111,0,0,0,0,440,100,33,4,59,15,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,41,4008,41,95,155,0,4,74,35,109,129
2025-10-08,WI,5165,11,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,34,0,0,0,37,0,102,0,0,0,0,414,97,33,4,54,15,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,40,3786,40,90,150,0,4,72,34,107,121
2025-10-09,WI,5050,11,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,33,0,0,0,37,0,97,0,0,0,0,401,98,34,4,51,16,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,41,3696,41,89,149,0,4,73,34,109,118
2025-10-10,WI,5039,11,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,33,0,0,0,38,0,93,0,0,0,0,397,100,35,4,50,16,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,43,3682,42,89,151,0,4,75,35,112,117
2025-10-11,WI,4985,11,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,32,0,0,0,38,0,89,0,0,0,0,390,101,37,4,48,17,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,44,3636,43,88,152,0,5,77,36,115,115
2025-10-12,WI,4961,11,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,32,0,0,0,38,0,85,0,0,0,0,385,103,39,4,46,18,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,45,3612,44,88,154,0,5,79,36,118,113
2025-10-13,WI,5035,11,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,32,0,0,0,39,0,83,0,0,0,0,388,107,41,4,45,19,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,48,3660,46,90,159,0,5,82,38,124,114
2025-10-14,WI,5203,12,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,32,0,0,0,41,0,83,0,0,0,0,397,113,44,4,45,20,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,51,3776,49,93,167,0,6,87,40,132,117
2025-10-15,WI,5479,12,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,34,0,0,0,44,0,83,0,0,0,0,415,122,49,4,46,22,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,56,3969,53,99,179,0,6,94,43,143,122
