Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEK
2024-02-14,MD,34029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,427,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,16,211,0,0,42,32,457,158,4,96,26794,95,157,852,157,21,574,0,157,0,2492,1627,0,0,0,3,0,0,0,0,0,91,0,93,0,0,0,0,0,0,0,0,0,0,186,0,0,0,76,61,0,39,0,0,33,0,0,0,0,0,0,1,0,28,0,46,0,335,0,0,0
2024-02-15,MD,33860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,415,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,11,214,0,0,41,23,427,140,3,94,26555,103,164,895,171,22,569,0,146,0,2548,1631,0,0,0,3,0,0,0,0,0,95,0,101,0,0,0,0,0,0,0,0,0,0,195,0,0,0,79,66,0,43,0,0,35,0,0,0,0,0,0,0,0,22,0,50,0,354,0,0,0
2024-02-16,MD,33691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,404,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,6,216,0,0,41,14,398,122,2,91,26317,111,171,937,184,24,564,0,135,0,2604,1636,0,0,0,3,0,0,0,0,0,100,0,109,0,0,0,0,0,0,0,0,0,0,205,0,0,0,82,71,0,46,0,0,38,0,0,0,0,0,0,0,0,16,0,53,0,372,0,0,0
2024-02-17,MD,33522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,393,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,1,219,0,0,41,5,369,104,1,89,26079,119,177,979,197,26,559,0,124,0,2658,1640,0,0,0,3,0,0,0,0,0,104,0,117,0,0,0,0,0,0,0,0,0,0,214,0,0,0,86,77,0,49,0,0,41,0,0,0,0,0,0,0,0,9,0,57,0,390,0,0,0
2024-02-18,MD,32536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,358,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,1,210,0,0,37,4,334,94,1,81,25209,121,184,992,201,24,547,0,130,0,2601,1653,0,0,0,22,0,0,0,0,0,137,0,118,0,0,0,0,0,0,0,0,0,0,196,0,0,0,77,69,0,44,0,0,37,0,3,0,0,0,0,0,0,9,0,52,0,368,0,0,0
2024-02-19,MD,31550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,324,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,1,201,0,0,33,4,299,85,1,73,24346,122,190,1004,204,23,536,0,136,0,2543,1662,0,0,0,40,0,0,0,0,0,167,0,118,0,0,0,0,0,0,0,0,0,0,180,0,0,0,69,62,0,40,0,0,33,0,7,0,0,0,0,0,0,9,0,46,0,347,0,0,0
2024-02-20,MD,30565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,292,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,1,193,0,0,29,4,267,76,1,65,23488,123,195,1012,206,21,524,0,140,0,2483,1667,0,0,0,57,0,0,0,0,0,195,0,118,0,0,0,0,0,0,0,0,0,0,163,0,0,0,61,55,0,35,0,0,29,0,10,0,0,0,0,0,0,8,0,41,0,326,0,0,0
2024-02-21,MD,29579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,261,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,1,185,0,0,26,3,235,67,1,58,22637,123,200,1019,207,19,512,0,145,0,2422,1669,0,0,0,73,0,0,0,0,0,221,0,118,0,1,0,0,0,0,0,0,0,0,148,0,0,0,54,48,0,31,0,0,26,0,13,0,0,0,0,0,0,8,0,36,0,306,0,0,0
2024-02-22,MD,28594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,232,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,176,0,0,22,3,206,59,0,51,21792,123,203,1022,209,18,500,0,148,0,2359,1667,0,0,0,88,0,0,0,0,0,245,0,117,0,1,0,0,0,0,0,0,0,0,133,0,0,0,47,42,0,27,0,0,22,0,15,0,0,0,0,0,0,8,0,31,0,286,0,0,0
2024-02-23,MD,27608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,204,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,168,0,0,19,3,178,51,0,44,20953,123,206,1023,209,16,487,0,151,0,2296,1661,0,0,0,101,0,0,0,0,0,267,0,117,0,1,0,0,0,0,0,0,0,0,119,0,0,0,41,36,0,23,0,0,19,0,18,0,0,0,0,0,0,7,0,27,0,267,0,0,0
2024-02-24,MD,26622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,177,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,161,0,0,16,3,151,43,0,38,20121,123,209,1021,209,15,474,0,154,0,2231,1652,0,0,0,113,0,0,0,0,0,286,0,116,0,1,0,0,0,0,0,0,0,0,106,0,0,0,34,30,0,20,0,0,16,0,20,0,0,0,0,0,0,7,0,23,0,249,0,0,0
2024-02-25,MD,26025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,155,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,155,0,0,14,2,128,37,0,32,19587,124,214,1033,212,14,468,0,158,0,2198,1664,0,0,0,126,0,0,0,0,0,308,0,116,0,1,0,0,0,0,0,0,0,0,94,0,0,0,29,25,0,16,0,0,14,0,22,0,0,0,0,0,0,7,0,19,0,235,0,0,0
2024-02-26,MD,25427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,133,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,150,0,0,11,2,105,31,0,27,19057,125,218,1042,214,13,461,0,162,0,2164,1673,0,0,0,138,0,0,0,0,0,329,0,117,0,1,0,0,0,0,0,0,0,0,83,0,0,0,24,21,0,13,0,0,11,0,24,0,0,0,0,0,0,7,0,16,0,221,0,0,0
2024-02-27,MD,24830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,112,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,145,0,0,9,2,84,25,0,22,18530,126,222,1050,216,12,455,0,165,0,2129,1680,0,0,0,150,0,0,0,0,0,348,0,117,0,1,0,0,0,0,0,0,0,0,73,0,0,0,19,16,0,10,0,0,9,0,26,0,0,0,0,0,0,7,0,12,0,207,0,0,0
2024-02-28,MD,24233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,91,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,139,0,0,6,2,63,19,0,17,18008,127,225,1057,218,11,448,0,169,0,2093,1685,0,0,0,160,0,0,0,0,0,366,0,117,0,1,0,0,0,0,0,0,0,0,63,0,0,0,14,12,0,8,0,0,6,0,28,0,0,0,0,0,0,6,0,9,0,194,0,0,0
2024-02-29,MD,23635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,72,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,134,0,0,4,2,44,13,0,12,17489,127,228,1062,219,10,440,0,171,0,2057,1688,0,0,0,171,0,0,0,0,0,383,0,117,0,1,0,0,0,0,0,0,0,0,53,0,0,0,9,8,0,5,0,0,4,0,30,0,0,0,0,0,0,6,0,6,0,182,0,0,0
2024-03-01,MD,23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,129,0,0,2,1,25,8,0,8,16974,128,231,1065,220,9,433,0,174,0,2020,1689,0,0,0,180,0,0,0,0,0,399,0,117,0,2,0,0,0,0,0,0,0,0,44,0,0,0,5,4,0,2,0,0,2,0,32,0,0,0,0,0,0,6,0,3,0,170,0,0,0
2024-03-02,MD,22440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,124,0,0,0,1,7,3,0,4,16462,128,233,1067,221,8,426,0,176,0,1982,1687,0,0,0,189,0,0,0,0,0,413,0,117,0,2,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,0,0,0,158,0,0,0
2024-03-03,MD,22117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,0,0,10,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,114,0,0,0,1,16,3,0,13,16024,117,226,1054,213,19,460,0,171,0,2022,1651,0,0,0,183,0,0,0,0,0,439,0,110,0,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,5,0,0,0,181,0,0,0
2024-03-04,MD,21793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,0,0,19,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,104,0,0,0,1,24,3,0,23,15592,106,218,1042,205,29,494,0,166,0,2061,1615,0,0,0,177,0,0,0,0,0,464,0,103,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5,0,0,0,202,0,0,0
2024-03-05,MD,21469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,82,0,0,28,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,94,0,0,0,1,32,3,0,32,15166,96,211,1029,198,39,526,0,162,0,2097,1580,0,0,0,171,0,0,0,0,0,488,0,97,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,224,0,0,0
2024-03-06,MD,21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,96,0,0,37,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,84,0,0,0,1,40,2,0,41,14746,86,203,1016,190,49,557,0,157,0,2131,1545,0,0,0,166,0,0,0,0,0,511,0,91,0,1,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,244,0,0,0
2024-03-07,MD,20821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,0,0,45,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,74,0,0,0,1,48,2,0,50,14331,76,196,1003,183,58,587,0,152,0,2164,1511,0,0,0,160,0,0,0,0,0,534,0,84,0,1,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,264,0,0,0
2024-03-08,MD,20497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,0,0,54,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,65,0,0,0,1,55,2,0,58,13922,67,189,990,176,68,616,0,148,0,2194,1477,0,0,0,155,0,0,0,0,0,555,0,78,0,1,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,283,0,0,0
2024-03-09,MD,20173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136,0,0,62,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,56,0,0,0,1,62,2,0,66,13520,57,182,977,169,76,643,0,143,0,2222,1443,0,0,0,150,0,0,0,0,0,575,0,73,0,1,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,301,0,0,0
2024-03-10,MD,19954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,0,0,70,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,48,0,0,0,1,69,2,0,74,13192,49,176,969,163,85,673,0,140,0,2260,1417,0,0,0,145,0,0,0,0,0,598,0,67,0,1,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,320,0,0,0
2024-03-11,MD,19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,0,77,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,40,0,0,0,0,76,1,0,82,12868,40,171,961,157,94,702,0,136,0,2297,1391,0,0,0,141,0,0,0,0,0,620,0,62,0,1,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,339,0,0,0
2024-03-12,MD,19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,0,0,85,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,31,0,0,0,0,83,1,0,90,12549,32,165,952,152,103,730,0,132,0,2332,1365,0,0,0,137,0,0,0,0,0,641,0,57,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,357,0,0,0
2024-03-13,MD,19297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,186,0,0,93,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,23,0,0,0,0,90,1,0,98,12233,24,159,944,146,111,758,0,129,0,2366,1340,0,0,0,132,0,0,0,0,0,662,0,52,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,375,0,0,0
2024-03-14,MD,19078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,0,0,100,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,0,0,97,1,0,105,11921,16,154,936,140,119,785,0,125,0,2399,1314,0,0,0,128,0,0,0,0,0,682,0,47,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,392,0,0,0
2024-03-15,MD,18859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210,0,0,107,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,103,1,0,112,11614,8,148,927,135,127,810,0,122,0,2430,1289,0,0,0,124,0,0,0,0,0,701,0,42,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,408,0,0,0
2024-03-16,MD,18639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109,1,0,119,11310,0,143,919,129,135,835,0,118,0,2460,1265,0,0,0,120,0,0,0,0,0,720,0,37,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0
2024-03-17,MD,17970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,0,0,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,98,0,0,107,10671,16,128,907,128,123,802,0,127,0,2425,1203,65,0,0,120,0,0,18,0,20,710,0,46,0,11,0,0,0,0,0,0,0,0,157,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0
2024-03-18,MD,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180,0,0,90,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,87,0,0,95,10049,30,114,893,127,113,768,0,136,0,2386,1142,125,0,0,119,0,0,35,0,39,698,0,54,0,21,0,0,0,0,0,0,0,0,154,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0
2024-03-19,MD,16630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,80,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,76,0,0,84,9445,43,100,877,126,103,735,0,143,0,2343,1082,181,0,0,118,0,0,50,0,56,685,0,61,0,30,0,0,0,0,0,0,0,0,149,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0
2024-03-20,MD,15960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,70,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,67,0,0,73,8858,56,87,860,124,93,703,0,149,1,2296,1024,232,0,0,117,0,0,64,0,72,672,0,68,0,39,0,0,0,0,0,0,0,0,145,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0
2024-03-21,MD,15290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,58,0,0,63,8288,67,75,841,122,84,670,0,154,1,2245,967,277,0,0,115,0,0,77,0,86,657,0,73,0,46,0,0,0,0,0,0,0,0,141,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
2024-03-22,MD,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,51,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,49,0,0,53,7736,76,64,821,119,75,638,0,158,1,2190,911,318,0,0,114,0,0,88,0,98,640,0,78,0,53,0,0,0,0,0,0,0,0,136,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0
2024-03-23,MD,13950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,43,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,41,0,0,45,7201,85,53,800,117,67,606,0,161,1,2131,856,354,0,0,111,0,0,98,0,110,623,0,83,0,59,0,0,0,0,0,0,0,0,132,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0
2024-03-24,MD,13720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,36,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,34,0,0,38,6905,96,45,802,118,61,593,0,169,1,2137,830,398,0,0,113,0,0,111,0,123,625,0,89,0,66,0,0,0,0,0,0,0,0,131,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0
2024-03-25,MD,13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,29,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,28,0,0,31,6614,106,37,804,119,55,580,0,176,1,2141,803,440,0,0,114,0,0,122,0,136,626,0,95,0,73,0,0,0,0,0,0,0,0,131,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0
2024-03-26,MD,13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,23,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,0,0,24,6330,115,29,806,119,50,568,0,183,1,2144,777,481,0,0,115,0,0,134,0,149,626,0,101,0,80,0,0,0,0,0,0,0,0,130,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0
2024-03-27,MD,13029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,16,0,0,18,6051,125,21,807,120,44,555,0,189,1,2145,752,520,0,0,116,0,0,144,0,161,627,0,106,0,86,0,0,0,0,0,0,0,0,129,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0
2024-03-28,MD,12799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11,0,0,12,5779,134,14,807,120,39,543,0,195,1,2145,727,557,0,0,116,0,0,155,0,172,627,0,111,0,93,0,0,0,0,0,0,0,0,128,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0
2024-03-29,MD,12569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,6,5512,142,7,807,121,34,531,0,201,1,2144,702,593,0,0,117,0,0,165,0,183,626,0,116,0,99,0,0,0,0,0,0,0,0,127,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0
2024-03-30,MD,12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5252,150,0,806,121,29,519,0,207,2,2141,678,627,0,0,118,0,0,174,0,194,625,0,121,0,104,0,0,0,0,0,0,0,0,126,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0
2024-03-31,MD,12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,5191,167,0,797,126,31,523,0,200,3,2061,675,581,0,0,137,0,0,173,0,178,651,19,111,0,114,0,0,0,0,0,0,0,0,130,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0
2024-04-01,MD,12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,5,0,0,0,5130,182,0,788,130,33,527,0,194,4,1981,672,537,0,0,155,0,0,172,0,162,676,38,101,0,123,0,0,0,0,0,0,0,0,134,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0
2024-04-02,MD,11881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,5068,198,0,778,135,35,530,0,188,6,1903,669,493,0,0,173,0,0,171,0,147,700,57,92,0,132,0,0,0,0,0,0,0,0,137,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0
2024-04-03,MD,11729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,0,0,5007,213,0,769,139,37,534,0,182,7,1826,666,450,0,0,190,0,0,170,0,132,724,75,82,0,141,0,0,0,0,0,0,0,0,140,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0
