Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ
2024-01-28,TX,150510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,2911,0,0,0,0,0,0,0,0,0,0,2352,0,0,0,0,0,0,526,127,336,0,127,378,5670,2262,0,2606,108157,81,0,0,0,0,219,0,1317,136,4132,1865,0,0,0,0,0,0,0,0,0,81,0,8470,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,1346,127,71,559,98,0,1153,0,269,0,0,0,0,1135,0,0,0,479,0,790,0,0,0,0,0
2024-01-29,TX,151877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,2970,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,442,106,381,0,106,374,5400,2035,0,2695,109762,68,0,0,0,0,243,0,1408,155,4579,1894,0,0,0,0,0,0,0,0,0,68,0,8810,0,0,0,0,0,0,0,0,0,0,0,0,5107,0,0,0,1359,106,59,470,82,0,1073,0,248,0,0,0,0,1053,0,0,0,506,0,897,0,0,0,0,0
2024-01-30,TX,153244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,0,0,357,86,427,0,86,370,5125,1804,0,2785,111378,55,0,0,0,0,267,0,1499,174,5033,1923,0,0,0,0,0,0,0,0,0,55,0,9155,0,0,0,0,0,0,0,0,0,0,0,0,5012,0,0,0,1372,86,48,380,66,0,991,0,225,0,0,0,0,969,0,0,0,534,0,1006,0,0,0,0,0
2024-01-31,TX,154611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,3090,0,0,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,270,65,474,0,65,367,4844,1569,0,2877,113006,41,0,0,0,0,291,0,1593,193,5495,1953,0,0,0,0,0,0,0,0,0,41,0,9505,0,0,0,0,0,0,0,0,0,0,0,0,4915,0,0,0,1385,65,36,287,50,0,908,0,203,0,0,0,0,884,0,0,0,562,0,1116,0,0,0,0,0
2024-02-01,TX,155978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,3151,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,182,44,522,0,44,363,4558,1329,0,2969,114644,28,0,0,0,0,316,0,1687,212,5964,1983,0,0,0,0,0,0,0,0,0,28,0,9859,0,0,0,0,0,0,0,0,0,0,0,0,4814,0,0,0,1397,44,24,193,34,0,824,0,180,0,0,0,0,798,0,0,0,591,0,1228,0,0,0,0,0
2024-02-02,TX,157345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,3213,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,92,22,570,0,22,359,4265,1084,0,3063,116294,14,0,0,0,0,341,0,1784,232,6441,2013,0,0,0,0,0,0,0,0,0,14,0,10218,0,0,0,0,0,0,0,0,0,0,0,0,4712,0,0,0,1410,22,12,97,17,0,737,0,157,0,0,0,0,709,0,0,0,620,0,1342,0,0,0,0,0
2024-02-03,TX,158712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,3275,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,619,0,0,355,3967,836,0,3157,117955,0,0,0,0,0,366,0,1881,252,6925,2043,0,0,0,0,0,0,0,0,0,0,0,10582,0,0,0,0,0,0,0,0,0,0,0,0,4607,0,0,0,1423,0,0,0,0,0,650,0,133,0,0,0,0,619,0,0,0,650,0,1458,0,0,0,0,0
2024-02-04,TX,159431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,3201,0,0,0,0,0,0,0,0,0,0,279,15,0,0,0,0,0,82,0,611,0,0,331,3700,779,0,3045,118507,0,12,79,0,0,397,0,1755,235,6881,2080,0,0,0,0,0,0,0,0,0,79,0,11358,0,0,0,0,0,0,0,0,0,0,0,0,4562,0,0,0,1404,0,0,0,0,0,606,0,124,0,0,0,0,578,0,0,0,634,0,1360,0,0,0,0,0
2024-02-05,TX,160150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,289,29,0,0,0,0,0,165,0,603,0,0,307,3431,723,0,2931,119061,0,23,159,0,0,429,0,1627,218,6836,2118,0,0,0,0,0,0,0,0,0,159,0,12141,0,0,0,0,0,0,0,0,0,0,0,0,4516,0,0,0,1384,0,0,0,0,0,562,0,115,0,0,0,0,536,0,0,0,618,0,1261,0,0,0,0,0
2024-02-06,TX,160869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,299,44,0,0,0,0,0,249,0,595,0,0,282,3159,665,0,2817,119614,0,35,239,0,0,460,0,1498,200,6791,2155,0,0,0,0,0,0,0,0,0,239,0,12930,0,0,0,0,0,0,0,0,0,0,0,0,4470,0,0,0,1364,0,0,0,0,0,517,0,106,0,0,0,0,493,0,0,0,602,0,1161,0,0,0,0,0
2024-02-07,TX,161588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,2973,0,0,0,0,0,0,0,0,0,0,309,59,0,0,0,0,0,333,0,586,0,0,258,2885,608,0,2701,120167,0,47,321,0,0,492,0,1368,183,6745,2193,0,0,0,0,0,0,0,0,0,321,0,13725,0,0,0,0,0,0,0,0,0,0,0,0,4424,0,0,0,1344,0,0,0,0,0,472,0,97,0,0,0,0,450,0,0,0,586,0,1060,0,0,0,0,0
2024-02-08,TX,162308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,2896,0,0,0,0,0,0,0,0,0,0,319,75,0,0,0,0,0,418,0,578,0,0,233,2608,549,0,2584,120721,0,59,403,0,0,524,0,1237,165,6699,2232,0,0,0,0,0,0,0,0,0,403,0,14527,0,0,0,0,0,0,0,0,0,0,0,0,4376,0,0,0,1324,0,0,0,0,0,427,0,87,0,0,0,0,407,0,0,0,569,0,959,0,0,0,0,0
2024-02-09,TX,163027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,330,90,0,0,0,0,0,504,0,569,0,0,208,2328,490,0,2466,121275,0,71,485,0,0,557,0,1104,148,6651,2270,0,0,0,0,0,0,0,0,0,485,0,15336,0,0,0,0,0,0,0,0,0,0,0,0,4328,0,0,0,1304,0,0,0,0,0,381,0,78,0,0,0,0,364,0,0,0,553,0,856,0,0,0,0,0
2024-02-10,TX,163746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,2738,0,0,0,0,0,0,0,0,0,0,340,106,0,0,0,0,0,591,0,560,0,0,183,2046,431,0,2346,121828,0,83,569,0,0,589,0,970,130,6603,2309,0,0,0,0,0,0,0,0,0,569,0,16151,0,0,0,0,0,0,0,0,0,0,0,0,4280,0,0,0,1283,0,0,0,0,0,335,0,69,0,0,0,0,319,0,0,0,536,0,752,0,0,0,0,0
2024-02-11,TX,162948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,0,2634,0,0,0,0,0,0,0,0,0,0,347,120,0,0,0,0,0,672,0,546,0,0,156,1745,368,0,2206,121254,0,94,647,0,0,617,0,828,111,6494,2327,0,0,0,0,0,0,0,0,0,647,0,16817,0,0,0,0,0,0,0,0,0,0,0,0,4192,0,0,0,1251,0,0,0,0,0,286,0,58,0,0,0,0,273,0,0,0,514,0,642,0,0,0,0,0
2024-02-12,TX,162151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,2530,0,0,0,0,0,0,0,0,0,0,354,134,0,0,0,0,0,752,0,532,0,0,129,1447,305,0,2066,120679,0,106,724,0,0,644,0,686,92,6386,2344,0,0,0,0,0,0,0,0,0,724,0,17475,0,0,0,0,0,0,0,0,0,0,0,0,4105,0,0,0,1218,0,0,0,0,0,237,0,49,0,0,0,0,226,0,0,0,493,0,532,0,0,0,0,0
2024-02-13,TX,161353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,361,149,0,0,0,0,0,832,0,519,0,0,103,1152,243,0,1927,120104,0,117,800,0,0,670,0,546,73,6278,2361,0,0,0,0,0,0,0,0,0,800,0,18126,0,0,0,0,0,0,0,0,0,0,0,0,4018,0,0,0,1186,0,0,0,0,0,189,0,39,0,0,0,0,180,0,0,0,471,0,424,0,0,0,0,0
2024-02-14,TX,160556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,2326,0,0,0,0,0,0,0,0,0,0,368,163,0,0,0,0,0,910,0,505,0,0,77,860,181,0,1790,119529,0,128,876,0,0,697,0,408,55,6172,2377,0,0,0,0,0,0,0,0,0,876,0,18769,0,0,0,0,0,0,0,0,0,0,0,0,3932,0,0,0,1154,0,0,0,0,0,141,0,29,0,0,0,0,134,0,0,0,450,0,316,0,0,0,0,0
2024-02-15,TX,159758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,375,176,0,0,0,0,0,988,0,492,0,0,51,570,120,0,1654,118954,0,139,951,0,0,723,0,270,36,6066,2393,0,0,0,0,0,0,0,0,0,951,0,19405,0,0,0,0,0,0,0,0,0,0,0,0,3846,0,0,0,1123,0,0,0,0,0,93,0,19,0,0,0,0,89,0,0,0,429,0,210,0,0,0,0,0
2024-02-16,TX,158961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,381,190,0,0,0,0,0,1065,0,478,0,0,25,284,60,0,1520,118378,0,150,1025,0,0,748,0,135,18,5960,2409,0,0,0,0,0,0,0,0,0,1025,0,20034,0,0,0,0,0,0,0,0,0,0,0,0,3762,0,0,0,1092,0,0,0,0,0,46,0,10,0,0,0,0,44,0,0,0,408,0,104,0,0,0,0,0
2024-02-17,TX,158163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,388,204,0,0,0,0,0,1141,0,465,0,0,0,0,0,0,1387,117803,0,160,1098,0,0,774,0,0,0,5856,2425,0,0,0,0,0,0,0,0,0,1098,0,20656,0,0,0,0,0,0,0,0,0,0,0,0,3677,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0
2024-02-18,TX,153513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,350,184,0,0,0,0,0,1029,0,419,0,0,0,209,0,0,1299,114116,0,209,1095,0,0,762,0,37,0,6124,2400,0,0,0,0,0,0,0,0,0,990,0,19487,0,4,0,0,0,0,0,0,0,0,0,0,3556,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,102,0,0,0,0,0
2024-02-19,TX,148862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,0,1886,0,0,0,0,0,0,0,0,0,0,313,164,0,0,0,0,0,921,0,375,0,0,0,405,0,0,1215,110442,0,254,1090,0,0,750,0,72,0,6365,2373,0,0,0,0,0,0,0,0,0,886,0,18353,0,8,0,0,0,0,0,0,0,0,0,0,3436,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,199,0,0,0,0,0
2024-02-20,TX,144212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,0,0,0,1817,0,0,0,0,0,0,0,0,0,0,278,146,0,0,0,0,0,818,0,333,0,0,0,588,0,0,1133,106782,0,296,1083,0,0,737,0,105,0,6580,2342,0,0,0,0,0,0,0,0,0,787,0,17252,0,12,0,0,0,0,0,0,0,0,0,0,3316,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,289,0,0,0,0,0
2024-02-21,TX,139561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472,0,0,0,1749,0,0,0,0,0,0,0,0,0,0,244,128,0,0,0,0,0,719,0,293,0,0,0,759,0,0,1054,103136,0,335,1075,0,0,723,0,135,0,6768,2309,0,0,0,0,0,0,0,0,0,692,0,16186,0,15,0,0,0,0,0,0,0,0,0,0,3197,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,372,0,0,0,0,0
2024-02-22,TX,134911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,0,0,1682,0,0,0,0,0,0,0,0,0,0,213,112,0,0,0,0,0,626,0,255,0,0,0,917,0,0,979,99503,0,370,1064,0,0,708,0,163,0,6929,2273,0,0,0,0,0,0,0,0,0,602,0,15153,0,18,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,450,0,0,0,0,0
2024-02-23,TX,130260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,183,96,0,0,0,0,0,537,0,219,0,0,0,1062,0,0,905,95883,0,402,1052,0,0,693,0,189,0,7063,2234,0,0,0,0,0,0,0,0,0,517,0,14154,0,21,0,0,0,0,0,0,0,0,0,0,2961,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,521,0,0,0,0,0
2024-02-24,TX,125610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,0,1549,0,0,0,0,0,0,0,0,0,0,154,81,0,0,0,0,0,453,0,185,0,0,0,1195,0,0,835,92278,0,432,1038,0,0,677,0,213,0,7171,2192,0,0,0,0,0,0,0,0,0,436,0,13190,0,23,0,0,0,0,0,0,0,0,0,0,2845,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,587,0,0,0,0,0
2024-02-25,TX,122791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,129,68,0,0,0,0,0,380,0,155,0,0,0,1335,0,0,779,90028,0,464,1038,0,0,671,0,238,0,7362,2180,0,0,0,0,0,0,0,0,0,365,0,12445,0,26,0,0,0,0,0,0,0,0,0,0,2770,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,655,0,0,0,0,0
2024-02-26,TX,119973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537,0,0,0,1463,0,0,0,0,0,0,0,0,0,0,105,55,0,0,0,0,0,309,0,126,0,0,0,1467,0,0,725,87787,0,495,1037,0,0,664,0,261,0,7537,2166,0,0,0,0,0,0,0,0,0,298,0,11721,0,29,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,720,0,0,0,0,0
2024-02-27,TX,117154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,82,43,0,0,0,0,0,242,0,98,0,0,0,1592,0,0,672,85554,0,524,1035,0,0,657,0,284,0,7696,2151,0,0,0,0,0,0,0,0,0,232,0,11017,0,31,0,0,0,0,0,0,0,0,0,0,2623,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,782,0,0,0,0,0
2024-02-28,TX,114335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,60,32,0,0,0,0,0,177,0,72,0,0,0,1709,0,0,622,83329,0,551,1031,0,0,649,0,304,0,7839,2134,0,0,0,0,0,0,0,0,0,170,0,10334,0,33,0,0,0,0,0,0,0,0,0,0,2550,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,839,0,0,0,0,0
2024-02-29,TX,111516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,115,0,47,0,0,0,1819,0,0,572,81113,0,576,1027,0,0,641,0,324,0,7965,2115,0,0,0,0,0,0,0,0,0,111,0,9671,0,36,0,0,0,0,0,0,0,0,0,0,2478,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,893,0,0,0,0,0
2024-03-01,TX,108698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,56,0,23,0,0,0,1920,0,0,525,78905,0,599,1022,0,0,633,0,342,0,8076,2094,0,0,0,0,0,0,0,0,0,54,0,9030,0,38,0,0,0,0,0,0,0,0,0,0,2406,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,943,0,0,0,0,0
2024-03-02,TX,105879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,479,76704,0,620,1015,0,0,624,0,359,0,8170,2072,0,0,0,0,0,0,0,0,0,0,0,8408,0,39,0,0,0,0,0,0,0,0,0,0,2334,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0
2024-03-03,TX,104351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1843,0,0,439,74521,20,568,1075,0,79,576,0,616,0,7725,2663,72,0,0,0,0,0,0,0,0,135,0,8685,0,36,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,955,0,0,0,0,0
2024-03-04,TX,102823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,1677,0,0,399,72369,38,516,1132,0,155,529,0,865,0,7289,3236,142,0,0,0,0,0,0,0,0,266,0,8951,0,33,0,0,0,0,0,0,0,0,0,0,2191,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,922,0,0,0,0,0
2024-03-05,TX,101294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,1514,0,0,360,70248,57,466,1187,0,229,483,0,1107,0,6863,3790,210,0,0,0,0,0,0,0,0,393,0,9204,0,30,0,0,0,0,0,0,0,0,0,0,2122,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,890,0,0,0,0,0
2024-03-06,TX,99766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,1356,0,0,323,68159,75,417,1241,0,300,438,0,1341,0,6447,4327,276,0,0,0,0,0,0,0,0,516,0,9446,0,27,0,0,0,0,0,0,0,0,0,0,2053,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,858,0,0,0,0,0
2024-03-07,TX,98238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,1201,0,0,286,66102,92,370,1292,0,370,394,0,1567,0,6040,4845,340,0,0,0,0,0,0,0,0,635,0,9676,0,24,0,0,0,0,0,0,0,0,0,0,1986,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,827,0,0,0,0,0
2024-03-08,TX,96709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,0,0,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,1051,0,0,250,64076,109,324,1340,0,437,352,0,1785,0,5643,5345,402,0,0,0,0,0,0,0,0,751,0,9895,0,21,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,796,0,0,0,0,0
2024-03-09,TX,95181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,905,0,0,216,62082,125,279,1387,0,501,311,0,1996,0,5255,5827,461,0,0,0,0,0,0,0,0,862,0,10102,0,18,0,0,0,0,0,0,0,0,0,0,1854,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,766,0,0,0,0,0
2024-03-10,TX,94147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,768,0,0,183,60436,141,236,1439,0,567,272,0,2211,0,4903,6324,521,0,0,0,0,0,0,0,0,974,0,10352,0,15,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,741,0,0,0,0,0
2024-03-11,TX,93114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,633,0,0,151,58812,157,195,1489,0,631,234,0,2421,0,4557,6809,580,0,0,0,0,0,0,0,0,1084,0,10593,0,12,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,715,0,0,0,0,0
2024-03-12,TX,92080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,501,0,0,119,57209,172,154,1538,0,693,197,0,2625,0,4218,7281,637,0,0,0,0,0,0,0,0,1191,0,10827,0,10,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,691,0,0,0,0,0
2024-03-13,TX,91046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,371,0,0,88,55628,187,114,1586,0,754,160,0,2825,0,3885,7741,693,0,0,0,0,0,0,0,0,1295,0,11053,0,7,0,0,0,0,0,0,0,0,0,0,1641,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,666,0,0,0,0,0
2024-03-14,TX,90013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,245,0,0,58,54068,202,75,1632,0,813,125,0,3019,0,3559,8189,748,0,0,0,0,0,0,0,0,1397,0,11271,0,5,0,0,0,0,0,0,0,0,0,0,1589,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,642,0,0,0,0,0
