Date,Region,Total_State_Infections,XFG.1.1,XFG.6,XFG.2.5.1,PQ.17,BA.3.2,RV.1,Other,XFZ,XFG.14.1,NB.1.8.1,XFG.23.1.3,XFG,PQ.2.8.1,NW.1,LF.7,XFC,PQ.2.1.6,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,JN.1.16.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BF.7,BN.1,BA.2.75,BA.2.75.2,BA.4.6,BA.2.12.1,BF.11,BA.4,B.1.617.2
2023-05-16,WY,367,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,5,0,0,1,5,0,0,0,0,0,0,0,1,1,25,236,0,0,11,7,0,1,0,0,0,1,0,2,0,3,0,0,0,18,10,5,0,0,0,0,0,0,0,0,0
2023-05-17,WY,365,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,5,0,0,1,5,0,0,0,0,0,0,0,1,1,25,231,0,0,11,7,0,1,0,0,0,1,0,2,0,3,0,0,0,19,9,5,0,0,0,0,0,0,0,0,0
2023-05-18,WY,363,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,5,0,0,1,5,0,0,0,0,0,0,0,1,1,25,227,0,0,11,7,0,1,0,0,0,1,0,2,0,3,0,0,0,21,9,5,0,0,0,0,0,0,0,0,0
2023-05-19,WY,361,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,6,0,0,1,5,0,0,0,0,0,0,0,1,1,25,222,0,0,11,8,0,1,0,0,0,1,0,2,0,3,0,0,0,22,9,5,0,0,0,0,0,0,0,0,0
2023-05-20,WY,359,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,1,25,217,0,0,11,8,0,1,0,0,0,1,0,2,0,3,0,0,0,24,9,5,0,0,0,0,0,0,0,0,0
2023-05-21,WY,353,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,1,25,210,0,0,11,9,0,1,0,0,0,1,0,2,0,3,0,0,0,25,9,5,0,0,0,0,0,0,0,0,0
2023-05-22,WY,347,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,1,25,204,0,0,11,9,0,1,0,0,0,1,0,2,0,3,0,0,0,26,8,5,0,0,0,0,0,0,0,0,0
2023-05-23,WY,342,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,1,25,197,0,0,10,9,0,1,0,0,0,2,0,2,0,3,0,0,0,27,8,4,0,0,0,0,0,0,0,0,0
2023-05-24,WY,336,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,1,25,191,0,0,10,10,0,1,0,0,0,2,0,2,0,3,0,0,0,28,8,4,0,0,0,0,0,0,0,0,0
2023-05-25,WY,330,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,184,0,0,10,10,0,1,0,0,0,2,0,2,0,2,0,0,0,29,8,4,0,0,0,0,0,0,0,0,0
2023-05-26,WY,325,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,178,0,0,10,10,0,1,0,0,0,2,0,2,0,2,0,0,0,30,8,4,0,0,0,0,0,0,0,0,0
2023-05-27,WY,319,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,172,0,0,10,11,0,1,0,0,0,2,0,2,0,2,0,0,0,31,7,4,0,0,0,0,0,0,0,0,0
2023-05-28,WY,316,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,167,0,0,10,11,0,1,0,0,0,2,0,2,0,2,0,0,0,32,7,4,0,0,0,0,0,0,0,0,0
2023-05-29,WY,314,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,163,0,0,10,11,0,1,0,0,0,2,0,2,0,2,0,0,0,33,7,4,0,0,0,0,0,0,0,0,0
2023-05-30,WY,311,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,1,1,24,158,0,0,10,12,0,1,0,0,0,2,0,2,0,2,0,0,0,34,7,4,0,0,0,0,0,0,0,0,0
2023-05-31,WY,308,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,7,0,0,1,7,0,0,0,0,0,0,0,1,1,24,154,0,0,10,12,0,1,0,0,0,2,0,2,0,2,0,0,0,35,7,4,0,0,0,0,0,0,0,0,0
2023-06-01,WY,306,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,1,1,24,150,0,0,10,12,0,1,0,0,0,2,0,2,0,2,0,0,0,36,7,4,0,0,0,0,0,0,0,0,0
2023-06-02,WY,303,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,1,1,24,145,0,0,10,13,0,1,0,0,0,2,0,2,0,2,0,0,0,37,6,4,0,0,0,0,0,0,0,0,0
2023-06-03,WY,300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,1,1,24,141,0,0,9,13,0,1,0,0,0,2,0,2,0,2,0,0,0,38,6,4,0,0,0,0,0,0,0,0,0
2023-06-04,WY,298,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,1,24,137,0,0,9,13,0,1,0,0,0,2,0,2,0,2,0,0,0,40,6,4,0,0,0,0,0,0,0,0,0
2023-06-05,WY,296,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,1,24,133,0,0,9,14,0,1,0,0,0,2,0,2,0,2,0,0,0,41,6,4,0,0,0,0,0,0,0,0,0
2023-06-06,WY,293,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,1,24,129,0,0,9,14,0,1,0,0,0,2,0,2,0,2,0,0,0,42,6,4,0,0,0,0,0,0,0,0,0
2023-06-07,WY,291,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,1,24,126,0,0,9,14,0,1,0,0,0,2,0,2,0,2,0,0,0,43,6,4,0,0,0,0,0,0,0,0,0
2023-06-08,WY,289,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,9,0,0,1,7,0,0,0,0,0,0,0,0,1,24,122,0,0,9,15,0,1,0,0,0,2,0,2,0,2,0,0,0,43,6,4,0,0,0,0,0,0,0,0,0
2023-06-09,WY,286,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,1,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,1,24,118,0,0,9,15,0,1,0,0,0,3,0,2,0,2,0,0,0,44,5,4,0,0,0,0,0,0,0,0,0
2023-06-10,WY,284,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,1,0,0,9,0,1,0,8,0,0,0,0,0,0,0,0,1,24,112,0,4,9,15,0,1,0,0,0,3,0,2,0,2,0,0,0,45,5,3,0,0,0,0,0,0,0,0,0
2023-06-11,WY,282,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,10,0,1,0,8,0,0,0,0,0,0,0,0,1,24,110,0,4,9,15,0,1,0,0,0,3,0,2,0,2,0,0,0,43,5,3,0,0,0,0,0,0,0,0,0
2023-06-12,WY,279,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,11,0,1,0,8,0,0,0,0,0,0,0,0,1,24,107,0,4,10,15,0,1,0,0,0,2,0,2,0,2,0,0,0,41,5,3,0,0,0,0,0,0,0,0,0
2023-06-13,WY,277,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,12,0,1,0,8,0,0,0,0,0,0,0,0,1,24,104,0,4,10,15,0,1,0,0,0,2,0,2,0,2,0,0,0,40,5,3,0,0,0,0,0,0,0,0,0
2023-06-14,WY,275,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,13,0,1,0,9,0,0,0,0,0,0,0,0,1,25,101,0,4,11,15,0,1,0,0,0,2,0,2,0,2,0,0,0,38,5,3,0,0,0,0,0,0,0,0,0
2023-06-15,WY,273,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,14,0,1,0,9,0,0,0,0,0,0,0,0,1,25,98,0,4,11,15,0,1,0,0,0,2,0,2,0,2,0,0,0,37,5,3,0,0,0,0,0,0,0,0,0
2023-06-16,WY,270,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,15,0,1,0,9,0,0,0,0,0,0,0,0,1,25,95,0,4,11,15,0,1,0,0,0,2,0,2,0,2,0,0,0,35,5,3,0,0,0,0,0,0,0,0,0
2023-06-17,WY,268,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,16,0,1,0,9,0,0,0,0,0,0,0,0,1,25,93,0,4,12,15,0,1,0,0,0,2,0,2,0,2,0,0,0,34,5,3,0,0,0,0,0,0,0,0,0
2023-06-18,WY,267,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,17,0,2,0,10,0,0,0,0,0,0,0,0,1,25,90,0,4,12,15,0,1,0,0,0,2,0,2,0,2,0,0,0,33,5,3,0,0,0,0,0,0,0,0,0
2023-06-19,WY,267,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,18,0,2,0,10,0,0,0,0,0,0,0,0,1,26,88,0,5,13,15,0,1,0,0,0,2,0,2,0,2,0,0,0,31,5,3,0,0,0,0,0,0,0,0,0
2023-06-20,WY,266,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,20,0,2,0,10,0,0,0,0,0,0,0,0,1,26,86,0,5,13,15,0,1,0,0,0,2,0,2,0,2,0,0,0,30,5,3,0,0,0,0,0,0,0,0,0
2023-06-21,WY,266,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,21,0,2,0,10,0,0,0,0,0,0,0,0,1,26,84,0,5,14,15,0,2,0,0,0,2,0,2,0,2,0,0,0,29,5,3,0,0,0,0,0,0,0,0,0
2023-06-22,WY,265,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,22,0,2,0,11,0,0,0,0,0,0,0,0,1,26,82,0,5,14,15,0,2,0,0,0,2,0,2,0,2,0,0,0,27,5,3,0,0,0,0,0,0,0,0,0
2023-06-23,WY,265,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,23,0,2,0,11,0,0,0,0,0,0,0,0,1,27,79,0,5,14,15,0,2,0,0,0,2,0,2,0,2,0,0,0,26,5,3,0,0,0,0,0,0,0,0,0
2023-06-24,WY,264,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,24,0,2,0,11,0,0,0,0,0,0,0,0,1,27,77,0,5,15,15,0,2,0,0,0,2,0,2,0,2,0,0,0,25,5,3,0,0,0,0,0,0,0,0,0
2023-06-25,WY,271,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,26,0,2,0,12,0,0,0,0,0,0,0,0,2,28,77,0,6,16,16,0,2,0,0,0,2,0,2,0,2,0,0,0,24,5,3,0,0,0,0,0,0,0,0,0
2023-06-26,WY,279,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,28,0,2,0,13,0,0,0,0,0,0,0,0,2,29,77,0,6,17,17,0,2,0,0,0,2,0,2,0,2,0,0,0,24,5,3,0,0,0,0,0,0,0,0,0
2023-06-27,WY,286,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,30,0,2,0,13,0,0,0,0,0,0,0,0,2,30,77,0,6,18,17,0,2,0,0,0,2,0,2,0,2,0,0,0,23,5,3,0,0,0,0,0,0,0,0,0
2023-06-28,WY,293,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,1,0,0,32,0,3,1,14,0,0,0,0,0,0,0,1,2,32,77,0,7,19,18,0,2,0,0,0,2,0,2,0,2,0,0,0,22,5,4,0,0,0,0,0,0,0,0,0
2023-06-29,WY,301,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,1,0,0,35,0,3,1,15,0,0,0,0,0,0,0,1,2,33,76,0,7,20,18,0,2,0,0,0,2,0,2,0,2,0,0,0,21,5,4,0,0,0,0,0,0,0,0,0
2023-06-30,WY,308,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,1,0,0,37,0,3,1,15,0,0,0,0,0,0,0,1,2,34,75,0,7,21,19,0,2,0,0,0,2,0,2,0,2,0,0,0,20,5,4,0,0,0,0,0,0,0,0,0
2023-07-01,WY,316,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,1,0,0,39,0,3,1,16,0,0,0,0,0,0,0,1,2,35,75,0,8,22,19,0,2,0,0,0,2,0,2,0,2,0,0,0,19,5,4,0,0,0,0,0,0,0,0,0
2023-07-02,WY,321,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,0,0,41,0,3,1,17,0,0,0,0,0,0,0,1,2,36,73,0,8,23,20,0,3,0,0,0,2,0,3,0,3,0,0,0,18,5,4,0,0,0,0,0,0,0,0,0
2023-07-03,WY,325,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,0,0,44,0,3,1,18,0,0,0,0,0,0,0,1,2,37,72,0,8,24,20,0,3,0,0,0,2,0,3,0,3,0,0,0,16,5,4,0,0,0,0,0,0,0,0,0
2023-07-04,WY,330,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,1,0,0,46,0,4,1,18,0,0,0,0,0,0,0,1,2,38,70,0,9,25,21,0,3,0,0,0,2,0,3,0,3,0,0,0,15,5,4,0,0,0,0,0,0,0,0,0
2023-07-05,WY,335,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,1,0,0,48,0,4,1,19,0,0,0,0,0,0,0,1,3,39,68,0,9,26,21,0,3,0,0,0,2,0,3,0,3,0,0,0,13,5,4,0,0,0,0,0,0,0,0,0
