Date,Region,Total_State_Infections,XFG.1.1,RW.1.1,XFZ,XFG,RV.1,XFG.6,XFG.2.5.1,XFG.14.1,SW.2,RK.1,PQ.2.1.6,PQ.17,Other,NB.1.8.1,BA.3.2,XFG.23.1.3,PQ.2.8.1,NW.1,LF.7,XFC,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,BA.2.12.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2,RF.5.4
2023-12-14,SD,2061,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,1,2,0,18,0,0,0,0,0,0,5,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,217,1,0,0,4,12,143,2,61,108,4,70,40,78,65,10,3,6,35,17,32,63,27,3,2,10,23,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,SD,2098,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,1,2,0,18,0,0,0,0,0,0,5,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,217,1,0,0,3,13,142,2,61,108,4,72,40,79,66,10,3,6,35,16,32,63,27,3,2,9,23,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,SD,2136,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,1,2,0,18,0,0,0,0,0,0,5,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,216,2,0,0,3,13,141,2,62,108,4,74,41,80,66,10,3,6,36,16,32,64,27,3,2,9,23,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,SD,2210,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,2,2,0,18,0,0,0,0,0,0,6,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,219,2,0,0,3,14,142,2,64,110,5,78,42,83,68,10,3,6,37,15,32,65,28,4,2,9,23,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,SD,2285,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,2,2,0,18,0,0,0,0,0,0,6,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,0,222,2,0,0,3,14,143,2,65,112,5,81,44,86,69,11,3,6,38,15,33,67,29,4,2,9,24,16,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,SD,2360,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,2,2,0,18,0,0,0,0,0,0,6,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,0,225,2,0,0,2,15,144,2,67,114,5,84,45,89,71,11,3,7,39,15,33,69,30,4,2,9,24,17,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,SD,2435,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,2,3,0,18,0,0,0,0,0,0,6,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,227,2,0,0,2,15,145,2,68,115,6,88,47,92,72,11,3,7,40,14,34,70,31,4,2,9,24,17,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,SD,2509,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,2,3,0,18,0,0,0,0,0,0,7,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,0,229,2,0,0,2,16,145,2,70,117,6,92,48,94,74,12,3,7,40,14,34,72,32,4,2,9,24,17,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,SD,2584,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,2,3,0,18,0,0,0,0,0,0,7,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0,0,231,2,0,0,1,17,145,2,71,118,6,95,49,97,75,12,3,7,41,13,34,73,33,4,2,9,24,17,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,SD,2659,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,2,3,0,18,0,0,0,0,0,0,7,0,0,0,0,0,654,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,61,8,1,1,0,229,2,5,4,1,17,144,2,72,118,6,98,50,99,76,12,4,7,42,13,34,74,34,4,2,9,24,17,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,SD,2739,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,2,3,0,17,0,0,0,0,0,0,7,0,0,0,0,0,661,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,63,8,2,2,0,231,2,6,5,1,18,144,2,72,118,7,100,51,100,76,12,4,7,42,13,34,74,34,4,2,9,24,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,SD,2820,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,2,3,0,17,0,0,0,0,0,0,7,0,0,0,0,0,667,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,64,8,2,2,0,232,2,7,6,1,18,144,2,72,118,7,102,51,102,76,12,4,7,43,13,34,75,35,4,3,9,24,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,SD,2900,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,2,3,0,17,0,0,0,0,0,0,8,0,0,0,0,0,672,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,65,8,3,2,0,232,2,7,8,1,18,144,2,72,118,7,103,52,103,76,12,4,7,43,13,34,75,36,4,3,9,24,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,SD,2980,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,2,3,0,17,0,0,0,0,0,0,8,0,0,0,0,0,676,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,66,8,3,2,0,232,2,8,9,1,19,144,2,72,117,7,105,52,104,76,12,4,7,44,13,34,75,36,4,3,9,24,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,SD,3061,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,3,3,0,17,0,0,0,0,0,0,8,0,0,0,0,0,679,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,68,9,4,2,0,232,2,9,10,1,19,143,2,71,117,7,107,52,105,76,12,4,8,44,13,34,75,37,4,3,9,24,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,SD,3141,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,3,3,0,17,0,0,0,0,0,0,8,0,0,0,0,0,682,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,69,9,4,3,0,232,2,10,12,1,19,143,2,71,116,7,108,52,106,76,12,4,8,44,12,34,75,37,4,3,10,24,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,SD,3222,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,3,3,0,16,0,0,0,0,0,0,8,0,0,0,0,0,683,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,70,9,5,3,0,231,2,11,13,1,20,142,2,70,115,7,110,53,107,75,11,4,8,44,12,34,75,38,4,3,10,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,SD,3201,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,3,3,0,16,0,0,0,0,0,0,8,0,0,0,0,0,663,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,69,9,5,3,0,223,2,11,14,1,19,136,2,67,110,7,108,51,105,72,11,4,8,43,12,32,72,37,4,3,9,22,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,SD,3181,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,0,3,3,0,15,0,0,0,0,0,0,8,0,0,0,0,0,643,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,68,9,5,3,0,215,2,12,15,1,19,131,2,65,106,7,106,50,102,70,10,4,8,42,11,31,70,37,4,3,9,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,SD,3160,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,0,3,3,0,14,0,0,0,0,0,0,8,0,0,0,0,0,624,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,67,9,6,3,0,207,2,13,16,2,19,125,2,62,101,7,104,48,100,67,10,4,7,41,11,30,67,36,4,2,9,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,SD,3140,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,0,0,0,0,3,3,0,13,0,0,0,0,0,0,8,0,0,0,0,0,604,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,66,9,6,3,0,199,2,13,17,2,19,120,2,59,97,6,102,47,97,64,9,4,7,40,10,29,65,36,4,2,8,20,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,SD,3120,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,3,3,0,12,0,0,0,0,0,0,8,0,0,0,0,0,585,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,65,9,6,4,0,191,2,14,18,2,18,115,2,56,92,6,100,45,95,61,9,4,7,39,10,28,63,35,4,2,8,19,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,SD,3099,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,3,3,0,12,0,0,0,0,0,0,8,0,0,0,0,0,566,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,64,8,7,4,0,184,2,14,19,2,18,110,2,53,88,6,98,44,93,59,8,4,7,38,9,26,60,34,4,2,8,18,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,SD,3079,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,3,3,0,11,0,0,0,0,0,0,8,0,0,0,0,0,547,0,0,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,63,8,7,4,0,176,2,15,20,2,18,104,2,51,83,6,97,43,90,56,8,4,7,36,9,25,58,34,4,2,8,17,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,SD,3000,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,0,3,3,0,10,0,0,0,0,0,0,8,0,0,0,0,0,519,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,60,8,7,4,0,165,2,15,21,2,17,97,2,47,77,6,93,40,86,52,7,4,7,35,8,24,55,33,4,2,7,16,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,SD,2922,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,3,3,0,9,0,0,0,0,0,0,8,0,0,0,0,0,491,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,58,8,7,4,0,155,2,15,22,2,16,91,2,44,72,6,89,38,83,49,7,4,6,33,8,22,51,31,3,2,7,15,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,SD,2844,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,3,3,0,8,0,0,0,0,0,0,8,0,0,0,0,0,464,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,56,8,8,4,0,145,2,16,22,2,16,84,2,40,66,5,86,36,79,46,6,4,6,31,7,20,48,30,3,2,6,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,SD,2765,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,0,0,0,3,3,0,7,0,0,0,0,0,0,7,0,0,0,0,0,437,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,54,7,8,4,0,135,2,16,22,2,15,78,2,37,61,5,82,34,75,42,5,4,6,30,6,19,45,29,3,2,6,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,SD,2687,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,0,0,0,3,3,0,7,0,0,0,0,0,0,7,0,0,0,0,0,412,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,52,7,8,4,0,126,2,16,23,2,15,72,2,34,56,5,79,32,71,39,5,3,6,28,6,18,42,28,3,2,6,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,SD,2608,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,0,0,3,3,0,6,0,0,0,0,0,0,7,0,0,0,0,0,387,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,50,7,8,4,0,117,2,16,23,2,14,66,2,31,51,5,76,30,68,36,4,3,5,27,5,16,39,27,3,2,5,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,SD,2530,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,3,3,0,5,0,0,0,0,0,0,7,0,0,0,0,0,363,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,48,7,8,4,0,108,2,16,23,2,14,60,2,28,46,4,72,29,64,33,4,3,5,25,5,15,36,26,3,2,5,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,SD,2466,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,3,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,341,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,46,6,8,4,0,100,2,16,24,2,13,55,2,26,42,4,70,27,61,30,3,3,5,24,4,14,34,25,3,1,5,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,SD,2403,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,3,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,321,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,45,6,8,4,0,92,2,16,24,2,13,50,2,23,38,4,67,25,58,28,3,3,5,22,4,13,31,24,3,1,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,SD,2339,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0,0,3,2,0,3,0,0,0,0,0,0,6,0,0,0,0,0,301,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,43,6,8,4,0,85,1,16,24,2,12,46,1,21,34,4,64,24,56,25,3,3,5,21,4,11,29,23,2,1,4,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,SD,2275,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,3,2,0,3,0,0,0,0,0,0,6,0,0,0,0,0,281,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,41,6,8,4,0,78,1,16,24,1,12,41,1,18,30,4,62,22,53,23,2,3,4,20,3,10,27,22,2,1,4,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,SD,2212,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,3,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,263,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,40,6,8,4,0,71,1,16,24,1,11,37,1,16,27,3,59,21,50,21,2,3,4,19,3,9,25,21,2,1,3,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,SD,2148,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,3,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,244,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,38,6,9,4,0,65,1,16,24,1,11,33,1,14,23,3,56,20,47,19,1,3,4,18,2,8,23,20,2,1,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,SD,2084,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,226,0,0,0,0,1,1,15,0,0,0,0,0,0,8,0,0,0,0,2,1,0,0,0,37,5,8,4,0,58,1,16,24,1,10,28,1,12,20,3,54,18,45,17,1,3,4,17,2,7,21,20,2,1,3,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,SD,2071,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,221,0,0,0,0,1,1,15,0,0,0,0,0,0,10,0,0,0,0,2,1,0,0,0,36,5,9,5,0,57,1,17,26,1,10,28,1,12,20,3,53,18,44,16,1,3,4,16,2,7,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,SD,2057,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,213,0,0,0,0,1,1,16,0,0,0,0,0,0,12,0,0,0,0,2,1,0,0,0,36,5,9,5,0,54,2,18,27,1,10,27,1,11,19,3,51,17,43,16,1,3,4,15,2,7,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,SD,2044,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,205,0,0,0,0,2,1,16,0,0,0,0,0,0,13,0,0,0,0,2,2,0,0,0,35,5,9,6,0,52,2,19,29,1,10,26,1,11,18,3,49,17,41,15,1,3,4,15,2,7,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,SD,2030,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,197,0,0,0,0,2,1,17,0,0,0,0,0,0,15,0,0,0,0,3,2,0,0,0,34,5,9,6,0,50,2,19,30,2,9,25,1,11,18,3,48,16,40,15,1,3,4,14,2,6,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,SD,2017,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,1,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,190,0,0,0,0,2,1,17,0,0,0,0,0,0,16,0,0,0,0,3,2,0,0,0,34,5,9,6,0,48,2,20,31,2,9,23,1,10,17,3,46,15,39,14,1,3,3,14,2,6,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,SD,2003,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0,1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,182,0,0,0,0,2,1,17,0,0,0,0,0,0,18,0,0,0,0,3,2,0,0,0,33,5,10,7,0,46,2,21,32,2,9,22,1,10,16,3,44,15,38,14,1,3,3,13,2,6,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,SD,1990,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0,1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,175,0,0,0,0,2,1,18,0,0,0,0,0,0,19,0,0,0,0,3,2,0,0,0,32,5,10,7,0,44,2,22,34,2,9,21,1,10,16,3,43,14,37,13,1,3,3,12,2,6,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,SD,2008,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,0,1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,170,0,0,0,0,2,1,18,0,0,0,0,0,0,21,0,0,0,0,3,2,0,0,0,32,5,10,8,0,43,2,23,35,2,9,21,1,9,15,3,42,14,36,13,1,3,3,12,2,6,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,SD,2026,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,166,0,0,0,0,3,1,19,0,0,0,0,0,0,23,0,0,0,0,3,2,0,0,0,32,5,10,9,0,41,3,24,37,2,9,20,1,9,15,3,41,13,35,13,1,3,3,12,2,5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,SD,2045,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,161,0,0,0,0,3,1,19,0,0,0,0,0,0,25,0,0,0,0,3,2,0,0,0,32,5,11,9,0,40,3,25,39,2,9,19,1,9,15,3,40,13,35,13,1,3,3,11,2,5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,SD,2063,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,2,2,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,156,0,0,0,0,3,2,20,0,0,0,0,0,0,27,0,0,0,0,4,2,0,0,0,32,5,11,10,0,38,3,26,41,2,8,19,2,9,14,3,39,13,34,13,1,3,3,11,2,5,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
