Date,Region,Total_State_Infections,SW.2,XFG.1.1,RW.1.1,XFG.6,XFG,RV.1,RK.1,RF.5.4,LF.7.9,XFG.14.1,XFZ,NB.1.8.1,BA.3.2,XFG.23.1.3,XFG.2.5.1,PQ.2.8.1,LF.7,PQ.17,XFJ,PQ.2.1.6,Other,XFV,XFG.10.4,NW.1,BQ.1.1,XFY,XFC,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,JN.1.16.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,LF.7.7.2,MC.10.1,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,MC.19,LF.3.1,KS.1,LB.1,KP.1.1,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2023-12-20,US,908183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12689,0,0,0,110,0,0,0,0,0,70,0,0,45,277618,0,54,0,0,0,107,3494,0,4068,6449,0,0,0,0,0,42,0,0,217196,82307,0,0,0,728,45,0,0,0,42,0,75,0,0,0,6434,0,0,8170,7456,0,1914,153,0,3551,0,31938,108,9953,12235,66,0,0,0,746,18048,66,1030,0,7697,88,13115,21144,13173,13683,8562,1620,37524,29693,529,41421,2308,130,5711,1062,361,111,1253,1362,265,49,83,193,42,0,0,0,0,0,0,0,0
2023-12-21,US,936058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13137,0,0,0,111,0,0,0,0,0,73,0,0,47,295689,0,55,0,0,0,100,3694,0,3913,6417,0,0,0,0,0,43,0,0,221812,82381,0,0,0,779,45,0,0,0,43,0,78,0,0,0,6437,0,0,8117,7520,0,1965,158,0,3786,0,33059,112,10035,12100,68,0,0,0,789,18897,68,1019,0,7894,91,13224,20856,13506,13803,8914,1551,38323,29207,540,42732,2329,134,5720,1035,366,106,1264,1313,224,48,85,202,43,0,0,0,0,0,0,0,0
2023-12-22,US,963933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13589,0,0,0,112,0,0,0,0,0,76,0,0,48,314332,0,57,0,0,0,93,3900,0,3742,6370,0,0,0,0,0,44,0,0,226305,82308,0,0,0,831,45,0,0,0,44,0,82,0,0,0,6429,0,0,8046,7575,0,2016,164,0,4028,0,34189,116,10103,11934,70,0,0,0,834,19764,71,1006,0,8089,94,13315,20513,13834,13906,9272,1474,39100,28637,551,44045,2347,138,5719,1005,371,101,1274,1259,180,46,87,212,44,0,0,0,0,0,0,0,0
2023-12-23,US,991808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13989,0,0,0,113,0,0,0,85,0,78,0,0,49,332234,2082,58,0,0,0,85,4096,0,3540,6285,0,0,0,0,0,44,0,0,229769,81766,0,0,0,881,44,0,0,0,44,0,85,169,0,0,6383,295,86,7925,7590,0,2058,169,0,4260,546,35188,119,10118,11692,72,254,0,272,876,20568,73,986,112,8249,97,13336,20035,14103,13936,9597,1385,39700,27873,560,45182,2353,141,5686,967,374,95,1278,1194,133,44,88,221,44,0,0,0,0,0,0,0,0
2023-12-24,US,1021805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14243,0,0,0,115,0,0,0,86,0,81,0,0,51,355942,2502,59,0,0,0,89,4200,0,3549,6302,0,0,0,0,0,61,0,0,231445,82094,0,0,0,995,47,0,0,0,49,0,88,183,0,0,6427,371,109,7926,7639,0,2060,175,0,4879,626,35747,124,10205,11730,75,278,0,409,991,21065,76,982,158,8302,100,13381,20092,14297,14015,9778,1392,39905,27943,562,45661,2357,145,5721,976,373,97,1275,1202,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,US,1051802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14480,0,0,0,116,0,0,0,87,0,85,0,0,52,380264,2942,60,0,0,0,94,4301,0,3550,6304,0,0,0,0,0,79,0,0,232681,82250,0,0,0,1113,50,0,0,0,55,0,92,196,0,0,6458,451,133,7909,7672,0,2057,181,0,5524,709,36257,128,10273,11744,77,304,0,554,1111,21543,79,975,205,8338,103,13396,20105,14469,14066,9947,1396,40029,27952,564,46062,2355,149,5745,982,372,100,1269,1206,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,US,1081800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14707,0,0,0,117,0,0,0,88,0,88,0,0,53,405378,3403,62,0,0,0,99,4400,0,3546,6296,0,0,0,0,0,98,0,0,233599,82278,0,0,0,1237,52,0,0,0,60,0,96,211,0,0,6479,535,159,7878,7695,0,2051,187,0,6198,796,36737,132,10328,11738,79,330,0,706,1236,22014,82,966,255,8363,106,13390,20086,14628,14096,10109,1398,40092,27914,564,46409,2350,153,5761,988,370,103,1261,1209,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,US,1111797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14923,0,0,0,118,0,0,0,89,0,91,0,0,55,431284,3884,63,0,0,0,103,4499,0,3535,6278,0,0,0,0,0,118,0,0,234201,82177,0,0,0,1366,55,0,0,0,66,0,100,226,0,0,6492,623,185,7832,7706,0,2042,193,0,6901,887,37185,137,10370,11713,82,358,0,865,1367,22476,85,955,308,8376,109,13363,20033,14772,14106,10264,1397,40097,27831,564,46703,2340,157,5768,992,367,106,1250,1210,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,US,1141794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15129,0,0,0,119,0,0,0,90,0,94,0,0,56,457981,4387,64,0,0,0,108,4596,0,3519,6250,0,0,0,0,0,139,0,0,234485,81947,0,0,0,1500,58,0,0,0,72,0,103,241,0,0,6496,715,213,7772,7707,0,2028,199,0,7632,982,37603,141,10398,11669,84,386,0,1033,1502,22930,88,942,363,8377,112,13313,19948,14903,14095,10413,1395,40041,27701,563,46943,2327,161,5768,995,363,109,1237,1210,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,US,1171792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15325,0,0,0,120,0,0,0,91,0,98,0,0,58,485471,4911,66,0,0,0,114,4691,0,3497,6211,0,0,0,0,0,161,0,0,234451,81588,0,0,0,1638,61,0,0,0,78,0,107,257,0,0,6491,811,242,7698,7697,0,2011,205,0,8392,1080,37990,146,10414,11607,87,416,0,1207,1643,23376,91,928,420,8366,115,13243,19830,15019,14063,10555,1390,39926,27524,560,47129,2309,165,5759,997,359,112,1221,1208,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,US,1201789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15510,0,0,0,120,0,0,0,91,0,101,0,0,59,513752,5455,67,0,0,0,119,4786,0,3469,6161,0,0,0,0,0,184,0,0,234101,81101,0,0,0,1782,64,0,0,0,85,0,111,273,0,0,6477,911,272,7610,7676,0,1991,211,0,9180,1182,38346,150,10416,11526,89,446,0,1390,1789,23815,94,911,480,8343,118,13151,19679,15121,14011,10690,1383,39750,27301,557,47262,2287,169,5742,997,354,114,1203,1204,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,US,1194170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15206,0,0,0,117,0,0,0,89,0,102,0,0,59,526248,5837,66,0,0,0,120,4730,0,3330,5915,0,0,0,0,0,201,0,0,226304,78028,0,0,0,1873,65,0,0,0,89,0,112,281,0,0,6257,983,294,7278,7411,0,1907,211,0,9692,1248,37490,150,10087,11076,89,463,0,1531,1881,23505,94,864,526,8055,117,12639,18900,14744,13513,10488,1332,38309,26207,537,45895,2192,167,5542,966,338,114,1146,1161,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,US,1186551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14905,0,0,0,114,0,0,0,87,0,102,0,0,58,538544,6213,65,0,0,0,122,4674,0,3193,5672,0,0,0,0,0,218,0,0,218588,74986,0,0,0,1961,66,0,0,0,93,0,112,289,0,0,6039,1055,315,6949,7149,0,1823,210,0,10197,1313,36642,150,9761,10632,88,480,0,1671,1972,23196,94,819,571,7770,117,12133,18129,14371,13020,10287,1282,36882,25124,516,44542,2098,166,5344,935,322,113,1090,1119,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,US,1178932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14606,0,0,0,111,0,0,0,85,0,102,0,0,58,550640,6584,64,0,0,0,124,4619,0,3057,5431,0,0,0,0,0,235,0,0,210952,71978,0,0,0,2049,68,0,0,0,96,0,113,297,0,0,5824,1126,337,6625,6889,0,1741,210,0,10694,1378,35802,149,9439,10192,88,496,0,1809,2061,22890,94,774,615,7488,116,11632,17366,14002,12532,10089,1232,35470,24053,496,43203,2006,164,5148,905,306,112,1034,1078,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,US,1171313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14310,0,0,0,107,0,0,0,83,0,102,0,0,57,562534,6950,63,0,0,0,125,4564,0,2923,5192,0,0,0,0,0,252,0,0,203397,69002,0,0,0,2135,69,0,0,0,100,0,113,304,0,0,5610,1196,358,6304,6632,0,1660,210,0,11184,1441,34970,149,9120,9757,88,512,0,1945,2149,22586,94,729,659,7208,116,11136,16612,13636,12049,9892,1183,34074,22993,476,41877,1914,163,4955,874,290,111,979,1037,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,US,1163694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016,0,0,0,104,0,0,0,81,0,103,0,0,57,574229,7310,63,0,0,0,126,4510,0,2790,4957,0,0,0,0,0,268,0,0,195922,66058,0,0,0,2220,70,0,0,0,104,0,114,312,0,0,5399,1264,379,5986,6378,0,1579,209,0,11667,1504,34145,149,8805,9327,87,528,0,2079,2236,22284,94,685,702,6932,115,10646,15866,13274,11572,9697,1134,32693,21945,456,40565,1823,162,4763,844,274,111,925,996,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,US,1156075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13725,0,0,0,101,0,0,0,79,0,103,0,0,56,585722,7665,62,0,0,0,128,4455,0,2659,4724,0,0,0,0,0,284,0,0,188527,63148,0,0,0,2304,71,0,0,0,107,0,114,319,0,0,5191,1332,399,5672,6126,0,1499,209,0,12142,1566,33328,149,8493,8902,87,544,0,2211,2321,21984,94,641,745,6659,114,10162,15128,12916,11099,9503,1086,31327,20909,436,39266,1733,160,4574,815,259,110,871,956,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,US,1148456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13437,0,0,0,98,0,0,0,77,0,103,0,0,56,597015,8015,61,0,0,0,129,4401,0,2529,4493,0,0,0,0,0,300,0,0,181213,60269,0,0,0,2386,72,0,0,0,111,0,114,326,0,0,4984,1399,419,5362,5878,0,1421,208,0,12611,1626,32520,148,8184,8482,87,559,0,2341,2405,21686,95,598,787,6389,114,9683,14399,12560,10632,9311,1039,29976,19885,417,37981,1645,159,4386,786,244,109,818,916,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,US,1119216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12902,0,0,0,94,0,0,0,73,0,101,0,0,55,596583,8201,59,0,0,0,128,4265,0,2355,4185,0,0,0,0,0,310,0,0,170681,56336,0,0,0,2421,71,0,0,0,112,0,113,327,0,0,4689,1437,431,4960,5525,0,1317,204,0,12824,1654,31117,145,7729,7913,85,563,0,2423,2441,20985,93,545,813,6005,111,9035,13419,11978,9978,8948,973,28097,18515,390,36014,1527,155,4121,742,224,106,751,860,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,US,1089976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377,0,0,0,89,0,0,0,70,0,99,0,0,53,595380,8367,57,0,0,0,127,4131,0,2187,3887,0,0,0,0,0,319,0,0,160459,52527,0,0,0,2450,71,0,0,0,113,0,111,328,0,0,4403,1471,441,4571,5183,0,1218,199,0,13009,1678,29745,142,7288,7363,83,567,0,2497,2472,20291,91,494,836,5634,108,8407,12471,11408,9343,8592,909,26277,17190,364,34099,1414,150,3865,700,206,104,687,806,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,US,1060737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11862,0,0,0,84,0,0,0,67,0,98,0,0,52,593406,8512,55,0,0,0,126,3997,0,2024,3598,0,0,0,0,0,326,0,0,150546,48844,0,0,0,2474,70,0,0,0,114,0,109,327,0,0,4126,1501,451,4197,4851,0,1121,195,0,13167,1699,28403,139,6859,6831,81,569,0,2564,2497,19606,89,445,857,5273,105,7801,11554,10853,8729,8242,847,24515,15910,339,32236,1305,146,3616,659,188,101,625,754,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,US,1031497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11357,0,0,0,80,0,0,0,63,0,96,0,0,50,590660,8637,53,0,0,0,124,3865,0,1868,3320,0,0,0,0,0,333,0,0,140942,45286,0,0,0,2494,70,0,0,0,115,0,107,327,0,0,3858,1528,459,3836,4530,0,1029,190,0,13296,1716,27091,136,6442,6318,78,570,0,2623,2517,18928,87,398,875,4925,103,7216,10670,10311,8134,7899,788,22811,14675,315,30426,1199,142,3375,620,170,98,565,703,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,US,1002257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10863,0,0,0,76,0,0,0,60,0,94,0,0,49,587143,8742,51,0,0,0,123,3734,0,1717,3052,0,0,0,0,0,339,0,0,131647,41853,0,0,0,2508,69,0,0,0,115,0,105,326,0,0,3598,1550,466,3489,4220,0,940,186,0,13398,1729,25808,133,6039,5823,76,571,0,2675,2533,18258,85,353,891,4588,100,6652,9818,9784,7560,7562,730,21166,13485,292,28667,1098,137,3142,581,154,95,508,654,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,US,973018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10378,0,0,0,71,0,0,0,57,0,92,0,0,47,582855,8826,50,0,0,0,121,3604,0,1571,2794,0,0,0,0,0,345,0,0,122661,38546,0,0,0,2518,68,0,0,0,116,0,103,324,0,0,3347,1569,471,3156,3921,0,854,181,0,13472,1739,24556,129,5649,5346,74,570,0,2720,2543,17595,84,309,905,4262,97,6108,8998,9269,7005,7232,674,19579,12341,269,26961,1000,133,2917,544,138,92,453,607,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,US,943778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9904,0,0,0,67,0,0,0,54,0,90,0,0,46,577795,8890,48,0,0,0,119,3476,0,1432,2547,0,0,0,0,0,349,0,0,113984,35364,0,0,0,2522,67,0,0,0,116,0,101,322,0,0,3105,1584,476,2837,3631,0,772,176,0,13518,1745,23334,126,5271,4888,72,569,0,2757,2548,16941,82,268,917,3948,94,5586,8211,8769,6471,6909,621,18050,11241,247,25308,907,129,2700,508,123,90,400,561,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,US,920014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9496,0,0,0,64,0,0,0,52,0,88,0,0,45,575388,8987,46,0,0,0,118,3369,0,1306,2323,0,0,0,0,0,354,0,0,106249,32500,0,0,0,2537,67,0,0,0,116,0,99,321,0,0,2889,1604,482,2547,3373,0,697,173,0,13617,1758,22274,124,4936,4475,71,569,0,2804,2564,16391,80,230,931,3667,92,5115,7499,8332,5993,6631,573,16678,10248,228,23848,822,125,2506,476,109,87,352,520,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,US,896250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9096,0,0,0,60,0,0,0,49,0,87,0,0,43,572355,9067,45,0,0,0,117,3262,0,1184,2107,0,0,0,0,0,359,0,0,98764,29739,0,0,0,2548,66,0,0,0,117,0,97,320,0,0,2680,1622,488,2268,3123,0,625,169,0,13693,1768,21239,121,4611,4077,69,570,0,2844,2575,15848,79,194,944,3396,90,4661,6814,7906,5530,6359,526,15354,9291,209,22431,741,122,2319,445,95,85,306,480,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,US,872486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,0,57,0,0,0,47,0,85,0,0,42,568695,9131,43,0,0,0,115,3157,0,1068,1900,0,0,0,0,0,363,0,0,91531,27079,0,0,0,2554,66,0,0,0,117,0,96,319,0,0,2478,1636,492,2001,2882,0,556,165,0,13747,1775,20228,118,4297,3694,67,569,0,2879,2582,15312,77,159,954,3133,87,4225,6155,7491,5084,6092,482,14077,8371,191,21056,662,118,2138,415,82,83,262,442,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,US,848722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,0,0,0,54,0,0,0,44,0,83,0,0,41,564407,9178,42,0,0,0,114,3053,0,955,1701,0,0,0,0,0,366,0,0,84550,24522,0,0,0,2557,65,0,0,0,117,0,94,317,0,0,2283,1648,496,1744,2650,0,490,161,0,13777,1779,19241,116,3993,3326,66,567,0,2907,2586,14782,75,126,963,2881,85,3805,5522,7088,4655,5831,439,12848,7488,173,19724,587,115,1963,386,70,80,220,406,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,US,824958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7946,0,0,0,50,0,0,0,42,0,82,0,0,40,559493,9209,40,0,0,0,112,2950,0,848,1510,0,0,0,0,0,369,0,0,77819,22066,0,0,0,2555,64,0,0,0,117,0,92,315,0,0,2095,1656,498,1500,2426,0,427,157,0,13786,1781,18279,113,3699,2973,64,565,0,2930,2585,14258,74,95,970,2637,83,3402,4915,6695,4241,5575,397,11665,6641,157,18434,515,112,1795,358,59,78,180,370,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,US,801194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579,0,0,0,47,0,0,0,40,0,80,0,0,39,553952,9223,39,0,0,0,111,2848,0,745,1328,0,0,0,0,0,371,0,0,71340,19712,0,0,0,2550,63,0,0,0,116,0,90,312,0,0,1914,1661,500,1266,2211,0,367,154,0,13771,1779,17341,110,3416,2635,62,562,0,2947,2579,13740,72,65,975,2403,80,3017,4334,6314,3844,5324,358,10531,5831,141,17187,446,108,1634,331,47,76,142,336,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,US,777430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,7218,0,0,0,44,0,0,0,37,0,78,0,37,37,547616,9218,37,0,0,37,109,2746,0,647,1153,0,44,0,0,0,372,37,0,65092,17455,0,44,0,2539,62,0,0,0,116,0,88,309,0,0,1741,1662,500,1043,2003,0,309,150,0,13730,1774,16423,107,3143,2311,61,558,0,2956,2569,13225,70,37,977,2178,78,2647,3778,5942,3462,5077,319,9440,5057,125,15977,381,105,1478,305,37,74,105,304,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,US,772414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,7154,0,0,0,44,0,0,0,38,0,77,0,38,40,546833,9957,38,0,0,43,107,2745,0,629,1111,0,44,0,0,0,386,38,0,62863,16845,0,44,0,2685,63,0,0,0,114,0,96,419,0,0,1685,1858,496,1009,1930,0,298,149,0,14148,1879,15937,107,3035,2231,60,722,0,3162,2703,13016,71,37,1021,2102,80,2558,3642,5821,3340,5007,308,9131,4871,122,15483,369,104,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,US,767399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,7083,0,0,0,44,0,0,0,38,0,75,0,38,43,545441,10677,39,0,0,49,104,2741,0,611,1067,0,44,0,0,0,400,39,0,60590,16223,0,44,0,2826,64,0,0,0,113,0,103,526,0,0,1629,2049,492,975,1856,0,287,149,0,14544,1981,15439,107,2925,2149,60,884,0,3362,2832,12794,71,37,1063,2024,82,2468,3504,5696,3216,4932,297,8816,4681,118,14978,357,103,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,US,762384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,7012,0,0,0,44,0,0,0,38,0,74,0,38,46,544021,11386,40,0,0,54,102,2737,0,592,1025,0,44,0,0,0,414,40,0,58341,15608,0,44,0,2965,64,0,0,0,112,0,110,632,0,0,1573,2237,487,940,1782,0,276,149,0,14935,2082,14946,107,2817,2068,60,1043,0,3560,2960,12575,71,37,1104,1946,84,2378,3368,5571,3094,4858,285,8504,4494,115,14477,345,102,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,US,757369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,6942,0,0,0,44,0,0,0,38,0,72,0,38,49,542572,12085,40,0,0,60,100,2732,0,575,982,0,44,0,0,0,428,41,0,56117,14999,0,44,0,3102,65,0,0,0,110,0,117,737,0,0,1517,2423,483,906,1709,0,266,148,0,15319,2181,14459,107,2709,1988,60,1200,0,3754,3085,12357,71,37,1145,1870,86,2289,3233,5448,2972,4784,274,8195,4309,112,13982,333,101,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,US,752353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,6872,0,0,0,44,0,0,0,39,0,71,0,38,52,541095,12774,41,0,0,65,98,2728,0,557,941,0,44,0,0,0,441,42,0,53918,14398,0,44,0,3237,65,0,0,0,109,0,124,840,0,0,1463,2606,478,873,1637,0,255,148,0,15696,2279,13976,106,2603,1909,59,1355,0,3945,3208,12141,71,37,1185,1795,88,2201,3100,5325,2852,4711,263,7890,4126,108,13493,321,100,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,US,747338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6802,0,0,0,44,0,0,0,39,0,70,0,38,55,539589,13452,42,0,0,71,95,2723,0,539,899,0,44,0,0,0,455,42,0,51743,13803,0,44,0,3369,66,0,0,0,108,0,131,942,0,0,1409,2787,474,839,1566,0,244,147,0,16067,2375,13499,106,2498,1831,59,1508,0,4133,3330,11927,70,37,1225,1720,90,2114,2968,5204,2734,4638,252,7588,3945,105,13008,309,100,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,US,742323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6732,0,0,0,44,0,0,0,39,0,68,0,38,58,538055,14120,42,0,0,76,93,2718,0,522,858,0,44,0,0,0,468,43,0,49593,13214,0,44,0,3500,66,0,0,0,107,0,138,1042,0,0,1355,2965,470,807,1496,0,234,147,0,16432,2470,13027,106,2394,1754,59,1658,0,4319,3449,11714,70,36,1263,1646,92,2029,2838,5084,2616,4566,241,7289,3767,102,12530,298,99,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,US,749127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,6770,0,0,0,45,0,0,0,40,0,68,0,39,61,545092,15014,43,0,0,82,93,2756,0,513,831,0,45,0,0,0,488,45,0,48228,12836,0,45,0,3687,68,0,0,0,107,0,147,1159,0,0,1323,3190,473,786,1449,0,227,149,0,17059,2604,12762,107,2328,1704,59,1835,0,4574,3624,11688,72,37,1322,1598,96,1975,2752,5045,2540,4567,234,7106,3647,100,12249,291,99,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,US,755931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,6807,0,0,0,45,0,0,0,41,0,68,0,39,65,552168,15923,45,0,0,89,92,2795,0,503,803,0,45,0,0,0,509,46,0,46830,12448,0,45,0,3876,69,0,0,0,107,0,156,1278,0,0,1290,3419,476,766,1401,0,220,151,0,17695,2741,12489,109,2260,1653,60,2016,0,4832,3801,11660,73,37,1382,1549,99,1920,2665,5004,2463,4566,227,6918,3525,99,11962,284,100,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,US,762735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,6844,0,0,0,46,0,0,0,42,0,67,0,40,69,559282,16845,46,0,0,96,91,2834,0,494,775,0,46,0,0,0,530,48,0,45400,12051,0,46,0,4068,71,0,0,0,108,0,165,1399,0,0,1256,3652,479,745,1352,0,213,153,0,18339,2879,12210,110,2191,1601,61,2199,0,5095,3981,11629,74,38,1443,1499,103,1863,2575,4962,2383,4565,220,6726,3401,97,11667,277,101,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,US,769539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,6881,0,0,0,47,0,0,0,42,0,67,0,41,73,566434,17781,48,0,0,102,90,2873,0,484,746,0,47,0,0,0,551,49,0,43936,11645,0,47,0,4263,72,0,0,0,108,0,174,1522,0,0,1222,3888,482,723,1302,0,206,155,0,18993,3019,11923,112,2120,1548,61,2385,0,5361,4163,11595,75,39,1505,1448,106,1806,2484,4918,2302,4564,212,6529,3273,95,11365,270,102,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,US,776343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6917,0,0,0,47,0,0,0,43,0,67,0,41,77,573623,18731,49,0,0,109,90,2912,0,474,716,0,47,0,0,0,573,51,0,42440,11230,0,47,0,4461,74,0,0,0,109,0,184,1647,0,0,1187,4128,485,701,1251,0,198,157,0,19654,3162,11630,113,2048,1494,62,2574,0,5631,4348,11559,76,39,1567,1396,110,1747,2390,4872,2219,4561,204,6328,3143,93,11056,262,102,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
