Date,Region,Total_State_Infections,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.6,XFV,XFY,XFZ
2023-08-02,NC,11054,39,1,10,11,8,1,0,1,1,0,6,2,1,1,17,5,9,128,982,1,99,47,131,14,105,603,203,33,44,66,21,155,13,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,753,1363,756,220,24,7,923,64,1705,37,206,22,150,117,245,597,239,886,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,NC,11019,39,1,10,10,8,1,0,1,1,0,6,2,1,1,17,5,9,127,990,1,100,45,129,13,106,619,204,33,43,66,21,159,12,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,758,1363,757,224,25,7,929,65,1660,34,206,20,150,108,240,591,233,882,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,NC,10984,39,1,10,10,8,1,0,1,1,0,5,2,1,1,17,5,9,125,999,1,101,43,126,12,107,635,205,34,42,66,21,162,12,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,763,1362,758,227,25,7,935,66,1616,31,206,18,149,99,236,584,227,879,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,NC,10949,39,1,10,10,8,1,0,1,1,0,5,2,1,1,17,5,8,124,1007,1,101,41,124,11,107,652,206,33,41,66,21,165,12,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,767,1361,759,231,25,8,941,66,1572,29,206,17,149,91,231,578,221,875,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,NC,10710,38,1,10,9,3,1,0,1,1,0,5,2,1,1,0,5,8,118,1011,1,98,39,118,10,102,636,206,34,43,66,21,172,12,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,742,1324,741,233,30,9,940,63,1510,27,198,16,145,89,224,559,215,849,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,NC,10471,37,1,9,9,3,1,0,2,1,0,4,2,1,1,0,5,8,113,1013,2,95,37,112,10,96,620,206,35,45,66,21,179,11,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,717,1288,722,234,34,9,939,61,1449,26,190,15,141,87,217,540,209,824,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,NC,10232,36,1,9,9,3,1,0,2,1,0,4,2,1,1,0,5,8,108,1015,2,92,35,107,9,91,604,205,36,47,66,20,185,11,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,692,1252,704,235,39,9,937,58,1390,25,181,15,137,85,210,522,203,799,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,NC,9992,36,1,9,8,3,1,0,2,1,0,4,2,1,1,0,5,8,103,1015,2,89,33,101,9,86,588,205,37,49,65,20,191,11,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,668,1216,686,236,43,9,934,56,1331,23,173,14,133,83,204,504,197,775,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,NC,9753,35,1,9,8,3,1,0,2,1,0,4,2,1,1,0,4,8,98,1015,3,86,31,96,8,81,573,204,38,51,65,20,196,10,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,644,1180,668,236,47,10,931,53,1274,22,166,13,130,81,197,486,191,751,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,NC,9514,34,0,9,8,2,1,0,3,1,0,3,2,1,1,0,4,8,93,1013,3,83,29,91,8,76,557,203,38,52,65,19,201,10,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,621,1145,650,236,51,10,926,51,1219,21,158,13,126,79,190,469,185,727,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,NC,9275,33,0,8,7,2,1,0,3,1,0,3,2,1,1,0,4,8,88,1010,3,80,27,86,7,71,542,201,39,53,64,19,205,10,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,598,1110,632,236,54,10,920,49,1164,19,151,12,122,77,184,452,179,703,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,NC,9720,35,1,9,7,2,1,0,3,1,0,3,2,1,1,0,4,9,90,1082,4,83,27,87,8,71,566,215,42,59,69,20,225,10,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,619,1156,661,253,62,11,983,50,1195,19,154,13,128,81,191,468,187,731,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,NC,10165,37,1,9,8,3,1,0,4,1,0,3,2,1,1,0,5,9,91,1156,4,85,27,89,8,72,590,229,46,64,73,21,245,10,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,639,1203,690,271,70,12,1047,51,1223,20,158,13,133,85,198,483,194,758,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,NC,10610,38,1,10,8,3,1,0,4,1,0,3,2,1,1,0,5,10,92,1232,5,88,27,89,8,71,614,243,50,70,78,22,267,11,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,658,1248,718,289,78,13,1113,52,1250,20,161,13,138,89,204,498,201,785,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,NC,11055,40,1,10,8,3,1,0,5,1,0,3,2,1,1,0,5,10,93,1311,5,91,27,90,8,71,638,258,54,76,83,23,289,11,41,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,677,1293,746,308,87,14,1181,53,1274,19,163,14,144,93,211,513,208,812,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,NC,11501,42,1,11,8,3,1,0,6,1,1,3,2,1,1,0,5,11,94,1391,6,94,27,90,8,70,662,273,58,83,87,24,312,11,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,695,1337,775,328,97,15,1250,54,1295,19,166,14,149,96,217,527,215,838,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,NC,11946,44,1,11,8,3,1,0,6,1,1,3,2,1,1,0,5,12,95,1474,7,96,26,90,8,69,686,289,62,89,92,25,336,12,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,713,1381,802,348,106,16,1321,54,1315,19,168,14,154,100,224,540,222,863,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,NC,12391,45,1,12,8,3,1,0,7,1,1,3,2,1,1,0,5,12,95,1559,7,99,26,90,8,68,710,305,66,96,97,26,361,12,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,729,1424,830,369,117,17,1394,55,1332,19,169,14,159,104,230,553,229,888,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,NC,12490,46,1,12,8,3,1,0,7,1,1,3,2,1,1,0,5,12,93,1602,8,98,25,87,7,65,713,312,69,100,100,27,377,12,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,725,1427,835,379,124,18,1429,54,1310,18,166,14,160,105,229,550,229,888,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,NC,12590,46,1,12,8,3,1,0,8,1,1,3,2,1,1,0,5,13,90,1645,8,98,23,84,7,62,717,320,72,105,102,27,393,12,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,721,1430,840,390,131,19,1464,53,1288,17,163,14,160,106,229,547,229,888,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,NC,12690,47,1,12,8,3,1,0,8,1,1,3,2,1,1,0,5,13,88,1689,9,97,22,81,7,58,720,328,74,109,105,27,408,12,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,716,1433,844,401,139,19,1500,52,1266,16,159,14,161,107,228,544,230,887,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,NC,12789,47,1,12,7,3,1,0,9,1,1,2,2,1,1,0,5,13,85,1733,9,97,21,78,7,55,724,335,77,114,107,28,425,12,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,712,1436,849,412,147,20,1536,51,1242,15,156,14,162,108,228,541,230,887,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,NC,12889,48,1,12,7,3,1,0,9,1,1,2,2,1,1,0,5,14,82,1778,10,97,19,75,6,51,728,343,80,118,110,28,441,12,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,707,1438,853,423,154,21,1573,50,1219,14,152,13,162,109,227,538,230,886,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,NC,12989,48,1,13,7,3,1,0,10,1,1,2,2,1,1,0,5,14,79,1823,11,96,18,72,6,48,731,351,82,123,112,28,457,12,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,702,1441,858,435,162,22,1609,49,1195,14,149,13,163,110,226,534,230,885,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,NC,13088,49,1,13,7,3,1,0,10,1,1,2,2,1,1,0,5,14,77,1869,11,96,16,69,6,44,735,359,85,127,115,29,474,12,57,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,697,1443,862,446,170,22,1647,48,1170,13,145,13,163,110,226,531,231,885,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,NC,13489,50,1,13,7,3,1,0,11,1,1,2,2,1,1,0,6,15,76,1959,12,97,15,67,6,41,755,376,90,135,120,30,502,12,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,707,1478,886,468,182,24,1723,47,1171,12,144,13,168,114,230,539,236,904,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,NC,13890,52,1,14,7,3,1,0,12,1,1,2,2,1,1,0,6,16,74,2050,13,99,14,65,5,38,775,393,95,143,126,31,531,12,63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,717,1513,910,491,195,25,1800,47,1170,11,144,13,172,117,235,547,241,922,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,NC,14290,54,1,14,7,3,1,0,12,1,1,2,2,1,1,0,6,16,73,2144,14,101,13,63,5,35,795,410,100,151,131,32,561,12,66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,726,1547,934,514,208,26,1879,47,1167,10,142,13,176,121,239,555,247,941,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,NC,14691,55,1,14,7,3,1,0,13,1,1,1,3,1,1,0,6,17,71,2240,15,102,11,60,5,31,815,427,106,160,137,33,591,12,68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,735,1580,958,537,221,28,1960,47,1162,9,141,13,180,124,243,562,252,958,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,NC,15091,57,1,15,7,3,1,0,14,1,1,1,3,1,1,0,6,18,69,2337,16,103,10,58,5,28,835,445,111,168,142,34,623,13,71,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,743,1613,981,561,235,29,2042,46,1155,9,139,13,185,128,247,568,257,976,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,NC,15492,59,1,15,7,3,1,0,15,1,1,1,3,1,1,0,6,19,67,2437,17,105,8,55,4,24,854,463,116,177,148,35,655,13,74,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,750,1645,1005,586,249,31,2126,46,1146,8,137,13,189,131,250,574,262,993,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,NC,15893,60,1,16,6,3,1,0,16,1,1,1,3,1,1,0,6,19,64,2538,18,106,6,51,4,19,874,482,122,186,154,6,688,13,77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,757,1677,1028,611,263,32,2211,45,1134,6,135,13,193,135,254,580,267,1009,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,NC,16432,62,0,16,7,4,1,0,17,1,1,1,3,1,1,0,7,2,69,2642,19,109,7,53,4,20,918,502,127,190,165,9,742,18,83,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,780,1716,1046,632,274,33,2282,48,1154,8,137,13,200,140,256,588,270,1039,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,NC,16971,65,0,17,7,4,1,0,19,1,1,1,3,1,1,0,7,2,75,2746,22,112,7,54,4,20,963,523,132,194,177,12,799,23,90,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,803,1753,1062,654,284,35,2352,50,1173,9,138,14,207,145,257,596,273,1069,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,NC,17510,67,0,18,8,4,1,0,20,1,1,1,3,1,1,0,7,2,81,2851,24,115,7,55,4,20,1009,543,136,197,188,16,858,28,96,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,825,1789,1077,676,295,36,2422,53,1191,11,139,15,213,150,258,603,275,1098,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,NC,18049,69,0,18,8,4,2,0,22,1,1,1,3,2,1,0,8,2,86,2957,26,118,8,56,4,20,1056,564,141,201,201,19,919,34,103,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,848,1824,1092,698,306,37,2492,56,1207,12,140,15,220,155,259,610,277,1128,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-07,NC,18587,71,0,19,9,4,2,0,24,1,1,1,3,2,1,0,8,2,92,3065,28,121,8,57,4,20,1104,585,146,204,213,22,982,40,110,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,870,1858,1105,720,316,39,2562,59,1223,14,141,16,227,160,259,615,279,1157,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-08,NC,19126,74,0,20,9,4,2,0,26,1,1,1,3,2,1,0,8,2,99,3173,31,124,8,58,4,21,1152,607,151,207,226,26,1047,46,118,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,893,1891,1116,743,327,40,2631,61,1237,16,142,17,234,165,259,620,281,1186,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,NC,19665,76,0,20,10,4,2,0,27,1,1,2,3,2,1,0,9,2,105,3283,33,127,9,59,4,21,1202,629,156,210,239,30,1114,53,125,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,915,1922,1127,765,338,41,2701,64,1250,17,142,18,241,171,258,624,282,1214,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,NC,19196,74,0,20,10,4,2,0,28,1,1,2,3,2,1,0,9,2,106,3225,34,123,9,57,4,20,1190,618,153,202,241,32,1124,57,127,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,890,1855,1080,748,332,40,2631,64,1198,18,135,17,236,167,244,596,268,1180,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,NC,18728,73,0,19,10,4,2,0,28,1,1,2,3,2,1,0,9,2,107,3165,35,119,9,55,4,19,1178,607,150,194,241,35,1133,61,128,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,865,1789,1034,731,325,40,2562,64,1148,19,129,17,230,163,231,569,255,1147,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,NC,18259,71,0,19,10,4,2,0,28,1,1,2,3,2,1,0,9,2,108,3105,35,116,9,53,4,18,1164,597,147,187,242,37,1139,64,128,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,841,1724,989,714,319,39,2493,63,1099,20,122,17,225,160,218,542,242,1114,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13,NC,17790,69,0,19,10,3,1,0,29,1,1,2,3,1,1,0,8,2,108,3043,36,112,8,51,3,17,1150,585,143,179,242,39,1144,67,129,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,816,1660,945,697,312,38,2425,63,1051,20,116,17,220,156,205,516,230,1080,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,NC,17321,68,0,18,10,3,1,0,29,1,1,2,3,1,1,0,8,2,108,2981,36,109,8,49,3,16,1135,574,140,172,242,40,1147,70,129,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,792,1597,901,680,305,37,2357,62,1004,21,110,17,214,153,192,491,217,1048,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-15,NC,16852,66,0,18,10,3,1,0,29,1,1,2,3,1,1,0,8,2,109,2918,37,105,8,47,3,15,1119,562,137,164,241,42,1148,73,129,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,768,1535,859,662,298,36,2289,62,958,22,104,16,209,149,180,466,206,1015,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-16,NC,16383,64,0,17,10,3,1,0,29,1,1,2,3,1,1,0,8,2,109,2854,37,102,8,45,3,15,1102,551,134,157,240,43,1148,75,129,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,744,1474,818,645,292,35,2221,61,913,22,98,16,203,145,169,442,194,983,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,NC,15837,62,0,17,10,3,1,0,29,1,1,2,3,1,1,0,8,1,108,2775,37,98,8,43,3,14,1079,536,130,150,238,45,1140,77,129,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,717,1407,774,625,283,34,2143,60,865,23,92,16,197,141,157,416,182,946,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-18,NC,15291,60,0,16,10,3,1,0,29,1,1,2,3,1,1,0,8,1,107,2695,37,94,8,41,2,13,1055,521,126,142,235,45,1130,78,127,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,690,1341,731,604,275,33,2065,59,818,23,86,15,190,136,145,392,170,910,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-19,NC,14745,58,0,16,9,3,1,0,29,1,1,2,2,1,1,0,8,1,106,2614,37,90,8,39,2,12,1031,506,122,135,232,46,1118,80,126,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,663,1277,690,584,266,32,1987,58,772,23,80,15,184,132,134,367,159,873,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-20,NC,14199,56,0,15,9,3,1,0,28,1,1,2,2,1,1,0,7,1,105,2532,37,86,7,37,2,11,1005,491,118,128,228,47,1103,80,125,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,636,1214,649,563,258,31,1910,56,728,23,75,15,177,127,123,344,148,838,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-21,NC,13653,54,0,15,9,2,1,0,28,1,1,2,2,1,1,0,7,1,103,2448,36,83,7,36,2,11,978,475,114,121,224,47,1087,81,123,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,609,1152,610,542,249,30,1833,55,684,23,69,14,171,123,113,322,138,802,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-22,NC,13107,52,0,14,9,2,1,0,28,1,1,2,2,1,1,0,7,1,101,2364,36,79,7,34,2,10,951,459,110,114,220,47,1069,81,121,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,583,1091,571,522,240,29,1757,54,642,23,64,14,164,118,103,300,128,767,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-23,NC,12561,50,0,14,9,2,1,0,27,1,1,2,2,1,1,0,7,1,100,2279,36,75,7,32,2,9,922,443,106,107,215,47,1048,81,118,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,557,1032,534,501,231,28,1680,52,602,23,59,13,158,114,94,279,118,731,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-24,NC,12658,51,0,14,9,2,1,0,28,1,1,2,2,1,1,0,7,1,103,2309,37,75,7,32,2,9,940,449,107,106,221,50,1080,85,122,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,559,1026,525,505,234,28,1690,54,592,24,57,14,159,115,89,272,114,734,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
