Date,Region,Total_State_Infections,BA.4,BA.2.75.2,BF.7,B.1.617.2,BA.1.1,BA.2.12.1,BA.2.75,BA.4.6,BA.5.2.6,BF.11,BN.1,BQ.1.1,FD.2,XBB.1.5.1,EU.1.1,FE.1.1,FD.1.1,XBB.1.5.59,XBB.1.5.10,XBB.1.5.72,XBB.1.16.17,XBB.2.3.8,XBB.1.42.2,EG.6.1,XBB.1.16.1,XBB.1.5.68,XBB.1.9.2,GK.2,CH.1.1,HF.1,XBB.1.5.70,GK.1.1,XBB.2.3,XBB.1.16.11,FL.1.5.1,HK.3,JD.1.1,JG.3,JF.1,GE.1,XBB,XBB.1.16.6,BA.2.86,KV.2,EG.5,JN.1.13,XDP,JN.1.4.3,JN.1.8.1,EG.5.1.8,KQ.1,KP.1.2,XBB.1.9.1,JN.1.13.1,JN.1.32,KW.1.1,KP.4.1,KP.2.15,JN.1.11.1,XBB.1.16.15,LP.1,JN.1.18.6,BQ.1,LB.1,KP.1.1,JN.1.16,KP.2,MC.19,LF.3.1,KP.1.1.3,KS.1,XEK,XEQ,LB.1.3.1,JN.1.18,KP.2.3,MC.28.1,HV.1,LF.7.2.1,MC.10.1,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,XFG.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,XFG.23.1.3,BA.3.2,LF.7.9,PQ.17,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2024-12-04,MN,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,5,0,3,3,10,1,12,1,7,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,13,0,5,17,182,25,118,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
2024-12-05,MN,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,5,0,3,2,10,1,12,1,7,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,14,0,6,17,182,25,122,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
2024-12-06,MN,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,5,0,3,2,10,1,12,1,6,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,15,0,6,16,179,25,124,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
2024-12-07,MN,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,5,0,3,2,10,1,12,1,6,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,15,0,6,15,172,25,122,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2024-12-08,MN,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,5,0,2,2,10,1,12,1,6,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,16,0,5,15,166,25,122,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2024-12-09,MN,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,2,10,1,12,1,6,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,0,16,0,5,14,161,24,122,0,0,0,0,0,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
2024-12-10,MN,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,2,10,1,12,1,5,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,0,17,0,5,14,158,25,123,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2024-12-11,MN,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,2,10,1,13,1,5,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,0,18,0,6,14,158,25,128,0,0,0,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2024-12-12,MN,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,2,10,1,13,1,6,0,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,20,0,6,14,161,26,134,0,0,0,0,0,14,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
2024-12-13,MN,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,1,11,1,14,1,6,0,0,1,9,0,0,0,0,0,1,0,0,0,1,1,0,22,0,6,14,167,28,143,0,0,0,0,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
2024-12-14,MN,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,5,0,2,1,12,1,16,1,6,0,0,1,9,0,0,0,0,0,2,0,0,0,1,1,0,24,0,7,15,177,30,157,0,0,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
2024-12-15,MN,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,6,0,2,1,13,2,17,1,6,0,0,1,10,0,0,0,0,0,2,0,0,0,1,1,0,27,0,7,15,185,32,169,0,0,0,0,0,16,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
2024-12-16,MN,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,6,0,2,1,13,2,18,1,6,0,0,1,10,0,0,0,0,0,2,0,0,0,1,1,0,30,0,8,15,191,34,180,0,0,0,0,0,17,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
2024-12-17,MN,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,6,0,2,1,14,2,19,1,6,0,0,1,11,0,0,0,0,0,2,0,0,0,1,1,0,32,0,8,16,198,36,192,0,0,0,0,0,17,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
2024-12-18,MN,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,6,0,2,1,15,2,21,1,7,0,0,1,12,0,0,0,0,0,2,0,0,0,1,1,0,35,0,8,16,205,38,205,0,0,0,0,0,18,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
2024-12-19,MN,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,7,0,2,1,16,2,22,1,7,0,0,1,12,0,0,0,0,0,2,1,0,0,1,1,0,39,0,9,16,213,41,220,0,0,0,0,0,18,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
2024-12-20,MN,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,7,0,2,1,17,2,24,1,7,0,0,1,13,0,0,0,0,0,2,1,0,0,1,1,0,42,0,10,17,222,44,236,0,0,0,0,0,19,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
2024-12-21,MN,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,7,0,1,1,18,2,26,1,7,1,0,1,14,1,1,0,0,0,2,1,0,1,1,1,1,46,0,10,17,231,46,254,0,0,0,3,0,20,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2024-12-22,MN,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1,2,8,0,2,1,20,3,29,1,7,1,0,1,15,1,1,0,0,0,2,1,0,1,1,2,1,51,0,11,18,245,50,274,0,0,0,3,0,21,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2024-12-23,MN,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1,2,8,0,2,1,21,3,32,1,8,1,0,1,17,1,1,0,0,0,3,1,0,1,1,2,1,58,0,12,19,263,54,299,0,0,0,3,0,22,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2024-12-24,MN,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,1,2,9,0,2,1,23,3,35,1,8,1,0,1,19,1,1,0,0,0,3,1,0,1,1,2,1,64,0,13,20,276,57,320,0,0,0,3,0,23,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2024-12-25,MN,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,2,2,9,0,2,1,24,4,37,2,8,1,0,1,20,1,1,0,0,0,3,1,0,1,1,2,1,69,0,13,21,285,60,337,0,0,0,4,0,24,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
2024-12-26,MN,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,2,2,10,0,2,1,25,4,40,2,8,1,0,1,21,1,1,0,0,0,3,1,0,1,1,2,1,74,0,14,21,290,61,349,0,0,0,4,0,24,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
2024-12-27,MN,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,2,2,10,0,2,1,25,4,41,2,8,1,0,1,22,1,1,0,0,0,3,1,0,1,1,2,1,78,0,14,21,292,62,357,0,0,0,4,0,24,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
2024-12-28,MN,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,2,2,10,0,2,1,25,4,42,2,8,1,0,1,23,1,1,0,0,0,3,1,0,1,1,2,1,80,0,14,21,289,62,361,0,0,0,4,0,24,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
2024-12-29,MN,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,2,2,9,0,2,1,25,4,43,2,8,1,0,1,23,1,1,0,0,0,3,1,0,1,1,2,1,82,0,14,20,283,61,360,0,0,0,4,0,23,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
2024-12-30,MN,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,2,2,9,0,2,1,25,4,43,2,7,1,0,1,24,1,1,0,0,0,3,1,0,1,1,2,1,83,0,14,20,273,60,354,0,0,0,3,0,22,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2024-12-31,MN,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,2,2,9,0,2,1,24,5,43,2,7,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,84,0,14,19,264,59,349,0,0,0,3,0,21,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2025-01-01,MN,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,2,9,0,2,1,24,5,43,2,6,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,84,0,13,18,255,57,344,0,0,0,3,0,20,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
2025-01-02,MN,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,2,8,0,2,1,23,5,44,2,6,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,85,0,13,17,247,56,339,0,0,0,3,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
2025-01-03,MN,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,2,8,0,2,1,23,5,44,2,6,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,85,0,13,17,239,55,334,0,1,0,3,0,19,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2025-01-04,MN,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,2,2,8,0,2,1,23,5,44,2,5,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,86,0,13,16,231,54,330,0,1,0,3,0,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2025-01-05,MN,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,2,1,8,0,1,1,22,5,44,2,5,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,86,0,13,15,223,52,324,0,1,0,3,0,17,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
2025-01-06,MN,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,7,0,1,1,22,5,43,1,5,1,0,1,24,1,1,0,0,0,3,1,0,2,1,2,1,87,0,12,15,214,51,318,0,1,0,3,0,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
2025-01-07,MN,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,7,0,1,1,22,5,44,1,4,1,0,1,25,1,1,0,0,0,3,1,0,2,1,2,1,88,0,12,14,211,51,319,0,1,0,3,0,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
2025-01-08,MN,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,7,0,1,1,22,5,46,2,4,1,0,1,26,1,1,0,0,0,3,1,0,2,1,2,1,92,0,13,14,212,51,328,0,1,0,3,0,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
2025-01-09,MN,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,8,0,1,1,23,5,49,2,4,1,0,1,27,1,1,0,0,0,3,1,0,2,1,2,1,99,0,13,15,217,53,343,0,1,0,3,0,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
2025-01-10,MN,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,2,8,0,2,1,25,6,53,2,4,1,0,1,30,1,1,0,0,0,3,1,0,2,1,2,1,107,0,14,15,226,56,365,0,1,0,3,0,17,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2025-01-11,MN,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,2,9,0,2,1,26,6,57,2,4,1,0,1,32,1,1,0,0,0,3,1,1,3,1,2,1,116,0,15,16,237,60,391,0,1,0,3,0,17,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2025-01-12,MN,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,9,0,2,1,27,7,60,2,4,1,0,1,34,1,1,0,0,0,3,1,1,3,1,2,1,122,0,15,16,240,61,404,0,1,0,3,0,18,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2025-01-13,MN,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,9,0,2,1,27,7,61,2,4,1,0,1,34,1,1,0,0,0,3,1,1,3,1,2,1,125,0,15,15,236,61,407,0,1,0,3,0,17,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2025-01-14,MN,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,2,8,0,2,1,27,7,61,2,3,1,0,1,34,1,1,0,0,0,3,1,1,3,1,2,1,125,0,15,15,228,60,401,0,1,0,3,0,16,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2025-01-15,MN,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,8,0,2,1,26,7,60,2,3,1,0,1,34,1,1,0,0,0,3,1,1,3,1,2,1,123,0,15,14,215,57,388,0,1,0,3,0,15,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
2025-01-16,MN,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,7,0,1,1,24,7,57,2,2,1,0,1,32,1,1,0,0,0,3,0,0,3,1,2,1,118,0,14,13,199,54,366,0,1,0,2,0,14,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
2025-01-17,MN,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,7,0,1,1,22,6,53,2,2,1,0,1,30,1,1,0,0,0,3,0,0,3,1,2,1,110,0,13,11,179,49,337,0,1,0,2,0,12,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
2025-01-18,MN,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,6,0,1,1,20,6,48,1,2,1,0,1,27,1,1,0,0,0,2,0,0,2,1,2,1,100,0,11,10,157,44,304,0,1,0,2,0,11,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0
2025-01-19,MN,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,0,1,1,18,5,44,1,1,1,0,1,25,1,1,0,0,0,2,0,0,2,1,1,0,98,0,10,9,143,40,281,0,1,0,2,0,10,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0
2025-01-20,MN,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,1,1,17,5,42,1,1,1,0,1,24,1,1,0,0,0,2,0,0,2,1,1,0,98,0,10,9,135,37,270,0,1,0,2,0,10,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0
2025-01-21,MN,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,1,1,16,5,40,1,1,1,0,1,23,1,1,0,0,0,2,0,0,2,1,1,0,97,0,9,8,127,35,258,0,1,0,2,0,9,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0
2025-01-22,MN,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,1,1,16,5,38,1,1,1,0,1,22,1,1,0,0,0,2,0,0,2,1,1,0,97,0,9,8,119,33,245,0,1,0,2,0,9,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0
2025-01-23,MN,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,1,1,15,5,36,1,1,1,0,1,20,1,1,0,0,0,2,0,0,2,1,1,0,95,0,8,7,111,30,232,0,1,0,2,0,9,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
