Date,Region,Total_State_Infections,B.1.617.2,BA.4,BF.11,BA.2.75.2,BA.2.75,BN.1,FD.2,EU.1.1,FE.1.1,XBB.1.5.59,FD.1.1,XBB.1.5.1,XBB.2.3.8,XBB.1.5.72,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,XBB.1.16.1,FL.1.5.1,HK.3,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,XDP,BA.2.12.1,BA.2.86,XBB.1.16.11,XBB.1.9.1,JN.1.13.1,KQ.1,KP.1.2,KW.1.1,JN.1.32,BF.7,JN.1.13,KP.4.1,JG.3,JN.1.8.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,KV.2,LP.1,GK.1.1,JN.1.18.6,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,LF.7.2.1,MC.10.1,JN.1.16,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,XFG.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFV,NW.1,PQ.17.11,XFC,XFG.10.4,XFY,Other,PQ.2.1.6,LF.7,LF.7.9,XFG.23.1.3,XFG.6,XFG.2.5.1,PQ.17,XFZ,BA.3.2,RV.1,NB.1.8.1,PQ.2.8.1,XFG,XFG.14.1,XFG.1.1
2023-04-24,ME,1953,0,0,0,4,4,3,5,3,5,2,1,35,0,1,0,0,9,32,1,0,0,0,0,36,0,2,0,0,35,1,27,11,32,0,0,3,0,9,0,1,72,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,1478,0,20,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25,ME,1969,0,0,0,4,5,3,5,3,5,2,1,36,0,1,0,0,9,34,1,0,0,0,0,37,0,2,0,0,37,1,28,12,32,0,0,3,0,9,0,1,77,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,55,1474,0,22,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26,ME,1985,0,0,0,4,5,2,5,3,6,2,1,36,0,2,0,0,8,35,1,0,0,0,0,38,0,2,0,0,39,1,29,13,32,0,0,3,0,8,0,1,82,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,58,1469,0,24,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-27,ME,2001,0,0,0,4,5,2,5,3,6,2,1,37,0,2,0,0,8,37,1,0,0,0,0,39,0,2,0,0,41,1,30,14,31,0,0,3,0,8,0,1,88,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,62,1463,0,26,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28,ME,2016,0,0,0,4,5,2,5,3,6,2,1,37,0,2,0,0,8,38,1,0,0,0,0,40,0,2,0,0,43,1,32,15,31,0,0,3,0,8,0,1,93,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,1458,0,28,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-29,ME,2032,0,0,0,4,6,2,5,3,7,3,1,38,0,2,0,0,8,40,2,0,0,0,0,41,0,2,0,0,45,1,33,15,30,0,0,4,0,8,0,1,98,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,68,1452,0,30,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,ME,2034,0,0,0,4,6,2,5,4,7,3,1,38,0,2,0,0,8,41,2,0,0,0,0,41,0,2,1,0,47,1,34,16,30,0,0,4,0,8,0,1,103,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,71,1437,0,32,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,ME,2036,0,0,0,4,6,2,5,4,7,3,1,38,0,2,0,0,7,42,2,0,0,0,0,42,0,2,1,0,49,2,35,17,29,0,0,4,0,7,0,1,108,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,74,1421,0,33,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,ME,2039,0,0,0,4,6,2,5,4,7,3,1,39,0,2,0,0,7,44,2,0,0,0,0,43,0,2,1,0,50,2,36,17,28,0,0,4,0,7,0,1,112,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,77,1405,0,35,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-03,ME,2041,0,0,0,4,6,2,5,4,8,3,1,39,0,2,0,0,7,45,2,0,0,0,0,43,0,2,1,0,52,2,37,18,28,0,0,4,0,7,0,1,117,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,80,1390,0,37,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,ME,2043,0,0,0,4,7,2,5,4,8,3,1,39,0,2,0,0,7,46,2,0,0,0,0,44,0,2,1,0,54,2,38,19,27,0,0,4,0,7,0,1,122,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,83,1374,0,39,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-05,ME,2045,0,0,0,4,7,2,5,4,8,3,1,40,0,2,0,0,6,47,2,0,0,0,0,45,0,2,1,0,56,2,39,20,26,0,0,4,0,6,0,2,127,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,86,1358,0,41,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,ME,2047,0,0,0,4,7,2,5,4,9,3,1,40,0,3,0,0,6,49,2,0,0,0,0,46,0,2,1,0,58,2,40,20,26,0,0,4,0,6,0,2,131,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,89,1342,0,42,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,ME,2042,0,0,0,4,7,2,5,4,9,3,1,40,0,3,0,0,6,50,2,0,0,0,0,46,0,2,1,0,59,2,40,21,25,0,0,4,0,6,0,2,136,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,92,1322,0,44,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-08,ME,2037,0,0,0,4,7,2,4,4,9,3,1,40,0,3,0,0,5,51,3,0,0,0,0,47,0,2,1,0,61,2,41,22,24,0,0,4,0,5,0,2,140,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,94,1301,0,46,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-09,ME,2031,0,0,0,4,8,2,4,4,9,4,1,41,0,3,0,0,5,52,3,0,0,0,0,47,0,2,1,0,63,2,42,22,24,0,0,4,0,5,0,2,144,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,97,1281,0,47,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-10,ME,2026,0,0,0,4,8,2,4,4,10,4,1,41,0,3,0,0,5,53,3,0,0,0,0,48,0,2,1,0,64,2,43,23,23,0,0,4,0,5,0,2,148,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,99,1260,0,49,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,ME,2021,0,0,0,4,8,2,4,4,10,4,2,41,0,3,0,0,5,54,3,0,0,0,0,48,0,2,1,0,66,2,44,23,22,0,0,4,0,5,0,2,152,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,102,1240,0,50,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,ME,2015,0,0,0,4,8,2,4,4,10,4,2,41,0,3,0,0,4,55,3,0,0,0,0,49,0,2,1,0,68,2,45,24,21,0,0,4,0,4,0,2,157,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,105,1220,0,52,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13,ME,2010,0,0,0,4,8,2,4,4,4,4,2,41,1,21,4,1,4,56,4,0,0,0,0,49,0,2,1,0,69,4,45,25,21,0,0,4,0,4,0,2,161,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,107,1200,0,54,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,ME,1999,0,0,0,0,1,2,31,4,5,4,2,41,1,20,4,1,6,58,5,0,0,0,0,53,0,2,1,0,70,4,50,1,20,0,0,4,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,107,1179,0,53,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,ME,1988,0,0,0,0,1,2,30,4,5,5,2,40,1,19,4,1,8,59,6,0,0,0,0,56,0,2,1,0,71,4,55,1,19,0,0,5,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,106,1158,0,53,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,ME,1977,0,0,0,0,1,2,29,4,6,5,2,40,1,19,4,1,9,60,7,0,0,0,0,60,0,2,1,0,72,4,60,1,19,0,0,5,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,106,1137,0,52,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-17,ME,1966,0,0,0,0,1,2,28,4,7,6,2,40,1,18,4,1,11,62,8,0,0,0,0,63,1,2,1,0,72,4,65,1,18,0,0,6,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,105,1116,0,51,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,ME,1955,0,0,0,0,1,2,27,4,7,6,2,39,1,18,5,2,12,63,8,0,0,0,0,67,1,2,1,0,73,5,70,1,18,0,0,6,0,0,0,2,159,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,105,1096,0,51,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-19,ME,1944,0,0,0,0,1,2,26,4,8,6,3,39,1,17,5,2,14,64,9,0,0,0,0,70,1,2,2,0,74,5,74,1,17,0,0,6,0,0,0,3,159,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,104,1076,0,50,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-20,ME,1933,0,0,0,0,1,2,25,4,8,7,3,38,1,17,5,2,16,66,10,0,0,0,0,73,1,2,2,0,75,5,79,1,17,0,0,7,0,0,0,3,159,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,104,1055,0,50,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,ME,1902,0,0,0,0,1,2,23,4,9,7,3,37,1,16,5,2,17,66,11,0,0,0,0,76,1,2,2,0,75,5,83,1,16,0,0,7,0,0,0,3,157,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,102,1025,0,49,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,ME,1871,0,0,0,0,1,2,22,4,9,7,3,37,1,15,5,2,18,67,11,0,0,0,0,78,1,2,2,0,75,5,86,1,15,0,0,7,0,0,0,3,155,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,101,995,0,48,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23,ME,1840,0,0,0,0,1,2,21,4,10,7,3,36,1,15,5,2,20,67,12,0,0,0,0,80,1,2,2,0,75,5,90,1,15,0,0,7,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,99,965,0,47,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-24,ME,1810,0,0,0,0,1,2,20,4,10,7,3,35,1,14,5,2,21,67,13,0,0,0,0,82,1,2,2,0,75,5,93,0,14,0,0,7,0,0,0,3,151,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,98,936,0,46,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,ME,1779,0,0,0,0,1,2,19,4,11,8,3,34,1,13,5,2,22,68,13,0,0,0,0,84,1,2,2,0,74,5,96,0,13,0,0,8,0,0,0,3,149,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,96,907,0,45,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-26,ME,1748,0,0,0,0,1,2,18,4,11,8,3,34,1,13,5,2,23,68,14,0,0,0,0,86,1,2,2,0,74,5,99,0,13,0,0,8,0,0,0,3,147,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,95,879,0,44,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-27,ME,1717,0,0,0,0,1,2,16,4,11,8,4,33,1,12,5,2,24,68,14,0,0,0,0,88,1,2,2,0,74,5,102,0,12,0,0,8,0,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,93,851,0,43,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,ME,1703,0,0,0,0,1,2,16,4,12,8,4,32,1,11,5,2,26,69,15,0,0,0,0,90,2,2,3,0,74,5,105,0,11,0,0,8,0,0,0,3,144,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,93,832,0,42,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-29,ME,1689,0,0,0,0,1,2,15,4,12,9,4,32,1,11,5,2,27,70,16,0,0,0,0,93,2,2,3,0,75,5,109,0,11,0,0,9,0,0,0,3,143,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,92,812,0,42,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,ME,1674,0,0,0,0,1,2,14,4,13,9,4,32,1,10,5,2,28,71,16,0,0,0,0,95,2,2,3,0,75,5,112,0,10,0,0,9,0,0,0,3,143,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,91,793,0,41,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,ME,1660,0,0,0,0,1,2,13,4,13,9,4,31,1,10,5,2,29,72,17,0,0,0,0,97,2,2,3,0,75,5,116,0,10,0,0,9,0,0,0,3,142,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,91,775,0,41,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,ME,1645,0,0,0,0,0,2,12,4,13,9,4,31,1,10,5,2,30,72,18,0,0,0,0,100,2,2,3,0,76,5,119,0,10,0,0,9,0,0,0,3,141,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,90,756,0,40,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,ME,1631,0,0,0,0,0,2,11,4,14,10,4,30,1,9,5,2,32,73,18,0,0,0,0,102,2,2,3,0,76,5,122,0,9,0,0,10,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,89,738,0,40,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-03,ME,1616,0,0,0,0,0,2,10,4,14,10,4,30,1,9,5,2,33,74,19,0,0,0,0,104,2,2,3,0,77,5,125,0,9,0,0,10,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,89,719,0,39,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-04,ME,1604,0,0,0,0,0,2,10,4,15,10,4,29,1,8,5,2,34,75,19,0,0,0,0,106,2,2,3,0,77,5,129,0,8,0,0,10,0,0,0,3,139,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,88,702,0,39,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,ME,1591,0,0,0,0,0,2,9,4,15,10,5,29,1,8,5,2,35,75,20,0,0,0,0,108,2,2,3,0,77,5,132,0,8,0,0,10,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,87,685,0,38,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06,ME,1579,0,0,0,0,0,2,8,4,15,10,5,29,1,7,5,2,36,76,20,0,0,0,0,110,2,2,3,0,78,5,135,0,7,0,0,10,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,87,668,0,38,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,ME,1566,0,0,0,0,0,2,7,4,16,11,5,28,1,7,5,2,37,77,21,0,0,0,0,112,2,2,4,0,78,6,138,0,7,0,0,11,0,0,0,4,137,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,86,652,0,37,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,ME,1554,0,0,0,0,0,2,6,4,16,11,5,28,1,6,5,2,38,78,22,0,0,0,0,115,2,2,4,0,78,6,141,0,6,0,0,11,0,0,0,4,137,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,96,1,0,0,0,0,0,0,0,86,635,0,37,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-09,ME,1541,0,0,0,0,0,2,6,4,17,11,5,27,1,6,5,2,39,78,22,0,0,0,0,117,2,2,4,0,79,6,144,0,6,0,0,11,0,0,0,4,136,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,85,619,0,36,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-10,ME,1528,0,0,0,0,0,2,5,3,17,11,5,27,1,6,5,11,40,79,23,0,0,0,0,118,11,2,4,0,79,6,147,0,6,0,0,11,0,0,0,11,135,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,85,603,0,36,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,ME,1516,0,0,0,0,0,2,5,3,16,11,5,27,1,6,5,12,40,77,22,0,0,0,0,116,11,2,4,0,77,7,146,0,6,0,0,11,0,0,0,11,136,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,86,593,0,35,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,ME,1504,0,0,0,0,0,2,5,3,16,11,5,26,1,7,5,12,39,76,22,0,0,0,0,114,11,2,4,0,75,8,145,0,7,0,0,11,0,0,0,11,137,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,88,583,0,35,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-13,ME,1492,0,0,0,0,0,2,5,3,16,11,6,26,1,7,5,13,39,74,22,0,0,0,0,111,11,2,4,0,74,10,144,0,7,0,0,11,0,0,0,12,137,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,90,573,0,34,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
