Date,Region,Total_State_Infections,BA.2.75.2,BN.1,B.1.617.2,FD.2,BA.4,EU.1.1,BA.2.75,FE.1.1,BF.11,FD.1.1,XBB.1.5.1,XBB.1.5.59,XBB.2.3.8,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.5.72,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,FL.1.5.1,HK.3,XBB.1.16.1,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,BA.2.12.1,BA.2.86,XDP,JN.1.13.1,KP.1.2,KQ.1,KW.1.1,XBB.1.16.11,XBB.1.9.1,BF.7,JG.3,JN.1.32,JN.1.8.1,KP.4.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,JN.1.13,KV.2,GK.1.1,JN.1.18.6,LP.1,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,MC.10.1,JN.1.16,LF.7.2.1,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFG.1,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,XFG.23.1.3,BA.3.2,LF.7.9,PQ.17,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2025-04-29,IL,15617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,89,14,10,41,42,306,73,196,40,3,8,21,366,7,41,80,73,15,10,10,182,7,9,207,20,32,9,9388,53,82,374,67,1492,0,0,69,0,1588,0,118,0,0,0,163,0,0,0,342,0,0,0,0,280,160,0,0
2025-04-30,IL,16633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,95,16,11,44,45,309,76,206,43,3,9,21,399,8,44,85,80,15,11,10,196,7,9,230,23,34,10,10001,57,87,384,69,1539,0,0,73,0,1719,0,128,0,0,0,178,0,0,0,367,0,0,0,0,307,174,0,0
2025-05-01,IL,18557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,106,18,12,49,50,327,82,227,49,4,9,22,455,9,50,96,91,16,12,11,222,8,11,268,26,38,11,11161,64,98,412,75,1662,0,0,82,0,1949,0,144,0,0,0,203,0,0,0,412,0,0,0,0,352,199,0,0
2025-05-02,IL,19866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,113,20,13,52,54,330,85,240,53,4,10,22,498,9,54,103,101,17,13,12,241,9,11,299,29,41,12,11952,69,106,424,77,1720,0,0,88,0,2120,0,157,0,0,0,223,0,0,0,443,0,0,0,0,387,219,0,0
2025-05-03,IL,20389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,116,22,13,54,55,319,85,243,55,4,10,21,522,9,55,107,106,17,14,13,250,9,12,320,30,42,13,12270,71,110,418,77,1705,0,0,90,0,2209,0,163,0,0,0,233,0,0,0,458,0,0,0,0,408,230,0,0
2025-05-04,IL,20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,114,22,13,53,54,294,81,236,55,4,10,20,524,9,55,105,107,16,13,12,250,9,12,327,31,42,13,12081,71,109,394,73,1618,0,0,89,0,2208,0,162,0,0,0,235,0,0,0,453,0,0,0,0,412,231,0,0
2025-05-05,IL,19208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,109,22,12,51,52,262,75,223,53,4,9,17,512,8,53,102,105,14,13,12,242,9,11,325,30,40,12,11566,68,105,361,67,1492,0,0,85,0,2145,0,157,0,0,0,229,0,0,0,437,0,0,0,0,404,226,0,0
2025-05-06,IL,17817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,101,21,11,48,49,226,67,205,50,4,9,15,485,8,49,95,100,13,12,11,227,8,10,312,29,37,11,10732,64,98,319,60,1331,0,0,79,0,2019,0,148,0,0,0,217,0,0,0,408,0,0,0,0,384,215,0,0
2025-05-07,IL,15898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,90,19,10,43,43,186,58,180,45,3,8,12,441,7,44,85,92,11,11,10,205,8,9,288,26,33,10,9578,57,88,271,51,1140,0,0,71,0,1828,0,133,0,0,0,198,0,0,0,366,0,0,0,0,351,196,0,0
2025-05-08,IL,13450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,76,17,9,36,37,144,47,150,38,3,6,9,380,6,37,72,79,9,9,8,176,7,8,252,23,28,9,8106,49,75,218,41,924,0,0,60,0,1569,0,114,0,0,0,170,0,0,0,311,0,0,0,0,304,169,0,0
2025-05-09,IL,12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,69,16,8,33,33,118,41,134,35,2,6,7,350,5,34,66,73,7,8,8,161,6,7,235,21,25,8,7327,44,68,187,36,799,0,0,54,0,1438,0,105,0,0,0,157,0,0,0,283,0,0,0,0,281,156,0,0
2025-05-10,IL,11902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,67,16,8,32,33,104,39,129,35,2,6,6,349,5,34,65,73,7,8,7,160,6,7,237,21,25,8,7177,44,67,173,34,747,0,0,53,0,1428,0,104,5,0,0,157,5,0,0,279,0,0,0,0,281,156,0,0
2025-05-11,IL,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,8,34,35,110,48,137,68,3,6,7,362,5,106,68,79,7,9,8,221,6,7,248,23,26,8,7611,47,75,183,36,795,0,0,62,0,1498,0,113,6,0,0,172,7,0,0,291,0,0,0,0,353,192,0,0
2025-05-12,IL,13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,9,36,37,115,57,141,69,3,6,7,366,5,108,71,84,8,9,8,227,7,8,253,25,27,9,7889,49,81,190,38,827,0,0,70,0,1535,0,120,8,0,0,184,9,0,0,297,0,0,0,0,423,228,0,0
2025-05-13,IL,13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,9,37,38,117,65,143,68,3,6,7,363,6,108,72,87,8,9,9,229,7,8,253,26,28,9,8021,50,86,193,39,844,0,0,78,0,1543,0,126,9,0,0,194,11,0,0,296,0,0,0,0,489,261,0,0
2025-05-14,IL,13583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,9,37,38,118,72,143,67,3,6,7,353,6,106,71,88,8,9,9,226,7,8,249,27,28,9,8009,51,90,193,40,846,0,0,84,0,1522,0,129,11,0,0,200,13,0,0,291,0,0,0,0,547,290,0,0
2025-05-15,IL,13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,9,37,37,116,78,140,64,3,6,7,337,6,102,70,88,8,9,8,220,7,8,240,27,28,9,7856,50,92,190,40,833,0,0,88,0,1475,0,130,12,0,0,203,15,0,0,280,0,0,0,0,596,314,0,0
2025-05-16,IL,12936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,9,36,36,112,82,134,60,3,6,7,314,6,96,67,86,8,9,8,209,7,8,226,27,27,8,7541,49,92,182,39,803,0,0,91,0,1399,0,128,12,0,0,201,16,0,0,264,0,0,0,0,629,330,0,0
2025-05-17,IL,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,8,34,34,106,84,126,55,2,6,6,288,5,89,63,83,8,9,8,196,7,7,210,26,26,8,7122,47,91,172,37,761,0,0,91,0,1304,0,124,13,0,0,195,16,0,0,244,0,0,0,0,649,339,0,0
2025-05-18,IL,11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,32,32,98,84,116,49,2,5,6,258,5,80,58,77,7,8,7,179,6,7,190,24,24,7,6570,44,87,159,35,705,0,0,90,0,1188,0,117,13,0,0,186,17,0,0,221,0,0,0,0,649,338,0,0
2025-05-19,IL,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,7,29,30,91,83,107,44,2,5,5,231,5,73,53,73,7,7,7,163,6,6,172,23,22,7,6066,41,83,147,33,653,0,0,88,0,1082,0,111,13,0,0,177,17,0,0,200,0,0,0,0,647,336,0,0
2025-05-20,IL,9865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,27,28,85,82,99,40,2,5,5,207,4,66,49,69,6,7,6,150,6,6,156,22,21,6,5619,38,80,136,31,608,0,0,86,0,989,0,105,13,0,0,168,17,0,0,181,0,0,0,0,644,333,0,0
2025-05-21,IL,9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,26,26,79,82,91,36,2,4,5,186,4,60,46,65,6,7,6,138,5,5,142,21,19,6,5228,36,77,127,29,568,0,0,84,0,907,0,100,13,0,0,161,17,0,0,165,0,0,0,0,641,331,0,0
2025-05-22,IL,8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,24,25,75,82,85,33,2,4,4,167,4,55,43,62,6,6,6,128,5,5,130,20,18,5,4893,34,75,119,27,533,0,0,83,0,837,0,96,13,0,0,155,17,0,0,151,0,0,0,0,640,330,0,0
2025-05-23,IL,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,23,23,71,82,80,30,2,4,4,152,4,51,40,59,6,6,5,119,5,5,120,19,17,5,4616,32,73,112,26,505,0,0,82,0,778,0,93,13,0,0,151,17,0,0,139,0,0,0,0,642,330,0,0
2025-05-24,IL,7856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,5,22,22,67,82,76,27,2,4,4,138,4,47,38,57,5,6,5,111,5,5,111,19,16,5,4370,31,72,106,25,480,0,0,82,0,725,0,90,13,0,0,146,18,0,0,129,0,0,0,0,644,331,0,0
2025-05-25,IL,7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,21,22,65,83,73,25,1,4,4,127,3,44,36,56,5,6,5,106,5,4,105,19,16,5,4202,30,71,102,25,464,0,0,82,0,686,0,89,13,0,0,145,18,0,0,121,0,0,0,0,654,335,0,0
2025-05-26,IL,7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,21,21,63,84,70,24,1,3,4,117,3,41,35,55,5,5,5,101,4,4,99,18,15,4,4059,29,71,99,24,450,0,0,83,0,652,0,88,14,0,0,143,18,0,0,113,0,0,0,0,667,341,0,0
2025-05-27,IL,7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,20,21,61,85,67,22,1,3,4,108,3,39,33,54,5,5,5,96,4,4,93,18,15,4,3912,29,71,95,24,435,0,0,84,0,618,0,86,14,0,0,142,19,0,0,106,0,0,0,0,676,346,0,0
2025-05-28,IL,6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,20,20,59,86,64,20,1,3,3,99,3,36,32,52,5,5,4,91,4,4,87,18,14,4,3761,28,70,92,23,420,0,0,84,0,585,0,85,14,0,0,140,19,0,0,99,0,0,0,0,683,349,0,0
2025-05-29,IL,6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,19,19,57,87,62,19,1,3,3,89,3,34,31,51,5,5,4,86,4,4,81,17,14,4,3608,27,69,88,22,405,0,0,84,0,551,0,83,14,0,0,138,19,0,0,93,0,0,0,0,687,351,0,0
2025-05-30,IL,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,19,19,56,88,60,17,1,3,3,82,3,32,30,51,5,5,4,83,4,4,77,17,14,4,3506,26,69,86,22,395,0,0,85,0,526,0,83,15,0,0,137,20,0,0,87,0,0,0,0,699,356,0,0
2025-05-31,IL,6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,19,19,55,91,59,16,1,3,3,76,3,31,29,51,5,5,4,81,4,4,73,18,14,4,3463,26,71,85,22,392,0,0,87,0,510,0,84,15,0,0,139,20,0,0,83,0,0,0,0,722,368,0,0
2025-06-01,IL,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,19,19,55,94,58,15,1,3,3,71,3,30,29,51,5,5,4,79,4,4,71,18,14,4,3448,27,72,84,22,392,0,0,90,0,498,0,85,16,0,0,142,21,0,0,80,0,0,0,0,751,382,0,0
2025-06-02,IL,6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,19,19,56,99,59,15,1,3,3,66,3,29,29,53,5,5,4,79,4,4,69,18,14,4,3487,27,75,85,23,398,0,0,94,0,494,0,88,17,0,0,147,22,0,0,78,0,0,0,0,792,402,0,0
2025-06-03,IL,6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,20,20,58,106,60,14,1,3,3,63,3,29,30,55,5,5,4,80,5,4,69,19,14,4,3577,28,79,88,24,410,0,0,100,0,496,0,92,18,0,0,154,24,0,0,77,0,0,0,0,846,430,0,0
2025-06-04,IL,7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,21,21,60,114,62,14,1,3,3,60,3,29,31,58,6,5,5,82,5,4,69,20,15,4,3717,30,85,91,25,428,0,0,108,0,505,0,98,19,0,0,164,26,0,0,77,0,0,0,0,914,464,0,0
2025-06-05,IL,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,22,22,64,125,65,14,1,3,4,57,4,29,32,62,6,6,5,85,5,5,70,22,16,4,3906,31,92,96,27,452,0,0,117,0,519,0,105,21,0,0,177,28,0,0,78,0,0,0,0,998,506,0,0
2025-06-06,IL,7878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,23,23,66,134,67,13,2,4,4,53,4,29,33,65,6,6,5,86,5,5,69,23,17,4,4040,33,97,99,28,470,0,0,125,0,524,0,111,23,0,0,187,31,0,0,77,0,0,0,0,1072,544,0,0
2025-06-07,IL,8087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,24,24,68,142,68,12,2,4,4,47,4,28,34,68,7,6,5,86,6,5,68,24,17,5,4120,34,102,101,29,481,0,0,132,0,522,0,115,32,0,0,195,33,0,0,75,0,0,0,0,1134,575,4,0
2025-06-08,IL,8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,24,69,78,9,12,2,4,4,58,4,28,34,68,7,6,5,87,6,5,71,24,17,5,4109,34,52,103,30,478,0,0,139,0,525,0,125,32,0,0,206,35,0,0,78,0,0,0,0,1236,593,5,0
2025-06-09,IL,8262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,24,69,76,9,12,2,4,4,57,4,29,34,68,7,6,5,86,6,5,73,24,17,5,4047,34,52,104,30,469,0,0,143,0,520,0,134,33,0,0,214,37,0,0,79,0,0,0,0,1325,604,5,0
2025-06-10,IL,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,24,68,73,8,12,2,4,4,55,4,29,34,66,7,6,5,84,6,5,75,23,17,5,3941,34,51,104,30,455,0,0,147,0,511,0,142,32,0,0,220,39,0,0,80,0,0,0,0,1399,609,5,0
2025-06-11,IL,8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,24,67,69,8,11,2,4,4,53,4,28,33,65,7,6,5,81,6,5,75,22,17,5,3796,33,50,103,30,437,0,0,148,0,496,0,148,32,0,0,224,40,0,0,80,0,0,0,0,1457,607,6,0
2025-06-12,IL,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,23,64,65,8,11,2,3,4,50,4,28,32,62,7,6,5,77,6,5,75,21,17,4,3613,32,49,100,29,414,0,0,148,0,476,0,152,31,0,0,224,40,0,0,79,0,0,0,0,1496,598,6,0
2025-06-13,IL,7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,22,61,60,7,10,1,3,3,46,4,27,30,59,7,6,5,73,6,5,73,20,16,4,3387,30,46,96,28,387,0,0,146,0,450,0,153,30,0,0,222,40,0,0,77,0,0,0,0,1508,581,6,0
2025-06-14,IL,7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,21,57,54,7,9,1,3,3,42,3,25,28,55,6,5,5,67,5,4,71,18,15,4,3109,28,43,91,27,353,0,0,140,0,416,0,150,28,0,0,214,39,0,0,74,0,0,0,0,1486,552,6,0
2025-06-15,IL,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,19,52,47,6,8,1,3,3,37,3,23,26,49,6,5,4,60,5,4,66,16,14,4,2777,26,39,83,25,314,0,0,131,0,375,0,144,25,0,0,202,37,0,0,68,0,0,0,0,1423,511,6,0
2025-06-16,IL,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,49,43,6,7,1,3,3,34,3,22,24,46,5,5,4,56,5,4,63,15,13,3,2549,24,37,79,23,287,0,0,126,0,348,0,141,24,0,0,195,36,0,0,65,0,0,0,0,1398,487,6,0
2025-06-17,IL,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,47,40,5,7,1,3,3,32,3,21,23,44,5,5,4,53,4,4,63,14,12,3,2423,23,36,77,23,271,0,0,126,0,334,0,144,23,0,0,195,37,0,0,65,0,0,0,0,1420,480,6,0
2025-06-18,IL,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,18,47,38,5,7,1,3,3,31,3,21,23,44,5,5,4,53,5,4,65,14,13,3,2392,23,36,78,23,266,0,0,130,0,333,0,151,23,0,0,202,38,0,0,66,0,0,0,0,1496,491,6,0
