Date,Region,Total_State_Infections,XFG.1.1,XFG,XFG.14.1,PQ.2.8.1,BA.3.2,XFZ,XFG.23.1.3,RV.1,PQ.17,XFY,LF.7.9,XFG.2.5.1,LF.7,XFG.6,Other,NB.1.8.1,XFG.10.4,PQ.2.1.6,XFV,KP.3,XEC,XFG.1,XFC,NW.1,JN.1,LP.8.1,JN.1.16.1,JN.1.7,LF.7.7.2,XEC.4,PA.1,LF.7.7.1,KP.3.1.1,JN.1.16,XDV.1,MC.10.1,LF.7.2.1,HV.1,XEK,MC.28.1,LB.1.3.1,BA.2,XEQ,MC.1,LF.3.1,KS.1,KP.1.1.3,KP.1.1,MC.19,KP.2.3,KP.2,LB.1,LP.1,JN.1.18.6,JN.1.18,KP.2.15,BA.4.6,KP.4.1,JN.1.11.1,KW.1.1,HF.1,KP.1.2,CH.1.1,JN.1.13,JN.1.32,JN.1.13.1,B.1.1.529,KV.2,JN.1.8.1,XDP,JN.1.4.3,KQ.1,BA.2.12.1,EG.5,BQ.1.1,BA.2.86,BA.1.1,HK.3,XBB.1.16.6,XBB.1.16,JG.3,JD.1.1,FL.1.5.1,GE.1,XBB.1.16.11,XBB.1.9.1,XBB.1.5.70,XBB,JF.1,XBB.2.3,XBB.1.16.15,GK.1.1,XBB.1.5,XBB.1.16.1,XBB.1.42.2,EG.6.1,EG.5.1.8,GK.2,XBB.1.5.68,XBB.1.5.1,XBB.1.9.2,XBB.1.16.17,XBB.2.3.8,XBB.1.5.72,XBB.1.5.10,FD.1.1,EU.1.1,XBB.1.5.59,BA.2.75,BA.4,FE.1.1,FD.2,BA.5,BQ.1,BN.1,BF.7,BA.2.75.2,BF.11,BA.5.2.6,B.1.617.2,PQ.17.11
2023-09-02,HI,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,1,378,0,0,0,2,98,171,0,1,71,19,39,58,17,66,3,146,19,11,125,100,48,40,4,7,18,3,23,0,4,17,17,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-03,HI,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,1,381,0,1,0,2,100,168,0,1,72,19,39,58,17,66,3,145,20,11,123,98,47,40,5,7,18,3,23,0,4,17,17,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-04,HI,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,1,384,0,1,0,3,101,166,0,1,74,19,40,57,17,66,3,144,20,11,121,97,47,40,5,7,18,3,22,0,4,17,17,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-05,HI,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,9,0,0,0,0,0,0,0,0,0,1,387,0,1,0,4,103,164,0,2,76,19,40,57,17,66,4,142,21,12,119,96,46,40,5,7,19,3,22,0,4,16,17,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-06,HI,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,9,0,0,0,0,0,0,0,0,0,1,390,0,1,0,5,105,161,0,2,77,19,40,56,17,66,4,141,21,12,117,95,45,40,6,7,19,3,22,0,4,16,16,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-07,HI,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,1,393,0,1,0,6,107,159,0,3,79,19,41,56,17,66,4,139,21,13,115,94,45,40,6,7,19,3,22,0,4,16,16,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-08,HI,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,1,397,0,1,0,7,108,156,1,3,81,19,41,55,17,66,5,138,22,13,114,92,44,40,6,7,19,3,22,0,4,16,16,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-09,HI,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,1,400,0,1,0,8,110,154,1,4,82,19,42,55,17,66,5,136,22,14,112,91,43,40,7,7,19,3,21,0,4,15,16,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-10,HI,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,1,399,0,1,0,8,111,150,1,4,83,19,42,54,17,66,5,133,22,14,108,89,42,40,7,7,19,3,21,0,4,15,16,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-11,HI,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,9,0,0,0,0,0,0,0,0,0,1,398,0,1,0,9,112,146,1,4,84,18,42,53,16,65,6,130,22,14,105,87,41,39,7,7,19,3,21,0,4,15,15,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-12,HI,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,9,0,0,0,0,0,0,0,0,0,1,396,0,1,0,10,112,142,1,5,84,18,42,52,16,64,6,128,22,15,102,85,40,39,8,7,19,2,20,1,4,14,15,5,2,3,1,0,4,1,0,0,0,0,0,0,0,0,0
2023-09-13,HI,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,1,395,0,1,0,11,113,138,1,5,85,18,42,50,16,64,6,125,22,15,99,82,39,38,8,7,19,2,20,1,4,14,15,5,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-14,HI,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,1,394,0,2,0,11,113,134,1,5,86,18,42,49,16,63,6,122,22,15,96,80,37,38,8,6,19,2,19,1,4,13,14,5,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-15,HI,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,1,393,0,2,0,12,114,130,1,6,86,17,42,48,16,62,7,119,22,15,93,78,36,38,9,6,19,2,19,1,4,13,14,5,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-16,HI,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,1,391,0,2,0,13,114,126,1,6,87,17,42,47,15,62,7,116,23,16,91,76,35,37,9,6,19,2,18,1,4,13,14,4,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-17,HI,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,10,0,0,0,0,0,0,0,0,0,1,384,0,2,0,13,113,121,1,6,86,17,41,46,15,60,7,112,22,16,86,73,34,36,9,6,18,2,18,1,4,12,13,4,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-18,HI,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,1,377,0,2,0,14,112,115,1,6,85,16,40,44,15,59,7,108,22,16,82,70,32,35,9,6,18,2,17,1,4,11,13,4,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-19,HI,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,1,369,0,2,0,14,110,110,1,7,85,16,39,42,14,57,7,103,22,16,78,67,31,34,9,6,18,2,16,1,4,11,12,4,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-20,HI,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,9,0,0,0,0,0,0,0,0,0,1,362,0,2,0,14,109,105,1,7,84,15,39,41,14,55,7,99,21,16,74,64,29,33,9,6,17,2,16,1,4,10,12,4,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0
2023-09-21,HI,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,354,0,2,0,15,107,100,1,7,83,15,38,39,13,54,7,95,21,16,71,61,28,32,9,5,17,1,15,1,4,10,11,4,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-22,HI,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,346,0,2,0,15,105,95,1,7,82,14,37,37,13,52,7,91,21,16,67,58,26,32,9,5,16,1,15,1,4,9,11,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-23,HI,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,338,0,2,0,15,104,90,1,7,81,14,36,36,12,51,7,87,20,16,63,55,25,31,9,5,16,1,14,1,4,9,10,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-24,HI,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,1,371,0,2,0,17,114,95,1,8,89,15,40,39,13,55,8,93,22,17,67,59,26,33,11,6,18,1,15,1,4,9,11,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-25,HI,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,11,0,0,0,0,0,0,0,0,0,1,404,0,3,0,20,125,101,1,9,98,16,44,41,14,60,9,99,25,19,71,63,28,36,12,6,19,1,16,1,4,10,12,4,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-26,HI,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,12,0,0,0,1,0,0,0,0,0,1,437,0,3,0,22,136,105,1,10,107,17,47,44,15,64,10,105,27,21,74,66,29,39,13,6,21,1,17,1,5,10,12,4,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-27,HI,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,13,0,0,0,1,0,0,0,0,0,1,470,0,3,0,24,148,110,1,11,116,18,51,46,16,69,11,111,29,23,77,69,30,41,14,7,22,1,18,1,5,11,13,5,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-28,HI,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,14,0,0,0,1,0,0,0,0,0,1,503,0,3,0,27,159,114,2,13,125,19,55,48,17,73,13,116,31,25,79,72,31,44,16,7,24,1,19,1,5,11,14,5,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-29,HI,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,15,0,0,0,1,0,0,0,0,0,1,537,0,4,0,30,171,117,2,14,135,20,59,51,18,77,14,121,34,27,81,75,32,47,17,8,25,1,19,1,6,11,14,5,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-09-30,HI,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,16,0,0,0,1,0,0,0,0,0,1,571,0,4,0,33,183,121,2,15,144,21,62,53,19,82,15,126,36,29,83,77,33,49,19,8,27,1,20,1,6,12,15,6,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0
2023-10-01,HI,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,16,0,0,0,1,0,0,0,0,0,1,570,0,4,0,34,181,118,3,17,145,21,63,53,19,80,16,124,35,29,83,75,33,49,19,8,26,1,20,1,6,11,14,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02,HI,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,16,0,0,0,1,0,0,0,0,0,1,567,0,5,0,35,179,116,4,19,145,21,63,52,19,79,16,121,35,29,82,74,32,48,19,8,26,1,19,1,6,11,14,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03,HI,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,16,0,0,0,1,0,0,0,0,0,1,564,0,5,0,37,176,113,5,20,145,21,64,52,19,77,17,119,34,30,81,72,31,47,19,8,25,1,19,1,5,11,14,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04,HI,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,16,0,0,0,1,0,0,0,0,0,1,562,0,5,0,38,174,111,6,22,145,21,64,52,20,75,17,117,34,30,80,71,31,47,19,8,25,1,18,1,5,11,13,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-05,HI,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,16,0,0,0,1,0,0,0,0,0,1,559,0,6,0,39,172,109,7,24,146,21,64,52,20,74,18,115,33,30,79,69,30,46,19,8,24,1,18,1,5,10,13,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-06,HI,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,16,0,0,0,1,0,0,0,0,0,1,557,0,6,0,41,169,106,8,26,146,20,65,51,20,72,18,113,33,30,78,67,30,45,19,8,24,1,18,1,5,10,12,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-07,HI,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,16,0,0,0,1,0,0,0,0,0,1,554,0,6,0,42,167,104,9,27,146,20,65,51,20,71,19,111,32,30,77,66,29,45,20,8,24,1,17,1,5,10,12,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-08,HI,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,17,0,0,0,1,0,0,0,0,0,1,561,0,6,0,44,167,103,10,29,149,21,66,52,20,70,20,111,32,31,78,65,29,45,20,8,23,1,17,1,4,10,11,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-09,HI,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,17,0,0,0,1,0,0,0,0,0,1,567,1,7,0,46,168,102,12,32,151,21,68,52,20,70,21,110,32,31,78,65,29,45,21,8,23,1,17,1,4,10,11,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-10,HI,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,17,0,0,0,1,0,0,0,0,0,1,574,1,7,0,48,168,101,13,34,154,21,69,53,21,69,21,110,32,32,79,64,29,45,21,8,23,1,17,1,4,10,11,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,HI,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,18,0,0,0,1,0,0,0,0,0,1,580,1,8,0,50,168,100,14,36,157,21,71,54,21,68,22,109,32,33,79,63,29,45,21,8,23,1,16,1,4,10,10,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-12,HI,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,18,0,0,0,1,0,0,0,0,0,1,587,1,8,1,53,168,99,16,38,159,22,72,54,21,68,23,109,32,33,79,62,29,45,22,8,23,1,16,1,4,9,10,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-13,HI,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,18,0,0,0,1,0,0,0,0,0,1,593,1,8,1,55,169,98,17,41,162,22,74,55,22,67,24,108,32,34,80,62,29,45,22,8,23,1,16,1,4,9,10,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-14,HI,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,19,0,0,0,1,0,0,0,0,0,1,599,1,9,1,57,169,97,18,43,165,22,75,55,22,66,25,108,32,35,80,61,28,45,23,8,23,1,16,1,4,9,9,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-15,HI,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,17,0,0,0,1,0,0,0,0,0,1,544,0,8,0,53,151,86,18,41,151,20,69,50,20,59,24,96,29,32,72,54,25,40,21,7,20,1,14,1,3,8,8,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-16,HI,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,15,0,0,0,1,0,0,0,0,0,1,488,0,8,0,49,135,76,17,39,136,18,63,45,18,52,22,85,25,29,64,47,22,36,19,6,18,1,12,1,3,7,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-17,HI,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,14,0,0,0,1,0,0,0,0,0,1,434,0,7,0,45,118,66,16,36,122,16,56,40,16,45,20,74,22,26,57,41,20,32,17,5,15,1,10,1,2,6,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-18,HI,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,12,0,0,0,1,0,0,0,0,0,1,379,0,6,0,41,102,56,15,33,107,14,49,35,14,38,18,64,19,23,49,35,17,27,15,5,13,1,9,1,2,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-19,HI,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,325,0,6,0,36,87,47,13,29,92,12,43,30,12,32,16,53,16,20,42,29,14,23,13,4,11,1,7,1,1,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-20,HI,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,271,0,5,0,31,71,38,12,25,77,10,36,25,10,26,13,44,13,17,35,23,12,19,11,3,9,1,6,1,1,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-21,HI,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,217,0,4,0,25,57,30,10,21,62,8,29,20,8,20,11,34,11,13,28,18,9,15,9,3,7,0,5,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,HI,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,221,0,4,0,26,57,29,10,22,64,8,30,20,8,20,11,34,11,14,28,18,9,15,9,3,7,0,5,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
