Date,Region,Total_State_Infections,JN.1.13,PQ.17.11,PQ.2.1.6,RV.1,XFG.10.4,XFG.2.5.1,B.1.617.2,BA.2.75.2,BF.11,BA.4,BA.4.6,BA.5.2.6,BF.7,BA.5,BA.2.75,FD.2,BA.2.12.1,BN.1,BQ.1.1,BQ.1,EU.1.1,FD.1.1,FE.1.1,XBB.1.16.17,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.2.3.8,XBB.1.16.1,XBB.1.42.2,XBB.1.5.72,BA.1.1,CH.1.1,EG.5.1.8,EG.6.1,XBB.1.16,XBB.1.16.11,XBB.1.5.70,XBB.1.9.1,XBB.1.9.2,FL.1.5.1,GK.1.1,HF.1,HK.3,JD.1.1,JF.1,XBB.1.16.15,XBB.2.3,GK.2,XBB,XBB.1.16.6,GE.1,B.1.1.529,EG.5,JN.1.4.3,JN.1.8.1,KV.2,XDP,KP.1.2,XBB.1.5,BA.2.86,JG.3,JN.1.13.1,JN.1.32,BA.2,HV.1,JN.1.7,KP.4.1,KQ.1,KW.1.1,LF.3.1,XDV.1,JN.1.18,KP.1.1,KP.2,KP.2.15,LP.1,JN.1.18.6,JN.1.11.1,JN.1.16.1,KP.1.1.3,KS.1,LB.1,KP.2.3,KP.3,LB.1.3.1,MC.1,MC.19,PA.1,XEK,MC.28.1,XEC.4,XEQ,JN.1.16,KP.3.1.1,LF.7.2.1,LF.7.7.2,LF.7.7.1,LF.7.9,JN.1,MC.10.1,NW.1,XEC,XFC,XFG.6,XFV,LF.7,LP.8.1,XFG.23.1.3,BA.3.2,Other,XFG.1,XFG.14.1,XFY,XFZ,PQ.17,XFG,XFG.1.1,NB.1.8.1,PQ.2.8.1
2022-10-19,TN,27698,0,0,0,0,0,0,0,127,156,356,3549,247,1446,19120,230,0,27,230,992,866,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,21,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2022-10-20,TN,27526,0,0,0,0,0,0,0,128,157,339,3494,255,1487,18871,232,0,27,240,1036,897,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,22,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
2022-10-21,TN,27353,0,0,0,0,0,0,0,129,158,322,3439,262,1527,18624,234,0,28,251,1079,928,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,22,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
2022-10-22,TN,27180,0,0,0,0,0,0,0,130,159,305,3385,270,1567,18378,237,0,28,261,1121,959,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,22,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
2022-10-23,TN,26637,0,0,0,0,0,0,0,129,157,285,3285,273,1584,17886,236,0,28,267,1147,976,0,0,0,0,0,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,22,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
2022-10-24,TN,26094,0,0,0,0,0,0,0,128,156,265,3187,277,1599,17399,234,0,28,273,1171,991,0,0,0,0,0,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,21,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
2022-10-25,TN,25551,0,0,0,0,0,0,0,127,155,245,3090,279,1612,16916,233,0,28,279,1193,1004,0,0,0,0,0,0,0,0,0,0,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,21,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2022-10-26,TN,25008,0,0,0,0,0,0,0,126,153,227,2994,282,1623,16439,232,0,27,284,1214,1017,0,0,0,0,0,0,0,0,0,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,21,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
2022-10-27,TN,24466,0,0,0,0,0,0,0,124,151,209,2900,284,1632,15967,230,0,27,288,1232,1027,0,0,0,0,0,0,0,0,0,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,21,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2022-10-28,TN,23923,0,0,0,0,0,0,0,123,150,191,2807,286,1640,15500,228,0,27,292,1248,1037,0,0,0,0,0,0,0,0,0,0,0,0,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,21,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2022-10-29,TN,23380,0,0,0,0,0,0,0,122,148,174,2715,287,1645,15039,226,0,27,296,1262,1044,0,0,0,0,0,0,0,0,0,0,0,0,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,20,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2022-10-30,TN,23426,0,0,0,0,0,0,0,120,150,170,2676,297,1667,14851,225,0,27,310,1371,1145,0,0,0,0,0,0,0,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,21,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2022-10-31,TN,23473,0,0,0,0,0,0,0,118,152,166,2636,307,1690,14663,223,0,28,324,1480,1247,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,21,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2022-11-01,TN,23520,0,0,0,0,0,0,0,116,155,163,2595,317,1713,14473,222,0,28,339,1590,1349,0,0,0,0,0,0,0,0,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,21,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2022-11-02,TN,23566,0,0,0,0,0,0,0,114,157,159,2555,327,1735,14283,221,0,29,353,1700,1451,0,0,0,0,0,0,0,0,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,21,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2022-11-03,TN,23613,0,0,0,0,0,0,0,112,159,155,2515,337,1758,14092,219,0,29,367,1811,1554,0,0,0,0,0,0,0,0,0,0,0,0,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,22,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
2022-11-04,TN,23660,0,0,0,0,0,0,0,109,162,151,2474,348,1781,13900,218,0,30,382,1922,1657,0,0,0,0,0,0,0,0,0,0,0,0,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,22,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
2022-11-05,TN,23706,0,0,0,0,0,0,0,107,164,147,2433,358,1804,13707,216,0,30,396,2034,1761,0,0,0,0,0,0,0,0,0,0,0,0,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,22,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2022-11-06,TN,23778,0,0,0,0,0,0,0,105,166,143,2394,368,1829,13527,215,0,31,411,2148,1867,0,0,0,0,0,0,0,0,0,0,0,0,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,22,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2022-11-07,TN,23849,0,0,0,0,0,0,0,103,169,140,2355,379,1854,13346,214,0,31,426,2263,1973,0,0,0,0,0,0,0,0,0,0,0,0,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,23,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
2022-11-08,TN,23921,0,0,0,0,0,0,0,101,171,136,2316,390,1879,13164,212,0,32,441,2379,2081,0,0,0,0,0,0,0,0,0,0,0,0,26,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,23,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
2022-11-09,TN,23992,0,0,0,0,0,0,0,99,174,132,2277,401,1904,12980,211,0,32,457,2496,2188,0,0,0,0,0,0,0,0,0,0,0,0,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,23,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2022-11-10,TN,24064,0,0,0,0,0,0,0,97,176,128,2237,412,1930,12794,210,0,33,472,2613,2297,0,0,0,0,0,0,0,0,0,0,0,0,25,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,24,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2022-11-11,TN,24135,0,0,0,0,0,0,0,95,179,124,2197,422,1955,12608,208,0,33,487,2730,2406,0,0,0,0,0,0,0,0,0,0,0,0,24,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,24,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2022-11-12,TN,24206,0,0,0,0,0,0,0,93,182,120,2157,433,1981,12420,207,0,34,503,2849,2516,0,0,0,0,0,0,0,0,0,0,0,0,23,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,24,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
2022-11-13,TN,24550,0,0,0,0,0,0,0,92,186,118,2140,449,2029,12367,208,0,35,524,3001,2655,0,0,0,0,0,0,0,0,0,0,0,0,22,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,25,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
2022-11-14,TN,24893,0,0,0,0,0,0,0,91,191,115,2121,466,2078,12308,209,0,36,546,3156,2798,0,0,0,0,0,0,0,0,0,0,0,0,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,25,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
2022-11-15,TN,25236,0,0,0,0,0,0,0,90,196,112,2102,482,2128,12243,210,0,37,568,3315,2944,0,0,0,0,0,0,0,0,0,0,0,0,21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,26,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
2022-11-16,TN,25579,0,0,0,0,0,0,0,88,200,109,2081,499,2178,12171,211,0,38,591,3477,3092,0,0,0,0,0,0,0,0,0,0,0,0,20,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,27,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
2022-11-17,TN,25923,0,0,0,0,0,0,0,87,205,106,2059,516,2228,12093,211,0,39,614,3642,3244,0,0,0,0,0,0,0,0,0,0,0,0,20,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,27,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2022-11-18,TN,26266,0,0,0,0,0,0,0,86,210,102,2035,534,2279,12008,212,0,40,637,3810,3398,0,0,0,0,0,0,0,0,0,0,0,0,19,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,28,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
2022-11-19,TN,26609,0,0,0,0,0,0,0,84,215,99,2010,551,2331,11917,213,0,41,661,3981,3555,0,0,0,0,0,0,0,0,0,0,0,0,18,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,28,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
2022-11-20,TN,27310,0,0,0,0,0,0,0,84,223,97,2010,577,2415,11976,216,0,42,694,4210,3765,0,0,0,0,0,0,0,0,0,0,0,0,18,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,29,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
2022-11-21,TN,28011,0,0,0,0,0,0,0,83,231,94,2007,603,2500,12022,220,0,44,728,4446,3981,0,0,0,0,0,0,0,0,0,0,0,0,17,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,31,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2022-11-22,TN,28711,0,0,0,0,0,0,0,82,239,92,2002,630,2586,12055,223,0,45,763,4689,4202,0,0,0,0,0,0,0,0,0,0,0,0,16,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,32,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
2022-11-23,TN,29412,0,0,0,0,0,0,0,82,248,89,1994,657,2673,12075,226,0,47,799,4937,4430,0,0,0,0,0,0,0,0,0,0,0,0,16,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,0,33,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
2022-11-24,TN,30113,0,0,0,0,0,0,0,81,256,85,1983,685,2762,12081,229,0,49,836,5193,4663,0,0,0,0,0,0,0,0,0,0,0,0,15,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,34,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
2022-11-25,TN,30814,0,0,0,0,0,0,0,79,265,82,1969,713,2851,12075,232,0,50,873,5454,4903,0,0,0,0,0,0,0,0,0,0,0,0,14,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,35,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
2022-11-26,TN,31514,0,0,0,0,0,0,0,78,273,78,1949,741,2936,12030,234,0,52,909,5711,5137,0,0,0,0,0,0,0,0,0,0,0,0,13,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,36,0,0,0,0,0,0,65,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
2022-11-27,TN,32678,0,0,0,0,0,0,0,79,285,80,1974,764,2992,12237,241,0,52,942,6148,5380,0,0,0,0,0,0,0,0,0,0,0,0,13,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,37,0,0,0,0,0,0,102,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
2022-11-28,TN,33841,0,0,0,0,0,0,0,81,297,81,1996,788,3044,12428,249,0,52,974,6602,5626,0,0,0,0,0,0,0,0,0,0,0,0,14,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,39,0,0,0,0,0,0,142,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
2022-11-29,TN,35005,0,0,0,0,0,0,0,82,309,83,2014,811,3093,12601,256,0,52,1006,7072,5876,0,0,0,0,0,0,0,0,0,0,0,0,14,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,41,0,0,0,0,0,0,184,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
2022-11-30,TN,36168,0,0,0,0,0,0,0,83,322,84,2029,835,3138,12758,263,0,52,1039,7558,6129,0,0,0,0,0,0,0,0,0,0,0,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,42,0,0,0,0,0,0,228,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
2022-12-01,TN,37332,0,0,0,0,0,0,0,84,334,86,2041,858,3179,12898,270,0,52,1071,8060,6387,0,0,0,0,0,0,0,0,0,0,0,0,15,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,44,0,0,0,0,0,0,275,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
2022-12-02,TN,38495,0,0,0,0,0,0,0,85,347,87,2049,880,3216,13021,277,0,52,1103,8579,6648,0,0,0,0,0,0,0,0,0,0,0,0,16,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,46,0,0,0,0,0,0,325,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
2022-12-03,TN,39659,0,0,0,0,0,0,0,86,360,88,2054,903,3250,13127,284,0,51,1135,9113,6913,0,0,0,0,0,0,0,0,0,0,0,0,16,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,48,0,0,0,0,0,0,377,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
2022-12-04,TN,39948,0,0,0,0,0,0,0,85,365,87,2012,905,3210,12933,285,0,50,1141,9457,7028,0,0,0,0,0,0,0,0,0,0,0,0,17,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,48,0,0,0,0,0,0,422,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
2022-12-05,TN,40238,0,0,0,0,0,0,0,83,370,86,1969,907,3169,12735,286,0,48,1148,9805,7143,0,0,0,0,0,0,0,0,0,0,0,0,17,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,49,0,0,0,0,0,0,468,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
2022-12-06,TN,40528,0,0,0,0,0,0,0,82,375,85,1925,910,3127,12533,286,0,47,1155,10157,7260,0,0,0,0,0,0,0,0,0,0,0,0,17,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,50,0,0,0,0,0,0,514,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
2022-12-07,TN,40817,0,0,0,0,0,0,0,81,381,85,1880,912,3084,12327,287,0,45,1162,10512,7378,0,0,0,0,0,0,0,0,0,0,0,0,17,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,51,0,0,0,0,0,0,561,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
