Date,Region,Total_State_Infections,BA.3.2,LF.7.2.1,LF.7.7.2,RV.1,XFG.23.1.3,BA.2.12.1,B.1.1.529,BA.1.1,B.1.617.2,BA.4.6,BA.5.2.6,BF.11,BA.2.75,BA.2.75.2,BA.4,BF.7,BN.1,BQ.1,BQ.1.1,FD.2,EU.1.1,XBB.1.16.17,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,EG.6.1,FE.1.1,XBB.1.5.68,XBB.1.9.2,XBB.2.3.8,CH.1.1,FD.1.1,XBB.1.42.2,XBB.1.5.72,BA.5,GE.1,GK.2,HF.1,JF.1,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.9.1,EG.5,EG.5.1.8,FL.1.5.1,HK.3,JD.1.1,XBB.1.16.6,XBB.1.5.70,GK.1.1,JG.3,JN.1.13,XBB,JN.1.4.3,HV.1,BA.2.86,KP.1.2,KV.2,XBB.1.5,JN.1.8.1,KQ.1,XBB.2.3,XDP,JN.1.13.1,JN.1.32,JN.1.7,KP.4.1,XDV.1,JN.1.18,KP.1.1,KP.2.15,KW.1.1,JN.1.16.1,BA.2,JN.1.11.1,JN.1.18.6,KP.1.1.3,KS.1,LP.1,KP.2.3,LB.1,MC.19,KP.2,JN.1.16,LF.3.1,MC.28.1,MC.1,XEK,KP.3,LF.7.7.1,JN.1,XEQ,LB.1.3.1,XEC.4,PA.1,LF.7.9,MC.10.1,XEC,XFG.1,KP.3.1.1,LP.8.1,XFC,XFG.10.4,Other,PQ.17.11,PQ.17,LF.7,NB.1.8.1,XFG.6,XFY,NW.1,PQ.2.1.6,PQ.2.8.1,XFG,XFG.14.1,XFG.2.5.1,XFV,XFZ,XFG.1.1
2024-01-11,TX,49824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,79,312,390,463,203,338,780,1135,372,2213,837,857,1440,1541,1652,321,75,1640,0,631,0,7483,556,0,728,375,262,0,784,0,0,0,0,0,0,158,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22611,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,TX,49240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,77,303,362,414,186,330,752,1081,353,2066,814,794,1376,1505,1575,297,72,1624,0,616,0,7193,554,0,743,366,268,0,741,0,0,0,0,0,0,160,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23013,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,TX,48655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74,293,335,366,168,322,724,1029,335,1923,790,732,1314,1469,1498,273,70,1609,0,601,0,6908,552,0,758,357,273,0,699,0,0,0,0,0,0,163,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,TX,47948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,283,308,318,151,314,696,974,317,1778,765,670,1249,1430,1420,249,67,1589,0,585,0,6611,549,0,771,347,278,0,656,0,0,0,0,0,0,165,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23711,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,TX,47241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,273,281,271,134,305,668,921,299,1636,740,609,1186,1392,1343,226,64,1569,0,570,0,6320,545,0,783,338,283,0,614,0,0,0,0,0,0,167,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24003,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,TX,46534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,264,255,226,118,297,640,869,281,1498,716,549,1124,1354,1268,203,61,1549,0,554,0,6034,542,0,794,328,287,0,573,0,0,0,0,0,0,169,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24277,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,TX,45827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,254,230,182,102,289,613,818,263,1363,692,492,1064,1317,1195,180,59,1529,0,539,0,5754,538,0,804,319,291,0,532,0,0,0,0,0,0,170,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24531,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,TX,45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,245,205,139,86,281,586,768,247,1231,668,435,1004,1280,1123,159,56,1508,0,523,0,5480,534,0,814,309,294,0,493,0,0,0,0,0,0,172,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24766,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,TX,44413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,58,235,181,97,71,273,560,720,230,1103,645,380,946,1244,1053,138,54,1488,0,509,0,5212,530,0,823,300,298,0,455,0,0,0,0,0,0,173,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24982,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,TX,43706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,222,155,55,55,259,524,658,209,958,609,320,871,1183,964,115,50,1437,0,483,201,4846,515,0,814,285,295,110,409,302,0,80,110,0,0,171,0,0,0,0,523,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24654,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,TX,45484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,648,341,927,1260,1020,123,64,1540,0,527,221,5163,574,0,1008,305,336,118,436,331,0,91,174,0,0,196,0,0,0,0,569,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27213,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,TX,47262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,652,343,933,1270,1022,126,75,1562,0,544,230,5207,606,0,1167,310,362,120,440,343,0,97,236,0,0,213,0,0,0,0,586,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28447,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,TX,49039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,655,344,937,1278,1020,128,88,1581,0,561,239,5239,638,0,1334,313,389,123,443,355,0,104,302,0,0,230,0,0,0,0,602,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29694,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,TX,50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,656,344,938,1282,1016,129,100,1598,0,577,248,5259,671,0,1509,317,417,124,445,368,0,112,372,0,0,248,0,0,0,0,618,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30953,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,TX,52595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,656,344,938,1284,1009,131,114,1612,0,593,257,5269,704,0,1693,319,446,126,447,380,0,119,446,0,0,266,0,0,0,0,634,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32225,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,TX,54373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,654,343,935,1283,1000,132,128,1624,0,609,266,5267,739,0,1886,321,476,128,447,392,0,127,523,0,0,286,0,0,0,0,649,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33508,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,TX,56151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,650,341,930,1280,987,134,143,1632,0,625,275,5254,774,0,2087,323,507,129,446,404,0,135,605,0,0,306,0,0,0,0,664,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34804,0,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,TX,56454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,629,330,900,1241,947,131,154,1596,0,624,277,5096,789,0,2237,316,525,127,434,406,0,139,673,0,0,318,0,0,0,0,661,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35192,0,0,0,0,0,0,0,0,0,0,0,0,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,TX,56758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,608,318,869,1202,907,129,165,1560,0,623,279,4938,804,0,2389,308,543,125,421,407,0,144,741,0,0,330,0,0,0,0,659,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35582,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,TX,57061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,586,307,838,1162,867,126,177,1524,0,622,281,4777,819,0,2542,301,561,123,407,409,0,148,810,0,0,342,0,0,0,0,656,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35974,0,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,TX,57364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,564,295,807,1122,826,124,188,1487,0,621,282,4616,834,0,2697,294,579,121,394,410,0,153,880,0,0,355,0,0,0,0,653,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36367,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,TX,57667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,542,283,776,1082,784,121,200,1450,0,620,284,4453,849,0,2852,286,598,119,381,412,0,158,950,0,0,367,0,0,0,0,650,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36761,0,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,TX,57971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,520,271,744,1042,743,119,212,1413,0,619,286,4288,865,0,3008,279,616,117,368,413,0,162,1020,0,0,380,0,0,0,0,647,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37157,0,0,0,0,0,0,0,0,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,TX,58274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,497,259,712,1001,701,116,224,1375,0,618,288,4122,880,0,3165,271,635,114,354,415,0,167,1091,0,0,393,0,0,0,0,644,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37555,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,TX,58716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,476,248,681,962,660,114,236,1340,0,618,291,3964,898,0,3332,264,656,112,341,417,0,172,1165,0,0,406,0,0,0,0,642,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38044,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,TX,59159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,454,236,650,922,619,112,249,1304,0,618,293,3804,915,0,3500,257,676,110,328,420,0,177,1240,0,0,420,0,0,0,0,641,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38536,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,TX,59602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,432,224,619,882,577,109,261,1268,0,618,296,3642,933,0,3669,249,697,108,315,422,0,183,1316,0,0,434,0,0,0,0,639,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39031,0,0,0,0,0,0,0,0,0,0,0,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,TX,60044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,409,212,587,842,535,107,274,1232,0,619,298,3477,951,0,3841,242,718,106,301,425,0,188,1392,0,0,448,0,0,0,0,637,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39527,0,0,0,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,TX,60487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,386,200,554,801,492,105,287,1195,0,619,301,3310,970,0,4014,235,739,104,288,427,0,193,1470,0,0,462,0,0,0,0,635,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40027,0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,TX,60930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,363,188,521,759,448,102,300,1157,0,619,304,3141,988,0,4189,227,760,102,274,430,0,199,1548,0,0,477,0,0,0,0,633,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40528,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,TX,61372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,340,176,488,717,404,100,314,1119,0,619,306,2969,1006,0,4365,219,782,100,260,432,0,204,1627,0,0,491,0,0,0,0,631,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41032,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,TX,60226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,308,159,443,656,350,95,319,1052,0,603,301,2723,998,0,4426,206,783,95,240,423,0,204,1662,0,0,493,0,0,0,0,613,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40471,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,TX,59079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,278,143,399,598,299,90,323,988,0,587,295,2486,990,0,4482,193,783,91,220,415,0,204,1695,0,0,494,0,0,0,0,595,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39901,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,TX,57932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,248,127,356,542,249,85,327,925,0,572,290,2256,982,0,4531,181,783,86,201,406,0,204,1726,0,0,495,0,0,0,0,577,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39323,0,0,0,0,0,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,TX,56786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,219,112,315,487,200,80,331,864,0,556,285,2033,972,0,4575,168,782,82,182,397,0,203,1754,0,0,495,0,0,0,0,560,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38736,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,TX,55639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,192,97,276,435,154,76,334,805,0,541,279,1819,963,0,4613,157,781,78,164,389,0,203,1779,0,0,495,0,0,0,0,542,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38141,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,TX,54492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,165,83,238,384,110,71,337,748,0,526,274,1611,953,0,4646,145,778,74,147,380,0,202,1801,0,0,494,0,0,0,0,525,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37538,0,0,0,0,0,0,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17,TX,53346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,139,69,201,334,67,67,338,690,92,509,268,1408,939,0,4657,134,773,69,130,370,79,201,1815,0,0,492,0,0,0,0,507,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36809,0,0,0,0,0,0,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,TX,51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,660,92,488,266,1377,915,0,4627,135,848,88,128,365,83,201,1836,0,0,488,0,0,0,0,502,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36118,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,TX,49694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,617,90,457,259,1318,872,0,4499,133,902,104,123,352,86,196,1816,0,0,475,0,0,0,0,486,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34688,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,TX,47868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,575,88,428,252,1260,829,0,4369,130,949,119,119,339,88,192,1793,0,0,461,0,0,0,0,470,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33268,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,TX,46042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,535,86,399,245,1203,788,0,4235,128,990,132,114,326,90,187,1766,0,0,446,0,0,0,0,454,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31860,0,0,0,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,TX,44216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,497,83,372,238,1146,747,0,4099,125,1024,144,110,313,92,182,1736,0,0,432,0,0,0,0,438,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30464,0,0,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,TX,42390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,460,81,345,230,1090,707,0,3961,122,1053,154,105,301,93,177,1703,0,0,417,0,0,0,0,421,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29078,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,TX,40564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,424,78,319,222,1035,668,0,3819,119,1075,163,101,288,93,172,1666,0,0,402,0,0,0,0,405,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27704,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,TX,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,397,77,300,218,1000,643,0,3748,118,1113,174,98,280,95,170,1658,0,0,394,0,0,0,0,396,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26858,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,TX,38435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,372,76,282,215,966,617,0,3674,117,1146,184,95,273,97,167,1648,0,0,386,0,0,0,0,387,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26019,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,TX,37371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,347,74,264,211,932,592,0,3599,116,1177,193,93,265,98,165,1636,0,0,378,0,0,0,0,378,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25187,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,TX,36307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,323,73,247,206,898,568,0,3523,115,1203,201,90,258,100,162,1623,0,0,370,0,0,0,0,368,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24361,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,TX,35242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,300,72,231,202,865,544,0,3445,113,1226,209,87,250,101,159,1607,0,0,362,0,0,0,0,359,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23542,0,0,0,0,0,0,0,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
