,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.1.6,PQ.2.8.1,RK.1,RV.1,SB.1.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2023-06-08,0.0011029625066203744,,0.0032361430825454444,0.002069609271371249,,,,,,,0.009430294823167543,,,,,0.00969765365256791,0.01722642739436452,0.019570144957729678,,,,0.008321719884406751,,,0.0037443183262699064,0.01199266665351603,,,,,,,,,0.0019220163907847326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00971039668989497,,,,,,,,0.09760484152606552,0.03772117929267027,0.037957697707627455,,,,,,0.5256441677664663,0.011304248651428175,,0.005062343430749664,0.012491716471101507,0.007838341862051925,,0.09619509748050142,0.06036606564053461,0.06530251101191548,,,,,,,,,,,,,,,,,,,,
2023-06-09,0.0011070512157683888,,0.0032482107296087836,0.002067532441986388,,,,,,,0.00966564238271007,,,,,0.009799321797410256,0.017506914013730585,0.019686062421117437,,,,0.008259717753389826,,,0.003787684878001753,0.012095158963507649,,,,,,,,,0.001928000165815365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009956517398157784,,,,,,,,0.09983060077078393,0.038662569530840386,0.03878082873831898,,,,,,0.5187246080610778,0.010602619296840386,,0.005129692859814582,0.01264512651999077,0.008012460461551546,,0.09760249938283647,0.05988600357834775,0.0673047217008258,,,,,,,,,,,,,,,,,,,,
2023-06-10,0.0011111399249164034,,0.0032602783766721233,0.002065455612601527,,,,,,,0.0099009899422526,,,,,0.0099009899422526,0.017787400633096653,0.0198019798845052,0.0198019798845052,,,0.008197715622372901,,,0.003831051429733599,0.012197651273499267,,,,,,,,,0.001933983940845997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010202638106420598,,,,,,,,0.10205636001550232,0.0396039597690105,0.0396039597690105,,,,,,0.5118050483556894,0.0099009899422526,0.0099009899422526,0.0051970422888795,0.012798536568880033,0.008186579061051167,,0.0990099012851715,0.0594059415161609,0.0693069323897361,,,,,,,,,,,,,,,,,,,,
2023-06-11,0.001115228634064418,,0.003272346023735463,0.0020633787832166663,,,,,,,0.009804263428252686,,,,,0.009818710735999011,0.01806788725246272,0.019768680612157426,0.024894522303449185,,,0.008135713491355976,,,0.0038744179814654456,0.012300143583490885,,,,,,,,,0.0019399677158766292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010448758814683413,,,,,,,,0.10024299187033056,0.04673654120415445,0.04093678548399887,,,,,,0.49902080232789225,0.010278564902114554,0.009884340306078713,0.005264391717944418,0.012951946617769296,0.008360697660550788,,0.09761058552456751,0.06033680388437844,0.06835793637271431,,,,,,,,,,,,,,,,,,,,
2023-06-12,0.0011193173432124323,,0.0032844136707988027,0.002061301953831805,,,,,,,0.009707536914252772,,,,,0.009736431529745423,0.018348373871828784,0.019735381339809652,0.029987064722393174,,,0.008073711360339051,,,0.003917784533197292,0.012402635893482504,,,,,,,,,0.0019459514909072613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010694879522946227,,,,,,,,0.0984296237251588,0.0538691226392984,0.04226961119898724,,,,,,0.48623655630009516,0.010656139861976508,0.009867690669904824,0.005331741147009335,0.01310535666665856,0.008534816260050407,,0.09621126976396355,0.06126766625259597,0.06740894035569252,,,,,,,,,,,,,,,,,,,,
2023-06-13,0.001123406052360447,,0.0032964813178621424,0.002059225124446944,,,,,,,0.009610810400252856,,,,,0.009654152323491835,0.018628860491194853,0.01970208206746188,0.03507960714133716,,,0.008011709229322126,,,0.003961151084929139,0.012505128203474122,,,,,,,,,0.0019519352659378936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01094100023120904,,,,,,,,0.09661625557998704,0.061001704074442345,0.043602436913975605,,,,,,0.473452310272298,0.01103371482183846,0.009851041033730938,0.005399090576074253,0.013258766715547822,0.008708934859550026,,0.09481195400335957,0.06219852862081351,0.06645994433867072,,,,,,,,,,,,,,,,,,,,
2023-06-14,0.0011274947615084615,,0.0033085489649254817,0.0020571482950620832,,,,,,,0.009514083886252942,,,,,0.009571873117238247,0.018909347110560915,0.019668782795114106,0.040172149560281145,,,0.007949707098305201,,,0.004004517636660985,0.01260762051346574,,,,,,,,,0.0019579190409685257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011187120939471856,,,,,,,,0.09480288743481528,0.06813428550958629,0.044935262628963975,,,,,,0.46066806424450085,0.011411289781700414,0.00983439139755705,0.005466440005139172,0.013412176764437086,0.008883053459049647,,0.0934126382427556,0.06312939098903105,0.06551094832164893,,,,,,,,,,,,,,,,,,,,
2023-06-15,0.0011315834706564758,,0.0033206166119888214,0.0020550714656772224,,,,,,,0.009417357372253028,,,,,0.009489593910984659,0.019189833729926983,0.019635483522766332,0.04526469197922513,,,0.007887704967288276,,,0.004047884188392832,0.012710112823457359,,,,,,,,,0.001963902815999158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011433241647734668,,,,,,,,0.09298951928964352,0.07526686694473024,0.046268088343952345,,,,,,0.44788381821670376,0.011788864741562368,0.009817741761383163,0.005533789434204088,0.013565586813326348,0.009057172058549268,,0.09201332248215162,0.06406025335724858,0.06456195230462713,,,,,,,,,,,,,,,,,,,,
2023-06-16,0.0011356721798044904,,0.0033326842590521606,0.002052994636292361,,,,,,,0.009320630858253114,,,,,0.00940731470473107,0.01947032034929305,0.01960218425041856,0.05035723439816912,,,0.007825702836271351,,,0.004091250740124678,0.012812605133448977,,,,,,,,,0.00196988659102979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011679362355997484,,,,,,,,0.09117615114447178,0.08239944837987419,0.047600914058940715,,,,,,0.4350995721889066,0.012166439701424323,0.009801092125209274,0.005601138863269007,0.013718996862215612,0.009231290658048888,,0.09061400672154765,0.06499111572546612,0.06361295628760534,,,,,,,,,,,,,,,,,,,,
2023-06-17,0.001139760888952505,,0.0033447519061155003,0.0020509178069075,,,,,,,0.0092239043442532,,,,,0.009325035498477482,0.019750806968659114,0.019568884978070786,0.055449776817113106,,,0.007763700705254425,,,0.004134617291856524,0.012915097443440595,,,,,,,,,0.0019758703660604222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011925483064260299,,,,,,,,0.08936278299930002,0.08953202981501814,0.04893373977392908,,,,,,0.42231532616110945,0.012544014661286275,0.009784442489035388,0.005668488292333925,0.013872406911104874,0.009405409257548507,,0.08921469096094367,0.06592197809368365,0.06266396027058355,,,,,,,,,,,,,,,,,,,,
2023-06-18,0.0011438495981005194,,0.00335681955317884,0.0020488409775226393,,,,,,,0.009127177830253285,,,,,0.009242756292223896,0.020031293588025183,0.019535585705723012,0.06054231923605709,,,0.0077016985742375,,,0.004177983843588371,0.013017589753432215,,,,,,,,,0.0019818541410910545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012171603772523111,,,,,,,,0.08754941485412826,0.09666461125016208,0.05026656548891745,,,,,,0.40953108013331235,0.012921589621148229,0.0097677928528615,0.005735837721398842,0.014025816959994138,0.009579527857048128,,0.08781537520033969,0.06685284046190118,0.06171496425356176,,,,,,,,,,,,,,,,,,,,
2023-06-19,0.001147938307248534,,0.0033688872002421797,0.0020467641481377785,,,,,,,0.00903045131625337,,,,,0.009160477085970307,0.020311780207391245,0.01950228643337524,0.06563486165500108,,,0.007639696443220575,,,0.004221350395320217,0.013120082063423834,,,,,,,,,0.0019878379161216864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012417724480785926,,,,,,,,0.0857360467089565,0.10379719268530603,0.05159939120390582,,,,,,0.3967468341055152,0.013299164581010183,0.009751143216687613,0.005803187150463761,0.014179227008883402,0.009753646456547749,,0.08641605943973572,0.06778370283011872,0.060765968236539965,,,,,,,,,,,,,,,,,,,,
2023-06-20,0.0011520270163965485,,0.0033809548473055194,0.002044687318752917,,,,,,,0.008933724802253457,,,,,0.00907819787971672,0.020592266826757313,0.019468987161027466,0.07072740407394507,,,0.00757769431220365,,,0.0042647169470520635,0.013222574373415452,,,,,,,,,0.0019938216911523188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012663845189048742,,,,,,,,0.08392267856378474,0.11092977412044998,0.05293221691889419,,,,,,0.3839625880777181,0.013676739540872137,0.009734493580513724,0.005870536579528678,0.014332637057772664,0.00992776505604737,,0.08501674367913174,0.06871456519833626,0.05981697221951818,,,,,,,,,,,,,,,,,,,,
2023-06-21,0.001156115725544563,,0.0033930224943688587,0.0020426104893680563,,,,,,,0.008836998288253543,,,,,0.008995918673463131,0.02087275344612338,0.019435687888679692,0.07581994649288905,,,0.007515692181186725,,,0.00430808349878391,0.01332506668340707,,,,,,,,,0.001999805466182951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012909965897311554,,,,,,,,0.08210931041861298,0.11806235555559393,0.05426504263388256,,,,,,0.37117834204992095,0.014054314500734091,0.009717843944339838,0.005937886008593596,0.014486047106661928,0.010101883655546989,,0.08361742791852778,0.0696454275665538,0.05886797620249638,,,,,,,,,,,,,,,,,,,,
2023-06-22,0.0011602044346925775,,0.003405090141432198,0.0020405336599831955,,,,,,,0.008740271774253627,,,,,0.008913639467209543,0.021153240065489444,0.01940238861633192,0.08091248891183304,,,0.0074536900501698,,,0.004351450050515756,0.013427558993398689,,,,,,,,,0.002005789241213583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01315608660557437,,,,,,,,0.08029594227344122,0.12519493699073786,0.05559786834887093,,,,,,0.3583940960221238,0.014431889460596044,0.00970119430816595,0.006005235437658514,0.01463945715555119,0.010276002255046608,,0.0822181121579238,0.07057628993477133,0.05791898018547459,,,,,,,,,,,,,,,,,,,,
2023-06-23,0.001164293143840592,,0.0034171577884955376,0.0020384568305983346,,,,,,,0.008643545260253713,,,,,0.008831360260955955,0.021433726684855513,0.019369089343984146,0.08600503133077703,,,0.0073916879191528746,,,0.004394816602247603,0.013530051303390307,,,,,,,,,0.0020117730162442153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013402207313837185,,,,,,,,0.07848257412826948,0.1323275184258818,0.05693069406385929,,,,,,0.34560984999432665,0.014809464420457998,0.009684544671992062,0.0060725848667234315,0.014792867204440454,0.01045012085454623,,0.08081879639731981,0.07150715230298886,0.056969984168452795,,,,,,,,,,,,,,,,,,,,
2023-06-24,0.0011683818529886064,,0.0034292254355588773,0.0020363800012134737,,,,,,,0.0085468187462538,,,,,0.008749081054702366,0.021714213304221578,0.019335790071636376,0.09109757374972101,,,0.00732968578813595,,,0.004438183153979449,0.013632543613381926,,,,,,,,,0.0020177567912748476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013648328022099997,,,,,,,,0.0766692059830977,0.13946009986102575,0.05826351977884766,,,,,,0.33282560396652955,0.015187039380319952,0.009667895035818174,0.00613993429578835,0.014946277253329716,0.01062423945404585,,0.07941948063671585,0.0724380146712064,0.056020988151431,,,,,,,,,,,,,,,,,,,,
2023-06-25,0.001172470562136621,,0.003441293082622217,0.0020343031718286124,,,,,,,0.008450092232253886,,,,,0.008666801848448778,0.021994699923587643,0.019302490799288603,0.096190116168665,,,0.007267683657119025,,,0.004481549705711296,0.013735035923373544,,,,,,,,,0.0020237405663054795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013894448730362812,,,,,,,,0.07485583783792596,0.1465926812961697,0.05959634549383602,,,,,,0.3200413579387324,0.015564614340181904,0.009651245399644287,0.006207283724853267,0.01509968730221898,0.010798358053545471,,0.07802016487611187,0.07336887703942394,0.055071992134409206,,,,,,,,,,,,,,,,,,,,
2023-06-26,0.0011765592712846356,,0.0034533607296855567,0.0020322263424437516,,,,,,,0.008353365718253972,,,,,0.00858452264219519,0.022275186542953712,0.01926919152694083,0.10128265858760899,,,0.0072056815261021,,,0.004524916257443142,0.013837528233365162,,,,,,,,,0.002029724341336112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014140569438625628,,,,,,,,0.0730424696927542,0.15372526273131365,0.06092917120882439,,,,,,0.3072571119109353,0.01594218930004386,0.009634595763470399,0.0062746331539181854,0.015253097351108243,0.01097247665304509,,0.0766208491155079,0.07429973940764148,0.05412299611738741,,,,,,,,,,,,,,,,,,,,
2023-06-27,0.00118064798043265,,0.003465428376748896,0.0020301495130588907,,,,,,,0.008256639204254058,,,,,0.008502243435941602,0.022555673162319774,0.019235892254593056,0.10637520100655297,,,0.007143679395085175,,,0.004568282809174989,0.01394002054335678,,,,,,,,,0.002035708116366744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01438669014688844,,,,,,,,0.07122910154758244,0.1608578441664576,0.06226199692381276,,,,,,0.29447286588313815,0.016319764259905813,0.009617946127296512,0.006341982582983103,0.015406507399997505,0.01114659525254471,,0.07522153335490392,0.07523060177585901,0.05317400010036562,,,,,,,,,,,,,,,,,,,,
2023-06-28,0.0011847366895806645,,0.0034774960238122357,0.00202807268367403,,,,,,,0.008159912690254142,,,,,0.008419964229688014,0.022836159781685843,0.019202592982245283,0.11146774342549697,,,0.00708167726406825,,,0.004611649360906835,0.014042512853348399,,,,,,,,,0.002041691891397376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014632810855151255,,,,,,,,0.06941573340241068,0.16799042560160155,0.06359482263880113,,,,,,0.281688619855341,0.016697339219767765,0.009601296491122624,0.006409332012048021,0.01555991744888677,0.01132071385204433,,0.07382221759429994,0.07616146414407654,0.05222500408334382,,,,,,,,,,,,,,,,,,,,
2023-06-29,0.001188825398728679,,0.003489563670875575,0.002025995854289169,,,,,,,0.008063186176254228,,,,,0.008337685023434425,0.023116646401051908,0.01916929370989751,0.11656028584444095,,,0.007019675133051325,,,0.004655015912638682,0.014145005163340017,,,,,,,,,0.0020476756664280084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01487893156341407,,,,,,,,0.06760236525723892,0.1751230070367455,0.0649276483537895,,,,,,0.26890437382754384,0.01707491417962972,0.009584646854948737,0.006476681441112939,0.01571332749777603,0.011494832451543952,,0.07242290183369597,0.07709232651229408,0.05127600806632203,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0011929141078766935,,0.0035016313179389146,0.0020239190249043077,,,,,,,0.007966459662254314,,,,,0.008255405817180837,0.023397133020417973,0.019135994437549736,0.12165282826338493,,,0.0069576730020344,,,0.004698382464370527,0.014247497473331636,,,,,,,,,0.0020536594414586407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015125052271676882,,,,,,,,0.06578899711206716,0.18225558847188944,0.06626047406877787,,,,,,0.25612012779974674,0.017452489139491673,0.009567997218774849,0.006544030870177857,0.015866737546665295,0.011668951051043572,,0.071023586073092,0.07802318888051162,0.05032701204930024,,,,,,,,,,,,,,,,,,,,
2023-07-01,0.001197002817024708,,0.0035136989650022543,0.002021842195519447,,,,,,,0.0078697331482544,,,,,0.008173126610927249,0.023677619639784042,0.019102695165201963,0.1267453706823289,,,0.006895670871017475,,,0.004741749016102375,0.014349989783323254,,,,,,,,,0.0020596432164892726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015371172979939698,,,,,,,,0.0639756289668954,0.1893881699070334,0.06759329978376624,,,,,,0.2433358817719496,0.01783006409935363,0.009551347582600962,0.006611380299242775,0.01602014759555456,0.01184306965054319,,0.06962427031248802,0.07895405124872915,0.04937801603227845,,,,,,,,,,,,,,,,,,,,
2023-07-02,0.0012010915261727226,,0.003525766612065594,0.002019765366134586,,,,,,,0.007773006634254486,,,,,0.008090847404673661,0.023958106259150104,0.01906939589285419,0.1318379131012729,,,0.00683366874000055,,,0.00478511556783422,0.014452482093314872,,,,,,,,,0.0020656269915199045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015617293688202513,,,,,,,,0.06216226082172365,0.19652075134217734,0.0689261254987546,,,,,,0.2305516357441525,0.01820763905921558,0.009534697946427074,0.006678729728307692,0.016173557644443823,0.012017188250042811,,0.06822495455188404,0.07988491361694669,0.04842902001525665,,,,,,,,,,,,,,,,,,,,
2023-07-03,0.001205180235320737,,0.0035378342591289333,0.0020176885367497246,,,,,,,0.007676280120254571,,,,,0.008008568198420073,0.024238592878516173,0.019036096620506416,0.13693045552021688,,,0.006771666608983625,,,0.004828482119566067,0.01455497440330649,,,,,,,,,0.0020716107665505372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015863414396465325,,,,,,,,0.06034889267655189,0.20365333277732128,0.07025895121374298,,,,,,0.21776738971635534,0.018585214019077534,0.009518048310253187,0.00674607915737261,0.016326967693333083,0.012191306849542432,,0.06682563879128006,0.08081577598516422,0.04748002399823486,,,,,,,,,,,,,,,,,,,,
2023-07-04,0.0012092689444687516,,0.003549901906192273,0.002015611707364864,,,,,,,0.007579553606254657,,,,,0.007926288992166484,0.024519079497882238,0.019002797348158643,0.14202299793916087,,,0.0067096644779667,,,0.004871848671297913,0.014657466713298109,,,,,,,,,0.002077594541581169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01610953510472814,,,,,,,,0.05853552453138013,0.21078591421246523,0.07159177692873134,,,,,,0.2049831436885582,0.01896278897893949,0.009501398674079299,0.006813428586437529,0.016480377742222347,0.012365425449042053,,0.0654263230306761,0.08174663835338175,0.04653102798121307,,,,,,,,,,,,,,,,,,,,
2023-07-05,0.0012133576536167662,,0.0035619695532556127,0.002013534877980003,,,,,,,0.007482827092254743,,,,,0.007844009785912896,0.024799566117248303,0.01896949807581087,0.14711554035810484,,,0.006647662346949775,,,0.00491521522302976,0.014759959023289729,,,,,,,,,0.002083578316611801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016355655812990956,,,,,,,,0.056722156386208374,0.21791849564760918,0.07292460264371972,,,,,,0.1921988976607611,0.019340363938801446,0.009484749037905412,0.006880778015502446,0.01663378779111161,0.012539544048541674,,0.06402700727007213,0.0826775007215993,0.04558203196419128,,,,,,,,,,,,,,,,,,,,
2023-07-06,0.0012174463627647805,,0.003574037200318952,0.002011458048595142,,,,,,,0.007386100578254829,,,,,0.007761730579659309,0.025080052736614372,0.018936198803463096,0.15220808277704884,,,0.00658566021593285,,,0.004958581774761606,0.014862451333281347,,,,,,,,,0.0020895620916424338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016601776521253768,,,,,,,,0.05490878824103662,0.22505107708275313,0.07425742835870808,,,,,,0.17941465163296394,0.019717938898663398,0.009468099401731524,0.006948127444567364,0.01678719784000087,0.012713662648041291,,0.06262769150946815,0.08360836308981683,0.04463303594716948,,,,,,,,,,,,,,,,,,,,
2023-07-07,0.001221535071912795,,0.0035861048473822916,0.002009381219210281,,,,,,,0.007289374064254914,,,,,0.007679451373405722,0.025360539355980437,0.018902899531115323,0.15730062519599283,,,0.006523658084915925,,,0.005001948326493453,0.014964943643272966,,,,,,,,,0.0020955458666730657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016847897229516583,,,,,,,,0.05309542009586486,0.23218365851789707,0.07559025407369645,,,,,,0.1666304056051668,0.02009551385852535,0.009451449765557637,0.007015476873632282,0.01694060788889014,0.012887781247540912,,0.061228375748864174,0.08453922545803436,0.04368403993014769,,,,,,,,,,,,,,,,,,,,
2023-07-08,0.0012256237810608097,,0.0035981724944456313,0.00200730438982542,,,,,,,0.0071926475502549995,,,,,0.007597172167152133,0.025641025975346503,0.01886960025876755,0.1623931676149368,,,0.006461655953899,,,0.005045314878225299,0.015067435953264584,,,,,,,,,0.0021015296417036975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170940179377794,,,,,,,,0.0512820519506931,0.23931623995304102,0.07692307978868482,,,,0.025641025975346503,,0.1538461595773697,0.020473088818387303,0.00943480012938375,0.007082826302697199,0.0170940179377794,0.013061899847040533,0.0341880358755588,0.0598290599882602,0.0854700878262519,0.042735043913125895,0.0085470089688897,,,,,,,,,,,,,,,,,,,
2023-07-09,0.001229712490208824,,0.003610240141508971,0.002005227560440559,,,,,,,0.0070959210362550856,,,,,0.007514892960898545,0.025474575270801353,0.018836300986419776,0.1636401766112872,,,0.006399653822882075,,,0.005088681429957146,0.015169928263256202,,,,,,,,,0.00210751341673433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016963978530839054,,,,,,,,0.05185285623052288,0.23429261387458863,0.07561721067343437,,,,0.02664711998243411,,0.1538092009313814,0.02085066377824926,0.009418150493209862,0.007150175731762118,0.01702899823430923,0.013236018446540154,0.033927957061678116,0.06041492162538419,0.08321835340133726,0.04297048359044951,0.008882373671180421,,,,,,,,,,,,,,,,,,,
2023-07-10,0.0012338011993568386,,0.0036223077885723103,0.002003150731055698,,,,,,,0.006999194522255172,,,,,0.007432613754644957,0.0253081245662562,0.018803001714072003,0.16488718560763765,,,0.00633765169186515,,,0.005132047981688992,0.01527242057324782,,,,,,,,,0.002113497191764962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016833939123898713,,,,,,,,0.05242366051035265,0.22926898779613625,0.07431134155818392,,,,0.027653213989521717,,0.1537722422853931,0.02122823873811121,0.009401500857035974,0.0072175251608270355,0.016963978530839054,0.013410137046039775,0.033667878247797434,0.061000783262508185,0.08096661897642264,0.04320592326777312,0.009217738373471143,,,,,,,,,,,,,,,,,,,
2023-07-11,0.0012378899085048532,,0.00363437543563565,0.0020010739016708373,,,,,,,0.006902468008255258,,,,,0.007350334548391369,0.02514167386171105,0.01876970244172423,0.16613419460398807,,,0.006275649560848225,,,0.0051754145334208385,0.01537491288323944,,,,,,,,,0.002119480966795594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01670389971695837,,,,,,,,0.052994464790182425,0.2242453617176839,0.07300547244293347,,,,0.028659307996609325,,0.15373528363940478,0.021605813697973167,0.009384851220862087,0.007284874589891953,0.016898958827368884,0.013584255645539393,0.03340779943391675,0.06158664489963218,0.078714884551508,0.04344136294509674,0.009553103075761864,,,,,,,,,,,,,,,,,,,
2023-07-12,0.0012419786176528676,,0.0036464430826989897,0.0019989970722859764,,,,,,,0.006805741494255343,,,,,0.007268055342137781,0.0249752231571659,0.018736403169376456,0.1673812036003385,,,0.0062136474298313,,,0.005218781085152685,0.015477405193231058,,,,,,,,,0.0021254647418262264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016573860310018028,,,,,,,,0.0535652690700122,0.2192217356392315,0.07169960332768302,,,,0.029665402003696932,,0.15369832499341649,0.02198338865783512,0.0093682015846882,0.007352224018956871,0.016833939123898713,0.013758374245039014,0.03314772062003607,0.06217250653675617,0.07646315012659337,0.04367680262242035,0.009888467778052586,,,,,,,,,,,,,,,,,,,
2023-07-13,0.0012460673268008822,,0.003658510729762329,0.001996920242901115,,,,,,,0.006709014980255428,,,,,0.007185776135884192,0.02480877245262075,0.018703103897028683,0.16862821259668892,,,0.006151645298814375,,,0.005262147636884531,0.015579897503222676,,,,,,,,,0.0021314485168568587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016443820903077683,,,,,,,,0.05413607334984198,0.21419810956077912,0.07039373421243256,,,,0.03067149601078454,,0.1536613663474282,0.02236096361769707,0.009351551948514312,0.0074195734480217886,0.016768919420428543,0.013932492844538635,0.03288764180615539,0.06275836817388017,0.07421141570167875,0.04391224229974397,0.010223832480343307,,,,,,,,,,,,,,,,,,,
2023-07-14,0.0012501560359488967,,0.0036705783768256686,0.0019948434135162543,,,,,,,0.006612288466255514,,,,,0.007103496929630604,0.024642321748075596,0.01866980462468091,0.16987522159303936,,,0.00608964316779745,,,0.005305514188616378,0.015682389813214292,,,,,,,,,0.0021374322918874906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016313781496137342,,,,,,,,0.05470687762967175,0.20917448348232673,0.06908786509718211,,,,0.03167759001787215,,0.1536244077014399,0.022738538577559027,0.009334902312340425,0.007486922877086707,0.01670389971695837,0.014106611444038256,0.032627562992274706,0.06334422981100415,0.07195968127676411,0.04414768197706758,0.010559197182634029,,,,,,,,,,,,,,,,,,,
2023-07-15,0.001254244745096911,,0.0036826460238890083,0.0019927665841313934,,,,,,,0.0065155619522556,,,,,0.007021217723377016,0.024475871043530446,0.018636505352333136,0.17112223058938977,,,0.006027641036780525,,,0.005348880740348224,0.01578488212320591,,,,,,,,,0.002143416066918123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016183742089196998,,,,,,,,0.055277681909501525,0.20415085740387434,0.06778199598193166,,,,0.032683684024959754,,0.1535874490554516,0.02311611353742098,0.009318252676166537,0.007554272306151625,0.0166388800134882,0.014280730043537873,0.032367484178394024,0.06393009144812815,0.06970794685184947,0.0443831216543912,0.010894561884924749,,,,,,,,,,,,,,,,,,,
2023-07-16,0.0012583334542449257,,0.0036947136709523476,0.0019906897547465325,,,,,,,0.006418835438255686,,,,,0.006938938517123428,0.024309420338985296,0.018603206079985363,0.17236923958574019,,,0.0059656389057636,,,0.005392247292080071,0.01588737443319753,,,,,,,,,0.0021493998419487553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016053702682256657,,,,,,,,0.0558484861893313,0.19912723132542196,0.06647612686668121,,,,0.03368977803204736,,0.1535504904094633,0.023493688497282936,0.00930160303999265,0.0076216217352165425,0.016573860310018028,0.014454848643037494,0.03210740536451334,0.06451595308525214,0.06745621242693484,0.04461856133171481,0.011229926587215472,,,,,,,,,,,,,,,,,,,
