,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,NA,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ
2023-11-02,,,,,,,,2.122538058732995e-09,,,,,,,,,,,,,,,0.0,,,,,,9.716039989875932e-09,5.030846319617946e-09,0.0,0.0,0.0,0.0,0.0,2.807222309844156e-07,0.0,0.0,0.0,0.0,3.3804078583951233e-11,2.4163781237396108e-06,1.1845500026751112e-08,7.517383337117532e-05,0.2112131966461334,0.004966881645159753,7.474993948231948e-05,6.868421542675325e-07,1.815094498390909e-06,5.026531571924612e-11,0.0010043996217258138,0.1369903793907285,0.0024504019054777198,0.012378012350630435,0.016542330165616,0.034997828788571494,0.026316106651652484,0.20552612477183888,0.006583342455678315,0.02927167803475045,0.006878985336676975,0.0066094480515006895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.007174155369866719,,,,0.012885901064775405,0.06346035857302934,0.0117880008197075,0.03608615905246223,0.007068010643493238,0.001255367842980006,0.06187104242516324,1.3584002335373378e-05,0.020981169563835528,4.508832882327273e-06,1.5002200621868183e-05,1.8188869353841556e-05,0.003032540534350794,0.0036523025392179408,5.39381365449e-05,0.029787823366575525,0.006645884574556746,0.02713311973617419,0.006695579949089042,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,,,,,,,,1.886700496651551e-09,,,,,,,,,,,,,,,0.0,,,,,,8.636479991000827e-09,4.471863395215952e-09,0.0,0.0,0.0,0.0,0.0,2.4953087198614717e-07,0.0,0.0,0.0,0.0,3.0048069852401096e-11,2.1478916655463205e-06,1.05293333571121e-08,6.682118521882251e-05,0.20826387724810147,0.004807052745029572,6.644439065095065e-05,6.105263593489178e-07,1.6134173319030303e-06,4.468028063932989e-11,0.0012042442431829676,0.13253372907534502,0.0028871024777102597,0.011803737416267229,0.015101816350070778,0.03884347902360928,0.02914438763368834,0.20896800617743194,0.0069378647032678304,0.026896269882552726,0.008254782404012371,0.007931337661800826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.007001807773919795,,,,0.014384734355752823,0.06159644567632267,0.010837827858770854,0.03826966077961193,0.007406417801402615,0.0015064414115760073,0.0612910114532533,1.2074668742554112e-05,0.02069928487972192,4.007851450957575e-06,1.3335289441660608e-05,1.6167883870081383e-05,0.0026955915860895946,0.003246491145971503,4.7945010262133336e-05,0.027832396485555428,0.007956809333696337,0.02690428470748706,0.005951626621412482,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04,,,,,,,,1.650862934570107e-09,,,,,,,,,,,,,,,0.0,,,,,,7.556919992125724e-09,3.912880470813958e-09,0.0,0.0,0.0,0.0,0.0,2.1833951298787881e-07,0.0,0.0,0.0,0.0,2.629206112085096e-11,1.8794052073530305e-06,9.213166687473087e-09,5.846853706646969e-05,0.20531455785006952,0.004647223844899391,5.813884181958182e-05,5.34210564430303e-07,1.4117401654151515e-06,3.909524555941365e-11,0.0014040888646401212,0.12807707875996155,0.0033238030499428,0.011229462481904023,0.013661302534525556,0.04268912925864706,0.0319726686157242,0.21240988758302498,0.007292386950857346,0.024520861730355004,0.009630579471347765,0.009253227272100964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0068294601779728716,,,,0.01588356764673024,0.059732532779616,0.009887654897834209,0.04045316250676163,0.00774482495931199,0.0017575149801720086,0.06071098048134337,1.0565335149734848e-05,0.02041740019560831,3.506870019587878e-06,1.1668378261453031e-05,1.414689838632121e-05,0.0023586426378283953,0.002840679752725065,4.195188397936667e-05,0.02587696960453533,0.009267734092835924,0.02667544967879993,0.005207673293735921,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,,,,,,,,1.4150253724886631e-09,,,,,,,,,,,,,,,0.0,,,,,,6.477359993250621e-09,3.3538975464119637e-09,0.0,0.0,0.0,0.0,0.0,1.871481539896104e-07,0.0,0.0,0.0,0.0,2.2536052389300822e-11,1.6109187491597405e-06,7.897000017834075e-09,5.011588891411688e-05,0.20236523845203758,0.00448739494476921,4.983329298821299e-05,4.5789476951168834e-07,1.2100629989272727e-06,3.3510210479497415e-11,0.001603933486097275,0.12362042844457806,0.0037605036221753404,0.010655187547540818,0.012220788718980333,0.04653477949368484,0.034800949597760054,0.21585176898861805,0.007646909198446862,0.02214545357815728,0.01100637653868316,0.010575116882401103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006657112582025949,,,,0.01738240093770766,0.05786861988290933,0.008937481936897565,0.042636664233911326,0.008083232117221367,0.0020085885487680097,0.06013094950943344,9.056001556915585e-06,0.0201355155114947,3.0058885882181813e-06,1.0001467081245456e-05,1.2125912902561037e-05,0.002021693689567196,0.002434868359478627,3.59587576966e-05,0.023921542723515234,0.010578658851975512,0.026446614650112797,0.0044637199660593615,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,,,,,,,,1.1791878104072193e-09,,,,,,,,,,,,,,,0.0,,,,,,5.397799994375518e-09,2.7949146220099696e-09,0.0,0.0,0.0,0.0,0.0,1.55956794991342e-07,0.0,0.0,0.0,0.0,1.8780043657750685e-11,1.3424322909664503e-06,6.580833348195062e-09,4.176324076176407e-05,0.19941591905400563,0.004327566044639029,4.152774415684416e-05,3.8157897459307367e-07,1.008385832439394e-06,2.7925175399581183e-11,0.0018037781075544287,0.11916377812919457,0.00419720419440788,0.010080912613177614,0.01078027490343511,0.05038042972872263,0.03762923057979591,0.21929365039421111,0.008001431446036378,0.01977004542595956,0.012382173606018556,0.01189700649270124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006484764986079025,,,,0.01888123422868508,0.05600470698620266,0.00798730897596092,0.044820165961061025,0.008421639275130743,0.002259662117364011,0.059550918537523506,7.546667964096321e-06,0.01985363082738109,2.5049071568484844e-06,8.33455590103788e-06,1.0104927418800864e-05,0.0016847447413059968,0.0020290569662321893,2.996563141383333e-05,0.021966115842495137,0.0118895836111151,0.026217779621425664,0.0037197666383828017,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,,,,,,,,9.433502483257754e-10,,,,,,,,,,,,,,,0.0,,,,,,4.318239995500415e-09,2.2359316976079755e-09,0.0,0.0,0.0,0.0,0.0,1.2476543599307359e-07,0.0,0.0,0.0,0.0,1.5024034926200548e-11,1.0739458327731605e-06,5.26466667855605e-09,3.341059260941126e-05,0.1964665996559737,0.004167737144508848,3.322219532547533e-05,3.052631796744589e-07,8.067086659515151e-07,2.2340140319664943e-11,0.0020036227290115825,0.1147071278138111,0.004633904766640421,0.009506637678814408,0.009339761087889888,0.054226079963760415,0.04045751156183177,0.22273553179980418,0.008355953693625892,0.017394637273761837,0.01375797067335395,0.013218896103001379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006312417390132103,,,,0.0203800675196625,0.054140794089496,0.007037136015024276,0.047003667688210723,0.008760046433040118,0.002510735685960012,0.058970887565613576,6.037334371277057e-06,0.019571746143267482,2.0039257254787875e-06,6.667644720830304e-06,8.083941935040691e-06,0.0013477957930447975,0.0016232455729857515,2.397250513106666e-05,0.02001068896147504,0.013200508370254688,0.025988944592738535,0.002975813310706241,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,,,,,,,,7.075126862443316e-10,,,,,,,,,,,,,,,0.0,,,,,,3.2386799966253105e-09,1.6769487732059814e-09,0.0,0.0,0.0,0.0,0.0,9.357407699480523e-08,0.0,0.0,0.0,0.0,1.1268026194650411e-11,8.054593745798703e-07,3.948500008917037e-09,2.5057944457058433e-05,0.19351728025794177,0.004007908244378668,2.4916646494106502e-05,2.2894738475584422e-07,6.050314994636363e-07,1.675510523974871e-11,0.0022034673504687362,0.11025047749842762,0.005070605338872961,0.008932362744451201,0.007899247272344666,0.058071730198798195,0.04328579254386762,0.22617741320539725,0.008710475941215408,0.015019229121564111,0.015133767740689346,0.014540785713301516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006140069794185179,,,,0.021878900810639916,0.05227688119278932,0.006086963054087631,0.04918716941536042,0.009098453590949495,0.0027618092545560135,0.05839085659370365,4.528000778457791e-06,0.019289861459153873,1.5029442941090906e-06,5.000733540622727e-06,6.062956451280519e-06,0.0010108468447835983,0.0012174341797393136,1.7979378848299992e-05,0.018055262080454944,0.014511433129394277,0.025760109564051403,0.002231859983029681,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,,,,,,,,4.716751241628873e-10,,,,,,,,,,,,,,,0.0,,,,,,2.1591199977502076e-09,1.1179658488039882e-09,0.0,0.0,0.0,0.0,0.0,6.238271799653682e-08,0.0,0.0,0.0,0.0,7.51201746310028e-12,5.3697291638658e-07,2.632333339278025e-09,1.6705296304705622e-05,0.19056796085990985,0.003848079344248486,1.661109766273766e-05,1.5263158983722955e-07,4.0335433297575756e-07,1.1170070159832478e-11,0.00240331197192589,0.10579382718304414,0.005507305911105501,0.008358087810087997,0.006458733456799443,0.06191738043383598,0.04611407352590348,0.22961929461099032,0.009064998188804924,0.01264382096936639,0.016509564808024742,0.015862675323601652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005967722198238256,,,,0.023377734101617333,0.05041296829608266,0.005136790093150986,0.05137067114251012,0.009436860748858873,0.0030128828231520146,0.05781082562179372,3.0186671856385276e-06,0.01900797677504026,1.001962862739393e-06,3.3338223604151537e-06,4.041970967520342e-06,0.0006738978965223985,0.0008116227864928757,1.1986252565533337e-05,0.016099835199434843,0.015822357888533867,0.02553127453536427,0.0014879066553531214,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,,,,,,,,2.3583756208144344e-10,,,,,,,,,,,,,,,0.0,,,,,,1.0795599988751046e-09,5.589829244019941e-10,0.0,0.0,0.0,0.0,0.0,3.119135899826841e-08,0.0,0.0,0.0,0.0,3.7560087315501435e-12,2.684864581932902e-07,1.3161666696390125e-09,8.352648152352811e-06,0.1876186414618779,0.003688250444118305,8.30554883136883e-06,7.631579491861478e-08,2.0167716648787878e-07,5.5850350799162456e-12,0.002603156593383044,0.10133717686766065,0.005944006483338041,0.007783812875724791,0.005018219641254221,0.06576303066887376,0.04894235450793934,0.23306117601658338,0.009419520436394439,0.010268412817168667,0.017885361875360137,0.017184564933901792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005795374602291332,,,,0.024876567392594754,0.04854905539937599,0.004186617132214342,0.05355417286965983,0.009775267906768248,0.0032639563917480157,0.05723079464988378,1.5093335928192638e-06,0.01872609209092665,5.00981431369696e-07,1.6669111802075768e-06,2.0209854837601695e-06,0.0003369489482611997,0.00040581139324643786,5.993126282766669e-06,0.014144408318414747,0.017133282647673453,0.02530243950667714,0.0007439533276765616,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-11,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18466932206384595,0.003528421543988124,0.0,0.0,0.0,0.0,0.002803001214840197,0.09688052655227718,0.006380707055570581,0.007209537941361584,0.003577705825708997,0.06960868090391155,0.051770635489975195,0.23650305742217645,0.009774042683983955,0.007893004664970938,0.01926115894269553,0.01850645454420193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005623027006344409,,,,0.02637540068357217,0.04668514250266932,0.0032364441712776967,0.05573767459680952,0.010113675064677623,0.003515029960344017,0.05665076367797385,0.0,0.018444207406813042,0.0,0.0,0.0,0.0,0.0,0.0,0.01218898143739465,0.018444207406813042,0.025073604477990008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,,,,,,,,6.451613027735842e-11,,,,,,,,,,,,,,,0.0,,,,,,0.0,6.267281362442396e-09,0.0,5.414746582498129e-10,0.0,9.176844968631822e-05,0.0,0.0,1.7649769441013827e-08,0.0,0.0,0.0,0.0,0.0,0.00017860751292617612,0.00021248144818649862,0.18255906428472235,0.0033912222380542935,3.3278180788428574e-06,4.354838758917051e-08,5.7373272870737324e-08,0.0,0.002602837994425058,0.09519686415997514,0.00632966261610282,0.007815616212845286,0.003349609734717933,0.06991577525258334,0.05294913808441788,0.2319578625227449,0.010917004938172943,0.010127073540116192,0.018731353961120085,0.023664360423894203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005418336731896691,,,,0.0256142241210775,0.04558721689018095,0.003017861914310198,0.05482525427392271,0.011525877451519798,0.0034785025909065443,0.057475336582704574,5.748272070891704e-07,0.017561120723056538,7.560552840338709e-07,3.575529967013825e-07,9.578847823112904e-07,0.0015501141469562948,0.0009306829180225081,1.3031658538389402e-06,0.011522303983968238,0.01768132307607469,0.024250907885138118,6.437778563028342e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,,,,,,,,1.2903226055471684e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.2534562724884791e-08,0.0,1.0829493164996257e-09,0.0,0.00018353689937263644,0.0,0.0,3.5299538882027654e-08,0.0,0.0,0.0,0.0,0.0,0.00035721502585235224,0.00042496289637299723,0.18044880650559875,0.003254022932120463,6.655636157685715e-06,8.709677517834102e-08,1.1474654574147465e-07,0.0,0.0024026747740099187,0.0935132017676731,0.006278618176635059,0.008421694484328987,0.00312151364372687,0.07022286960125515,0.05412764067886057,0.2274126676233133,0.012059967192361933,0.012361142415261444,0.018201548979544638,0.028822266303586475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005213646457448972,,,,0.02485304755858283,0.04448929127769257,0.002799279657342699,0.0539128339510359,0.012938079838361972,0.0034419752214690717,0.0582999094874353,1.1496544141783409e-06,0.016678034039300033,1.5121105680677418e-06,7.15105993402765e-07,1.9157695646225807e-06,0.0031002282939125896,0.0018613658360450162,2.6063317076778803e-06,0.010855626530541824,0.016918438745336335,0.023428211292286227,1.2875557126056683e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,,,,,,,,1.9354839083207525e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.8801844087327186e-08,0.0,1.6244239747494386e-09,0.0,0.00027530534905895464,0.0,0.0,5.294930832304148e-08,0.0,0.0,0.0,0.0,0.0,0.0005358225387785283,0.0006374443445594959,0.17833854872647517,0.0031168236261866324,9.983454236528571e-06,1.3064516276751153e-07,1.7211981861221197e-07,0.0,0.0022025115535947797,0.09182953937537106,0.006227573737167298,0.009027772755812688,0.002893417552735806,0.07052996394992694,0.05530614327330326,0.22286747272388174,0.013202929446550922,0.014595211290406696,0.01767174399796919,0.03398017218327875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005008956183001253,,,,0.024091870996088154,0.0433913656652042,0.0025806974003752003,0.05300041362814909,0.014350282225204146,0.0034054478520315987,0.05912448239216602,1.7244816212675113e-06,0.01579494735554353,2.2681658521016126e-06,1.0726589901041474e-06,2.873654346933871e-06,0.004650342440868885,0.0027920487540675242,3.90949756151682e-06,0.01018894907711541,0.016155554414597983,0.022605514699434337,1.9313335689085026e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,,,,,,,,2.5806452110943367e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,2.5069125449769583e-08,0.0,2.1658986329992515e-09,0.0,0.00036707379874527287,0.0,0.0,7.059907776405531e-08,0.0,0.0,0.0,0.0,0.0,0.0007144300517047045,0.0008499257927459945,0.17622829094735157,0.002979624320252802,1.331127231537143e-05,1.7419355035668204e-07,2.294930914829493e-07,0.0,0.0020023483331796403,0.090145876983069,0.006176529297699536,0.00963385102729639,0.0026653214617447423,0.07083705829859874,0.056484645867745945,0.21832227782445016,0.01434589170073991,0.01682928016555195,0.017141939016393746,0.039138078062971024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004804265908553534,,,,0.023330694433593483,0.04229344005271582,0.002362115143407701,0.05208799330526228,0.01576248461204632,0.003368920482594126,0.05994905529689674,2.2993088283566818e-06,0.014911860671787026,3.0242211361354836e-06,1.43021198680553e-06,3.8315391292451614e-06,0.006200456587825179,0.0037227316720900325,5.212663415355761e-06,0.009522271623688999,0.01539267008385963,0.02178281810658245,2.5751114252113366e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,,,,,,,,3.225806513867921e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,3.133640681221198e-08,0.0,2.707373291249064e-09,0.0,0.0004588422484315911,0.0,0.0,8.824884720506914e-08,0.0,0.0,0.0,0.0,0.0,0.0008930375646308806,0.0010624072409324932,0.17411803316822796,0.0028424250143189713,1.6639090394214288e-05,2.1774193794585255e-07,2.868663643536866e-07,0.0,0.0018021851127645013,0.08846221459076696,0.006125484858231774,0.010239929298780093,0.002437225370753679,0.07114415264727054,0.05766314846218863,0.2137770829250186,0.0154888539549289,0.019063349040697203,0.0166121340348183,0.0442959839426633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0045995756341058154,,,,0.022569517871098812,0.04119551444022745,0.0021435328864402026,0.051175572982375475,0.017174686998888494,0.0033323931131566537,0.06077362820162746,2.8741360354458524e-06,0.014028773988030523,3.7802764201693546e-06,1.7877649835069126e-06,4.789423911556452e-06,0.0077505707347814735,0.00465341459011254,6.515829269194701e-06,0.008855594170262587,0.014629785753121276,0.02096012151373056,3.218889281514171e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,,,,,,,,3.870967816641505e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,3.760368817465437e-08,0.0,3.248847949498877e-09,0.0,0.0005506106981179093,0.0,0.0,1.0589861664608295e-07,0.0,0.0,0.0,0.0,0.0,0.0010716450775570567,0.0012748886891189918,0.17200777538910436,0.002705225708385141,1.9966908473057142e-05,2.6129032553502306e-07,3.4423963722442394e-07,0.0,0.001602021892349362,0.08677855219846492,0.0060744404187640134,0.010846007570263794,0.002209129279762615,0.07145124699594234,0.05884165105663132,0.209231888025587,0.01663181620911789,0.021297417915842456,0.016082329053242854,0.04945388982235557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004394885359658096,,,,0.02180834130860414,0.04009758882773907,0.0019249506294727037,0.050263152659488664,0.018586889385730665,0.003295865743719181,0.061598201106358184,3.4489632425350226e-06,0.013145687304274019,4.536331704203225e-06,2.1453179802082947e-06,5.747308693867742e-06,0.00930068488173777,0.0055840975081350485,7.81899512303364e-06,0.008188916716836173,0.013866901422382925,0.02013742492087867,3.862667137817005e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,,,,,,,,4.516129119415089e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,4.387096953709677e-08,0.0,3.79032260774869e-09,0.0,0.0006423791478042275,0.0,0.0,1.2354838608709678e-07,0.0,0.0,0.0,0.0,0.0,0.001250252590483233,0.0014873701373054903,0.16989751760998079,0.0025680264024513103,2.32947265519e-05,3.0483871312419357e-07,4.0161291009516127e-07,0.0,0.0014018586719342229,0.08509488980616288,0.0060233959792962526,0.011452085841747495,0.0019810331887715514,0.07175834134461415,0.06002015365107401,0.20468669312615545,0.017774778463306877,0.023531486790987707,0.015552524071667408,0.05461179570204784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004190195085210378,,,,0.021047164746109466,0.038999663215250696,0.0017063683725052048,0.04935073233660185,0.019999091772572843,0.0032593383742817086,0.06242277401108891,4.023790449624193e-06,0.012262600620517514,5.2923869882370965e-06,2.5028709769096773e-06,6.7051934761790325e-06,0.010850799028694064,0.006514780426157557,9.12216097687258e-06,0.00752223926340976,0.013104017091644571,0.01931472832802678,4.506444994119839e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,,,,,,,,5.161290422188673e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,5.0138250899539165e-08,0.0,4.331797265998503e-09,0.0,0.0007341475974905457,0.0,0.0,1.4119815552811061e-07,0.0,0.0,0.0,0.0,0.0,0.001428860103409409,0.001699851585491989,0.16778725983085718,0.0024308270965174798,2.662254463074286e-05,3.483871007133641e-07,4.589861829658986e-07,0.0,0.0012016954515190836,0.08341122741386084,0.005972351539828491,0.012058164113231197,0.0017529370977804881,0.07206543569328594,0.061198656245516694,0.2001414982267239,0.018917740717495867,0.02576555566613296,0.015022719090091962,0.05976970158174012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.003985504810762658,,,,0.020285988183614795,0.03790173760276232,0.001487786115537706,0.04843831201371505,0.021411294159415013,0.0032228110048442356,0.06324734691581962,4.5986176567133635e-06,0.01137951393676101,6.048442272270967e-06,2.86042397361106e-06,7.663078258490323e-06,0.012400913175650358,0.007445463344180065,1.0425326830711521e-05,0.006855561809983347,0.012341132760906218,0.018492031735174892,5.150222850422673e-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,,,,,,,,5.806451724962258e-10,,,,,,,,,,,,,,,0.0,,,,,,0.0,5.640553226198156e-08,0.0,4.873271924248316e-09,0.0,0.000825916047176864,0.0,0.0,1.5884792496912444e-07,0.0,0.0,0.0,0.0,0.0,0.001607467616335585,0.0019123330336784875,0.16567700205173358,0.0022936277905836492,2.9950362709585717e-05,3.919354883025346e-07,5.163594558366359e-07,0.0,0.0010015322311039444,0.0817275650215588,0.005921307100360729,0.012664242384714898,0.0015248410067894244,0.07237253004195773,0.06237715883995938,0.1955963033272923,0.020060702971684857,0.027999624541278214,0.014492914108516516,0.06492760746143239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00378081453631494,,,,0.019524811621120124,0.036803811990273945,0.0012692038585702071,0.047525891690828236,0.02282349654625719,0.003186283635406763,0.06407191982055035,5.173444863802534e-06,0.010496427253004507,6.804497556304838e-06,3.2179769703124425e-06,8.620963040801614e-06,0.013951027322606653,0.008376146262202573,1.1728492684550462e-05,0.0061888843565569346,0.011578248430167866,0.017669335142323002,5.794000706725508e-05,0.0,0.0,0.0,0.0,0.0,0.0
