,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.6,XFV,XFY,XFZ
2023-11-08,0.003121707888600768,,,0.00042381504109855356,,,,0.011233342262650168,,,,,,,,0.00047626859034472017,,0.004122020626839743,0.17991578195776256,0.009020166614625019,0.005162701725826707,,0.0006741832247435965,,,0.12042543691183834,0.007126438830579954,0.015121608307318976,0.01018966990523034,0.006954487629367824,0.0501259736716747,0.26245149650744026,0.03726100283009664,0.024329409136303787,0.0228512909795556,0.04175849295487359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012059872071923947,,,0.022664618279252688,0.017335713441882783,0.006278808889744221,0.009896471364689642,0.007127934601157871,,0.041758657632661636,0.00042381504109855356,0.011884930443816912,,0.001849102816777218,,0.00042381504109855356,0.009842776144588575,0.0019260242136494073,0.014236265261258325,0.002446364786010161,0.027584196866622925,0.0006741832247435965,,,,,,,,,,,,,,,
2023-11-09,0.003127456962509616,,,0.0004248553970162857,,,,0.01176720751183373,,,,,,,,0.0004768730792593309,,0.0040094020909496285,0.1774301503385816,0.009180387934403709,0.005144690562571772,,0.0006604960404469144,,,0.11731509757893421,0.006837089812116886,0.0149592802460704,0.009953866712748944,0.006986901230577899,0.05116647928953168,0.2661795147827693,0.03821162826248576,0.02406694686838554,0.0237665442483765,0.04472997731396128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012181528710893215,,,0.022318290280444235,0.01688731993947707,0.005987379151130314,0.009574032521673527,0.0071761161088943135,,0.04041900405926356,0.0004248553970162857,0.011653288666691058,,0.0017922733677550287,,0.0004248553970162857,0.0095754371556852,0.0018386993241229716,0.0142558694684079,0.0024063435848801574,0.0271302764969212,0.0006604960404469144,,,,,,,,,,,,,,,
2023-11-10,0.0031332060364184637,,,0.00042589575293401784,,,,0.01230107276101729,,,,,,,,0.00047747756817394173,,0.003896783555059514,0.17494451871940064,0.0093406092541824,0.005126679399316836,,0.0006468088561502322,,,0.11420475824603007,0.006547740793653818,0.014796952184821825,0.009718063520267547,0.007019314831787974,0.052206984907388655,0.26990753305809834,0.03916225369487488,0.023804484600467295,0.0246817975171974,0.047701461673048964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012303185349862482,,,0.021971962281635782,0.01643892643707136,0.005695949412516407,0.009251593678657414,0.007224297616630757,,0.03907935048586548,0.00042589575293401784,0.011421646889565203,,0.0017354439187328395,,0.00042589575293401784,0.009308098166781825,0.0017513744345965358,0.014275473675557475,0.0023663223837501537,0.026676356127219473,0.0006468088561502322,,,,,,,,,,,,,,,
2023-11-11,0.0031389551103273112,,,0.00042693610885175,,,,0.012834938010200851,,,,,,,,0.0004780820570885525,,0.0037841650191694,0.1724588871002197,0.00950083057396109,0.005108668236061899,,0.0006331216718535501,,,0.11109441891312594,0.00625839177519075,0.014634624123573251,0.00948226032778615,0.007051728432998049,0.05324749052524563,0.2736355513334274,0.040112879127264,0.023542022332549047,0.025597050786018302,0.05067294603213665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012424841988831752,,,0.02162563428282733,0.015990532934665652,0.0054045196739025,0.008929154835641299,0.0072724791243672,,0.037739696912467396,0.00042693610885175,0.01119000511243935,,0.00167861446971065,,0.00042693610885175,0.00904075917787845,0.0016640495450701,0.01429507788270705,0.00232630118262015,0.02622243575751775,0.0006331216718535501,,,,,,,,,,,,,,,
2023-11-12,0.0031447041842361588,,,0.0004279764647694821,,,,0.013368803259384412,,,,,,,,0.00047868654600316323,,0.003671546483279286,0.16997325548103875,0.00966105189373978,0.005090657072806964,,0.0006194344875568679,,,0.10798407958022181,0.005969042756727683,0.014472296062324676,0.009246457135304753,0.007084142034208124,0.05428799614310262,0.2773635696087564,0.04106350455965312,0.023279560064630802,0.0265123040548392,0.05364443039122435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01254649862780102,,,0.02127930628401888,0.01554213943225994,0.005113089935288593,0.008606715992625184,0.0073206606321036425,,0.03640004333906932,0.0004279764647694821,0.010958363335313498,,0.0016217850206884609,,0.0004279764647694821,0.008773420188975076,0.0015767246555436643,0.014314682089856624,0.0022862799814901465,0.025768515387816025,0.0006194344875568679,,,,,,,,,,,,,,,
2023-11-13,0.0031504532581450063,,,0.00042901682068721426,,,,0.013902668508567972,,,,,,,,0.00047929103491777404,,0.0035589279473891714,0.16748762386185778,0.009821273213518472,0.005072645909552028,,0.0006057473032601857,,,0.10487374024731769,0.005679693738264615,0.0143099680010761,0.009010653942823358,0.007116555635418199,0.055328501760959596,0.28109158788408545,0.042014129992042244,0.023017097796712557,0.0274275573236601,0.05661591475031204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012668155266770287,,,0.020932978285210426,0.015093745929854229,0.004821660196674685,0.008284277149609071,0.007368842139840085,,0.035060389765671246,0.00042901682068721426,0.010726721558187644,,0.0015649555716662714,,0.00042901682068721426,0.008506081200071701,0.0014893997660172286,0.014334286297006199,0.002246258780360143,0.025314595018114297,0.0006057473032601857,,,,,,,,,,,,,,,
2023-11-14,0.003156202332053854,,,0.0004300571766049464,,,,0.014436533757751533,,,,,,,,0.0004798955238323848,,0.003446309411499057,0.16500199224267684,0.009981494533297162,0.005054634746297092,,0.0005920601189635036,,,0.10176340091441355,0.0053903447198015465,0.014147639939827525,0.008774850750341961,0.007148969236628274,0.056369007378816574,0.2848196061594145,0.04296475542443137,0.02275463552879431,0.028342810592481,0.059587399109399725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012789811905739554,,,0.020586650286401973,0.014645352427448518,0.004530230458060778,0.007961838306592956,0.007417023647576529,,0.033720736192273164,0.0004300571766049464,0.010495079781061789,,0.0015081261226440822,,0.0004300571766049464,0.008238742211168326,0.0014020748764907928,0.014353890504155774,0.0022062375792301393,0.024860674648412573,0.0005920601189635036,,,,,,,,,,,,,,,
2023-11-15,0.0031619514059627015,,,0.00043109753252267854,,,,0.014970399006935094,,,,,,,,0.0004805000127469956,,0.003333690875608943,0.1625163606234959,0.010141715853075852,0.005036623583042157,,0.0005783729346668215,,,0.09865306158150941,0.005100995701338479,0.01398531187857895,0.008539047557860564,0.007181382837838349,0.05740951299667356,0.2885476244347436,0.04391538085682049,0.02249217326087606,0.029258063861301902,0.06255888346848741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012911468544708822,,,0.020240322287593523,0.014196958925042807,0.004238800719446871,0.007639399463576842,0.007465205155312972,,0.03238108261887508,0.00043109753252267854,0.010263438003935936,,0.001451296673621893,,0.00043109753252267854,0.00797140322226495,0.001314749986964357,0.01437349471130535,0.0021662163781001357,0.02440675427871085,0.0005783729346668215,,,,,,,,,,,,,,,
2023-11-16,0.0031677004798715495,,,0.0004321378884404107,,,,0.015504264256118654,,,,,,,,0.00048110450166160635,,0.0032210723397188288,0.16003072900431495,0.010301937172854544,0.005018612419787221,,0.0005646857503701394,,,0.09554272224860529,0.004811646682875411,0.013822983817330376,0.00830324436537917,0.007213796439048424,0.05845001861453054,0.2922756427100726,0.044866006289209615,0.022229710992957816,0.0301733171301228,0.0655303678275751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01303312518367809,,,0.01989399428878507,0.013748565422637096,0.003947370980832964,0.007316960620560728,0.007513386663049414,,0.031041429045477006,0.0004321378884404107,0.010031796226810084,,0.0013944672245997036,,0.0004321378884404107,0.007704064233361575,0.0012274250974379213,0.014393098918454925,0.002126195176970132,0.023952833909009125,0.0005646857503701394,,,,,,,,,,,,,,,
2023-11-17,0.003173449553780397,,,0.0004331782443581428,,,,0.016038129505302215,,,,,,,,0.00048170899057621715,,0.0031084538038287143,0.157545097385134,0.010462158492633235,0.005000601256532285,,0.0005509985660734572,,,0.09243238291570116,0.0045222976644123435,0.0136606557560818,0.00806744117289777,0.007246210040258499,0.059490524232387515,0.29600366098540165,0.045816631721598736,0.021967248725039572,0.0310885703989437,0.0685018521866628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013154781822647357,,,0.019547666289976617,0.013300171920231385,0.0036559412422190567,0.006994521777544613,0.007561568170785857,,0.029701775472078928,0.0004331782443581428,0.00980015444968423,,0.0013376377755775143,,0.0004331782443581428,0.0074367252444582,0.0011401002079114856,0.0144127031256045,0.0020861739758401285,0.0234989135393074,0.0005509985660734572,,,,,,,,,,,,,,,
2023-11-18,0.0031791986276892446,,,0.000434218600275875,,,,0.016571994754485776,,,,,,,,0.0004823134794908279,,0.0029958352679385998,0.15505946576595303,0.010622379812411925,0.00498259009327735,,0.0005373113817767751,,,0.08932204358279702,0.004232948645949275,0.013498327694833225,0.007831637980416375,0.007278623641468574,0.06053102985024449,0.2997316792607307,0.04676725715398786,0.021704786457121324,0.0320038236677646,0.07147333654575048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013276438461616627,,,0.019201338291168164,0.012851778417825675,0.0033645115036051495,0.006672082934528499,0.0076097496785223,,0.02836212189868085,0.000434218600275875,0.009568512672558375,,0.0012808083265553251,,0.000434218600275875,0.0071693862555548245,0.00105277531838505,0.014432307332754074,0.002046152774710125,0.023044993169605676,0.0005373113817767751,,,,,,,,,,,,,,,
2023-11-19,0.003184947701598092,,,0.00043525895619360715,,,,0.017105860003669336,,,,,,,,0.00048291796840543866,,0.0028832167320484857,0.15257383414677209,0.010782601132190615,0.004964578930022414,,0.0005236241974800929,,,0.08621170424989288,0.003943599627486208,0.013335999633584651,0.007595834787934979,0.007311037242678649,0.06157153546810147,0.3034596975360597,0.04771788258637698,0.02144232418920308,0.032919076936585495,0.07444482090483817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013398095100585894,,,0.01885501029235971,0.012403384915419964,0.0030730817649912423,0.006349644091512384,0.0076579311862587434,,0.02702246832528277,0.00043525895619360715,0.009336870895432522,,0.0012239788775331357,,0.00043525895619360715,0.00690204726665145,0.0009654504288586143,0.01445191153990365,0.0020061315735801213,0.02259107279990395,0.0005236241974800929,,,,,,,,,,,,,,,
2023-11-20,0.0031906967755069397,,,0.0004362993121113393,,,,0.017639725252852897,,,,,,,,0.00048352245732004946,,0.0027705981961583716,0.15008820252759114,0.010942822451969307,0.004946567766767478,,0.0005099370131834108,,,0.08310136491698876,0.0036542506090231396,0.013173671572336076,0.007360031595453583,0.007343450843888724,0.06261204108595846,0.30718771581138876,0.0486685080187661,0.02117986192128483,0.033834330205406396,0.07741630526392586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013519751739555162,,,0.01850868229355126,0.011954991413014253,0.002781652026377335,0.00602720524849627,0.007706112693995186,,0.02568281475188469,0.0004362993121113393,0.00910522911830667,,0.0011671494285109465,,0.0004362993121113393,0.006634708277748075,0.0008781255393321783,0.014471515747053224,0.0019661103724501177,0.022137152430202225,0.0005099370131834108,,,,,,,,,,,,,,,
2023-11-21,0.0031964458494157873,,,0.0004373396680290714,,,,0.018173590502036457,,,,,,,,0.0004841269462346602,,0.002657979660268257,0.1476025709084102,0.011103043771747997,0.004928556603512543,,0.0004962498288867286,,,0.07999102558408462,0.0033649015905600713,0.0130113435110875,0.007124228402972186,0.007375864445098799,0.06365254670381543,0.3109157340867178,0.04961913345115522,0.020917399653366586,0.0347495834742273,0.08038778962301354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01364140837852443,,,0.01816235429474281,0.011506597910608544,0.002490222287763428,0.005704766405480156,0.007754294201731629,,0.024343161178486616,0.0004373396680290714,0.008873587341180815,,0.0011103199794887573,,0.0004373396680290714,0.006367369288844699,0.000790800649805743,0.014491119954202799,0.001926089171320114,0.0216832320605005,0.0004962498288867286,,,,,,,,,,,,,,,
2023-11-22,0.0032021949233246353,,,0.00043838002394680357,,,,0.018707455751220018,,,,,,,,0.00048473143514927096,,0.0025453611243781427,0.14511693928922925,0.011263265091526687,0.004910545440257607,,0.00048256264459004645,,,0.0768806862511805,0.003075552572097004,0.012849015449838925,0.00688842521049079,0.007408278046308874,0.06469305232167241,0.3146437523620469,0.05056975888354434,0.020654937385448338,0.0356648367430482,0.08335927398210123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013763065017493699,,,0.017816026295934356,0.011058204408202833,0.0021987925491495208,0.005382327562464042,0.007802475709468072,,0.023003507605088534,0.00043838002394680357,0.00864194556405496,,0.0010534905304665678,,0.00043838002394680357,0.006100030299941325,0.0007034757602793072,0.014510724161352375,0.0018860679701901105,0.021229311690798773,0.00048256264459004645,,,,,,,,,,,,,,,
2023-11-23,0.003207943997233483,,,0.0004394203798645357,,,,0.01924132100040358,,,,,,,,0.00048533592406388177,,0.0024327425884880286,0.14263130767004828,0.011423486411305379,0.004892534277002671,,0.0004688754602933643,,,0.07377034691827636,0.0027862035536339357,0.01268668738859035,0.006652622018009393,0.007440691647518949,0.0657335579395294,0.31837177063737593,0.05152038431593346,0.020392475117530093,0.0365800900118691,0.08633075834118893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013884721656462966,,,0.017469698297125906,0.010609810905797122,0.0019073628105356136,0.005059888719447927,0.007850657217204515,,0.02166385403169046,0.0004394203798645357,0.008410303786929108,,0.0009966610814443786,,0.0004394203798645357,0.00583269131103795,0.0006161508707528715,0.01453032836850195,0.0018460467690601069,0.02077539132109705,0.0004688754602933643,,,,,,,,,,,,,,,
2023-11-24,0.0032136930711423304,,,0.00044046073578226784,,,,0.01977518624958714,,,,,,,,0.0004859404129784925,,0.0023201240525979145,0.14014567605086733,0.01158370773108407,0.004874523113747736,,0.00045518827599668214,,,0.07066000758537223,0.0024968545351708683,0.012524359327341776,0.006416818825527997,0.007473105248729024,0.06677406355738638,0.32209978891270497,0.05247100974832258,0.020130012849611845,0.03749534328069,0.08930224270027662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014006378295432234,,,0.017123370298317453,0.010161417403391411,0.0016159330719217064,0.004737449876431814,0.007898838724940958,,0.020324200458292377,0.00044046073578226784,0.008178662009803255,,0.0009398316324221894,,0.00044046073578226784,0.005565352322134575,0.0005288259812264357,0.014549932575651525,0.0018060255679301035,0.020321470951395325,0.00045518827599668214,,,,,,,,,,,,,,,
2023-11-25,0.003219442145051178,,,0.0004415010917,,,,0.0203090514987707,,,,,,,,0.0004865449018931033,,0.0022075055167078,0.1376600444316864,0.01174392905086276,0.0048565119504928,,0.0004415010917,,,0.0675496682524681,0.0022075055167078,0.0123620312660932,0.0061810156330466,0.007505518849939099,0.06781456917524335,0.325827807188034,0.053421635180711705,0.0198675505816936,0.0384105965495109,0.0922737270593643,,,,0.0004415010917,,0.0004415010917,,,,,0.0026490066666156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014128034934401502,,,0.016777042299509,0.0097130239009857,0.0013245033333078,0.0044150110334157,0.0079470202326774,,0.0189845468848943,0.0004415010917,0.0079470202326774,,0.0008830021834,,0.0004415010917,0.0052980133332312,0.0004415010917,0.0145695367828011,0.0017660043668001,0.0198675505816936,0.0004415010917,,,,,,,,,,,,,,,
2023-11-26,0.0032251912189600255,,,0.000462864771335605,,,,0.020356917443374777,,,,,,,,0.0004871493908077141,,0.002192432088555584,0.13464709300037828,0.011643790767993748,0.004715888169898948,,,,,0.06576667415599027,0.002161489108749127,0.012081204348110674,0.006097413021918648,0.007308966403971194,0.06650248157370478,0.3209732481766314,0.05324929735312855,0.019528664855031425,0.03827164751211442,0.1067379203935464,,,,0.00043694858522069313,,0.0004700522047295208,,,,,0.0029577756483506862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013800522927860052,,,0.01646155858733908,0.009484046453421562,0.0012997607825257357,0.004315242469948181,0.0077374612330458475,,0.01856137620329495,,0.007734699880183127,,0.0008706980709878113,,0.00043501608950979214,0.005217202651519537,0.00045358187635424497,0.014305709755890728,0.0017122156762134598,0.019476825470476185,,,,,,,,,,,,,,,,
2023-11-27,0.003230940292868873,,,0.00048422845097121,,,,0.020404783387978857,,,,,,,,0.0004877538797223249,,0.0021773586604033677,0.13163414156907016,0.011543652485124735,0.004575264389305097,,,,,0.06398368005951244,0.0021154727007904536,0.011800377430128147,0.006013810410790695,0.007112413958003288,0.06519039397216621,0.31611868916522884,0.0530769595255454,0.01918977912836925,0.03813269847471794,0.12120211372772852,,,,0.0004323960787413863,,0.0004986033177590417,,,,,0.0032665446300857728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013473010921318602,,,0.016146074875169163,0.009255069005857423,0.0012750182317436715,0.004215473906480662,0.0075279022334142935,,0.0181382055216956,,0.0075223795276888545,,0.0008583939585756226,,0.0004285310873195843,0.005136391969807874,0.00046566266100849,0.014041882728980357,0.00165842698562682,0.01908610035925877,,,,,,,,,,,,,,,,
2023-11-28,0.0032366893667777207,,,0.000505592130606815,,,,0.020452649332582933,,,,,,,,0.0004883583686369356,,0.002162285232251152,0.12862119013776202,0.011443514202255721,0.004434640608711245,,,,,0.062200685963034616,0.0020694562928317804,0.011519550512145621,0.005930207799662743,0.006915861512035383,0.06387830637062764,0.31126413015382626,0.05290462169796224,0.018850893401707074,0.03799374943732146,0.13566630706191063,,,,0.00042784357226207943,,0.0005271544307885625,,,,,0.003575313611820859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013145498914777152,,,0.015830591162999244,0.009026091558293287,0.0012502756809616071,0.004115705343013143,0.00731834323378274,,0.01771503484009625,,0.007310059175194581,,0.0008460898461634339,,0.0004220460851293764,0.005055581288096211,0.000477743445662735,0.013778055702069986,0.00160463829504018,0.018695375248041355,,,,,,,,,,,,,,,,
2023-11-29,0.0032424384406865687,,,0.00052695581024242,,,,0.020500515277187013,,,,,,,,0.0004889628575515464,,0.002147211804098936,0.1256082387064539,0.011343375919386708,0.004294016828117393,,,,,0.06041769186655679,0.0020234398848731072,0.011238723594163096,0.005846605188534791,0.006719309066067478,0.06256621876908906,0.3064095711424237,0.052732283870379086,0.0185120076750449,0.037854800399924976,0.15013050039609271,,,,0.0004232910657827726,,0.0005557055438180833,,,,,0.0038840825935559454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012817986908235702,,,0.015515107450829325,0.008797114110729148,0.001225533130179543,0.004015936779545624,0.007108784234151186,,0.0172918641584969,,0.007097738822700307,,0.0008337857337512452,,0.00041556108293916856,0.0049747706063845475,0.00048982423031698,0.013514228675159615,0.00155084960445354,0.01830465013682394,,,,,,,,,,,,,,,,
2023-11-30,0.0032481875145954162,,,0.000548319489878025,,,,0.02054838122179109,,,,,,,,0.0004895673464661572,,0.0021321383759467195,0.12259528727514579,0.011243237636517696,0.004153393047523541,,,,,0.05863469777007896,0.001977423476914434,0.01095789667618057,0.005763002577406838,0.006522756620099573,0.0612541311675505,0.3015550121310211,0.05255994604279594,0.018173121948382727,0.037715851362528495,0.1645946937302748,,,,0.0004187385593034658,,0.0005842566568476041,,,,,0.004192851575291031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012490474901694252,,,0.015199623738659407,0.00856813666316501,0.0012007905793974785,0.0039161682160781044,0.006899225234519633,,0.01686869347689755,,0.006885418470206035,,0.0008214816213390565,,0.0004090760807489607,0.004893959924672885,0.000501905014971225,0.013250401648249244,0.0014970609138668998,0.017913925025606528,,,,,,,,,,,,,,,,
2023-12-01,0.003253936588504264,,,0.00056968316951363,,,,0.02059624716639517,,,,,,,,0.000490171835380768,,0.0021170649477945036,0.11958233584383766,0.011143099353648683,0.0040127692669296895,,,,,0.05685170367360113,0.0019314070689557608,0.010677069758198043,0.005679399966278886,0.006326204174131668,0.059942043566011925,0.2967004531196185,0.05238760821521278,0.01783423622172055,0.037576902325132014,0.17905888706445694,,,,0.00041418605282415893,,0.000612807769877125,,,,,0.0045016205570261175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012162962895152802,,,0.014884140026489488,0.008339159215600873,0.0011760480286154144,0.0038163996526105856,0.006689666234888079,,0.0164455227952982,,0.006673098117711761,,0.0008091775089268678,,0.00040259107855875287,0.0048131492429612215,0.00051398579962547,0.012986574621338873,0.00144327222328026,0.01752319991438911,,,,,,,,,,,,,,,,
2023-12-02,0.0032596856624131114,,,0.000591046849149235,,,,0.020644113110999247,,,,,,,,0.0004907763242953787,,0.0021019915196422876,0.11656938441252954,0.01104296107077967,0.0038721454863358375,,,,,0.0550687095771233,0.0018853906609970876,0.010396242840215517,0.005595797355150933,0.006129651728163762,0.05862995596447336,0.29184589410821593,0.052215270387629624,0.017495350495058376,0.03743795328773553,0.19352308039863902,,,,0.0004096335463448521,,0.0006413588829066459,,,,,0.004810389538761204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011835450888611352,,,0.014568656314319571,0.008110181768036734,0.00115130547783335,0.003716631089143067,0.006480107235256526,,0.016022352113698846,,0.0064607777652174875,,0.0007968733965146792,,0.00039610607636854497,0.004732338561249558,0.000526066584279715,0.012722747594428504,0.00138948353269362,0.017132474803171698,,,,,,,,,,,,,,,,
2023-12-03,0.003265434736321959,,,0.00061241052878484,,,,0.020691979055603323,,,,,,,,0.0004913808132099895,,0.0020869180914900713,0.11355643298122142,0.010942822787910658,0.0037315217057419855,,,,,0.05328571548064547,0.0018393742530384144,0.01011541592223299,0.005512194744022981,0.005933099282195856,0.05731786836293479,0.28699133509681335,0.052042932560046475,0.0171564647683962,0.03729900425033905,0.2079872737328211,,,,0.0004050810398655452,,0.0006699099959361667,,,,,0.0051191585204962906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011507938882069902,,,0.014253172602149653,0.007881204320472596,0.0011265629270512858,0.0036168625256755476,0.006270548235624972,,0.015599181432099497,,0.006248457412723215,,0.0007845692841024905,,0.0003896210741783371,0.0046515278795378956,0.00053814736893396,0.012458920567518133,0.00133569484210698,0.016741749691954282,,,,,,,,,,,,,,,,
2023-12-04,0.0032711838102308065,,,0.000633774208420445,,,,0.020739845000207403,,,,,,,,0.0004919853021246003,,0.0020718446633378553,0.11054348154991331,0.010842684505041644,0.003590897925148134,,,,,0.05150272138416764,0.0017933578450797412,0.009834589004250466,0.005428592132895029,0.005736546836227951,0.056005780761396215,0.28213677608541077,0.05187059473246332,0.016817579041734025,0.03716005521294257,0.22245146706700325,,,,0.0004005285333862384,,0.0006984611089656874,,,,,0.005427927502231376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011180426875528452,,,0.013937688889979734,0.007652226872908457,0.0011018203762692214,0.0035170939622080283,0.0060609892359934185,,0.015176010750500145,,0.006036137060228941,,0.0007722651716903018,,0.0003831360719881293,0.004570717197826232,0.000550228153588205,0.012195093540607762,0.0012819061515203399,0.016351024580736867,,,,,,,,,,,,,,,,
2023-12-05,0.003276932884139654,,,0.00065513788805605,,,,0.02078771094481148,,,,,,,,0.000492589791039211,,0.0020567712351856394,0.10753053011860518,0.010742546222172631,0.0034502741445542823,,,,,0.04971972728768982,0.001747341437121068,0.009553762086267938,0.005344989521767076,0.005539994390260046,0.05469369315985764,0.2772822170740082,0.05169825690488016,0.01647869331507185,0.03702110617554609,0.23691566040118534,,,,0.0003959760269069315,,0.0007270122219952083,,,,,0.005736696483966463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010852914868987002,,,0.013622205177809816,0.0074232494253443195,0.0010770778254871572,0.0034173253987405095,0.005851430236361865,,0.014752840068900794,,0.0058238167077346685,,0.0007599610592781131,,0.00037665106979792144,0.00448990651611457,0.00056230893824245,0.011931266513697391,0.0012281174609337,0.015960299469519452,,,,,,,,,,,,,,,,
2023-12-06,0.003282681958048502,,,0.000676501567691655,,,,0.02083557688941556,,,,,,,,0.0004931942799538218,,0.002041697807033423,0.10451757868729705,0.010642407939303619,0.0033096503639604303,,,,,0.047936733191211986,0.0017013250291623948,0.009272935168285413,0.005261386910639124,0.00534344194429214,0.05338160555831907,0.2724276580626056,0.05152591907729701,0.016139807588409674,0.03688215713814961,0.2513798537353674,,,,0.00039142352042762467,,0.0007555633350247292,,,,,0.006045465465701548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01052540286244555,,,0.013306721465639897,0.007194271977780182,0.0010523352747050928,0.0033175568352729907,0.005641871236730311,,0.014329669387301444,,0.005611496355240395,,0.0007476569468659244,,0.0003701660676077136,0.004409095834402906,0.000574389722896695,0.01166743948678702,0.00117432877034706,0.015569574358302037,,,,,,,,,,,,,,,,
2023-12-07,0.0032884310319573496,,,0.00069786524732726,,,,0.020883442834019637,,,,,,,,0.0004937987688684326,,0.002026624378881207,0.10150462725598894,0.010542269656434606,0.0031690265833665787,,,,,0.046153739094734164,0.0016553086212037214,0.008992108250302886,0.0051777842995111715,0.005146889498324235,0.0520695179567805,0.267573099051203,0.051353581249713856,0.015800921861747502,0.03674320810075313,0.26584404706954956,,,,0.0003868710139483178,,0.00078411444805425,,,,,0.006354234447436635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101978908559041,,,0.012991237753469978,0.006965294530216043,0.0010275927239230286,0.0032177882718054714,0.005432312237098757,,0.013906498705702094,,0.005399176002746121,,0.0007353528344537357,,0.00036368106541750575,0.004328285152691243,0.00058647050755094,0.01140361245987665,0.00112054007976042,0.015178849247084621,,,,,,,,,,,,,,,,
2023-12-08,0.003294180105866197,,,0.000719228926962865,,,,0.020931308778623717,,,,,,,,0.0004944032577830434,,0.002011550950728991,0.09849167582468082,0.010442131373565594,0.003028402802772727,,,,,0.044370744998256335,0.0016092922132450482,0.00871128133232036,0.005094181688383219,0.00495033705235633,0.05075743035524193,0.26271854003980044,0.0511812434221307,0.015462036135085325,0.036604259063356646,0.28030824040373165,,,,0.00038231850746901097,,0.0008126655610837708,,,,,0.006663003429171721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00987037884936265,,,0.01267575404130006,0.006736317082651905,0.0010028501731409642,0.003118019708337952,0.005222753237467204,,0.013483328024102743,,0.005186855650251848,,0.000723048722041547,,0.00035719606322729785,0.00424747447097958,0.000598551292205185,0.011139785432966278,0.00106675138917378,0.014788124135867206,,,,,,,,,,,,,,,,
