,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RF.5.4,RK.1,RV.1,RW.1.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2022-03-28,0.07336421502283309,0.001633542240117532,0.43710819664564765,0.43739003008538546,0.04926499079754265,,,,,,,7.513139176540477e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011223233637532714,,,,,,,,,,,,,,,,,,0.00021316689814462815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,0.07013499955800204,0.001703873291102474,0.42130409803364305,0.4513579639759692,0.05415269037309498,,,,,,,7.499883757003407e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012167058757168263,,,,,,,,,,,,,,,,,,0.0002178307865615499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,0.06690578409317098,0.0017742043420874158,0.4054999994216385,0.465325897866553,0.05904038994864731,,,,,,,7.486628337466337e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013110883876803813,,,,,,,,,,,,,,,,,,0.00022249467497847166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,0.06367656862833992,0.001844535393072358,0.3896959008096339,0.47929383175713675,0.06392808952419964,,,,,,,7.473372917929268e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014054708996439362,,,,,,,,,,,,,,,,,,0.00022715856339539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,0.06044735316350887,0.0019148664440573,0.3738918021976293,0.4932617656477205,0.06881578909975197,,,,,,,7.460117498392198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014998534116074911,,,,,,,,,,,,,,,,,,0.00023182245181231517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,0.05721813769867782,0.0019851974950422418,0.3580877035856247,0.5072296995383042,0.0737034886753043,,,,,,,7.44686207885513e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001594235923571046,,,,,,,,,,,,,,,,,,0.00023648634022923695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,0.05398892223384676,0.002055528546027184,0.3422836049736201,0.5211976334288879,0.07859118825085663,,,,,,,7.43360665931806e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001688618435534601,,,,,,,,,,,,,,,,,,0.0002411502286461587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,0.05075970676901571,0.0021258595970121263,0.32647950636161555,0.5351655673194717,0.08347888782640896,,,,,,,7.42035123978099e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001783000947498156,,,,,,,,,,,,,,,,,,0.0002458141170630805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,0.04753049130418465,0.002196190647997068,0.31067540774961094,0.5491335012100556,0.08836658740196128,,,,,,,7.40709582024392e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001877383459461711,,,,,,,,,,,,,,,,,,0.00025047800548000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,0.044301275839353595,0.00226652169898201,0.2948713091376064,0.5631014351006393,0.09325428697751362,,,,,,,7.39384040070685e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001971765971425266,,,,,,,,,,,,,,,,,,0.000255141893896924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,0.041072060374522545,0.002336852749966952,0.2790672105256018,0.577069368991223,0.09814198655306594,,,,,,,7.380584981169781e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002066148483388821,,,,,,,,,,,,,,,,,,0.00025980578231384575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,0.03784284490969149,0.0024071838009518945,0.2632631119135972,0.5910373028818068,0.10302968612861828,,,,,,,7.367329561632711e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002160530995352376,,,,,,,,,,,,,,,,,,0.0002644696707307675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,0.03461362944486043,0.0024775148519368363,0.24745901330159265,0.6050052367723905,0.1079173857041706,,,,,,,7.354074142095641e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002254913507315931,,,,,,,,,,,,,,,,,,0.00026913355914768926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,0.03138441398002938,0.002547845902921778,0.23165491468958804,0.6189731706629742,0.11280508527972294,,,,,,,7.340818722558571e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002349296019279486,,,,,,,,,,,,,,,,,,0.000273797447564611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,0.02815519851519832,0.00261817695390672,0.21585081607758344,0.632941104553558,0.11769278485527526,,,,,,,7.327563303021503e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002443678531243041,,,,,,,,,,,,,,,,,,0.00027846133598153277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,0.024925983050367265,0.002688508004891662,0.2000467174655789,0.6469090384441418,0.12258048443082759,,,,,,,7.314307883484433e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025380610432065957,,,,,,,,,,,,,,,,,,0.00028312522439845453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,0.02169676758553621,0.0027588390558766045,0.1842426188535743,0.6608769723347254,0.1274681840063799,,,,,,,7.301052463947364e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026324435551701507,,,,,,,,,,,,,,,,,,0.0002877891128153763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,0.018467552120705152,0.0028291701068615463,0.1684385202415697,0.6748449062253092,0.13235588358193226,,,,,,,7.287797044410294e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027268260671337056,,,,,,,,,,,,,,,,,,0.00029245300123229804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,0.01523833665587411,0.002899501157846488,0.1526344216295651,0.688812840115893,0.13724358315748458,,,,,,,7.274541624873224e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028212085790972606,,,,,,,,,,,,,,,,,,0.0002971168896492198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,0.012009121191043054,0.0029698322088314304,0.13683032301756046,0.7027807740064768,0.1421312827330369,,,,,0.0002904514482137,,7.261286205336154e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029155910910608155,,,,,,,,,,,,,,,,,,0.00030178077806614155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,0.011628852663676772,0.0028731627961470925,0.1324216098151077,0.6964740471525507,0.1531371527484485,,,,,0.00043147319061409204,,0.0001443890259806088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028893016873612733,,,,,,,,,,,,,,,,,,0.0003064446664830633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,0.011248584136310488,0.0027764933834627547,0.12801289661265494,0.6901673202986246,0.16414302276386009,,,,,0.000572494933014484,,0.00021616518990785608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002863012283661731,,,,,,,,,,,,,,,,,,0.0003111085548999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,0.010868315608944206,0.0026798239707784164,0.12360418341020218,0.6838605934446984,0.17514889277927165,,,,,0.0007135166754148761,,0.0002879413538351033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028367228799621885,,,,,,,,,,,,,,,,,,0.00031577244331690686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,0.010488047081577924,0.0025831545580940786,0.11919547020774943,0.6775538665907723,0.18615476279468324,,,,,0.0008545384178152682,,0.0003597175177623506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028104334762626463,,,,,,,,,,,,,,,,,,0.0003204363317338286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,0.01010777855421164,0.0024864851454097408,0.11478675700529667,0.6712471397368462,0.19716063281009483,,,,,0.0009955601602156603,,0.00043149368168959786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002784144072563104,,,,,,,,,,,,,,,,,,0.0003251002201507504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,0.009727510026845358,0.002389815732725403,0.11037804380284393,0.6649404128829202,0.20816650282550642,,,,,0.0011365819026160522,,0.0005032698456168451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027578546688635614,,,,,,,,,,,,,,,,,,0.00032976410856767213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,0.009347241499479075,0.002293146320041065,0.10596933060039117,0.6586336860289941,0.219172372840918,,,,,0.0012776036450164443,,0.0005750460095440924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027315652651640192,,,,,,,,,,,,,,,,,,0.0003344279969845939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,0.008966972972112793,0.0021964769073567272,0.10156061739793841,0.652326959175068,0.2301782428563296,,,,,0.0014186253874168364,,0.0006468221734713396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002705275861464477,,,,,,,,,,,,,,,,,,0.00033909188540151564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,0.00858670444474651,0.0020998074946723894,0.09715190419548565,0.6460202323211418,0.24118411287174119,,,,,0.0015596471298172285,,0.0007185983373985869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002678986457764935,,,,,,,,,,,,,,,,,,0.0003437557738184374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,0.008206435917380227,0.0020031380819880516,0.0927431909930329,0.6397135054672157,0.2521899828871528,,,,,0.0017006688722176206,,0.0007903745013258342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026526970540653927,,,,,,,,,,,,,,,,,,0.00034841966223535915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,0.007826167390013943,0.0019064686693037135,0.08833447779058015,0.6334067786132896,0.26319585290256436,,,,,0.0018416906146180125,,0.0008621506652530815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00262640765036585,,,,,,,,,,,,,,,,,,0.0003530835506522809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,0.007445898862647661,0.0018097992566193754,0.0839257645881274,0.6271000517593636,0.27420172291797595,,,,,0.0019827123570184046,,0.0009339268291803286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002600118246666308,,,,,,,,,,,,,,,,,,0.00035774743906920266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,0.007065630335281379,0.0017131298439350376,0.07951705138567464,0.6207933249054375,0.2852075929333875,,,,,0.0021237340994187965,,0.001005702993107576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025738288429667656,,,,,,,,,,,,,,,,,,0.0003624113274861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,0.006685361807915096,0.0016164604312506998,0.07510833818322188,0.6144865980515113,0.29621346294879913,,,,,0.0022647558418191884,,0.0010774791570348232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002547539439267223,,,,,,,,,,,,,,,,,,0.00036707521590304617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,0.006305093280548814,0.0015197910185663617,0.07069962498076912,0.6081798711975852,0.30721933296421067,,,,,0.0024057775842195807,,0.0011492553209620706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002521250035567681,,,,,,,,,,,,,,,,,,0.000371739104319968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,0.005924824753182531,0.0014231216058820239,0.06629091177831636,0.6018731443436591,0.3182252029796223,,,,,0.0025467993266199726,,0.0012210314848893177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024949606318681386,,,,,,,,,,,,,,,,,,0.00037640299273688973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,0.005544556225816248,0.001326452193197686,0.061882198575863606,0.595566417489733,0.32923107299503385,,,,,0.0026878210690203645,,0.001292807648816565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024686712281685964,,,,,,,,,,,,,,,,,,0.0003810668811538115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,0.0051642876984499654,0.001229782780513348,0.05747348537341085,0.589259690635807,0.3402369430104455,,,,,0.002828842811420757,,0.0013645838127438123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002442381824469054,,,,,,,,,,,,,,,,,,0.00038573076957073324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,0.004784019171083682,0.0011331133678290101,0.05306477217095809,0.5829529637818809,0.351242813025857,,,,,0.0029698645538211487,,0.0014363599766710595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024160924207695116,,,,,,,,,,,,,,,,,,0.000390394657987655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,0.0044037506437174,0.0010364439551446723,0.048656058968505334,0.5766462369279548,0.36224868304126867,,,,,0.003110886296221541,,0.0015081361405983069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023898030170699694,,,,,,,,,,,,,,,,,,0.00039505854640457675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,0.004023482116351116,0.0009397745424603345,0.04424734576605259,0.5703395100740286,0.3732545530566802,,,,,0.003251908038621933,,0.001579912304525554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002363513613370427,,,,,,,,,,,,,,,,,,0.0003997224348214985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,0.003643213588984834,0.0008431051297759966,0.03983863256359983,0.5640327832201025,0.3842604230720918,,,,,0.0033929297810223248,,0.0016516884684528014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023372242096708845,,,,,,,,,,,,,,,,,,0.00040438632323842026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,0.003262945061618552,0.0007464357170916583,0.035429919361147075,0.5577260563661764,0.3952662930875034,,,,,0.003533951523422717,,0.0017234646323800486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023109348059713423,,,,,,,,,,,,,,,,,,0.000409050211655342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,0.002882676534252268,0.0006497663044073205,0.031021206158694317,0.5514193295122504,0.4062721631029149,,,,,0.003674973265823109,,0.0017952407963072957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022846454022718,,,,,,,,,,,,,,,,,,0.00041371410007226377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,0.002502408006885986,0.0005530968917229827,0.02661249295624156,0.5451126026583242,0.41727803311832656,,,,,0.003815995008223501,,0.0018670169602345431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002258355998572258,,,,,,,,,,,,,,,,,,0.0004183779884891855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,0.0021221394795197038,0.0004564274790386448,0.022203779753788802,0.5388058758043981,0.4282839031337381,,,,,0.003957016750623894,,0.0019387931241617903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022320665948727158,,,,,,,,,,,,,,,,,,0.0004230418769061073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,0.0017418709521534216,0.000359758066354307,0.017795066551336045,0.532499148950472,0.43928977314914974,,,,,0.0040980384930242855,,0.0020105692880890377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002205777191173173,,,,,,,,,,,,,,,,,,0.00042770576532302903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,0.0013616024247871384,0.00026308865366996925,0.013386353348883292,0.5261924220965459,0.45029564316456133,,,,,0.004239060235424677,,0.002082345452016285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002179487787473631,,,,,,,,,,,,,,,,,,0.00043236965373995084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,0.0013246451023035297,0.0002789633872052537,0.012976193060499741,0.5154739392737111,0.4579987489096411,,,,,0.005625066057021547,,0.004138116583427604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002129206977430241,,,,,,,,,,,,,,,,,,0.0004370335421568726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,0.0012876877798199213,0.0002948381207405382,0.012566032772116192,0.5047554564508764,0.46570185465472086,,,,,0.007011071878618417,,0.006193887714838923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020789261673868514,,,,,,,,,,,,,,,,,,0.00044169743057379435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,0.0012507304573363127,0.0003107128542758227,0.01215587248373264,0.49403697362804155,0.4734049603998006,,,,,0.008397077700215288,,0.008249658846250242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002028645357343461,,,,,,,,,,,,,,,,,,0.0004463613189907161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,0.0012137731348527043,0.00032658758781110717,0.01174571219534909,0.4833184908052068,0.48110806614488033,,,,,0.009783083521812157,,0.01030542997766156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019783645473000714,,,,,,,,,,,,,,,,,,0.00045102520740763786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,0.0011768158123690957,0.00034246232134639164,0.01133555190696554,0.47260000798237195,0.4888111718899601,,,,,0.011169089343409027,,0.01236120110907288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019280837372566816,,,,,,,,,,,,,,,,,,0.0004556890958245596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,0.0011398584898854873,0.00035833705488167616,0.010925391618581989,0.4618815251595372,0.49651427763503986,,,,,0.012555095165005898,,0.014416972240484199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018778029272132919,,,,,,,,,,,,,,,,,,0.00046035298424148137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,0.0011029011674018787,0.0003742117884169606,0.010515231330198438,0.45116304233670235,0.5042173833801196,,,,,0.013941100986602768,,0.01647274337189552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001827522117169902,,,,,,,,,,,,,,,,,,0.0004650168726584031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,0.0010659438449182703,0.0003900865219522451,0.010105071041814889,0.4404445595138676,0.5119204891251994,,,,,0.015327106808199637,,0.018528514503306837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017772413071265123,,,,,,,,,,,,,,,,,,0.0004696807610753249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,0.0010289865224346617,0.00040596125548752955,0.009694910753431337,0.4297260766910328,0.5196235948702791,,,,,0.01671311262979651,,0.020584285634718154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017269604970831223,,,,,,,,,,,,,,,,,,0.00047434464949224663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,0.0009920291999510533,0.000421835989022814,0.009284750465047786,0.41900759386819797,0.5273267006153589,,,,,0.01809911845139338,,0.022640056766129475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016766796870397325,,,,,,,,,,,,,,,,,,0.0004790085379091684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,0.0009550718774674447,0.00043771072255809854,0.008874590176664237,0.4082891110453632,0.5350298063604386,,,,,0.019485124272990248,,0.024695827897540795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016263988769963426,,,,,,,,,,,,,,,,,,0.00048367242632609014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,0.0009181145549838362,0.000453585456093383,0.008464429888280686,0.3975706282225284,0.5427329121055184,,,,,0.020871130094587118,,0.026751599028952112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015761180669529528,,,,,,,,,,,,,,,,,,0.000488336314743012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,0.0008811572325002277,0.00046946018962866747,0.008054269599897135,0.3868521453996936,0.5504360178505981,,,,,0.022257135916183987,,0.02880737016036343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001525837256909563,,,,,,,,,,,,,,,,,,0.0004930002031599337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,0.0008441999100166191,0.000485334923163952,0.0076441093115135845,0.3761336625768588,0.5581391235956779,,,,,0.023643141737780857,,0.03086314129177475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014755564468661732,,,,,,,,,,,,,,,,,,0.0004976640915768555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,0.0008072425875330106,0.0005012096566992365,0.007233949023130033,0.36541517975402404,0.5658422293407577,,,,,0.025029147559377726,,0.03291891242318607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014252756368227835,,,,,,,,,,,,,,,,,,0.0005023279799937772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
