,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.8.1,RF.5.4,RK.1,RV.1,RW.1.1,SB.1.1,SW.2,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFZ
2022-11-15,0.00022836665656146964,0.00041243472913079425,0.0006435388514156287,0.003017856513666782,0.00036011721541782526,0.009180682120271568,0.002724103699949921,,,0.008131401885843263,0.07912973893785866,0.48074833058066424,0.010676671593490873,0.01277166980595045,0.06710381613491653,0.014207411658499784,0.15246029665877853,0.1379224250584349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003018086839462144,,,,,,,,,,0.014361313526303677,,,,,,,,0.002731130149306242,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,0.00022765669356361785,0.0004135667051754321,0.0006454297359635785,0.0030454780182360237,0.00035655026502867475,0.009131202080215367,0.0026878383686089868,,,0.007875338864543415,0.07728333177638573,0.47096202481578997,0.010851234256463808,0.012725580882813182,0.06744469808680668,0.014764757215424005,0.1577730213015616,0.14268229813775513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030154901989070193,,,,,,,,,,0.014960463266246548,,,,,,,,0.0028754093029899133,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,0.00022694673056576606,0.00041469868122006985,0.0006473206205115283,0.0030730995228052654,0.00035298331463952414,0.009081722040159166,0.0026515730372680523,,,0.007619275843243565,0.0754369246149128,0.4611757190509157,0.011025796919436743,0.012679491959675914,0.06778558003869684,0.015322102772348226,0.1630857459443447,0.14744217121707537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030128935583518942,,,,,,,,,,0.015559613006189419,,,,,,,,0.0030196884566735856,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,0.00022623676756791428,0.0004158306572647077,0.0006492115050594782,0.0031007210273745066,0.00034941636425037364,0.009032242000102966,0.0026153077059271187,,,0.007363212821943716,0.07359051745343989,0.45138941328604143,0.011200359582409676,0.012633403036538645,0.06812646199058699,0.015879448329272447,0.16839847058712776,0.1522020442963956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003010296917796769,,,,,,,,,,0.016158762746132288,,,,,,,,0.003163967610357257,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,0.00022552680457006252,0.0004169626333093455,0.000651102389607428,0.0031283425319437483,0.00034584941386122303,0.008982761960046765,0.0025790423745861843,,,0.007107149800643867,0.07174411029196698,0.44160310752116716,0.011374922245382611,0.012587314113401377,0.06846734394247714,0.01643679388619667,0.17371119522991083,0.15696191737571585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003007700277241644,,,,,,,,,,0.01675791248607516,,,,,,,,0.0033082467640409285,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,0.0002248168415722107,0.0004180946093539833,0.0006529932741553778,0.0031559640365129895,0.00034228246347207253,0.008933281919990564,0.0025427770432452502,,,0.006851086779344017,0.06989770313049407,0.43181680175629295,0.011549484908355546,0.01254122519026411,0.06880822589436728,0.016994139443120893,0.1790239198726939,0.16172179045503607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003005103636686519,,,,,,,,,,0.01735706222601803,,,,,,,,0.0034525259177246,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,0.00022410687857435895,0.00041922658539862115,0.0006548841587033277,0.003183585541082231,0.00033871551308292197,0.008883801879934363,0.002506511711904316,,,0.0065950237580441684,0.06805129596902114,0.4220304959914187,0.01172404757132848,0.012495136267126842,0.06914910784625743,0.017551485000045112,0.184336644515477,0.16648166353435628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030025069961313942,,,,,,,,,,0.0179562119659609,,,,,,,,0.0035968050714082723,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,0.00022339691557650713,0.000420358561443259,0.0006567750432512775,0.003211207045651473,0.0003351485626937714,0.008834321839878163,0.002470246380563382,,,0.0063389607367443195,0.06620488880754821,0.4122441902265444,0.011898610234301416,0.012449047343989572,0.06948998979814758,0.01810883055696933,0.18964936915826006,0.17124153661367653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002999910355576269,,,,,,,,,,0.018555361705903772,,,,,,,,0.0037410842250919438,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,0.00022268695257865538,0.0004214905374878968,0.0006586659277992273,0.003238828550220714,0.00033158161230462086,0.008784841799821964,0.002433981049222448,,,0.0060828977154444705,0.0643584816460753,0.4024578844616702,0.012073172897274349,0.012402958420852305,0.06983087175003773,0.018666176113893554,0.19496209380104312,0.17600140969299677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002997313715021144,,,,,,,,,,0.019154511445846643,,,,,,,,0.0038853633787756152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,0.00022197698958080356,0.00042262251353253463,0.0006605568123471772,0.0032664500547899557,0.0003280146619154703,0.008735361759765763,0.002397715717881514,,,0.0058268346941446215,0.06251207448460239,0.3926715786967959,0.012247735560247285,0.012356869497715037,0.07017175370192788,0.019223521670817777,0.2002748184438262,0.18076128277231698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029947170744660193,,,,,,,,,,0.019753661185789514,,,,,,,,0.0040296425324592875,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,0.0002212670265829518,0.00042375448957717246,0.0006624476968951269,0.003294071559359197,0.0003244477115263198,0.008685881719709562,0.00236145038654058,,,0.005570771672844772,0.06066566732312947,0.38288527293192165,0.012422298223220218,0.012310780574577768,0.07051263565381803,0.019780867227741996,0.2055875430866093,0.1855211558516372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029921204339108942,,,,,,,,,,0.020352810925732386,,,,,,,,0.004173921686142959,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,0.0002205570635851,0.0004248864656218103,0.0006643385814430768,0.0033216930639284386,0.0003208807611371692,0.008636401679653362,0.002325185055199646,,,0.005314708651544923,0.05881926016165655,0.3730989671670474,0.012596860886193153,0.0122646916514405,0.07085351760570818,0.02033821278466622,0.21090026772939235,0.19028102893095747,0.002325185055199646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002989523793355769,,,,,,,,,,0.02095196066567526,,,,,,,,0.0043182008398266305,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,0.00021984710058724823,0.0004260184416664481,0.0006563983571230387,0.003274098861895943,0.0003173138107480187,0.008462745393114647,0.0022895011924856327,,,0.005188042242630034,0.05724011969261358,0.36550739329758586,0.012539804652128488,0.01203188695049335,0.06973042591874087,0.020582696479223197,0.21215736468905924,0.19500367859235174,0.002652582733579682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029537927795580117,,,,,,,,,,0.02242404827848072,,,,,,,,0.007248350145336138,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,0.00021913713758939642,0.00042715041771108594,0.0006484581328030005,0.0032265046598634476,0.00031374686035886813,0.008289089106575933,0.0022538173297716193,,,0.005061375833715145,0.0556609792235706,0.3579158194281243,0.012482748418063823,0.011799082249546199,0.06860733423177356,0.02082718017378017,0.21341446164872613,0.199726328253746,0.002979980411959718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029180617657602543,,,,,,,,,,0.023896135891286176,,,,,,,,0.010178499450845644,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,0.00021842717459154466,0.00042828239375572376,0.0006405179084829623,0.003178910457830952,0.0003101799099697176,0.00811543282003722,0.002218133467057606,,,0.004934709424800256,0.05408183875452763,0.35032424555866276,0.012425692183999158,0.011566277548599048,0.06748424254480624,0.02107166386833715,0.21467155860839304,0.20444897791514027,0.003307378090339754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002882330751962497,,,,,,,,,,0.025368223504091635,,,,,,,,0.013108648756355153,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,0.00021771721159369285,0.0004294143698003616,0.0006325776841629241,0.003131316255798456,0.000306612959580567,0.007941776533498505,0.002182449604343592,,,0.004808043015885367,0.05250269828548465,0.3427326716892012,0.012368635949934493,0.011333472847651897,0.06636115085783893,0.021316147562894128,0.21592865556805993,0.20917162757653454,0.00363477576871979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028465997381647394,,,,,,,,,,0.026840311116897095,,,,,,,,0.01603879806186466,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,0.0002170072485958411,0.0004305463458449994,0.0006246374598428859,0.0030837220537659605,0.00030304600919141647,0.007768120246959791,0.0021467657416295786,,,0.004681376606970479,0.05092355781644168,0.33514109781973966,0.012311579715869828,0.011100668146704747,0.06523805917087162,0.021560631257451102,0.21718575252772682,0.2138942772379288,0.003962173447099825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002810868724366982,,,,,,,,,,0.02831239872970255,,,,,,,,0.018968947367374166,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,0.00021629728559798927,0.0004316783218896372,0.0006166972355228478,0.003036127851733465,0.00029947905880226596,0.007594463960421077,0.0021110818789155652,,,0.00455471019805559,0.04934441734739871,0.32754952395027814,0.012254523481805163,0.010867863445757596,0.06411496748390431,0.02180511495200808,0.2184428494873937,0.21861692689932308,0.004289571125479862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027751377105692246,,,,,,,,,,0.02978448634250801,,,,,,,,0.021899096672883672,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,0.00021558732260013752,0.000432810297934275,0.0006087570112028095,0.0029885336497009695,0.00029591210841311535,0.007420807673882363,0.002075398016201552,,,0.004428043789140701,0.04776527687835573,0.31995795008081657,0.012197467247740498,0.010635058744810445,0.06299187579693699,0.022049598646565055,0.2196999464470606,0.22333957656071735,0.004616968803859898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002739406696771467,,,,,,,,,,0.03125657395531347,,,,,,,,0.02482924597839318,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,0.0002148773596022857,0.00043394227397891284,0.0006008167868827714,0.002940939447668474,0.00029234515802396485,0.007247151387343649,0.0020397141534875384,,,0.004301377380225813,0.04618613640931276,0.31236637621135505,0.012140411013675833,0.010402254043863293,0.06186878410996968,0.022294082341122033,0.2209570434067275,0.2280622262221116,0.004944366482239934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027036756829737097,,,,,,,,,,0.032728661568118926,,,,,,,,0.027759395283902685,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,0.00021416739660443394,0.00043507425002355067,0.0005928765625627332,0.002893345245635978,0.00028877820763481424,0.007073495100804935,0.002004030290773525,,,0.004174710971310924,0.04460699594026978,0.30477480234189347,0.012083354779611168,0.010169449342916142,0.06074569242300237,0.02253856603567901,0.2222141403663944,0.23278487588350588,0.0052717641606199695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026679446691759523,,,,,,,,,,0.03420074918092439,,,,,,,,0.030689544589412192,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,0.00021345743360658213,0.0004362062260681885,0.000584936338242695,0.0028457510436034825,0.00028521125724566374,0.006899838814266221,0.0019683464280595116,,,0.004048044562396035,0.04302785547122681,0.29718322847243195,0.012026298545546503,0.009936644641968992,0.05962260073603506,0.022783049730235986,0.22347123732606128,0.23750752554490015,0.005599161839000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002632213655378195,,,,,,,,,,0.035672836793729845,,,,,,,,0.0336196938949217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,0.00021274747060873037,0.00043733820211282626,0.0005769961139226569,0.002798156841570987,0.0002816443068565132,0.006726182527727507,0.001932662565345498,,,0.003921378153481147,0.041448715002183834,0.2895916546029704,0.011969242311481838,0.009703839941021841,0.05849950904906775,0.023027533424792964,0.22472833428572817,0.24223017520629442,0.005926559517380041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025964826415804374,,,,,,,,,,0.0371449244065353,,,,,,,,0.03654984320043121,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,0.00021203750761087856,0.0004384701781574641,0.0005690558896026186,0.0027505626395384914,0.00027807735646736263,0.006552526241188793,0.0018969787026314846,,,0.0037947117445662577,0.03986957453314086,0.28200008073350885,0.011912186077417173,0.00947103524007469,0.05737641736210043,0.023272017119349942,0.22598543124539505,0.24695282486768866,0.0062539571957600775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00256075162778268,,,,,,,,,,0.03861701201934076,,,,,,,,0.03947999250594072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,0.0002113275446130268,0.0004396021542021019,0.0005611156652825805,0.002702968437505996,0.00027451040607821207,0.006378869954650079,0.0018612948399174712,,,0.003668045335651369,0.03829043406409789,0.27440850686404733,0.011855129843352508,0.00923823053912754,0.05625332567513312,0.023516500813906917,0.22724252820506197,0.25167547452908295,0.006581354874140114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025250206139849226,,,,,,,,,,0.04008909963214622,,,,,,,,0.042410141811450225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,0.000210617581615175,0.00044073413024673974,0.0005531754409625422,0.0026553742354735003,0.0002709434556890615,0.006205213668111365,0.0018256109772034576,,,0.0035413789267364805,0.036711293595054914,0.26681693299458575,0.011798073609287842,0.009005425838180389,0.055130233988165814,0.023760984508463895,0.22849962516472885,0.2563981241904772,0.00690875255252015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002489289600187165,,,,,,,,,,0.04156118724495168,,,,,,,,0.04534029111695973,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,0.00020990761861732323,0.00044186610629137757,0.0005452352166425041,0.002607780033441005,0.00026737650529991096,0.006031557381572651,0.0017899271144894442,,,0.0034147125178215915,0.03513215312601194,0.25922535912512423,0.011741017375223178,0.008772621137233238,0.0540071423011985,0.024005468203020873,0.22975672212439574,0.2611207738518715,0.007236150230900185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002453558586389408,,,,,,,,,,0.04303327485775714,,,,,,,,0.04827044042246924,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,0.00020919765561947141,0.0004429980823360154,0.000537294992322466,0.002560185831408509,0.0002638095549107604,0.005857901095033937,0.0017542432517754307,,,0.003288046108906703,0.03355301265696897,0.2516337852556627,0.011683961141158512,0.008539816436286088,0.05288405061423118,0.024249951897577848,0.23101381908406263,0.26584342351326573,0.007563547909280221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024178275725916503,,,,,,,,,,0.044505362470562596,,,,,,,,0.051200589727978744,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,0.00020848769262161966,0.0004441300583806532,0.0005293547680024277,0.0025125916293760133,0.0002602426045216099,0.005684244808495223,0.0017185593890614173,,,0.0031613796999918143,0.031973872187925995,0.24404221138620114,0.011626904907093847,0.008307011735338935,0.05176095892726387,0.024494435592134826,0.23227091604372954,0.27056607317466,0.007890945587660257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023820965587938933,,,,,,,,,,0.04597745008336805,,,,,,,,0.05413073903348825,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,0.00020777772962376784,0.00044526203442529105,0.0005214145436823896,0.002464997427343518,0.00025667565413245934,0.005510588521956509,0.001682875526347404,,,0.0030347132910769252,0.03039473171888302,0.2364506375167396,0.011569848673029182,0.008074207034391784,0.050637867240296563,0.0247389192866918,0.23352801300339643,0.27528872283605427,0.008218343266040293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023463655449961355,,,,,,,,,,0.04744953769617351,,,,,,,,0.05706088833899776,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,0.00020706776662591608,0.0004463940104699289,0.0005134743193623513,0.0024174032253110223,0.0002531087037433088,0.005336932235417795,0.0016471916636333903,,,0.0029080468821620366,0.02881559124984005,0.22885906364727807,0.011512792438964517,0.007841402333444634,0.04951477555332925,0.02498340298124878,0.23478510996306332,0.28001137249744856,0.00854574094442033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023106345311983785,,,,,,,,,,0.04892162530897897,,,,,,,,0.059991037644507264,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,0.00020635780362806427,0.0004475259865145667,0.0005055340950423132,0.0023698090232785263,0.00024954175335415823,0.0051632759488790805,0.001611507800919377,,,0.002781380473247148,0.027236450780797075,0.22126748977781652,0.011455736204899852,0.007608597632497484,0.04839168386636193,0.025227886675805757,0.2360422069227302,0.2847340221588428,0.008873138622800364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022749035174006206,,,,,,,,,,0.050393712921784434,,,,,,,,0.06292118695001676,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,0.0002056478406302125,0.0004486579625592045,0.000497593870722275,0.0023222148212460308,0.0002459748029650077,0.004989619662340367,0.0015758239382053635,,,0.002654714064332259,0.025657310311754097,0.21367591590835497,0.011398679970835187,0.007375792931550333,0.04726859217939462,0.025472370370362735,0.2372993038823971,0.2894566718202371,0.0092005363011804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022391725036028636,,,,,,,,,,0.05186580053458989,,,,,,,,0.06585133625552628,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,0.0002049378776323607,0.00044978993860384235,0.0004896536464022368,0.0022746206192135352,0.00024240785257585712,0.004815963375801653,0.0015401400754913499,,,0.0025280476554173704,0.024078169842711127,0.20608434203889342,0.011341623736770522,0.007142988230603183,0.04614550049242731,0.02571685406491971,0.238556400842064,0.29417932148163134,0.009527933979560437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002203441489805106,,,,,,,,,,0.053337888147395346,,,,,,,,0.06878148556103579,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,0.00020422791463450894,0.0004509219146484802,0.00048171342208219866,0.0022270264171810397,0.00023884090218670656,0.004642307089262938,0.0015044562127773365,,,0.002401381246502482,0.022499029373668156,0.19849276816943187,0.011284567502705857,0.006910183529656031,0.04502240880546,0.025961337759476687,0.2398134978017309,0.29890197114302564,0.009855331657940473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021677104760073488,,,,,,,,,,0.0548099757602008,,,,,,,,0.07171163486654529,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,0.00020351795163665713,0.000452053890693118,0.0004737731977621604,0.002179432215148544,0.000235273951797556,0.004468650802724225,0.001468772350063323,,,0.0022747148375875928,0.020919888904625178,0.19090119429997032,0.011227511268641192,0.0066773788287088805,0.04389931711849269,0.026205821454033662,0.24107059476139778,0.3036246208044199,0.01018272933632051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021319794622095913,,,,,,,,,,0.05628206337300626,,,,,,,,0.0746417841720548,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,0.00020280798863880537,0.0004531858667377558,0.0004658329734421223,0.0021318380131160487,0.00023170700140840545,0.004294994516185511,0.0014330884873493097,,,0.002148048428672704,0.019340748435582207,0.1833096204305088,0.011170455034576527,0.00644457412776173,0.04277622543152537,0.02645030514859064,0.24232769172106466,0.3083472704658141,0.010510127014700544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002096248448411834,,,,,,,,,,0.05775415098581173,,,,,,,,0.0775719334775643,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,0.00020209802564095358,0.0004543178427823936,0.0004578927491220841,0.002084243811083553,0.00022814005101925495,0.004121338229646797,0.0013974046246352963,,,0.0020213820197578156,0.01776160796653923,0.17571804656104725,0.011113398800511862,0.006211769426814579,0.04165313374455806,0.026694788843147618,0.24358478868073158,0.3130699201272084,0.01083752469308058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020605174346140765,,,,,,,,,,0.059226238598617184,,,,,,,,0.08050208278307382,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,0.0002013880626431018,0.00045544981882703143,0.0004499525248020459,0.0020366496090510576,0.0002245731006301044,0.003947681943108083,0.0013617207619212827,,,0.001894715610842927,0.01618246749749626,0.1681264726915857,0.011056342566447197,0.0059789647258674285,0.040530042057590754,0.026939272537704593,0.24484188564039847,0.3177925697886027,0.011164922371460616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002024786420816319,,,,,,,,,,0.06069832621142264,,,,,,,,0.08343223208858332,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,0.00020067809964525,0.00045658179487166926,0.0004420123004820077,0.0019890554070185616,0.00022100615024095384,0.003774025656569369,0.0013260368992072692,,,0.0017680492019280384,0.014603327028453286,0.16053489882212416,0.010999286332382532,0.005746160024920278,0.03940695037062344,0.02718375623226157,0.24609898260006535,0.32251521944999695,0.011492320049840653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019890554070185616,,,,,,,,,,0.062170413824228096,,,,,,,,0.08636238139409283,0.0006630184496035846,,0.0002210921957157,,,,,,0.0006630184496035846,,,,,,,,,,,,,,,,,,
2022-12-25,0.00019996813664739822,0.0004577137709163071,0.0004373804847521018,0.001985569036140943,,0.0037524868365744696,0.0013303353344371381,,,0.0017158320078633547,0.014178636309225046,0.15676298150076312,0.010795201020120765,0.005586139806917207,0.038503214010743574,0.026742390955665198,0.24231945858388154,0.3201495265731445,0.011695305706810311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002040702840671463,,,,,,,,,,0.06202476160539371,,,,,,,,0.09828384191944046,0.0007252684782532272,,0.00022611026984767143,,,,,,0.0006651676672185209,,,,,,,,,,,,,,,,,,
2022-12-26,0.0001992581736495464,0.00045884574696094485,0.0004327486690221959,0.001982082665263324,,0.00373094801657957,0.0013346337696670072,,,0.0016636148137986714,0.013753945589996808,0.1529910641794021,0.010591115707858999,0.005426119588914136,0.03759947765086371,0.026301025679068824,0.23853993456769773,0.317783833696292,0.01189829136377997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002092350274324364,,,,,,,,,,0.06187910938655933,,,,,,,,0.1102053024447881,0.0007875185069028698,,0.00023112834397964288,,,,,,0.0006673168848334572,,,,,,,,,,,,,,,,,,
2022-12-27,0.00019854821065169465,0.0004599777230055827,0.00042811685329229,0.0019785962943857055,,0.0037094091965846707,0.001338932204896876,,,0.0016113976197339877,0.013329254870768569,0.14921914685804105,0.010387030395597232,0.0052660993709110655,0.03669574129098384,0.02585966040247245,0.23476041055151392,0.31541814081943953,0.01210127702074963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021439977079772657,,,,,,,,,,0.061733457167724944,,,,,,,,0.12212676297013575,0.0008497685355525124,,0.0002361464181116143,,,,,,0.0006694661024483935,,,,,,,,,,,,,,,,,,
2022-12-28,0.00019783824765384284,0.0004611096990502205,0.00042348503756238406,0.001975109923508087,,0.0036878703765897713,0.0013432306401267452,,,0.0015591804256693043,0.012904564151540331,0.14544722953668004,0.010182945083335466,0.005106079152907996,0.035792004931103974,0.025418295125876074,0.2309808865353301,0.313052447942587,0.012304262677719289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002195645141630167,,,,,,,,,,0.06158780494889056,,,,,,,,0.13404822349548337,0.000912018564202155,,0.00024116449224358572,,,,,,0.0006716153200633297,,,,,,,,,,,,,,,,,,
