,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,Other,P.1,P.2,PA.1,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC
2023-09-28,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032823858416771833,0.2721862028752054,0.008222542345827902,0.003308687231646168,0.0,0.0009155166238053042,0.0,0.0002007968273526478,0.12038107517756232,0.005285694734201447,0.021717897422923193,0.02335823042714113,0.008333762376877439,0.024482982143279413,0.10134299695491786,0.010382021456230177,0.007337087424192187,0.0061929852078507226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006590177742715628,,,0.0,,0.033423291553032475,0.06138333559737176,0.016777724315305203,0.02403132940775577,0.015128794108527157,0.0,0.07425574693140871,0.0,0.007191999190574533,0.0,0.003582429635713236,0.0,0.00014445592486217722,0.005519920329762845,0.005618048813445475,0.03404821266877729,0.016856875655465172,0.08033364314962342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029023692469178613,0.27158788011542384,0.008907754207980227,0.003203999554111261,0.0,0.0004577583119026521,0.0,0.0001003984136763239,0.11965886039484146,0.004513466456559766,0.02031556595691219,0.022886736059678142,0.00838915119661526,0.0256211778398064,0.10292423851788039,0.011094453560159366,0.007208224549725766,0.00670906730850495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006623069072350685,,,0.0,,0.03429185759100915,0.06197782164790017,0.015651640521308827,0.021971724704573148,0.014043419578117484,0.0,0.07578397959126772,0.0,0.006713976573242792,0.0,0.0031548578758502062,0.0,7.222796243108861e-05,0.005979913690576415,0.0038594826061837013,0.034601475938648346,0.01823289169149488,0.082485251558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252235265215854,0.2709895573556423,0.009592966070132552,0.003099311876576355,0.0,0.0,0.0,0.0,0.11893664561212058,0.0037412381789180874,0.01891323449090119,0.022415241692215152,0.00844454001635308,0.02675937353633339,0.10450548008084293,0.011806885664088555,0.007079361675259343,0.007225149409159176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006655960401985743,,,0.0,,0.03516042362898583,0.06257230769842859,0.014525556727312452,0.01991212000139053,0.012958045047707811,0.0,0.07731221225112672,0.0,0.00623595395591105,0.0,0.0027272861159871775,0.0,0.0,0.006439907051389986,0.0021009163989219324,0.03515473920851941,0.019608907727524588,0.08463685996830458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.5252211810031502e-05,0.0,0.0,0.0,0.00010178064340129943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027487459473333592,0.2670282581363951,0.00960277605953869,0.00302450503834567,0.0,0.000554142814921041,0.0,0.0,0.12097018320495496,0.0036772875513027222,0.018059616553300312,0.0220194435192292,0.008937659978034137,0.028709889373967148,0.11431690541133553,0.012003380892245601,0.007253305573739579,0.007500438749636081,0.0001878426073147774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007280290842669429,,,0.0,,0.03356415025630599,0.06040162081171792,0.01433845417008597,0.021078693836282605,0.012916393629181403,0.0,0.07456027502603416,0.0,0.0067297813778097884,0.0,0.002621832042397292,0.0,0.0,0.0065792899312397245,0.002129060594949587,0.03363475419048747,0.018406621852442708,0.08103853925148313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,3.0504423620063003e-05,0.0,0.0,0.0,0.00020356128680259887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029751392425081784,0.26306695891714793,0.009612586048944828,0.002949698200114986,0.0,0.001108285629842082,0.0,0.0,0.12300372079778936,0.0036133369236873575,0.01720599861569944,0.02162364534624325,0.009430779939715193,0.030660405211600905,0.12412833074182814,0.01219987612040265,0.007427249472219815,0.007775728090112986,0.0003756852146295548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007904621283353116,,,0.0,,0.03196787688362615,0.05823093392500724,0.014151351612859487,0.02224526767117468,0.012874742210654995,0.0,0.07180833780094158,0.0,0.007223608799708527,0.0,0.0025163779688074065,0.0,0.0,0.006718672811089463,0.0021572047909772414,0.03211476917245553,0.01720433597736083,0.07744021853466168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,4.57566354300945e-05,0.0,0.0,0.0,0.00030534193020389827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003201532537682997,0.2591056596979007,0.009622396038350967,0.0028748913618843012,0.0,0.0016624284447631231,0.0,0.0,0.12503725839062374,0.0035493862960719923,0.016352380678098563,0.021227847173257302,0.00992389990139625,0.03261092104923466,0.13393975607232073,0.012396371348559697,0.0076011933707000505,0.00805101743058989,0.0005635278219443322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008528951724036801,,,0.0,,0.03037160351094631,0.056060247038296575,0.013964249055633003,0.023411841506066757,0.012833090792128585,0.0,0.06905640057584901,0.0,0.007717436221607265,0.0,0.002410923895217521,0.0,0.0,0.006858055690939202,0.002185348987004896,0.030594784154423592,0.01600205010227895,0.07384189781784023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,6.100884724012601e-05,0.0,0.0,0.0,0.00040712257360519773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034279258328578166,0.2551443604786535,0.009632206027757103,0.002800084523653617,0.0,0.002216571259684164,0.0,0.0,0.12707079598345813,0.003485435668456627,0.015498762740497688,0.02083204900027135,0.010417019863077304,0.03456143688686842,0.14375118140281334,0.012592866576716745,0.007775137269180286,0.008326306771066796,0.0007513704292591096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153282164720488,,,0.0,,0.028775330138266473,0.0538895601515859,0.013777146498406521,0.024578415340958833,0.012791439373602177,0.0,0.06630446335075643,0.0,0.008211263643506004,0.0,0.0023054698216276354,0.0,0.0,0.0069974385707889395,0.00221349318303255,0.029074799136391657,0.014799764227197068,0.07024357710101879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,7.626105905015751e-05,0.0,0.0,0.0,0.0005089032170064972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036543191280326353,0.25118306125940637,0.009642016017163241,0.0027252776854229323,0.0,0.002770714074605205,0.0,0.0,0.12910433357629253,0.0034214850408412624,0.014645144802896814,0.0204362508272854,0.01091013982475836,0.036511952724502174,0.15356260673330593,0.012789361804873792,0.007949081167660523,0.008601596111543701,0.000939213036573887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009777612605404173,,,0.0,,0.027179056765586632,0.05171887326487523,0.01359004394118004,0.02574498917585091,0.012749787955075769,0.0,0.06355252612566387,0.0,0.008705091065404742,0.0,0.00220001574803775,0.0,0.0,0.007136821450638678,0.0022416373790602045,0.027554814118359718,0.013597478352115189,0.06664525638419734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,9.1513270860189e-05,0.0,0.0,0.0,0.0006106838604077965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038807124232074545,0.24722176204015917,0.00965182600656938,0.002650470847192248,0.0,0.0033248568895262462,0.0,0.0,0.1311378711691269,0.003357534413225897,0.01379152686529594,0.020040452654299448,0.011403259786439416,0.038462468562135935,0.16337403206379852,0.012985857033030838,0.008123025066140759,0.008876885452020604,0.0011270556438886645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01040194304608786,,,0.0,,0.025582783392906792,0.04954818637816456,0.013402941383953556,0.02691156301074299,0.01270813653654936,0.0,0.060800588900571294,0.0,0.009198918487303481,0.0,0.002094561674447864,0.0,0.0,0.007276204330488417,0.002269781575087859,0.02603482910032778,0.012395192477033308,0.06304693566737589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00010676548267022051,0.0,0.0,0.0,0.000712464503809096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004107105718382274,0.243260462820912,0.009661635995975517,0.0025756640089615633,0.0,0.003878999704447287,0.0,0.0,0.1331714087619613,0.003293583785610532,0.012937908927695065,0.0196446544813135,0.011896379748120472,0.04041298439976969,0.17318545739429114,0.013182352261187887,0.008296968964620994,0.00915217479249751,0.0013148982512034418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011026273486771546,,,0.0,,0.023986510020226955,0.047377499491453895,0.013215838826727073,0.028078136845635066,0.01266648511802295,0.0,0.05804865167547872,0.0,0.00969274590920222,0.0,0.0019891076008579783,0.0,0.0,0.007415587210338155,0.0022979257711155136,0.024514844082295845,0.011192906601951429,0.05944861495055444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00012201769448025201,0.0,0.0,0.0,0.0008142451472103955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004333499013557092,0.23929916360166478,0.009671445985381655,0.0025008571707308786,0.0,0.004433142519368328,0.0,0.0,0.13520494635479569,0.0032296331579951673,0.012084290990094188,0.01924885630832755,0.012389499709801528,0.04236350023740344,0.18299688272478376,0.013378847489344934,0.00847091286310123,0.009427464132974414,0.0015027408585182192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011650603927455231,,,0.0,,0.022390236647547114,0.04520681260474322,0.013028736269500591,0.02924471068052714,0.012624833699496543,0.0,0.055296714450386156,0.0,0.010186573331100958,0.0,0.001883653527268093,0.0,0.0,0.007554970090187894,0.002326069967143168,0.022994859064263906,0.00999062072686955,0.05585029423373299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00013726990629028352,0.0,0.0,0.0,0.0009160257906116949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004559892308731912,0.2353378643824176,0.009681255974787794,0.0024260503325001944,0.0,0.004987285334289369,0.0,0.0,0.13723848394763005,0.003165682530379802,0.011230673052493315,0.018853058135341598,0.012882619671482583,0.0443140160750372,0.19280830805527635,0.013575342717501982,0.008644856761581466,0.00970275347345132,0.0016905834658329966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012274934368138916,,,0.0,,0.020793963274867273,0.043036125718032545,0.01284163371227411,0.030411284515419218,0.012583182280970134,0.0,0.052544777225293576,0.0,0.010680400752999697,0.0,0.0017781994536782075,0.0,0.0,0.007694352970037632,0.0023542141631708226,0.021474874046231968,0.00878833485178767,0.05225197351691154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00015252211810031502,0.0,0.0,0.0,0.0010178064340129944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004786285603906731,0.2313765651631704,0.009691065964193932,0.00235124349426951,0.0,0.00554142814921041,0.0,0.0,0.13927202154046445,0.003101731902764437,0.010377055114892439,0.018457259962355647,0.013375739633163639,0.046264531912670964,0.20261973338576894,0.013771837945659029,0.008818800660061701,0.009978042813928223,0.001878426073147774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012899264808822603,,,0.0,,0.019197689902187433,0.040865438831321876,0.012654531155047626,0.031577858350311294,0.012541530862443726,0.0,0.04979284000020101,0.0,0.011174228174898436,0.0,0.001672745380088322,0.0,0.0,0.00783373584988737,0.002382358359198477,0.01995488902820003,0.007586048976705791,0.0486536528000901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00016777432991034653,0.0,0.0,0.0,0.0011195870774142937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501267889908155,0.22741526594392322,0.009700875953600068,0.0022764366560388254,0.0,0.006095570964131451,0.0,0.0,0.14130555913329884,0.003037781275149072,0.009523437177291564,0.018061461789369695,0.013868859594844695,0.04821504775030472,0.21243115871626156,0.013968333173816077,0.008992744558541937,0.010253332154405128,0.0020662686804625513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01352359524950629,,,0.0,,0.017601416529507592,0.03869475194461121,0.012467428597821142,0.03274443218520337,0.012499879443917318,0.0,0.04704090277510844,0.0,0.011668055596797174,0.0,0.0015672913064984364,0.0,0.0,0.007973118729737109,0.0024105025552261317,0.01843490401016809,0.00638376310162391,0.045055332083268645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.000183026541720378,0.0,0.0,0.0,0.001221367720815593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005239072194256369,0.22345396672467605,0.009710685943006206,0.0022016298178081407,0.0,0.0066497137790524925,0.0,0.0,0.14333909672613324,0.002973830647533707,0.00866981923969069,0.017665663616383748,0.014361979556525751,0.05016556358793847,0.22224258404675415,0.014164828401973124,0.009166688457022173,0.010528621494882033,0.002254111287777329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014147925690189977,,,0.0,,0.01600514315682775,0.03652406505790054,0.01228032604059466,0.03391100602009545,0.012458228025390908,0.0,0.044288965550015866,0.0,0.012161883018695911,0.0,0.0014618372329085506,0.0,0.0,0.008112501609586847,0.002438646751253786,0.016914918992136152,0.00518147722654203,0.041457011366447194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0001982787535304095,0.0,0.0,0.0,0.0013231483642168927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054654654894311875,0.21949266750542884,0.009720495932412344,0.0021268229795774565,0.0,0.007203856593973533,0.0,0.0,0.1453726343189676,0.0029098800199183423,0.007816201302089815,0.017269865443397796,0.014855099518206807,0.052116079425572226,0.23205400937724677,0.014361323630130172,0.009340632355502409,0.010803910835358938,0.002441953895092106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01477225613087366,,,0.0,,0.014408869784147911,0.034353378171189865,0.012093223483368179,0.03507757985498752,0.0124165766068645,0.0,0.04153702832492329,0.0,0.012655710440594652,0.0,0.001356383159318665,0.0,0.0,0.008251884489436586,0.0024667909472814403,0.015394933974104213,0.003979191351460149,0.03785869064962575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-14,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00021353096534044102,0.0,0.0,0.0,0.001424929007618192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005691858784606007,0.21553136828618166,0.009730305921818483,0.002052016141346772,0.0,0.007757999408894574,0.0,0.0,0.147406171911802,0.002845929392302977,0.006962583364488939,0.016874067270411845,0.015348219479887862,0.05406659526320599,0.24186543470773936,0.01455781885828722,0.009514576253982644,0.011079200175835843,0.0026297965024068837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015396586571557349,,,0.0,,0.012812596411468074,0.032182691284479197,0.011906120926141696,0.0362441536898796,0.012374925188338092,0.0,0.03878509109983073,0.0,0.01314953786249339,0.0,0.0012509290857287796,0.0,0.0,0.008391267369286325,0.002494935143309095,0.013874948956072278,0.0027769054763782716,0.0342603699328043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0001982787535304095,0.0,0.0,0.0,0.0013231483642168927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052852974428484354,0.2128049756276577,0.009161329955309203,0.0034822199695257617,0.0,0.007203856593973533,0.0,0.0,0.14265777177193703,0.002642648721424193,0.0075384567953869774,0.016805620123527164,0.014554971337428073,0.05276770099185234,0.25103977509309766,0.015305026020051713,0.010831266393030675,0.012391193806634867,0.002569935817188718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015229648600021947,,,0.0,,0.013702166810594354,0.030217919788917923,0.012269358497281004,0.03464693846566164,0.012421209019092896,0.0,0.03759482190979262,0.0,0.01387081659728082,0.0001821382530558746,0.0011615770081767238,0.0,0.0,0.008465807969835924,0.002316725490215588,0.014025347319578602,0.002578555085208395,0.03411645646134671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.000183026541720378,0.0,0.0,0.0,0.001221367720815593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004878736101090863,0.21007858296913376,0.008592353988799923,0.004912423797704751,0.0,0.0066497137790524925,0.0,0.0,0.13790937163207206,0.002439368050545409,0.008114330226285016,0.016737172976642487,0.013761723194968285,0.05146880672049869,0.260214115478456,0.016052233181816207,0.012147956532078704,0.01370318743743389,0.0025100751319705526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015062710628486544,,,0.0,,0.014591737209720632,0.02825314829335665,0.012632596068420312,0.033049723241443694,0.012467492849847703,0.0,0.03640455271975451,0.0,0.014592095332068249,0.0003642765061117492,0.0010722249306246681,0.0,0.0,0.008540348570385523,0.0021385158371220814,0.014175745683084925,0.0023802046940385184,0.033972542989889117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.00016777432991034653,0.0,0.0,0.0,0.0011195870774142937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004472174759333291,0.2073521903106098,0.008023378022290643,0.006342627625883741,0.0,0.0060955709641314516,0.0,0.0,0.13316097149220713,0.002236087379666625,0.008690203657183055,0.016668725829757806,0.012968475052508496,0.05016991244914504,0.2693884558638143,0.0167994403435807,0.013464646671126734,0.015015181068232915,0.002450214446752387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014895772656951143,,,0.0,,0.015481307608846912,0.026288376797795374,0.012995833639559619,0.03145250801722574,0.012513776680602507,0.0,0.0352142835297164,0.0,0.015313374066855678,0.0005464147591676238,0.0009828728530726126,0.0,0.0,0.008614889170935124,0.0019603061840285747,0.014326144046591249,0.002181854302868642,0.033828629518431526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.000152522118100315,0.0,0.0,0.0,0.0010178064340129944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406561341757572,0.20462579765208586,0.007454402055781362,0.007772831454062731,0.0,0.005541428149210411,0.0,0.0,0.12841257135234216,0.0020328067087878408,0.009266077088081096,0.016600278682873126,0.012175226910048707,0.04887101817779139,0.27856279624917263,0.017546647505345195,0.014781336810174763,0.016327174699031936,0.002390353761534221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014728834685415741,,,0.0,,0.01637087800797319,0.024323605302234104,0.013359071210698927,0.029855292793007783,0.012560060511357312,0.0,0.03402401433967829,0.0,0.016034652801643106,0.0007285530122234984,0.0008935207755205568,0.0,0.0,0.008689429771484724,0.0017820965309350678,0.01447654241009757,0.0019835039116987653,0.03368471604697394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
