,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LF.3.1,LP.1,NA,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC
2021-07-06,0.007549139820704457,0.00506640350379575,0.038898362512034955,0.016078752465546048,0.010967246739060714,,,0.00011488385174896523,0.1546794325113296,,,,0.0006970558082684315,0.0009818385382199084,0.0006124213449116157,0.00025557174864969,0.01693140501156446,,,,,0.00010018202800500715,0.693201279225957,5.0640641087992855e-05,0.02178736450150605,0.006981295683155021,0.0,0.01135320823440055,0.0005712620149866247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11362122301314323,0.07892342028873305,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-07,0.0070249989761837425,0.004937841823058399,0.0375323577650955,0.0174768175929784,0.010304780311084186,,,8.61628888117239e-05,0.145878051718076,,,,0.0006620113854295953,0.0009041669698143381,0.0005629293924097476,0.00023500056773796663,0.015936291466156605,,,,,9.107457091364286e-05,0.7166552776535505,6.752085478399047e-05,0.021303867300351418,0.006980067551402029,0.0,0.01106527434395885,0.0004284465112399684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1384615994285087,0.07512135165078296,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-08,0.0065008581316630286,0.00480928014232105,0.03616635301815605,0.018874882720410747,0.009642313883107656,,,5.744192587448264e-05,0.13707667092482242,,,,0.0006269669625907591,0.0008264954014087676,0.0005134374399078795,0.00021442938682624332,0.014941177920748751,,,,,8.196711382227857e-05,0.7401092760811441,8.44010684799881e-05,0.02082037009919679,0.006978839419649036,0.0,0.010777340453517149,0.0002856310074933121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16330197584387415,0.07131928301283288,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-09,0.005976717287142315,0.0046807184615837,0.0348003482712166,0.0202729478478431,0.008979847455131128,,,2.872096293724132e-05,0.12827529013156885,,,,0.0005919225397519229,0.000748823833003197,0.00046394548740601144,0.00019385820591451999,0.013946064375340898,,,,,7.28596567309143e-05,0.7635632745087377,0.00010128128217598571,0.02033687289804216,0.006977611287896043,0.0,0.010489406563075449,0.00014281550374665606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1881423522592396,0.06751721437488281,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-10,0.0054525764426216,0.004552156780846349,0.033434343524277155,0.021671012975275447,0.0083173810271546,,,0.0,0.11947390933831527,,,,0.0005568781169130867,0.0006711522645976266,0.00041445353490414334,0.00017328702500279665,0.012950950829933045,,,,,6.375219963955e-05,0.7870172729363313,0.00011816149587198332,0.019853375696887533,0.00697638315614305,0.0,0.01020147267263375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21298272867460505,0.06371514573693272,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,0.004928435598100886,0.004423595100109,0.0320683387773377,0.0230690781027078,0.0076549145991780705,,,0.0,0.11067252854506168,,,,0.0005218336940742505,0.0005934806961920561,0.00036496158240227524,0.00015271584409107331,0.01195583728452519,,,,,5.4644742548185714e-05,0.7939975151224026,0.00013504170956798095,0.019369878495732906,0.006975155024390057,0.0,0.00991353878219205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1846059152641917,0.059913077098982644,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.004404294753580172,0.00429503341937165,0.03070233403039825,0.024467143230140147,0.006992448171201542,,,0.0,0.1018711477518081,,,,0.00048678927123541434,0.0005158091277864856,0.00031546962990040714,0.00013214466317934998,0.010960723739117337,,,,,4.5537285456821424e-05,0.800977757308474,0.00015192192326397857,0.018886381294578276,0.006973926892637064,0.0,0.00962560489175035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.15622910185377836,0.05611100846103256,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-13,0.003880153909059457,0.004166471738634299,0.0293363292834588,0.0258652083575725,0.006329981743225013,,,0.0,0.09306976695855451,,,,0.00045174484839657816,0.0004381375593809152,0.0002659776773985391,0.00011157348226762664,0.009965610193709482,,,,,3.6429828365457134e-05,0.8079579994945453,0.0001688021369599762,0.01840288409342365,0.006972698760884071,0.0,0.00933767100130865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.127852288443365,0.05230893982308248,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-14,0.003356013064538743,0.00403791005789695,0.02797032453651935,0.027263273485004846,0.005667515315248485,,,0.0,0.08426838616530094,,,,0.0004167004255577419,0.00036046599097534467,0.000216485724896671,9.10023013559033e-05,0.008970496648301629,,,,,2.7322371274092857e-05,0.8149382416806166,0.0001856823506559738,0.017919386892269018,0.006971470629131079,0.0,0.00904973711086695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09947547503295165,0.0485068711851324,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-15,0.002831872220018029,0.0039093483771595995,0.0266043197895799,0.0286613386124372,0.005005048887271957,,,0.0,0.07546700537204735,,,,0.00038165600271890574,0.00028279442256977415,0.0001669937723948029,7.043112044418e-05,0.007975383102893776,,,,,1.8214914182728567e-05,0.8219184838666879,0.00020256256435197142,0.01743588969111439,0.006970242497378086,0.0,0.00876180322042525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0710986616225383,0.04470480254718233,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-16,0.002307731375497314,0.0037807866964222497,0.02523831504264045,0.030059403739869546,0.004342582459295427,,,0.0,0.06666562457879377,,,,0.00034661157988006956,0.00020512285416420363,0.0001175018198929348,4.9859939532456634e-05,0.006980269557485921,,,,,9.107457091364277e-06,0.8288987260527593,0.00021944277804796905,0.016952392489959764,0.0069690143656250935,0.0,0.00847386932998355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.042721848212124935,0.04090273390923225,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17,0.0017835905309766,0.0036522250156849,0.023872310295701,0.0314574688673019,0.0036801160313189,,,0.0,0.0578642437855402,,,,0.0003115671570412333,0.00012745128575863333,6.800986739106667e-05,2.9288758620733335e-05,0.005985156012078066,,,,,0.0,0.8358789682388306,0.00023632299174396664,0.016468895288805133,0.006967786233872101,0.0,0.00818593543954185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0143450348017116,0.03710066527128217,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,0.0017179019092249,0.0035583288575122855,0.023839927145412963,0.03096103388816114,0.00348897334021915,,,0.0,0.055153751790168674,,,,0.00029882763815938806,0.00012147848602100238,6.47197673190619e-05,2.8123785579609527e-05,0.005679978637046876,,,,,,0.8488245739900008,0.00023156348505010474,0.015862616621667394,0.006783183763867972,1.7909495519571427e-06,0.007909573731012559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.022795999670782337,0.03549158912418141,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,0.0016522132874732,0.003464432699339671,0.023807543995124927,0.030464598909020386,0.0032978306491194,,,0.0,0.05244325979479716,,,,0.00028608811927754286,0.00011550568628337143,6.142966724705714e-05,2.6958812538485715e-05,0.005374801262015685,,,,,,0.8617701797411709,0.00022680397835624284,0.015256337954529657,0.006598581293863843,3.5818991039142854e-06,0.007633212022483271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03124696453985307,0.033882512977080656,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20,0.0015865246657215,0.003370536541167057,0.02377516084483689,0.029968163929879627,0.00310668795801965,,,0.0,0.049732767799425634,,,,0.0002733486003956976,0.00010953288654574047,5.813956717505238e-05,2.5793839497361907e-05,0.005069623886984495,,,,,,0.8747157854923411,0.00022204447166238094,0.01465005928739192,0.006413978823859715,5.372848655871428e-06,0.007356850313953982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.039697929408923804,0.03227343682997991,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21,0.0015208360439698,0.003276640382994443,0.023742777694548856,0.029471728950738872,0.0029155452669199,,,0.0,0.04702227580405412,,,,0.0002606090815138524,0.00010356008680810952,5.4849467103047616e-05,2.4628866456238096e-05,0.004764446511953305,,,,,,0.8876613912435112,0.00021728496496851903,0.01404378062025418,0.006229376353855586,7.163798207828571e-06,0.007080488605424692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04814889427799454,0.03066436068287915,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.0014551474222181,0.0031827442248218286,0.02371039454426082,0.028975293971598114,0.00272440257582015,,,0.0,0.044311783808682594,,,,0.0002478695626320071,9.758728707047857e-05,5.155936703104286e-05,2.3463893415114288e-05,0.004459269136922114,,,,,,0.9006069969946814,0.00021252545827465713,0.013437501953116443,0.006044773883851458,8.954747759785714e-06,0.006804126896895403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05659985914706528,0.029055284535778395,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0013894588004663999,0.0030888480666492143,0.023678011393972784,0.02847885899245736,0.0025332598847203998,,,0.0,0.04160129181331107,,,,0.0002351300437501619,9.161448733284761e-05,4.8269266959038095e-05,2.2298920373990476e-05,0.004154091761890924,,,,,,0.9135526027458516,0.00020776595158079523,0.012831223285978705,0.005860171413847329,1.0745697311742856e-05,0.006527765188366114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06505082401613602,0.02744620838867764,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24,0.0013237701787146999,0.0029949519084766,0.02364562824368475,0.0279824240133166,0.0023421171936206502,,,0.0,0.03889079981793955,,,,0.00022239052486831666,8.564168759521667e-05,4.497916688703333e-05,2.113394733286667e-05,0.003848914386859733,,,,,,0.9264982084970217,0.00020300644488693332,0.012224944618840966,0.0056755689438432,1.25366468637e-05,0.006251403479836825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07350178888520675,0.025837132241576882,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,0.001258081556963,0.0029010557503039856,0.023613245093396715,0.027485989034175845,0.0021509745025209,,,0.0,0.03618030782256803,,,,0.00020965100598647143,7.966888785758571e-05,4.168906681502857e-05,1.996897429174286e-05,0.003543737011828543,,,,,,0.921917961370991,0.00019824693819307142,0.011618665951703229,0.005490966473839072,1.4327596415657142e-05,0.005975041771307536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06302151841915597,0.02422805609447613,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.0011923929352113,0.0028071595921313718,0.02358086194310868,0.026989554055035087,0.0019598318114211503,,,0.0,0.033469815827196506,,,,0.0001969114871046262,7.369608811995477e-05,3.839896674302381e-05,1.880400125061905e-05,0.0032385596367973525,,,,,,0.9173377142449604,0.00019348743149920952,0.011012387284565491,0.005306364003834944,1.6118545967614286e-05,0.005698680062778246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05254124795310519,0.022618979947375377,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-27,0.0011267043134596,0.0027132634339587574,0.023548478792820644,0.026493119075894328,0.0017686891203214001,,,0.0,0.03075932383182499,,,,0.00018417196822278096,6.77232883823238e-05,3.5108866671019046e-05,1.7639028209495237e-05,0.002933382261766162,,,,,,0.9127574671189297,0.00018872792480534762,0.010406108617427752,0.0051217615338308145,1.7909495519571428e-05,0.005422318354248957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04206097748705442,0.02100990380027462,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,0.0010610156917079,0.002619367275786143,0.023516095642532608,0.025996684096753573,0.00157754642922165,,,0.0,0.028048831836453465,,,,0.00017143244934093572,6.175048864469286e-05,3.181876659901428e-05,1.647405516837143e-05,0.0026282048867349718,,,,,,0.9081772199928991,0.0001839684181114857,0.009799829950290015,0.004937159063826686,1.970044507152857e-05,0.005145956645719668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.031580707021003636,0.019400827653173865,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-29,0.0009953270699562,0.0025254711176135288,0.023483712492244572,0.025500249117612814,0.0013864037381219,,,0.0,0.02533833984108194,,,,0.00015869293045909046,5.577768890706191e-05,2.8528666527009524e-05,1.530908212724762e-05,0.002323027511703781,,,,,,0.9035969728668685,0.0001792089114176238,0.009193551283152277,0.004752556593822557,2.1491394623485712e-05,0.004869594937190379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.021100436554952855,0.01779175150607311,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
