,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NA,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.6,XFV,XFY,XFZ
2024-05-08,0.00024641430089621444,,0.00022107721114082948,0.0018892982026694634,0.00047009631029396964,,,0.0030264233272256284,,0.00027917747561606755,,,,0.00021259633870479897,,0.00021880411280619856,0.00033979253138172367,0.00011014364560125374,0.0007371302629637535,0.00010218447960138853,,,,,,,0.0004509279657732843,0.0004673183654934365,,0.00025786091025236697,,0.0013731138518778036,,0.00025006005515541076,0.00026426321757230657,0.26475279980472155,0.029530214558222405,0.0007223877220114708,0.03144230234569733,0.02923759742240816,0.017599432562876976,0.016800194779144816,0.0008258969681004235,0.012061175916876063,0.00658560370627255,0.11393693302358895,0.038781376661998844,0.040520659042522264,0.006650047923072329,0.004355030228284,0.1169043381565383,0.001960086945785224,0.021280519607742923,0.0818906633649021,0.0002170233374921197,0.012511573139844146,0.023994733832244333,0.01494031538188986,0.012045251691181702,0.013802626321557869,0.032495930744334996,0.0006887676716392138,0.0047660836070592605,0.00013725699644014317,,,,,,0.00014012999348313366,,8.266495413273268e-05,,,,,,0.013501981279945764,,,0.0003691224929622673,0.0009095290542712749,,0.00018995387077403857,0.0002747541616289428,,0.0005899139137389286,,0.00024670031665920285,,,,7.404602596723959e-05,,,0.00018762110992262752,,0.00034116776147300376,,0.012972383427300586,0.01186072825553955,0.00019892391243215386,,0.00020527282395371743,,,,,,,,,,
2024-05-09,0.0002476641148469846,,0.00022159080513761966,0.0018060621639180954,0.00047650060207936643,,,0.002935089343892646,,0.00027997231072913255,,,,0.00021277069780414792,,0.00022007540624786572,0.00033672524373930664,0.00011068902844525749,0.0007360747661939957,0.00010184831899092935,,,,,,,0.0003840065580983645,0.0004662738934712021,,0.00025737714020661296,,0.0013972227519843156,,0.00025034664473160716,0.00025956339263104604,0.25669220026050293,0.030008165564920163,0.0007282402274930072,0.03108139141861877,0.029700501502624536,0.01795916037101826,0.016464401648512858,0.0008397761682446957,0.011911427495734983,0.0065461281287882665,0.11323572737830022,0.03795630889279497,0.041579293180257035,0.006873016051083225,0.00448980902687508,0.11943692197757104,0.0020259973405959628,0.021957946282678355,0.08449304392561313,0.00021888822270514646,0.012702751944639806,0.02371569416884862,0.015218928822183148,0.011953466212643002,0.014250900386832611,0.033510920125991044,0.0006964565609775134,0.004942290705678541,0.00013806386468411165,,,,,,0.00014096321949813877,,8.287109387218678e-05,,,,,,0.013603390819792203,,,0.00032946957622435316,0.0009028764275301299,,0.0001889452675199217,0.0002742741616781098,,0.0005896333592577457,,0.00024601840871448855,,,,7.429053547025416e-05,,,0.00018663279154547944,,0.0003390513177561714,,0.012920461249138591,0.01222938323459982,0.00019855137448059702,,0.00020670369061524162,,,,,,,,,,
2024-05-10,0.0002489139287977548,,0.00022210439913440984,0.001722826125166728,0.0004829048938647632,,,0.0028437553605596627,,0.0002807671458421975,,,,0.0002129450569034969,,0.00022134669968953285,0.00033365795609688955,0.00011123441128926123,0.0007350192694242379,0.00010151215838047017,,,,,,,0.0003170851504234447,0.0004652294214489677,,0.000256893370160859,,0.0014213316520908276,,0.0002506332343078036,0.0002548635676897855,0.24863160071628435,0.03048611657161792,0.0007340927329745437,0.03072048049154022,0.030163405582840908,0.01831888817915954,0.016128608517880897,0.0008536553683889678,0.011761679074593901,0.006506652551303983,0.11253452173301147,0.037131241123591105,0.042637927317991806,0.007095984179094123,0.00462458782546616,0.12196950579860377,0.0020919077354067013,0.022635372957613788,0.08709542448632415,0.00022075310791817322,0.012893930749435463,0.02343665450545291,0.015497542262476433,0.011861680734104301,0.014699174452107357,0.03452590950764709,0.000704145450315813,0.005118497804297821,0.00013887073292808013,,,,,,0.00014179644551314381,,8.307723361164089e-05,,,,,,0.013704800359638641,,,0.000289816659486439,0.000896223800788985,,0.00018793666426580483,0.0002737941617272767,,0.0005893528047765628,,0.0002453365007697743,,,,7.453504497326875e-05,,,0.0001856444731683314,,0.000336934874039339,,0.012868539070976594,0.01259803821366009,0.00019817883652904018,,0.0002081345572767658,,,,,,,,,,
2024-05-11,0.000250163742748525,,0.0002226179931312,0.0016395900864153601,0.00048930918565016,,,0.0027524213772266797,,0.0002815619809552625,,,,0.00021311941600284584,,0.0002226179931312,0.0003305906684544725,0.000111779794133265,0.00073396377265448,0.00010117599777001099,,,,,,,0.000250163742748525,0.0004641849494267333,,0.000256409600115105,,0.0014454405521973398,,0.00025091982388400003,0.000250163742748525,0.24057100117206573,0.030964067578315678,0.0007399452384560801,0.030359569564461664,0.030626309663057284,0.01867861598730082,0.01579281538724894,0.0008675345685332399,0.01161193065345282,0.006467176973819699,0.11183331608772273,0.03630617335438724,0.043696561455726576,0.00731895230710502,0.00475936662405724,0.12450208961963649,0.00215781813021744,0.02331279963254922,0.08969780504703517,0.0002226179931312,0.01308510955423112,0.0231576148420572,0.01577615570276972,0.0117698952555656,0.0151474485173821,0.03554089888930314,0.0007118343396541124,0.0052947049029171,0.00013967760117204858,,,,,0.00055631978320886,0.00014262967152814892,,8.328337335109499e-05,,,,,,0.01380620989948508,,,0.000250163742748525,0.00088957117404784,,0.000186928061011688,0.0002733141617764437,,0.00058907225029538,,0.00024465459282506,,,,7.477955447628334e-05,,,0.00018465615479118332,,0.00033481843032250665,,0.0128166168928146,0.01296669319272036,0.00019780629857748334,,0.00020956542393829,,,,,,,,,,
2024-05-12,0.00025526124960116196,,0.00022673100528266144,0.0016041764713008394,0.00047786568497287,,,0.002698438689861016,,0.0002823568160683275,,,,0.00021329377510219478,,0.0002209769650756625,0.0003275233808120555,0.00011232517697726874,0.0007258462630228407,0.00010083983715955182,,,,,,,,0.00046314047740449887,,0.00025592583006935104,,0.0014001272898894403,,,0.0002472763917466781,0.23550159212734018,0.030485314742795002,0.0007258731968509136,0.029607302785318833,0.030169831336076727,0.018991964589804358,0.01602521187492774,0.0008807422551658456,0.011366113451575541,0.006410108330393442,0.10927345334951362,0.035334730006953925,0.044299544048096405,0.0077609405719807735,0.004923965149958166,0.1247722508119685,0.00221110408809696,0.024908215313085423,0.09527499218072205,0.0004668290178024614,0.013288446921589073,0.022639818289982395,0.015822573584903528,0.01144827338950039,0.01522158759513067,0.03722326577241925,0.000719523228992412,0.005674626488637665,0.00014048446941601704,,,,,0.0007643905337317521,0.00014346289754315397,,8.34895130905491e-05,,,,,,0.01367627877875095,,,,0.0008838814551667169,,0.00018591945775757113,0.0002728341618256106,,,,0.00025401241104447143,,,,7.502406397929791e-05,,,0.00018366783641403524,,0.00033270198660567425,,0.01257234384538602,0.012837188777380704,0.00019743376062592648,,0.0002109962905998142,,,,,,,,,,
2024-05-13,0.0002603587564537989,,0.00023084401743412287,0.0015687628561863187,0.00046642218429558,,,0.0026444560024953528,,0.0002831516511813925,,,,0.00021346813420154375,,0.000219335937020125,0.00032445609316963844,0.00011287055982127249,0.0007177287533912015,0.00010050367654909264,,,,,,,,0.00046209600538226446,,0.000255442060023597,,0.0013548140275815405,,,0.00024438904074483125,0.23043218308261462,0.030006561907274326,0.0007118011552457472,0.028855036006176,0.02971335300909617,0.0193053131923079,0.016257608362606542,0.0008939499417984513,0.011120296249698264,0.006353039686967185,0.1067135906113045,0.034363286659520605,0.044902526640466234,0.008202928836856527,0.005088563675859093,0.1250424120043005,0.00226439004597648,0.026503630993621626,0.10085217931440894,0.0007110400424737229,0.013491784288947024,0.022122021737907588,0.015868991467037335,0.01112665152343518,0.015295726672879241,0.03890563265553536,0.0007272121183307115,0.00605454807435823,0.00014129133765998552,,,,,0.0009724612842546442,0.00014429612355815907,,8.369565283000321e-05,,,,,,0.013546347658016818,,,,0.000878191736285594,,0.00018491085450345429,0.00027235416187477757,,,,0.00026337022926388286,,,,7.52685734823125e-05,,,0.0001826795180368872,,0.00033058554288884184,,0.012328070797957441,0.012707684362041047,0.00019706122267436964,,0.0002124271572613384,,,,,,,,,,
2024-05-14,0.00026545626330643586,,0.0002349570295855843,0.001533349241071798,0.00045497868361829,,,0.002590473315129689,,0.0002839464862944575,,,,0.0002136424933008927,,0.0002176949089645875,0.00032138880552722135,0.00011341594266527624,0.0007096112437595622,0.00010016751593863346,,,,,,,,0.00046105153336003005,,0.00025495828997784307,,0.0013095007652736408,,,0.00024150168974298436,0.22536277403788907,0.02952780907175365,0.0006977291136405808,0.02810276922703317,0.029256874682115613,0.019618661794811438,0.01649000485028534,0.0009071576284310571,0.010874479047820984,0.006295971043540928,0.1041537278730954,0.03339184331208729,0.04550550923283606,0.008644917101732279,0.005253162201760019,0.12531257319663247,0.002317676003856,0.02809904667415783,0.10642936644809582,0.0009552510671449844,0.013695121656304977,0.02160422518583278,0.01591540934917114,0.010805029657369972,0.015369865750627812,0.04058799953865147,0.0007349010076690111,0.006434469660078795,0.000142098205903954,,,,,0.0011805320347775363,0.00014512934957316414,,8.390179256945732e-05,,,,,,0.013416416537282688,,,,0.0008725020174044709,,0.00018390225124933742,0.0002718741619239445,,,,0.0002727280474832943,,,,7.551308298532709e-05,,,0.00018169119965973912,,0.0003284690991720095,,0.012083797750528862,0.012578179946701391,0.0001966886847228128,,0.0002138580239228626,,,,,,,,,,
2024-05-15,0.00027055377015907284,,0.00023907004173704573,0.0014979356259572773,0.000443535182941,,,0.0025364906277640254,,0.0002847413214075225,,,,0.00021381685240024167,,0.00021605388090905,0.0003183215178848043,0.00011396132550928,0.0007014937341279229,9.983135532817429e-05,,,,,,,,0.00046000706133779564,,0.00025447451993208906,,0.0012641875029657413,,,0.0002386143387411375,0.22029336499316352,0.029049056236232974,0.0006836570720354144,0.027350502447890338,0.028800396355135056,0.019932010397314976,0.016722401337964144,0.0009203653150636628,0.010628661845943707,0.006238902400114671,0.10159386513488629,0.03242039996465398,0.04610849182520589,0.009086905366608031,0.005417760727660946,0.12558273438896447,0.0023709619617355198,0.029694462354694036,0.11200655358178271,0.0011994620918162457,0.01389845902366293,0.021086428633757974,0.015961827231304945,0.010483407791304761,0.015444004828376382,0.042270366421767576,0.0007425898970073106,0.0068143912457993595,0.00014290507414792248,,,,,0.0013886027853004285,0.00014596257558816922,,8.410793230891143e-05,,,,,,0.013286485416548557,,,,0.000866812298523348,,0.00018289364799522058,0.00027139416197311146,,,,0.0002820858657027057,,,,7.575759248834167e-05,,,0.00018070288128259104,,0.00032635265545517714,,0.011839524703100282,0.012448675531361735,0.00019631614677125597,,0.00021528889058438678,,,,,,,,,,
2024-05-16,0.0002756512770117098,,0.00024318305388850716,0.0014625220108427566,0.00043209168226371,,,0.0024825079403983617,,0.0002855361565205875,,,,0.00021399121149959062,,0.0002144128528535125,0.0003152542302423873,0.00011450670835328375,0.0006933762244962835,9.94951947177151e-05,,,,,,,,0.00045896258931556124,,0.00025399074988633505,,0.0012188742406578417,,,0.0002357269877392906,0.21522395594843796,0.028570303400712302,0.0006695850304302479,0.026598235668747507,0.028343918028154502,0.020245358999818518,0.016954797825642944,0.0009335730016962685,0.010382844644066427,0.006181833756688414,0.09903400239667717,0.031448956617220664,0.04671147441757573,0.009528893631483785,0.005582359253561872,0.12585289558129648,0.00242424791961504,0.031289878035230236,0.11758374071546959,0.001443673116487507,0.01410179639102088,0.020568632081683167,0.016008245113438752,0.010161785925239551,0.015518143906124953,0.04395273330488369,0.0007502787863456102,0.007194312831519925,0.00014371194239189093,,,,,0.0015966735358233207,0.00014679580160317432,,8.431407204836553e-05,,,,,,0.013156554295814426,,,,0.0008611225796422249,,0.0001818850447411037,0.0002709141620222784,,,,0.00029144368392211714,,,,7.600210199135626e-05,,,0.000179714562905443,,0.00032423621173834473,,0.011595251655671704,0.012319171116022078,0.0001959436088196991,,0.00021671975724591098,,,,,,,,,,
2024-05-17,0.00028074878386434674,,0.00024729606603996856,0.0014271083957282358,0.00042064818158642,,,0.0024285252530326985,,0.0002863309916336525,,,,0.0002141655705989396,,0.000212771824797975,0.0003121869425999702,0.0001150520911972875,0.0006852587148646443,9.915903410725592e-05,,,,,,,,0.00045791811729332683,,0.0002535069798405811,,0.001173560978349942,,,0.00023283963673744373,0.2101545469037124,0.028091550565191626,0.0006555129888250815,0.025845968889604675,0.027887439701173945,0.020558707602322056,0.017187194313321743,0.0009467806883288742,0.01013702744218915,0.0061247651132621565,0.09647413965846806,0.030477513269787343,0.047314457009945556,0.009970881896359538,0.005746957779462799,0.12612305677362848,0.00247753387749456,0.03288529371576644,0.12316092784915647,0.0016878841411587687,0.014305133758378833,0.02005083552960836,0.01605466299557256,0.009840164059174341,0.015592282983873523,0.045635100187999794,0.0007579676756839098,0.0075742344172404896,0.00014451881063585938,,,,,0.0018047442863462126,0.00014762902761817937,,8.452021178781963e-05,,,,,,0.013026623175080295,,,,0.000855432860761102,,0.00018087644148698684,0.00027043416207144535,,,,0.00030080150214152856,,,,7.624661149437083e-05,,,0.00017872624452829495,,0.0003221197680215123,,0.011350978608243124,0.012189666700682422,0.00019557107086814226,,0.00021815062390743517,,,,,,,,,,
2024-05-18,0.0002858462907169837,,0.00025140907819143,0.0013916947806137151,0.00040920468090913,,,0.002374542565667035,,0.0002871258267467174,,,,0.00021433992969828854,,0.0002111307967424375,0.00030911965495755315,0.00011559747404129124,0.000677141205233005,9.882287349679674e-05,,,,,,,,0.0004568736452710924,,0.0002530232097948271,,0.0011282477160420423,,,0.00022995228573559687,0.20508513785898685,0.02761279772967095,0.0006414409472199151,0.025093702110461844,0.02743096137419339,0.020872056204825594,0.017419590801000546,0.00095998837496148,0.00989121024031187,0.006067696469835899,0.09391427692025894,0.02950606992235403,0.047917439602315384,0.01041287016123529,0.005911556305363725,0.12639321796596048,0.00253081983537408,0.03448070939630264,0.12873811498284338,0.00193209516583003,0.014508471125736784,0.01953303897753355,0.016101080877706366,0.00951854219310913,0.015666422061622096,0.04731746707111591,0.0007656565650222093,0.007954156002961055,0.00014532567887982786,,,,,0.002012815036869105,0.00014846225363318447,,8.472635152727375e-05,,,,,,0.012896692054346166,,,,0.0008497431418799789,,0.00017986783823287,0.0002699541621206123,,,,0.00031015932036094,,,,7.649112099738542e-05,,,0.00017773792615114685,,0.00032000332430467997,,0.011106705560814544,0.012060162285342766,0.00019519853291658542,,0.00021958149056895937,,,,,,,,,,
2024-05-19,0.0002909437975696207,,0.0002555220903428914,0.0013562811654991944,0.00039776118023184003,,,0.002320559878301371,,0.0002879206618597824,,,,0.0002145142887976375,,0.0002094897686869,0.0003060523673151361,0.00011614285688529499,0.0006690236956013657,9.848671288633756e-05,,,,,,,,0.000455829173248858,,0.0002525394397490731,,0.0010829344537341427,,,0.00022706493473374998,0.20001572881426127,0.027134044894150274,0.0006273689056147487,0.024341435331319012,0.02697448304721283,0.021185404807329136,0.017651987288679345,0.0009731960615940857,0.009645393038434591,0.006010627826409642,0.09135441418204984,0.028534626574920716,0.04852042219468521,0.010854858426111044,0.006076154831264651,0.12666337915829246,0.0025841057932536,0.03607612507683885,0.13431530211653026,0.0021763061905012916,0.014711808493094737,0.019015242425458746,0.016147498759840173,0.00919692032704392,0.015740561139370664,0.04899983395423202,0.0007733454543605089,0.00833407758868162,0.00014613254712379634,,,,,0.002220885787391997,0.00014929547964818955,,8.493249126672785e-05,,,,,,0.012766760933612035,,,,0.000844053422998856,,0.00017885923497875313,0.00026947416216977925,,,,0.0003195171385803514,,,,7.673563050040001e-05,,,0.0001767496077739988,,0.0003178868805878476,,0.010862432513385966,0.011930657870003109,0.00019482599496502859,,0.00022101235723048356,,,,,,,,,,
2024-05-20,0.0002960413044222576,,0.0002596351024943529,0.0013208675503846737,0.00038631767955455,,,0.002266577190935708,,0.0002887154969728474,,,,0.00021468864789698646,,0.0002078487406313625,0.000302985079672719,0.00011668823972929874,0.0006609061859697264,9.815055227587839e-05,,,,,,,,0.0004547847012266236,,0.0002520556697033191,,0.0010376211914262432,,,0.0002241775837319031,0.19494631976953575,0.0266552920586296,0.0006132968640095821,0.02358916855217618,0.026518004720232274,0.021498753409832674,0.017884383776358148,0.0009864037482266914,0.009399575836557313,0.005953559182983385,0.08879455144384073,0.0275631832274874,0.04912340478705504,0.011296846690986797,0.006240753357165578,0.12693354035062446,0.00263739175113312,0.037671540757375055,0.13989248925021713,0.002420517215172553,0.01491514586045269,0.018497445873383936,0.016193916641973977,0.00887529846097871,0.015814700217119237,0.050682200837348125,0.0007810343436988085,0.008713999174402184,0.00014693941536776482,,,,,0.002428956537914889,0.00015012870566319462,,8.513863100618197e-05,,,,,,0.012636829812877904,,,,0.0008383637041177329,,0.00017785063172463627,0.0002689941622189462,,,,0.00032887495679976284,,,,7.698014000341458e-05,,,0.00017576128939685075,,0.0003157704368710152,,0.010618159465957386,0.011801153454663453,0.00019445345701347172,,0.00022244322389200776,,,,,,,,,,
2024-05-21,0.0003011388112748946,,0.0002637481146458143,0.001285453935270153,0.00037487417887726,,,0.002212594503570044,,0.00028951033208591236,,,,0.00021486300699633543,,0.000206207712575825,0.000299917792030302,0.00011723362257330249,0.0006527886763380872,9.781439166541921e-05,,,,,,,,0.0004537402292043892,,0.00025157189965756515,,0.0009923079291183435,,,0.00022129023273005622,0.18987691072481017,0.026176539223108922,0.0005992248224044158,0.02283690177303335,0.026061526393251717,0.021812102012336212,0.018116780264036948,0.000999611434859297,0.009153758634680036,0.005896490539557128,0.08623468870563161,0.02659173988005408,0.04972638737942487,0.011738834955862549,0.006405351883066505,0.12720370154295646,0.00269067770901264,0.039266956437911255,0.145469676383904,0.0026647282398438144,0.01511848322781064,0.017979649321309132,0.016240334524107784,0.0085536765949135,0.015888839294867806,0.05236456772046424,0.000788723233037108,0.00909392076012275,0.00014774628361173328,,,,,0.0026370272884377816,0.0001509619316781997,,8.534477074563607e-05,,,,,,0.012506898692143774,,,,0.00083267398523661,,0.00017684202847051942,0.00026851416226811314,,,,0.00033823277501917427,,,,7.722464950642917e-05,,,0.00017477297101970265,,0.0003136539931541828,,0.010373886418528808,0.011671649039323795,0.00019408091906191488,,0.00022387409055353195,,,,,,,,,,
2024-05-22,0.0003062363181275316,,0.0002678611267972757,0.0012500403201556323,0.00036343067819997,,,0.0021586118162043805,,0.00029030516719897735,,,,0.00021503736609568437,,0.0002045666845202875,0.00029685050438788495,0.00011777900541730624,0.0006446711667064479,9.747823105496003e-05,,,,,,,,0.0004526957571821548,,0.00025108812961181114,,0.0009469946668104438,,,0.00021840288172820935,0.1848075016800846,0.025697786387588246,0.0005851527807992493,0.022084634993890517,0.02560504806627116,0.022125450614839753,0.018349176751715747,0.0010128191214919028,0.008907941432802756,0.005839421896130871,0.08367482596742251,0.025620296532620768,0.0503293699717947,0.012180823220738303,0.006569950408967431,0.12747386273528846,0.00274396366689216,0.040862372118447454,0.1510468635175909,0.002908939264515076,0.015321820595168593,0.017461852769234322,0.01628675240624159,0.008232054728848292,0.015962978372616378,0.05404693460358034,0.0007964121223754076,0.009473842345843315,0.00014855315185570173,,,,,0.002845098038960673,0.00015179515769320477,,8.555091048509017e-05,,,,,,0.012376967571409643,,,,0.0008269842663554869,,0.00017583342521640256,0.00026803416231728006,,,,0.0003475905932385857,,,,7.746915900944375e-05,,,0.0001737846526425546,,0.00031153754943735046,,0.010129613371100228,0.01154214462398414,0.00019370838111035804,,0.00022530495721505614,,,,,,,,,,
2024-05-23,0.0003113338249801685,,0.00027197413894873714,0.0012146267050411115,0.00035198717752268,,,0.002104629128838717,,0.00029110000231204235,,,,0.00021521172519503335,,0.00020292565646475,0.00029378321674546786,0.00011832438826130998,0.0006365536570748086,9.714207044450086e-05,,,,,,,,0.0004516512851599204,,0.00025060435956605713,,0.0009016814045025442,,,0.0002155155307263625,0.17973809263535906,0.02521903355206757,0.000571080739194083,0.021332368214747686,0.025148569739290604,0.02243879921734329,0.01858157323939455,0.0010260268081245085,0.008662124230925477,0.005782353252704614,0.08111496322921338,0.02464885318518745,0.05093235256416453,0.012622811485614055,0.006734548934868357,0.12774402392762044,0.00279724962477168,0.04245778779898367,0.15662405065127777,0.0031531502891863376,0.015525157962526546,0.016944056217159515,0.016333170288375397,0.007910432862783081,0.016037117450364947,0.055729301486696456,0.000804101011713707,0.00985376393156388,0.0001493600200996702,,,,,0.0030531687894835655,0.00015262838370820988,,8.575705022454428e-05,,,,,,0.012247036450675512,,,,0.000821294547474364,,0.0001748248219622857,0.00026755416236644704,,,,0.0003569484114579972,,,,7.771366851245834e-05,,,0.00017279633426540655,,0.0003094211057205181,,0.009885340323671648,0.011412640208644484,0.00019333584315880118,,0.00022673582387658034,,,,,,,,,,
2024-05-24,0.0003164313318328055,,0.00027608715110019854,0.0011792130899265908,0.00034054367684538997,,,0.0020506464414730536,,0.00029189483742510735,,,,0.0002153860842943823,,0.0002012846284092125,0.0002907159291030508,0.00011886977110531373,0.0006284361474431693,9.680590983404168e-05,,,,,,,,0.00045060681313768597,,0.0002501205895203032,,0.0008563681421946446,,,0.00021262817972451562,0.1746686835906335,0.024740280716546895,0.0005570086975889164,0.020580101435604854,0.024692091412310047,0.02275214781984683,0.01881396972707335,0.0010392344947571142,0.0084163070290482,0.005725284609278357,0.07855510049100428,0.023677409837754133,0.051535335156534356,0.013064799750489808,0.006899147460769283,0.12801418511995244,0.0028505355826512003,0.04405320347951987,0.16220123778496467,0.003397361313857599,0.015728495329884497,0.016426259665084708,0.016379588170509204,0.007588810996717871,0.01611125652811352,0.05741166836981257,0.0008117899010520066,0.010233685517284444,0.0001501668883436387,,,,,0.003261239540006458,0.00015346160972321492,,8.596318996399839e-05,,,,,,0.012117105329941381,,,,0.0008156048285932409,,0.00017381621870816885,0.000267074162415614,,,,0.00036630622967740855,,,,7.795817801547293e-05,,,0.00017180801588825847,,0.0003073046620036857,,0.00964106727624307,0.011283135793304826,0.00019296330520724434,,0.00022816669053810453,,,,,,,,,,
2024-05-25,0.00032152883868544245,,0.00028020016325166,0.0011437994748120701,0.0003291001761681,,,0.00199666375410739,,0.00029268967253817234,,,,0.00021556044339373124,,0.000199643600353675,0.0002876486414606338,0.0001194151539493175,0.0006203186378115301,9.64697492235825e-05,,,,,,,,0.0004495623411154516,,0.00024963681947454917,,0.0008110548798867449,,,0.00020974082872266873,0.16959927454590795,0.024261527881026222,0.00054293665598375,0.019827834656462023,0.02423561308532949,0.023065496422350368,0.01904636621475215,0.0010524421813897199,0.00817048982717092,0.0056682159658521,0.07599523775279517,0.02270596649032082,0.05213831774890419,0.013506788015365562,0.0070637459866702106,0.12828434631228444,0.00290382154053072,0.04564861916005607,0.16777842491865155,0.0036415723385288604,0.01593183269724245,0.0159084631130099,0.016426006052643008,0.007267189130652661,0.016185395605862088,0.05909403525292868,0.0008194787903903062,0.010613607103005008,0.00015097375658760717,,,,,0.0034693102905293495,0.00015429483573822003,,8.61693297034525e-05,,,,,,0.01198717420920725,,,,0.000809915109712118,,0.000172807615454052,0.00026659416246478093,,,,0.00037566404789682003,,,,7.82026875184875e-05,,,0.0001708196975111104,,0.0003051882182868533,,0.00939679422881449,0.01115363137796517,0.0001925907672556875,,0.00022959755719962873,,,,,,,,,,
2024-05-26,0.00032662634553807943,,0.0002843131754031214,0.0011083858596975494,0.00031765667549081,,,0.0019426810667417262,,0.00029348450765123734,,,,0.0002157348024930802,,0.0001980025722981375,0.0002845813538182167,0.00011996053679332124,0.0006122011281798907,9.613358861312331e-05,,,,,,,,0.0004485178690932172,,0.0002491530494287952,,0.0007657416175788453,,,0.00020685347772082186,0.1645298655011824,0.023782775045505546,0.0005288646143785836,0.01907556787731919,0.023779134758348936,0.02337884502485391,0.01927876270243095,0.0010656498680223258,0.00792467262529364,0.0056111473224258425,0.07343537501458605,0.021734523142887506,0.05274130034127402,0.013948776280241312,0.007228344512571137,0.12855450750461644,0.00295710749841024,0.047244034840592274,0.17335561205233846,0.0038857833632001217,0.016135170064600402,0.015390666560935094,0.016472423934776815,0.0069455672645874515,0.01625953468361066,0.06077640213604479,0.0008271676797286057,0.010993528688725574,0.00015178062483157563,,,,,0.003677381041052242,0.0001551280617532251,,8.637546944290661e-05,,,,,,0.01185724308847312,,,,0.000804225390830995,,0.00017179901219993514,0.0002661141625139479,,,,0.0003850218661162314,,,,7.844719702150209e-05,,,0.00016983137913396235,,0.0003030717745700209,,0.00915252118138591,0.011024126962625514,0.00019221822930413066,,0.00023102842386115292,,,,,,,,,,
2024-05-27,0.0003317238523907164,,0.00028842618755458286,0.0010729722445830287,0.00030621317481352,,,0.0018886983793760628,,0.00029427934276430234,,,,0.00021590916159242916,,0.0001963615442426,0.00028151406617579966,0.00012050591963732499,0.0006040836185482514,9.579742800266413e-05,,,,,,,,0.0004474733970709828,,0.0002486692793830412,,0.0007204283552709456,,,0.00020396612671897497,0.15946045645645684,0.02330402220998487,0.0005147925727734172,0.01832330109817636,0.02332265643136838,0.023692193627357448,0.01951115919010975,0.0010788575546549315,0.007678855423416363,0.005554078678999585,0.07087551227637695,0.02076307979545419,0.05334428293364385,0.014390764545117066,0.007392943038472063,0.12882466869694845,0.00301039345628976,0.04883945052112848,0.17893279918602534,0.004129994387871383,0.016338507431958353,0.014872870008860287,0.016518841816910622,0.006623945398522241,0.016333673761359233,0.06245876901916089,0.0008348565690669053,0.01137345027444614,0.00015258749307554408,,,,,0.0038854517915751343,0.00015596128776823018,,8.658160918236071e-05,,,,,,0.011727311967738989,,,,0.000798535671949872,,0.00017079040894581827,0.0002656341625631148,,,,0.0003943796843356429,,,,7.869170652451666e-05,,,0.00016884306075681428,,0.00030095533085318854,,0.008908248133957332,0.010894622547285857,0.00019184569135257383,,0.00023245929052267711,,,,,,,,,,
