,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.8.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFV,XFY,XFZ
2024-06-30,0.0017623774486365132,,,0.0022359126290824195,,,,,,,,,,,,,,,0.0014633152429584426,0.0008128419141110726,,,,,,,,,,,,0.0014314899901339327,,,,0.05658631076161956,0.009626856824497149,0.0016780195743491602,0.010670543402107859,0.01186552446107473,0.022522617739682248,0.01922758743737115,0.0022509451664518326,0.009321256774833192,,0.030460785751287987,,0.07372538547734821,0.026096963342659263,0.006282543283602073,0.0964194147714546,0.039769763583127275,0.11193500945762706,0.239040445308296,0.057957913137364134,0.008616077017552206,0.005207723855962758,0.0128350624225425,,0.006057984373836306,0.1154289235722045,,0.009067361547174448,0.001062132200173864,,,,,0.013228731172881496,,,,,,,,0.006647201473539507,,,,,,,,0.0009804749382414958,,,,,,,,,,,0.0006016985667358785,,,,,0.004913845294326175,,,,,,,,,,,,,,,
2024-07-01,0.0017633716635088263,,,0.002074185758284639,,,,,,,,,,,,,,,0.0014395967033235355,0.0008114786436709843,,,,,,,,,,,,0.0014299083096022114,,,,0.0552702911236152,0.009476646852242369,0.0016185169794824669,0.010385813835232554,0.011364413596385573,0.02203081017930284,0.019209078318268305,0.0022754277306375795,0.009225712922117766,,0.028292520456396145,,0.07392310434762309,0.026254708916709068,0.0060699115654605324,0.09501440477158335,0.040945850027610996,0.11326205852080358,0.24064232256947726,0.06019935592514823,0.008589909591341397,0.004572905490189117,0.012796042216181405,,0.005892021247727419,0.11715404944000189,,0.00931016762493819,0.0010663679054324737,,,,,0.013310877957894415,,,,,,,,0.006349793240922068,,,,,,,,0.0009802807139369348,,,,,,,,,,,0.0006024332538195321,,,,,0.004842984530485495,,,,,,,,,,,,,,,
2024-07-02,0.0017643658783811393,,,0.0019124588874868606,,,,,,,,,,,,,,,0.0014158781636886284,0.000810115373230896,,,,,,,,,,,,0.00142832662907049,,,,0.053954271485610855,0.00932643687998759,0.0015590143846157733,0.01010108426835725,0.010863302731696419,0.02153900261892343,0.01919056919916546,0.002299910294823327,0.00913016906940234,,0.02612425516150431,,0.07412082321789797,0.026412454490758873,0.005857279847318992,0.0936093947717121,0.04212193647209472,0.11458910758398011,0.24224419983065854,0.06244079871293233,0.008563742165130589,0.003938087124415476,0.01275702200982031,,0.005726058121618532,0.11887917530779929,,0.009552973702701932,0.001070603610691083,,,,,0.013393024742907336,,,,,,,,0.006052385008304628,,,,,,,,0.0009800864896323735,,,,,,,,,,,0.0006031679409031857,,,,,0.004772123766644815,,,,,,,,,,,,,,,
2024-07-03,0.0017653600932534522,,,0.0017507320166890803,,,,,,,,,,,,,,,0.0013921596240537213,0.0008087521027908077,,,,,,,,,,,,0.0014267449485387688,,,,0.0526382518476065,0.00917622690773281,0.00149951178974908,0.009816354701481945,0.010362191867007264,0.02104719505854402,0.01917206008006261,0.0023243928590090737,0.009034625216686912,,0.023955989866612473,,0.07431854208817285,0.026570200064808674,0.005644648129177451,0.09220438477184084,0.04329802291657845,0.11591615664715663,0.2438460770918398,0.06468224150071641,0.00853757473891978,0.003303268758641835,0.012718001803459214,,0.005560094995509646,0.1206043011755967,,0.009795779780465674,0.0010748393159496928,,,,,0.013475171527920255,,,,,,,,0.005754976775687189,,,,,,,,0.0009798922653278122,,,,,,,,,,,0.0006039026279868393,,,,,0.004701263002804134,,,,,,,,,,,,,,,
2024-07-04,0.001766354308125765,,,0.0015890051458913017,,,,,,,,,,,,,,,0.0013684410844188141,0.0008073888323507194,,,,,,,,,,,,0.0014251632680070475,,,,0.05132223220960215,0.00902601693547803,0.0014400091948823866,0.00953162513460664,0.009861081002318108,0.020555387498164615,0.019153550960959765,0.0023488754231948206,0.008939081363971486,,0.02178772457172063,,0.07451626095844771,0.02672794563885848,0.00543201641103591,0.09079937477196959,0.04447410936106217,0.11724320571033316,0.24544795435302105,0.06692368428850051,0.008511407312708974,0.0026684503928681956,0.012678981597098118,,0.005394131869400759,0.1223294270433941,,0.010038585858229416,0.0010790750212083023,,,,,0.013557318312933175,,,,,,,,0.00545756854306975,,,,,,,,0.000979698041023251,,,,,,,,,,,0.0006046373150704928,,,,,0.004630402238963454,,,,,,,,,,,,,,,
2024-07-05,0.001767348522998078,,,0.0014272782750935232,,,,,,,,,,,,,,,0.001344722544783907,0.0008060255619106312,,,,,,,,,,,,0.0014235815874753261,,,,0.0500062125715978,0.008875806963223251,0.0013805066000156933,0.009246895567731336,0.009359970137628954,0.02006357993778521,0.019135041841856916,0.0023733579873805675,0.00884353751125606,,0.019619459276828788,,0.07471397982872259,0.026885691212908285,0.005219384692894369,0.08939436477209832,0.0456501958055459,0.11857025477350969,0.24704983161420233,0.06916512707628461,0.008485239886498165,0.002033632027094553,0.012639961390737023,,0.0052281687432918725,0.1240545529111915,,0.010281391935993157,0.0010833107264669119,,,,,0.013639465097946096,,,,,,,,0.00516016031045231,,,,,,,,0.0009795038167186897,,,,,,,,,,,0.0006053720021541464,,,,,0.004559541475122774,,,,,,,,,,,,,,,
2024-07-06,0.0017683427378703909,,,0.001265551404295743,,,,,,,,,,,,,,,0.001321004005149,0.000804662291470543,,,,,,,,,,,,0.0014219999069436048,,,,0.048690192933593446,0.008725596990968471,0.001321004005149,0.008962166000856033,0.0088588592729398,0.0195717723774058,0.01911653272275407,0.0023978405515663144,0.008747993658540634,,0.017451193981936956,,0.07491169869899747,0.027043436786958086,0.0050067529747528285,0.08798935477222707,0.046826282250029626,0.1198973038366862,0.2486517088753836,0.07140656986406871,0.008459072460287357,0.001398813661320914,0.012600941184375927,,0.0050622056171829855,0.1257796787789889,,0.010524198013756899,0.0010875464317255214,,,,,0.013721611882959015,,0.0009328357991762,,0.0018656715983524,,,,0.004862752077834871,,,,,,,,0.0009793095924141286,,,,,,,,,,,0.0006061066892378,,,,,0.004488680711282093,,,,,,,,,,,,,,,
2024-07-07,0.001769336952742704,,,,,,,,,,,,,,,,,,,0.0008032990210304547,,,,,,,,,,,,0.0014204182264118835,,,,0.047966145881812756,0.00851922581561515,,0.008900286425722688,0.008655632743897012,0.019480612195496,0.018763742321741,0.002401652650572626,0.008652449805825208,,0.017039609146399418,,0.07350708234446994,0.027007180997835674,0.004902739118195422,0.08703800889530344,0.046374597178049766,0.12134445853987512,0.24808529437500598,0.07524000651830312,0.008259136147787578,0.00140418412522601,0.012444124920578748,,0.00494714978041732,0.12592659042958088,,0.01038738056703712,0.001091782136984131,,,,,0.013848447554497618,,0.0009816442405429157,,0.001935913812544829,,,,0.00509777603366842,,,,,,,,0.0009791153681095674,,,,,,,,,,,0.0006068413763214535,,,,,0.004417819947441413,,,,,,,,,,,,,,,
2024-07-08,0.001770331167615017,,,,,,,,,,,,,,,,,,,0.0008019357505903664,,,,,,,,,,,,0.001418836545880162,,,,0.047242098830032074,0.00831285464026183,,0.008838406850589344,0.008452406214854224,0.019389452013586203,0.018410951920727923,0.002405464749578938,0.008556905953109782,,0.01662802431086188,,0.07210246598994242,0.026970925208713265,0.004798725261638015,0.0860866630183798,0.04592291210606991,0.12279161324306404,0.24751887987462837,0.07907344317253755,0.008059199835287797,0.001409554589131106,0.012287308656781569,,0.004832093943651655,0.12607350208017284,,0.010250563120317344,0.0010960178422427407,,,,,0.013975283226036219,,0.0010304526819096317,,0.002006156026737258,,,,0.005332799989501969,,,,,,,,0.000978921143805006,,,,,,,,,,,0.0006075760634051071,,,,,0.004346959183600733,,,,,,,,,,,,,,,
2024-07-09,0.0017713253824873298,,,,,,,,,,,,,,,,,,,0.0008005724801502781,,,,,,,,,,,,0.0014172548653484406,,,,0.046518051778251385,0.00810648346490851,,0.008776527275456,0.008249179685811434,0.019298291831676403,0.01805816151971485,0.0024092768485852495,0.008461362100394356,,0.016216439475324338,,0.0706978496354149,0.026934669419590853,0.004694711405080609,0.08513531714145618,0.04547122703409005,0.12423876794625295,0.24695246537425075,0.08290687982677197,0.007859263522788018,0.0014149250530362018,0.01213049239298439,,0.004717038106885989,0.1262204137307648,,0.010113745673597567,0.00110025354750135,,,,,0.014102118897574822,,0.0010792611232763474,,0.0020763982409296874,,,,0.005567823945335518,,,,,,,,0.0009787269195004448,,,,,,,,,,,0.0006083107504887607,,,,,0.004276098419760052,,,,,,,,,,,,,,,
2024-07-10,0.0017723195973596427,,,,,,,,,,,,,,,,,,,0.0007992092097101899,,,,,,,,,,,,0.0014156731848167193,,,,0.045794004726470695,0.00790011228955519,,0.008714647700322655,0.008045953156768646,0.019207131649766604,0.017705371118701775,0.0024130889475915615,0.00836581824767893,,0.0158048546397868,,0.06929323328088738,0.02689841363046844,0.004590697548523202,0.08418397126453256,0.04501954196211019,0.12568592264944187,0.24638605087387314,0.08674031648100639,0.007659327210288238,0.0014202955169412977,0.01197367612918721,,0.004601982270120325,0.12636732538135678,,0.009976928226877789,0.0011044892527599598,,,,,0.014228954569113425,,0.0011280695646430632,,0.002146640455122116,,,,0.005802847901169067,,,,,,,,0.0009785326951958838,,,,,,,,,,,0.0006090454375724143,,,,,0.0042052376559193715,,,,,,,,,,,,,,,
2024-07-11,0.0017733138122319556,,,,,,,,,,,,,,,,,,,0.0007978459392701016,,,,,,,,,,,,0.001414091504284998,,,,0.045069957674690006,0.007693741114201869,,0.00865276812518931,0.007842726627725859,0.019115971467856808,0.017352580717688703,0.002416901046597873,0.008270274394963502,,0.015393269804249262,,0.06788861692635985,0.02686215784134603,0.004486683691965795,0.08323262538760892,0.04456785689013034,0.1271330773526308,0.24581963637349552,0.0905737531352408,0.007459390897788459,0.0014256659808463937,0.011816859865390031,,0.004486926433354659,0.12651423703194875,,0.00984011078015801,0.0011087249580185692,,,,,0.014355790240652028,,0.001176878006009779,,0.0022168826693145455,,,,0.006037871857002616,,,,,,,,0.0009783384708913225,,,,,,,,,,,0.0006097801246560679,,,,,0.004134376892078692,,,,,,,,,,,,,,,
2024-07-12,0.0017743080271042685,,,,,,,,,,,,,,,,,,,0.0007964826688300133,,,,,,,,,,,,0.0014125098237532767,,,,0.044345910622909324,0.007487369938848548,,0.008590888550055966,0.00763950009868307,0.019024811285947008,0.01699979031667563,0.0024207131456041846,0.008174730542248076,,0.014981684968711724,,0.06648400057183233,0.02682590205222362,0.004382669835408389,0.0822812795106853,0.04411617181815048,0.1285802320558197,0.2452532218731179,0.09440718978947522,0.007259454585288679,0.0014310364447514897,0.011660043601592854,,0.004371870596588993,0.12666114868254072,,0.009703293333438234,0.001112960663277179,,,,,0.014482625912190631,,0.001225686447376495,,0.0022871248835069744,,,,0.006272895812836165,,,,,,,,0.0009781442465867612,,,,,,,,,,,0.0006105148117397214,,,,,0.004063516128238011,,,,,,,,,,,,,,,
2024-07-13,0.0017753022419765814,,,,,,,,,,,,,,,,,,,0.0007951193983899251,,,,,,,,,,,,0.0014109281432215554,,,,0.043621863571128634,0.007280998763495228,,0.008529008974922621,0.007436273569640281,0.01893365110403721,0.016646999915662555,0.0024245252446104966,0.008079186689532648,,0.014570100133174184,,0.0650793842173048,0.026789646263101208,0.004278655978850982,0.08132993363376166,0.04366448674617062,0.13002738675900863,0.2446868073727403,0.09824062644370965,0.0070595182727889,0.0014364069086565856,0.011503227337795675,,0.004256814759823329,0.1268080603331327,,0.009566475886718457,0.0011171963685357885,,,,,0.014609461583729232,,0.0012744948887432107,,0.0023573670976994037,,,,0.006507919768669714,,,,,,,,0.0009779500222822,,,,,,,,,,,0.000611249498823375,,,,,0.003992655364397331,,,,,,,,,,,,,,,
2024-07-14,0.0017762964568488946,,,,,,,,,,,,,,,,,,,0.0007937561279498368,,,,,,,,,,,,0.001409346462689834,,,,0.042897816519347945,0.007074627588141908,,0.008467129399789277,0.0072330470405974935,0.018842490922127413,0.016294209514649483,0.002428337343616808,0.007983642836817222,,0.014158515297636646,,0.06367476786277729,0.026753390473978796,0.0041746421222935755,0.08037858775683804,0.04321280167419077,0.13147454146219753,0.24412039287236267,0.10207406309794406,0.00685958196028912,0.0014417773725616814,0.011346411073998496,,0.004141758923057663,0.12695497198372466,,0.009429658439998679,0.001121432073794398,,,,,0.014736297255267835,,0.0013233033301099264,,0.0024276093118918325,,,,0.0067429437245032624,,,,,,,,0.0009777557979776387,,,,,,,,,,,0.0006119841859070286,,,,,0.0039217946005566506,,,,,,,,,,,,,,,
2024-07-15,0.0017772906717212075,,,,,,,,,,,,,,,,,,,0.0007923928575097486,,,,,,,,,,,,0.0014077647821581127,,,,0.04217376946756726,0.006868256412788588,,0.00840524982465593,0.007029820511554706,0.018751330740217613,0.01594141911363641,0.00243214944262312,0.007888098984101796,,0.013746930462099106,,0.06227015150824976,0.026717134684856387,0.004070628265736169,0.07942724187991441,0.04276111660221091,0.13292169616538646,0.24355397837198506,0.10590749975217847,0.00665964564778934,0.0014471478364667773,0.011189594810201316,,0.004026703086291997,0.12710188363431663,,0.0092928409932789,0.0011256677790530076,,,,,0.014863132926806438,,0.0013721117714766422,,0.002497851526084262,,,,0.006977967680336811,,,,,,,,0.0009775615736730776,,,,,,,,,,,0.0006127188729906821,,,,,0.0038509338367159703,,,,,,,,,,,,,,,
2024-07-16,0.0017782848865935204,,,,,,,,,,,,,,,,,,,0.0007910295870696603,,,,,,,,,,,,0.0014061831016263914,,,,0.04144972241578657,0.006661885237435267,,0.008343370249522586,0.006826593982511917,0.018660170558307813,0.015588628712623336,0.002435961541629432,0.00779255513138637,,0.013335345626561568,,0.06086553515372224,0.026680878895733975,0.003966614409178762,0.07847589600299078,0.04230943153023105,0.13436885086857536,0.24298756387160744,0.1097409364064129,0.006459709335289561,0.0014525183003718733,0.011032778546404137,,0.003911647249526333,0.1272487952849086,,0.009156023546559124,0.001129903484311617,,,,,0.01498996859834504,,0.0014209202128433582,,0.0025680937402766907,,,,0.0072129916361703605,,,,,,,,0.0009773673493685164,,,,,,,,,,,0.0006134535600743357,,,,,0.0037800730728752897,,,,,,,,,,,,,,,
2024-07-17,0.0017792791014658333,,,,,,,,,,,,,,,,,,,0.000789666316629572,,,,,,,,,,,,0.0014046014210946699,,,,0.040725675364005884,0.006455514062081946,,0.008281490674389241,0.006623367453469128,0.018569010376398014,0.015235838311610263,0.0024397736406357434,0.007697011278670944,,0.01292376079102403,,0.05946091879919471,0.026644623106611563,0.0038626005526213557,0.07752455012606715,0.04185774645825119,0.1358160055717643,0.24242114937122983,0.11357437306064733,0.006259773022789781,0.0014578887642769693,0.010875962282606958,,0.003796591412760667,0.12739570693550056,,0.009019206099839347,0.0011341391895702266,,,,,0.015116804269883643,,0.001469728654210074,,0.00263833595446912,,,,0.00744801559200391,,,,,,,,0.000977173125063955,,,,,,,,,,,0.0006141882471579893,,,,,0.0037092123090346095,,,,,,,,,,,,,,,
2024-07-18,0.0017802733163381462,,,,,,,,,,,,,,,,,,,0.0007883030461894837,,,,,,,,,,,,0.0014030197405629486,,,,0.0400016283122252,0.006249142886728626,,0.008219611099255897,0.0064201409244263406,0.018477850194488218,0.014883047910597188,0.0024435857396420554,0.007601467425955517,,0.01251217595548649,,0.05805630244466719,0.02660836731748915,0.003758586696063949,0.07657320424914352,0.041406061386271335,0.13726316027495322,0.2418547348708522,0.11740780971488174,0.006059836710290001,0.001463259228182065,0.010719146018809779,,0.0036815355759950022,0.12754261858609253,,0.008882388653119569,0.0011383748948288362,,,,,0.015243639941422246,,0.00151853709557679,,0.002708578168661549,,,,0.007683039547837459,,,,,,,,0.0009769789007593938,,,,,,,,,,,0.0006149229342416429,,,,,0.0036383515451939292,,,,,,,,,,,,,,,
2024-07-19,0.001781267531210459,,,,,,,,,,,,,,,,,,,0.0007869397757493954,,,,,,,,,,,,0.0014014380600312272,,,,0.03927758126044451,0.0060427717113753065,,0.008157731524122552,0.006216914395383553,0.018386690012578418,0.014530257509584116,0.002447397838648367,0.007505923573240091,,0.012100591119948951,,0.056651686090139666,0.02657211152836674,0.0036545728395065424,0.0756218583722199,0.040954376314291475,0.13871031497814212,0.2412883203704746,0.12124124636911615,0.005859900397790222,0.001468629692087161,0.0105623297550126,,0.0035664797392293366,0.1276895302366845,,0.00874557120639979,0.001142610600087446,,,,,0.015370475612960849,,0.0015673455369435057,,0.002778820382853978,,,,0.007918063503671007,,,,,,,,0.0009767846764548328,,,,,,,,,,,0.0006156576213252964,,,,,0.0035674907813532486,,,,,,,,,,,,,,,
2024-07-20,0.0017822617460827722,,,,,,,,,,,,,,,,,,,0.0007855765053093073,,,,,,,,,,,,0.001399856379499506,,,,0.03855353420866382,0.005836400536021986,,0.008095851948989208,0.006013687866340764,0.018295529830668622,0.014177467108571042,0.002451209937654679,0.007410379720524665,,0.011689006284411413,,0.05524706973561214,0.02653585573924433,0.003550558982949136,0.07467051249529627,0.04050269124231162,0.14015746968133103,0.240721905870097,0.12507468302335056,0.005659964085290442,0.001474000155992257,0.01040551349121542,,0.0034514239024636714,0.12783644188727647,,0.008608753759680014,0.0011468463053460553,,,,,0.015497311284499452,,0.0016161539783102214,,0.0028490625970464074,,,,0.008153087459504556,,,,,,,,0.0009765904521502715,,,,,,,,,,,0.00061639230840895,,,,,0.0034966300175125684,,,,,,,,,,,,,,,
2024-07-21,0.0017832559609550851,,,,,,,,,,,,,,,,,,,0.000784213234869219,,,,,,,,,,,,0.0013982746989677846,,,,0.03782948715688313,0.005630029360668665,,0.008033972373855863,0.005810461337297975,0.018204369648758822,0.013824676707557968,0.0024550220366609905,0.007314835867809238,,0.011277421448873875,,0.05384245338108462,0.026499599950121917,0.003446545126391729,0.07371916661837263,0.04005100617033176,0.14160462438451996,0.24015549136971936,0.128908119677585,0.005460027772790662,0.0014793706198973529,0.010248697227418242,,0.003336368065698006,0.12798335353786844,,0.008471936312960237,0.001151082010604665,,,,,0.015624146956038053,,0.0016649624196769372,,0.0029193048112388363,,,,0.008388111415338104,,,,,,,,0.0009763962278457102,,,,,,,,,,,0.0006171269954926036,,,,,0.003425769253671888,,,,,,,,,,,,,,,
2024-07-22,0.001784250175827398,,,,,,,,,,,,,,,,,,,0.0007828499644291307,,,,,,,,,,,,0.0013966930184360633,,,,0.037105440105102444,0.005423658185315344,,0.007972092798722519,0.005607234808255188,0.018113209466849023,0.013471886306544896,0.002458834135667302,0.007219292015093812,,0.010865836613336337,,0.0524378370265571,0.02646334416099951,0.0033425312698343226,0.07276782074144901,0.0395993210983519,0.14305177908770889,0.23958907686934178,0.13274155633181942,0.005260091460290883,0.0014847410838024488,0.010091880963621062,,0.0032213122289323406,0.1281302651884604,,0.008335118866240459,0.0011553177158632744,,,,,0.015750982627576654,,0.001713770861043653,,0.002989547025431265,,,,0.008623135371171655,,,,,,,,0.0009762020035411489,,,,,,,,,,,0.0006178616825762572,,,,,0.003354908489831208,,,,,,,,,,,,,,,
2024-07-23,0.001785244390699711,,,,,,,,,,,,,,,,,,,0.0007814866939890424,,,,,,,,,,,,0.001395111337904342,,,,0.03638139305332176,0.005217287009962024,,0.007910213223589174,0.0054040082792124,0.018022049284939223,0.01311909590553182,0.002462646234673614,0.007123748162378385,,0.010454251777798797,,0.051033220672029575,0.026427088371877096,0.003238517413276916,0.07181647486452539,0.03914763602637204,0.1444989337908978,0.23902266236896416,0.13657499298605383,0.005060155147791103,0.0014901115477075446,0.009935064699823883,,0.0031062563921666754,0.12827717683905238,,0.00819830141952068,0.0011595534211218841,,,,,0.01587781829911526,,0.001762579302410369,,0.0030597892396236944,,,,0.008858159327005203,,,,,,,,0.0009760077792365878,,,,,,,,,,,0.0006185963696599107,,,,,0.0032840477259905273,,,,,,,,,,,,,,,
2024-07-24,0.0017862386055720238,,,,,,,,,,,,,,,,,,,0.0007801234235489541,,,,,,,,,,,,0.0013935296573726207,,,,0.03565734600154107,0.0050109158346087045,,0.00784833364845583,0.005200781750169611,0.017930889103029427,0.012766305504518748,0.0024664583336799256,0.007028204309662959,,0.010042666942261257,,0.04962860431750205,0.026390832582754684,0.0031345035567195093,0.07086512898760175,0.03869595095439219,0.14594608849408672,0.23845624786858655,0.14040842964028827,0.0048602188352913234,0.0014954820116126406,0.009778248436026704,,0.00299120055540101,0.12842408848964434,,0.008061483972800904,0.0011637891263804937,,,,,0.01600465397065386,,0.0018113877437770846,,0.0031300314538161237,,,,0.009093183282838752,,,,,,,,0.0009758135549320265,,,,,,,,,,,0.0006193310567435643,,,,,0.003213186962149847,,,,,,,,,,,,,,,
2024-07-25,0.0017872328204443367,,,,,,,,,,,,,,,,,,,0.000778760153108866,,,,,,,,,,,,0.0013919479768408991,,,,0.03493329894976038,0.004804544659255384,,0.007786454073322485,0.0049975552211268225,0.017839728921119628,0.012413515103505674,0.002470270432686237,0.006932660456947533,,0.00963108210672372,,0.04822398796297453,0.026354576793632272,0.0030304897001621023,0.06991378311067813,0.03824426588241233,0.14739324319727562,0.23788983336820893,0.14424186629452268,0.004660282522791544,0.0015008524755177365,0.009621432172229525,,0.002876144718635345,0.1285710001402363,,0.007924666526081127,0.0011680248316391032,,,,,0.016131489642192465,,0.0018601961851438006,,0.0032002736680085526,,,,0.009328207238672302,,,,,,,,0.0009756193306274653,,,,,,,,,,,0.0006200657438272179,,,,,0.003142326198309167,,,,,,,,,,,,,,,
2024-07-26,0.0017882270353166499,,,,,,,,,,,,,,,,,,,0.0007773968826687776,,,,,,,,,,,,0.0013903662963091778,,,,0.0342092518979797,0.004598173483902063,,0.007724574498189141,0.004794328692084035,0.017748568739209828,0.0120607247024926,0.002474082531692549,0.006837116604232106,,0.009219497271186181,,0.04681937160844701,0.026318321004509863,0.0029264758436046956,0.0689624372337545,0.03779258081043248,0.14884039790046455,0.23732341886783132,0.1480753029487571,0.0044603462102917645,0.0015062229394228325,0.009464615908432346,,0.00276108888186968,0.12871791179082828,,0.0077878490793613486,0.0011722605368977128,,,,,0.016258325313731066,,0.0019090046265105164,,0.0032705158822009814,,,,0.00956323119450585,,,,,,,,0.0009754251063229041,,,,,,,,,,,0.0006208004309108713,,,,,0.003071465434468486,,,,,,,,,,,,,,,
2024-07-27,0.0017892212501889628,,,,,,,,,,,,,,,,,,,0.0007760336122286894,,,,,,,,,,,,0.0013887846157774565,,,,0.03348520484619901,0.004391802308548743,,0.007662694923055796,0.004591102163041247,0.017657408557300032,0.011707934301479529,0.0024778946306988608,0.00674157275151668,,0.008807912435648641,,0.045414755253919484,0.02628206521538745,0.002822461987047289,0.06801109135683087,0.03734089573845262,0.15028755260365345,0.2367570043674537,0.1519087396029915,0.004260409897791985,0.0015115934033279282,0.009307799644635168,,0.002646033045104014,0.12886482344142025,,0.007651031632641571,0.0011764962421563223,,,,,0.016385160985269667,,0.001957813067877232,,0.0033407580963934107,,,,0.0097982551503394,,,,,,,,0.0009752308820183429,,,,,,,,,,,0.000621535117994525,,,,,0.003000604670627806,,,,,,,,,,,,,,,
2024-07-28,0.0017902154650612757,,,,,,,,,,,,,,,,,,,0.0007746703417886011,,,,,,,,,,,,0.0013872029352457352,,,,0.03276115779441832,0.0041854311331954224,,0.007600815347922452,0.004387875633998458,0.017566248375390232,0.011355143900466455,0.0024817067297051728,0.006646028898801254,,0.008396327600111103,,0.044010138899391954,0.02624580942626504,0.0027184481304898824,0.06705974547990724,0.03688921066647276,0.15173470730684238,0.23619058986707608,0.15574217625722592,0.0040604735852922055,0.0015169638672330242,0.00915098338083799,,0.002530977208338349,0.12901173509201222,,0.0075142141859217935,0.001180731947414932,,,,,0.016511996656808272,,0.002006621509243948,,0.00341100031058584,,,,0.010033279106172948,,,,,,,,0.0009750366577137816,,,,,,,,,,,0.0006222698050781785,,,,,0.0029297439067871257,,,,,,,,,,,,,,,
2024-07-29,0.0017912096799335886,,,,,,,,,,,,,,,,,,,0.0007733070713485128,,,,,,,,,,,,0.0013856212547140138,,,,0.03203711074263764,0.003979059957842102,,0.007538935772789107,0.0041846491049556695,0.017475088193480433,0.011002353499453381,0.0024855188287114843,0.006550485046085827,,0.007984742764573565,,0.04260552254486444,0.02620955363714263,0.0026144342739324758,0.06610839960298362,0.0364375255944929,0.1531818620100313,0.23562417536669847,0.15957561291146036,0.0038605372727924256,0.0015223343311381201,0.00899416711704081,,0.0024159213715726838,0.1291586467426042,,0.007377396739202016,0.0011849676526735414,,,,,0.016638832328346873,,0.0020554299506106636,,0.003481242524778269,,,,0.010268303062006497,,,,,,,,0.0009748424334092204,,,,,,,,,,,0.0006230044921618321,,,,,0.0028588831429464455,,,,,,,,,,,,,,,
2024-07-30,0.0017922038948059015,,,,,,,,,,,,,,,,,,,0.0007719438009084246,,,,,,,,,,,,0.0013840395741822925,,,,0.03131306369085695,0.003772688782488782,,0.007477056197655763,0.003981422575912882,0.017383928011570637,0.010649563098440307,0.002489330927717796,0.006454941193370401,,0.007573157929036026,,0.04120090619033691,0.026173297848020218,0.002510420417375069,0.06515705372605998,0.035985840522513045,0.1546290167132202,0.23505776086632085,0.16340904956569477,0.0036606009602926457,0.0015277047950432161,0.008837350853243631,,0.0023008655348070186,0.12930555839319616,,0.0072405792924822385,0.0011892033579321512,,,,,0.016765667999885478,,0.00210423839197738,,0.003551484738970698,,,,0.010503327017840045,,,,,,,,0.0009746482091046592,,,,,,,,,,,0.0006237391792454857,,,,,0.002788022379105765,,,,,,,,,,,,,,,
2024-07-31,0.0017931981096782144,,,,,,,,,,,,,,,,,,,0.0007705805304683362,,,,,,,,,,,,0.0013824578936505712,,,,0.03058901663907626,0.003566317607135461,,0.007415176622522417,0.003778196046870094,0.017292767829660837,0.010296772697427233,0.002493143026724108,0.006359397340654974,,0.007161573093498488,,0.039796289835809386,0.026137042058897806,0.0024064065608176625,0.06420570784913635,0.035534155450533185,0.15607617141640912,0.23449134636594324,0.16724248621992918,0.0034606646477928667,0.001533075258948312,0.008680534589446452,,0.0021858096980413534,0.12945247004378813,,0.007103761845762461,0.0011934390631907605,,,,,0.01689250367142408,,0.0021530468333440956,,0.003621726953163127,,,,0.010738350973673594,,,,,,,,0.0009744539848000979,,,,,,,,,,,0.0006244738663291392,,,,,0.0027171616152650846,,,,,,,,,,,,,,,
