,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,MC.1,NA,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC
2023-09-21,,,,,,,,6.745611539907053e-10,,,,,,,,,,,,,,,1.9121339933537465e-07,,,,,,1.2702396716589864e-08,0.0008107767606071825,3.6755890765292408e-06,0.0,0.0,0.0041316628577282195,0.0,0.0,8.935683760183076e-07,2.4805074109017856e-07,0.0,0.0,0.0,1.2224337998441059e-06,0.0,0.007666944386168181,0.2436811172149398,0.0005221185158006685,0.011623575143302835,0.0003445151637340669,0.0004122723187117531,0.00034195389885952103,0.0006716809117963578,0.09278839128696682,0.017932414153383622,0.012023328782020573,0.009061169312709694,0.03970663194611131,0.010792984394356562,0.0953535733792882,0.01240719379077252,0.013146972531461902,0.0020421320400321997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004447202636193986,,,,0.027488733478897357,0.04961010853853677,0.024928031486607192,0.04175267329888547,0.017947413549076585,0.0018816285610331637,0.08611243367860355,0.009711218529245495,0.036080357723517066,0.002947180760346821,0.00484412965979804,0.002239495665004073,0.006321500313930111,0.015090435553967978,0.008278345957631956,0.020104654896633906,0.0054691649397268505,0.06316103902569811,0.0024538925616560308,0.0,0.0,0.0
2023-09-22,,,,,,,,7.390141463451145e-10,,,,,,,,,,,,,,,1.8333208995244958e-07,,,,,,1.5242876059907834e-08,0.000889054554797661,3.267190290248214e-06,0.0,0.0,0.004246832432263309,0.0,0.0,8.111082454080296e-07,2.2048954763571428e-07,0.0,0.0,0.0,1.11351679796323e-06,0.0,0.008020869873874662,0.24462957951155576,0.0006265422189608022,0.011083866106079098,0.00041053797832076803,0.0004711280406576722,0.0003043889271516034,0.0006999032861941785,0.09362918118345527,0.018002378010343174,0.013017074569785047,0.00906315894306832,0.04053052865700525,0.01179103433124476,0.09634238775835662,0.012703493090685901,0.01301142007681385,0.0024070513725151918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004525417362813025,,,,0.027598123587476386,0.04909635832668298,0.024238023587685932,0.04066227429402278,0.01850775186072232,0.001963857689739299,0.08585154444777536,0.00949291927162684,0.035094742591515966,0.002690886809308349,0.004536654555140588,0.0023308813838116126,0.006255256773758272,0.015068677066295114,0.007997773695362635,0.01943766595672275,0.005329158159094524,0.0615190640731928,0.002217835469343064,0.0,0.0,0.0
2023-09-23,,,,,,,,8.034671386995236e-10,,,,,,,,,,,,,,,1.7545078056952452e-07,,,,,,1.7783355403225808e-08,0.0009673323489881393,2.8587915039671874e-06,0.0,0.0,0.0043620020067984,0.0,0.0,7.286481147977518e-07,1.9292835418125e-07,0.0,0.0,0.0,1.0045997960823542e-06,0.0,0.008374795361581143,0.2455780418081717,0.0007309659221209359,0.010544157068855359,0.0004765607929074693,0.0005299837626035913,0.0002668239554436858,0.0007281256605919991,0.09446997107994372,0.01807234186730272,0.014010820357549521,0.009065148573426947,0.04135442536789919,0.012789084268132958,0.09733120213742505,0.012999792390599282,0.012875867622165795,0.002771970704998184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004603632089432062,,,,0.027707513696055414,0.04858260811482918,0.023548015688764672,0.03957187528916009,0.019068090172368053,0.0020460868184454337,0.08559065521694716,0.009274620014008184,0.03410912745951487,0.0024345928582698772,0.004229179450483136,0.002422267102619152,0.006189013233586433,0.01504691857862225,0.007717201433093313,0.018770677016811597,0.005189151378462197,0.05987708912068748,0.0019817783770300973,0.0,0.0,0.0
2023-09-24,,,,,,,,8.679201310539327e-10,,,,,,,,,,,,,,,1.6756947118659945e-07,,,,,,2.032383474654378e-08,0.0010456101431786176,2.4503927176861607e-06,0.0,0.0,0.00447717158133349,0.0,0.0,6.461879841874739e-07,1.6536716072678571e-07,0.0,0.0,0.0,8.956827942014785e-07,0.0,0.008728720849287623,0.24652650410478763,0.0008353896252810696,0.01000444803163162,0.0005425836074941705,0.0005888394845495104,0.00022925898373576817,0.0007563480349898199,0.09531076097643217,0.01814230572426227,0.015004566145313996,0.009067138203785574,0.04217832207879313,0.013787134205021156,0.09832001651649347,0.013296091690512664,0.012740315167517741,0.003136890037481176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0046818468160511,,,,0.027816903804634443,0.04806885790297539,0.022858007789843413,0.038481476284297406,0.01962842848401379,0.002128315947151569,0.08532976598611895,0.009056320756389529,0.03312351232751377,0.0021782989072314054,0.003921704345825683,0.0025136528214266913,0.006122769693414594,0.015025160090949384,0.0074366291708239905,0.01810368807690044,0.00504914459782987,0.05823511416818217,0.001745721284717131,0.0,0.0,0.0
2023-09-25,,,,,,,,9.323731234083419e-10,,,,,,,,,,,,,,,1.5968816180367436e-07,,,,,,2.2864314089861755e-08,0.001123887937369096,2.041993931405134e-06,0.0,0.0,0.00459234115586858,0.0,0.0,5.63727853577196e-07,1.3780596727232143e-07,0.0,0.0,0.0,7.867657923206028e-07,0.0,0.009082646336994103,0.2474749664014036,0.0009398133284412033,0.009464738994407881,0.0006086064220808718,0.0006476952064954295,0.00019169401202785057,0.0007845704093876405,0.09615155087292061,0.01821226958122182,0.01599831193307847,0.0090691278341442,0.04300221878968707,0.014785184141909354,0.09930883089556189,0.013592390990426044,0.012604762712869687,0.003501809369964168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004760061542670138,,,,0.02792629391321347,0.0475551076911216,0.022167999890922153,0.03739107727943471,0.02018876679565952,0.002210545075857704,0.08506887675529076,0.008838021498770873,0.03213789719551267,0.0019220049561929336,0.0036142292411682304,0.002605038540234231,0.006056526153242755,0.01500340160327652,0.007156056908554668,0.017436699136989284,0.004909137817197543,0.05659313921567685,0.0015096641924041642,0.0,0.0,0.0
2023-09-26,,,,,,,,9.96826115762751e-10,,,,,,,,,,,,,,,1.518068524207493e-07,,,,,,2.5404793433179728e-08,0.0012021657315595743,1.6335951451241068e-06,0.0,0.0,0.0047075107304036705,0.0,0.0,4.812677229669181e-07,1.1024477381785712e-07,0.0,0.0,0.0,6.77848790439727e-07,0.0,0.009436571824700583,0.24842342869801953,0.001044237031601337,0.008925029957184142,0.0006746292366675731,0.0007065509284413486,0.00015412904031993297,0.0008127927837854611,0.09699234076940906,0.018282233438181368,0.016992057720842946,0.009071117464502827,0.043826115500581006,0.015783234078797552,0.10029764527463031,0.013888690290339425,0.012469210258221633,0.00386672870244716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004838276269289176,,,,0.0280356840217925,0.047041357479267805,0.021477991992000893,0.03630067827457202,0.02074910510730526,0.0022927742045638394,0.08480798752446256,0.008619722241152218,0.031152282063511567,0.0016657110051544618,0.003306754136510778,0.0026964242590417705,0.005990282613070916,0.014981643115603656,0.006875484646285347,0.016769710197078132,0.004769131036565216,0.054951164263171544,0.0012736071000911979,0.0,0.0,0.0
2023-09-27,,,,,,,,1.0612791081171602e-09,,,,,,,,,,,,,,,1.4392554303782423e-07,,,,,,2.79452727764977e-08,0.0012804435257500525,1.2251963588430801e-06,0.0,0.0,0.004822680304938761,0.0,0.0,3.9880759235664016e-07,8.268358036339287e-08,0.0,0.0,0.0,5.689317885588512e-07,0.0,0.009790497312407064,0.2493718909946355,0.0011486607347614708,0.008385320919960405,0.0007406520512542743,0.0007654066503872676,0.00011656406861201531,0.0008410151581832819,0.09783313066589751,0.01835219729514092,0.017985803508607418,0.009073107094861454,0.04465001221147494,0.016781284015685752,0.10128645965369873,0.014184989590252807,0.012333657803573579,0.004231648034930152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004916490995908214,,,,0.028145074130371525,0.04652760726741401,0.020787984093079633,0.035210279269709335,0.021309443418950993,0.0023750033332699746,0.08454709829363435,0.008401422983533562,0.030166666931510468,0.00140941705411599,0.0029992790318533256,0.00278780997784931,0.005924039072899076,0.014959884627930792,0.006594912384016025,0.016102721257166976,0.0046291242559328896,0.05330918931066623,0.0010375500077782311,0.0,0.0,0.0
2023-09-28,,,,,,,,1.1257321004715693e-09,,,,,,,,,,,,,,,1.3604423365489916e-07,,,,,,3.048575211981567e-08,0.001358721319940531,8.167975725620534e-07,0.0,0.0,0.004937849879473851,0.0,0.0,3.163474617463622e-07,5.512238690892856e-08,0.0,0.0,0.0,4.6001478667797544e-07,0.0,0.010144422800113545,0.25032035329125146,0.0012530844379216044,0.007845611882736664,0.0008066748658409755,0.0008242623723331867,7.899909690409771e-05,0.0008692375325811024,0.09867392056238596,0.018422161152100467,0.018979549296371894,0.009075096725220081,0.045473908922368876,0.017779333952573948,0.10227527403276716,0.014481288890166186,0.012198105348925525,0.004596567367413144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.004994705722527252,,,,0.028254464238950554,0.04601385705556022,0.020097976194158373,0.03411988026484665,0.021869781730596727,0.0024572324619761094,0.08428620906280615,0.008183123725914907,0.029181051799509368,0.0011531231030775186,0.002691803927195873,0.0028791956966568496,0.005857795532727238,0.014938126140257928,0.006314340121746703,0.01543573231725582,0.004489117475300563,0.05166721435816092,0.0008014929154652644,0.0,0.0,0.0
2023-09-29,,,,,,,,1.1901850928259784e-09,,,,,,,,,,,,,,,1.281629242719741e-07,,,,,,3.3026231463133645e-08,0.0014369991141310093,4.083987862810267e-07,0.0,0.0,0.005053019454008941,0.0,0.0,2.338873311360844e-07,2.7561193454464308e-08,0.0,0.0,0.0,3.5109778479709964e-07,0.0,0.010498348287820026,0.2512688155878674,0.0013575081410817382,0.007305902845512926,0.0008726976804276767,0.0008831180942791058,4.143412519618005e-05,0.0008974599069789231,0.0995147104588744,0.018492125009060018,0.019973295084136367,0.009077086355578707,0.046297805633262815,0.018777383889462144,0.10326408841183558,0.014777588190079568,0.01206255289427747,0.004961486699896137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0050729204491462895,,,,0.028363854347529582,0.04550010684370643,0.019407968295237114,0.03302948125998396,0.02243012004224246,0.0025394615906822447,0.08402531983197796,0.007964824468296251,0.028195436667508268,0.0008968291520390467,0.002384328822538421,0.0029705814154643885,0.005791551992555399,0.014916367652585064,0.0060337678594773805,0.014768743377344663,0.004349110694668236,0.050025239405655605,0.000565435823152298,0.0,0.0,0.0
2023-09-30,,,,,,,,1.2546380851803876e-09,,,,,,,,,,,,,,,1.20281614889049e-07,,,,,,3.5566710806451616e-08,0.0015152769083214875,0.0,0.0,0.0,0.005168189028544032,0.0,0.0,1.5142720052580646e-07,0.0,0.0,0.0,0.0,2.4218078291622383e-07,0.0,0.010852273775526507,0.25221727788448334,0.0014619318442418718,0.0067661938082891875,0.0009387204950143781,0.000941973816225025,3.8691534882625e-06,0.0009256822813767438,0.10035550035536285,0.018562088866019566,0.020967040871900842,0.009079075985937334,0.04712170234415675,0.019775433826350344,0.104252902790904,0.015073887489992948,0.011927000439629416,0.005326406032379129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005151135175765328,,,,0.02847324445610861,0.04498635663185264,0.018717960396315854,0.03193908225512127,0.022990458353888195,0.00262169071938838,0.08376443060114976,0.007746525210677597,0.02720982153550717,0.000640535201000575,0.0020768537178809687,0.0030619671342719283,0.0057253084523835596,0.0148946091649122,0.005753195597208059,0.014101754437433509,0.004209103914035909,0.04838326445315029,0.0003293787308393313,0.0,0.0,0.0
2023-10-01,,,,,,,,1.3660061632783699e-09,,,,,,,,,,,,,,,1.1366134808666229e-07,,,,,,3.69883074758132e-08,0.0014601440519487092,0.0,0.0,0.0,0.0050073156105971605,0.0,2.2807490520224283e-05,1.4061097191682027e-07,0.0,0.0,0.0,2.4286440913900973e-13,6.041937445934574e-05,8.03063249761527e-10,0.010698089941596435,0.24987849534793932,0.001652558041802961,0.006805906576211164,0.0008720715399267905,0.0009427223220743508,3.7366604109112612e-06,0.0010288780894315596,0.09821218413124844,0.01811163943717712,0.021464318341751474,0.009395174704839951,0.04648301222072995,0.020396858127573067,0.10921507742908276,0.015427707405439691,0.01210373111087548,0.005571232044271004,0.0001609749986085431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4717810031556666e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0055580361017724894,,,,0.028064954307703855,0.045072276252246746,0.018447925774021077,0.03267248641886778,0.022622245364025195,0.0027025657643596846,0.08365728238636135,0.007319172302617434,0.026401273568720327,0.0005962056557329243,0.002047563118781009,0.0028561801669797727,0.005552593886701727,0.014964923340787473,0.005490665181229018,0.014345900512025172,0.004229238198587629,0.04783250564416386,0.0005289269774392655,0.0,0.0,0.0
2023-10-02,,,,,,,,1.4773742413763521e-09,,,,,,,,,,,,,,,1.0704108128427556e-07,,,,,,3.84099041451748e-08,0.0014050111955759307,0.0,0.0,0.0,0.004846442192650289,0.0,4.5614981040448565e-05,1.297947433078341e-07,0.0,0.0,0.0,4.857288182780195e-13,0.00012059656813577525,1.606126499523054e-09,0.010543906107666362,0.2475397128113953,0.0018431842393640502,0.006845619344133141,0.0008054225848392029,0.0009434708279236767,3.6041673335600227e-06,0.0011320738974863753,0.09606886790713402,0.017661190008334677,0.021961595811602105,0.00971127342374257,0.04584432209730315,0.021018282428795786,0.11417725206726154,0.015781527320886432,0.012280461782121544,0.005816058056162881,0.0003219499972170862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.943562006311333e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.005964937027779652,,,,0.027656664159299096,0.045158195872640854,0.0181778911517263,0.033405890582614284,0.022254032374162198,0.0027834408093309893,0.08355013417157293,0.006891819394557273,0.025592725601933486,0.0005518761104652735,0.0020182725196810497,0.0026503931996876167,0.005379879321019895,0.015035237516662747,0.005228134765249979,0.014590046586616836,0.004249372483139348,0.04728174683517742,0.0007284752240391996,0.0,0.0,0.0
2023-10-03,,,,,,,,1.5887423194743346e-09,,,,,,,,,,,,,,,1.0042081448188885e-07,,,,,,3.9831500814536384e-08,0.0013498783392031524,0.0,0.0,0.0,0.004685568774703417,0.0,6.842247156067285e-05,1.1897851469884793e-07,0.0,0.0,0.0,7.285932274170292e-13,0.00018077376181220475,2.409189749284581e-09,0.010389722273736291,0.2452009302748513,0.0020338104369251393,0.006885332112055118,0.0007387736297516153,0.0009442193337730026,3.4716742562087842e-06,0.0012352697055411912,0.09392555168301961,0.01721074057949223,0.022458873281452733,0.010027372142645187,0.04520563197387635,0.02163970673001851,0.11913942670544031,0.016135347236333177,0.012457192453367608,0.006060884068054757,0.00048292499582562923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.415343009467e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.006371837953786813,,,,0.02724837401089434,0.045244115493034955,0.017907856529431523,0.03413929474636079,0.021885819384299197,0.0028643158543022935,0.08344298595678452,0.00646446648649711,0.024784177635146648,0.0005075465651976227,0.00198898192058109,0.002444606232395461,0.005207164755338064,0.015105551692538022,0.004965604349270938,0.0148341926612085,0.004269506767691068,0.04673098802619099,0.0009280234706391338,0.0,0.0,0.0
2023-10-04,,,,,,,,1.7001103975723167e-09,,,,,,,,,,,,,,,9.380054767950213e-08,,,,,,4.125309748389798e-08,0.0012947454828303741,0.0,0.0,0.0,0.004524695356756546,0.0,9.122996208089713e-05,1.0816228608986176e-07,0.0,0.0,0.0,9.71457636556039e-13,0.00024095095548863426,3.212252999046108e-09,0.010235538439806218,0.2428621477383073,0.0022244366344862285,0.006925044879977095,0.0006721246746640276,0.0009449678396223285,3.3391811788575457e-06,0.001338465513596007,0.09178223545890521,0.016760291150649788,0.022956150751303365,0.010343470861547804,0.04456694185044955,0.022261131031241232,0.12410160134361907,0.016489167151779918,0.012633923124613672,0.006305710079946633,0.0006438999944341723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.887124012622666e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.006778738879793975,,,,0.02684008386248958,0.04533003511342906,0.017637821907136746,0.034872698910107296,0.0215176063944362,0.002945190899273598,0.0833358377419961,0.006037113578436948,0.023975629668359807,0.000463217019929972,0.0019596913214811307,0.002238819265103305,0.005034450189656232,0.015175865868413295,0.004703073933291897,0.015078338735800164,0.004289641052242788,0.046180229217204556,0.001127571717239068,0.0,0.0,0.0
2023-10-05,,,,,,,,1.8114784756702992e-09,,,,,,,,,,,,,,,8.71802808771154e-08,,,,,,4.2674694153259566e-08,0.0012396126264575956,0.0,0.0,0.0,0.0043638219388096745,0.0,0.00011403745260112141,9.734605748087558e-08,0.0,0.0,0.0,1.2143220456950488e-12,0.00030112814916506377,4.015316248807635e-09,0.010081354605876147,0.2405233652017633,0.0024150628320473177,0.0069647576478990714,0.0006054757195764401,0.0009457163454716543,3.2066881015063072e-06,0.0014416613216508226,0.0896389192347908,0.01630984172180734,0.023453428221153996,0.010659569580450423,0.04392825172702275,0.02288255533246395,0.12906377598179783,0.01684298706722666,0.012810653795859736,0.006550536091838508,0.0008048749930427155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012358905015778332,0.0,0.0,0.0,0.0,0.0,0.0,,0.007185639805801137,,,,0.026431793714084825,0.04541595473382317,0.01736778728484197,0.035606103073853805,0.0211493934045732,0.003026065944244903,0.08322868952720769,0.005609760670376785,0.023167081701572965,0.0004188874746623212,0.001930400722381171,0.0020330322978111496,0.0048617356239744,0.015246180044288567,0.004440543517312857,0.015322484810391827,0.004309775336794507,0.04562947040821812,0.0013271199638390022,0.0,0.0,0.0
2023-10-06,,,,,,,,1.9228465537682816e-09,,,,,,,,,,,,,,,8.056001407472869e-08,,,,,,4.409629082262116e-08,0.0011844797700848173,0.0,0.0,0.0,0.004202948520862803,0.0,0.0001368449431213457,8.65298288718894e-08,0.0,0.0,0.0,1.4571864548340584e-12,0.0003613053428414933,4.818379498569162e-09,0.009927170771946076,0.23818458266521927,0.0026056890296084064,0.007004470415821048,0.0005388267644888525,0.0009464648513209802,3.074195024155069e-06,0.0015448571297056383,0.08749560301067638,0.015859392292964895,0.023950705691004628,0.01097566829935304,0.043289561603595955,0.023503979633686674,0.1340259506199766,0.017196806982673403,0.0129873844671058,0.006795362103730385,0.0009658499916512585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014830686018934,0.0,0.0,0.0,0.0,0.0,0.0,,0.007592540731808299,,,,0.02602350356568007,0.04550187435421728,0.01709775266254719,0.03633950723760031,0.0207811804147102,0.0031069409892162075,0.08312154131241928,0.005182407762316624,0.022358533734786124,0.0003745579293946705,0.0019011101232812115,0.001827245330518994,0.0046890210582925685,0.015316494220163842,0.004178013101333817,0.01556663088498349,0.004329909621346227,0.045078711599231686,0.0015266682104389364,0.0,0.0,0.0
2023-10-07,,,,,,,,2.0342146318662637e-09,,,,,,,,,,,,,,,7.393974727234197e-08,,,,,,4.551788749198275e-08,0.001129346913712039,0.0,0.0,0.0,0.004042075102915932,0.0,0.00015965243364156998,7.571360026290323e-08,0.0,0.0,0.0,1.700050863973068e-12,0.0004214825365179228,5.621442748330688e-09,0.009772986938016003,0.23584580012867526,0.0027963152271694956,0.007044183183743025,0.00047217780940126487,0.000947213357170306,2.9417019468038307e-06,0.001648052937760454,0.08535228678656197,0.015408942864122453,0.02444798316085526,0.011291767018255659,0.04265087148016915,0.024125403934909397,0.13898812525815538,0.017550626898120144,0.013164115138351863,0.007040188115622261,0.0011268249902598017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017302467022089666,0.0,0.0,0.0,0.0,0.0,0.0,,0.007999441657815461,,,,0.02561521341727531,0.04558779397461138,0.016827718040252414,0.03707291140134682,0.020412967424847203,0.0031878160341875118,0.08301439309763087,0.0047550548542564615,0.021549985767999283,0.00033022838412701975,0.001871819524181252,0.0016214583632268382,0.004516306492610736,0.015386808396039117,0.003915482685354776,0.015810776959575154,0.0043500439058979466,0.044527952790245254,0.0017262164570388705,0.0,0.0,0.0
2023-10-08,,,,,,,,2.1455827099642458e-09,,,,,,,,,,,,,,,6.731948046995526e-08,,,,,,4.6939484161344334e-08,0.0010742140573392605,0.0,0.0,0.0,0.0038812016849690606,0.0,0.00018245992416179426,6.489737165391706e-08,0.0,0.0,0.0,1.942915273112078e-12,0.0004816597301943523,6.424505998092216e-09,0.009618803104085931,0.23350701759213124,0.002986941424730585,0.007083895951665001,0.00040552885431367725,0.0009479618630196319,2.809208869452592e-06,0.00175124874581527,0.08320897056244755,0.014958493435280008,0.024945260630705887,0.011607865737158276,0.042012181356742354,0.024746828236132116,0.14395029989633412,0.017904446813566885,0.013340845809597927,0.007285014127514137,0.0012877999888683447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019774248025245333,0.0,0.0,0.0,0.0,0.0,0.0,,0.008406342583822623,,,,0.025206923268870553,0.04567371359500549,0.016557683417957637,0.037806315565093326,0.020044754434984203,0.0032686910791588164,0.08290724488284246,0.0043277019461963,0.02074143780121244,0.000285898838859369,0.0018425289250812926,0.0014156713959346825,0.004343591926928904,0.01545712257191439,0.003652952269375736,0.016054923034166817,0.004370178190449666,0.043977193981258815,0.0019257647036388047,0.0,0.0,0.0
2023-10-09,,,,,,,,2.2569507880622282e-09,,,,,,,,,,,,,,,6.069921366756853e-08,,,,,,4.836108083070593e-08,0.0010190812009664822,0.0,0.0,0.0,0.003720328267022189,0.0,0.00020526741468201854,5.4081143044930885e-08,0.0,0.0,0.0,2.1857796822510877e-12,0.0005418369238707818,7.227569247853743e-09,0.009464619270155858,0.23116823505558723,0.003177567622291674,0.007123608719586978,0.0003388798992260897,0.0009487103688689578,2.6767157921013537e-06,0.0018544445538700859,0.08106565433833315,0.014508044006437563,0.02544253810055652,0.011923964456060893,0.04137349123331555,0.02536825253735484,0.1489124745345129,0.01825826672901363,0.013517576480843991,0.007529840139406012,0.0014487749874768877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022246029028401,0.0,0.0,0.0,0.0,0.0,0.0,,0.008813243509829784,,,,0.024798633120465794,0.045759633215399595,0.01628764879566286,0.03853971972883983,0.019676541445121206,0.003349566124130121,0.08280009666805405,0.0039003490381361375,0.0199328898344256,0.00024156929359171823,0.001813238325981333,0.0012098844286425267,0.004170877361247072,0.015527436747789662,0.0033904218533966956,0.01629906910875848,0.004390312475001386,0.04342643517227238,0.002125312950238739,0.0,0.0,0.0
