,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RF.5.4,RK.1,RV.1,RW.1.1,SB.1.1,SW.2,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2023-10-03,0.012468693698015358,,,0.008961916441106749,,,,0.004385621985420532,,,0.018691657933631645,,,,,,,0.003346207368719728,0.2599323467648291,,0.012801341479644086,0.0012673781353181213,0.002691128686170175,,,0.07384452157254728,0.008543280452223747,0.007604268811909175,,0.008744086504780786,0.01607133003954698,0.11467467487922735,0.003346207368719728,0.03008870853643328,0.0026351593468071284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015892428279455147,,,,,,,,,,,,0.03574506317746341,0.06406621360680557,0.031738768198660436,0.019594159709023548,0.019165389306311065,0.09870380805907666,0.013029305098046057,0.033106549310364886,,0.004385621985420532,0.0019344700995133893,,0.005397879036276403,0.010850073204242671,0.013964962150266954,0.008771243970841154,0.06656862382910075,,,,,,,,,,,,,,,,,,,,
2023-10-04,0.012499614879498933,,,0.009010780389762907,,,,0.004295303486287543,,,0.0187950554191247,,,,,,,0.003297465454254771,0.25834029012328974,,0.012799926102161314,0.0013017893901892286,0.0026685899190072,,,0.07284818749342643,0.00828665561441863,0.0078107363411358,,0.009330493264964615,0.016921111884025366,0.11681109241076876,0.003297465454254771,0.030417075114590738,0.0031254976721745713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016533326889787328,,,,,,,,,,,,0.0354216436313076,0.06363122468138788,0.031064962169953744,0.019916776301605328,0.018568986494626287,0.09790459176996251,0.013103877593363943,0.03288867031889302,,0.004295303486287543,0.0019421976758166857,,0.0060330276776636715,0.010586283036640628,0.014172321124063672,0.008590606972575172,0.06586332565971777,,,,,,,,,,,,,,,,,,,,
2023-10-05,0.012530536060982507,,,0.009059644338419066,,,,0.0042049849871545536,,,0.018898452904617762,,,,,,,0.0032487235397898138,0.25674823348175035,,0.012798510724678542,0.0013362006450603357,0.002646051151844225,,,0.07185185341430558,0.008030030776613512,0.008017203870362425,,0.009916900025148443,0.017770893728503757,0.11894750994231018,0.0032487235397898138,0.0307454416927482,0.0036158359975420142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01717422550011951,,,,,,,,,,,,0.035098224085151786,0.06319623575597016,0.030391156141247055,0.02023939289418711,0.01797258368294151,0.09710537548084834,0.013178450088681829,0.03267079132742114,,0.0042049849871545536,0.0019499252521199821,,0.006668176319050939,0.010322492869038585,0.01437968009786039,0.00840996997430919,0.0651580274903348,,,,,,,,,,,,,,,,,,,,
2023-10-06,0.012561457242466082,,,0.009108508287075224,,,,0.0041146664880215645,,,0.01900185039011082,,,,,,,0.0031999816253248567,0.25515617684021097,,0.01279709534719577,0.0013706118999314428,0.00262351238468125,,,0.07085551933518475,0.007773405938808393,0.00822367139958905,,0.010503306785332272,0.018620675572982144,0.12108392747385159,0.0031999816253248567,0.03107380827090566,0.004106174322909457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01781512411045169,,,,,,,,,,,,0.03477480453899597,0.06276124683055247,0.029717350112540366,0.020562009486768895,0.01737618087125673,0.09630615919173417,0.013253022583999715,0.032452912335949276,,0.0041146664880215645,0.0019576528284232786,,0.007303324960438207,0.010058702701436542,0.014587039071657109,0.008229332976043207,0.06445272932095181,,,,,,,,,,,,,,,,,,,,
2023-10-07,0.012592378423949656,,,0.009157372235731383,,,,0.0040243479888885745,,,0.019105247875603876,,,,,,,0.0031512397108598997,0.2535641201986716,,0.012795679969713,0.00140502315480255,0.0026009736175182747,,,0.06985918525606391,0.007516781101003275,0.008430138928815676,,0.0110897135455161,0.019470457417460535,0.123220345005393,0.0031512397108598997,0.03140217484906312,0.0045965126482769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018456022720783873,,,,,,,,,,,,0.03445138499284016,0.06232625790513476,0.029043544083833677,0.020884626079350675,0.01677977805957195,0.09550694290262,0.013327595079317599,0.0322350333444774,,0.0040243479888885745,0.001965380404726575,,0.007938473601825475,0.0097949125338345,0.014794398045453825,0.008048695977777225,0.06374743115156882,,,,,,,,,,,,,,,,,,,,
2023-10-08,0.01262329960543323,,,0.009206236184387541,,,,0.003934029489755585,,,0.019208645361096937,,,,,,,0.0031024977963949422,0.25197206355713225,,0.012794264592230228,0.001439434409673657,0.0025784348503553,,,0.06886285117694306,0.007260156263198158,0.0086366064580423,,0.011676120305699929,0.020320239261938926,0.12535676253693442,0.0031024977963949422,0.03173054142722058,0.005086850973644343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019096921331116058,,,,,,,,,,,,0.034127965446684345,0.06189126897971706,0.02836973805512699,0.02120724267193246,0.016183375247887172,0.09470772661350584,0.013402167574635485,0.032017154353005534,,0.003934029489755585,0.0019731079810298715,,0.008573622243212743,0.009531122366232457,0.015001757019250543,0.007868058979511244,0.06304213298218585,,,,,,,,,,,,,,,,,,,,
2023-10-09,0.012654220786916805,,,0.0092551001330437,,,,0.0038437109906225963,,,0.019312042846589994,,,,,,,0.003053755881929985,0.25038000691559287,,0.012792849214747456,0.0014738456645447644,0.0025558960831923248,,,0.06786651709782221,0.00700353142539304,0.008843073987268925,,0.012262527065883757,0.021170021106417317,0.12749318006847582,0.003053755881929985,0.03205890800537804,0.005577189299011786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01973781994144824,,,,,,,,,,,,0.03380454590052853,0.06145628005429936,0.027695932026420296,0.021529859264514242,0.015586972436202395,0.09390851032439167,0.01347674006995337,0.03179927536153366,,0.0038437109906225963,0.0019808355573331677,,0.009208770884600011,0.009267332198630414,0.015209115993047261,0.007687421981245261,0.06233683481280286,,,,,,,,,,,,,,,,,,,,
2023-10-10,0.01268514196840038,,,0.009303964081699858,,,,0.003753392491489607,,,0.01941544033208305,,,,,,,0.003005013967465028,0.24878795027405348,,0.012791433837264686,0.0015082569194158715,0.00253335731602935,,,0.06687018301870137,0.0067469065875879215,0.009049541516495549,,0.012848933826067586,0.022019802950895704,0.12962959760001724,0.003005013967465028,0.032387274583535505,0.0060675276243792285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02037871855178042,,,,,,,,,,,,0.033481126354372726,0.061021291128881654,0.027022125997713607,0.021852475857096022,0.014990569624517615,0.0931092940352775,0.013551312565271256,0.031581396370061784,,0.003753392491489607,0.0019885631336364644,,0.009843919525987278,0.00900354203102837,0.01541647496684398,0.0075067849829792786,0.061631536643419874,,,,,,,,,,,,,,,,,,,,
2023-10-11,0.012716063149883954,,,0.009352828030356017,,,,0.0036630739923566176,,,0.01951883781757611,,,,,,,0.0029562720530000707,0.24719589363251412,,0.012790018459781914,0.0015426681742869786,0.002510818548866375,,,0.06587384893958054,0.006490281749782804,0.009256009045722175,,0.013435340586251414,0.02286958479537409,0.13176601513155867,0.0029562720530000707,0.03271564116169297,0.0065578659497466715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021019617162112602,,,,,,,,,,,,0.03315770680821691,0.06058630220346395,0.02634831996900692,0.022175092449677806,0.014394166812832836,0.09231007774616334,0.013625885060589142,0.03136351737858992,,0.0036630739923566176,0.0019962907099397606,,0.010479068167374546,0.008739751863426327,0.015623833940640697,0.007326147984713297,0.060926238474036894,,,,,,,,,,,,,,,,,,,,
2023-10-12,0.012746984331367528,,,0.009401691979012175,,,,0.0035727554932236285,,,0.01962223530306917,,,,,,,0.002907530138535114,0.24560383699097474,,0.012788603082299142,0.0015770794291580857,0.0024882797817034,,,0.06487751486045969,0.006233656911977686,0.0094624765749488,,0.014021747346435243,0.023719366639852482,0.13390243266310006,0.002907530138535114,0.033044007739850424,0.0070482042751141135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021660515772444787,,,,,,,,,,,,0.0328342872620611,0.06015131327804625,0.02567451394030023,0.022497709042259586,0.013797764001148058,0.09151086145704918,0.013700457555907028,0.031145638387118046,,0.0035727554932236285,0.0020040182862430572,,0.011114216808761814,0.008475961695824284,0.015831192914437416,0.007145510986447314,0.060220940304653914,,,,,,,,,,,,,,,,,,,,
2023-10-13,0.012777905512851103,,,0.009450555927668334,,,,0.003482436994090639,,,0.019725632788562226,,,,,,,0.0028587882240701567,0.24401178034943538,,0.01278718770481637,0.0016114906840291928,0.002465741014540425,,,0.06388118078133884,0.005977032074172568,0.009668944104175424,,0.014608154106619073,0.024569148484330873,0.1360388501946415,0.0028587882240701567,0.03337237431800789,0.0075385426004815565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02230141438277697,,,,,,,,,,,,0.032510867715905285,0.059716324352628546,0.02500070791159354,0.02282032563484137,0.01320136118946328,0.090711645167935,0.013775030051224914,0.030927759395646175,,0.003482436994090639,0.0020117458625463535,,0.011749365450149082,0.008212171528222243,0.016038551888234134,0.006964873988181332,0.05951564213527093,,,,,,,,,,,,,,,,,,,,
2023-10-14,0.012808826694334679,,,0.009499419876324492,,,,0.00339211849495765,,,0.019829030274055286,,,,,,,0.0028100463096051996,0.242419723707896,,0.012785772327333599,0.0016459019389003,0.00244320224737745,,,0.062884846702218,0.00572040723636745,0.00987541163340205,,0.0151945608668029,0.025418930328809264,0.1381752677261829,0.0028100463096051996,0.03370074089616534,0.008028880925849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02294231299310915,,,,,,,,,,,,0.03218744816974947,0.05928133542721084,0.024326901882886852,0.02314294222742315,0.0126049583777785,0.08991242887882084,0.0138496025465428,0.0307098804041743,,0.00339211849495765,0.00201947343884965,,0.01238451409153635,0.0079483813606202,0.016245910862030852,0.00678423698991535,0.05881034396588795,,,,,,,,,,,,,,,,,,,,
2023-10-15,0.012839747875818253,,,0.009548283824980651,,,,0.003301799995824661,,,0.019932427759548343,,,,,,,0.0027613043951402426,0.2408276670663566,,0.012784356949850828,0.001680313193771407,0.002420663480214475,,,0.06188851262309716,0.005463782398562333,0.010081879162628675,,0.01578096762698673,0.026268712173287655,0.1403116852577243,0.0027613043951402426,0.034029107474322806,0.008519219251216441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02358321160344133,,,,,,,,,,,,0.031864028623593665,0.058846346501793136,0.023653095854180163,0.023465558820004933,0.012008555566093721,0.08911321258970667,0.013924175041860685,0.03049200141270243,,0.003301799995824661,0.0020272010151529463,,0.013019662732923619,0.007684591193018157,0.016453269835827566,0.0066035999916493685,0.05810504579650497,,,,,,,,,,,,,,,,,,,,
2023-10-16,0.012870669057301828,,,0.009597147773636811,,,,0.0032114814966916713,,,0.0200358252450414,,,,,,,0.002712562480675285,0.23923561042481725,,0.012782941572368057,0.0017147244486425141,0.0023981247130515,,,0.060892178543976314,0.0052071575607572146,0.010288346691855299,,0.016367374387170557,0.027118494017766042,0.14244810278926573,0.002712562480675285,0.03435747405248027,0.009009557576583886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024224110213773513,,,,,,,,,,,,0.03154060907743785,0.05841135757637544,0.022979289825473474,0.023788175412586716,0.011412152754408943,0.0883139963005925,0.013998747537178571,0.030274122421230558,,0.0032114814966916713,0.0020349285914562426,,0.013654811374310887,0.007420801025416114,0.016660628809624285,0.006422962993383386,0.05739974762712198,,,,,,,,,,,,,,,,,,,,
2023-10-17,0.012901590238785402,,,0.00964601172229297,,,,0.0031211629975586817,,,0.02013922273053446,,,,,,,0.002663820566210328,0.23764355378327787,,0.012781526194885285,0.0017491357035136212,0.002375585945888525,,,0.05989584446485547,0.004950532722952096,0.010494814221081925,,0.016953781147354387,0.02796827586224443,0.14458452032080715,0.002663820566210328,0.03468584063063773,0.009499895901951327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024865008824105694,,,,,,,,,,,,0.03121718953128204,0.05797636865095773,0.022305483796766785,0.024110792005168497,0.010815749942724166,0.08751478001147833,0.014073320032496457,0.030056243429758687,,0.0031211629975586817,0.0020426561677595392,,0.014289960015698155,0.007157010857814071,0.016867987783421003,0.006242325995117403,0.056694449457739,,,,,,,,,,,,,,,,,,,,
2023-10-18,0.012932511420268977,,,0.009694875670949128,,,,0.0030308444984256926,,,0.020242620216027518,,,,,,,0.002615078651745371,0.2360514971417385,,0.012780110817402515,0.0017835469583847286,0.00235304717872555,,,0.05889951038573463,0.004693907885146979,0.01070128175030855,,0.017540187907538213,0.02881805770672282,0.14672093785234855,0.002615078651745371,0.03501420720879519,0.009990234227318772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025505907434437876,,,,,,,,,,,,0.030893769985126225,0.05754137972554003,0.021631677768060093,0.02443340859775028,0.010219347131039386,0.08671556372236416,0.014147892527814343,0.029838364438286816,,0.0030308444984256926,0.0020503837440628355,,0.014925108657085424,0.006893220690212028,0.01707534675721772,0.006061688996851422,0.05598915128835602,,,,,,,,,,,,,,,,,,,,
2023-10-19,0.012963432601752551,,,0.009743739619605287,,,,0.0029405259992927035,,,0.020346017701520575,,,,,,,0.002566336737280414,0.23445944050019912,,0.012778695439919743,0.0018179582132558357,0.002330508411562575,,,0.057903176306613784,0.004437283047341861,0.010907749279535174,,0.018126594667722044,0.02966783955120121,0.14885735538388997,0.002566336737280414,0.03534257378695265,0.010480572552686213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026146806044770057,,,,,,,,,,,,0.03057035043897041,0.05710639080012232,0.020957871739353404,0.024756025190332064,0.009622944319354607,0.08591634743325001,0.014222465023132229,0.029620485446814945,,0.0029405259992927035,0.002058111320366132,,0.015560257298472688,0.006629430522609985,0.01728270573101444,0.00588105199858544,0.055283853118973034,,,,,,,,,,,,,,,,,,,,
2023-10-20,0.012994353783236125,,,0.009792603568261445,,,,0.002850207500159714,,,0.020449415187013636,,,,,,,0.002517594822815457,0.23286738385865974,,0.01277728006243697,0.0018523694681269428,0.0023079696443995996,,,0.05690684222749294,0.004180658209536743,0.0111142168087618,,0.01871300142790587,0.030517621395679602,0.15099377291543137,0.002517594822815457,0.035670940365110114,0.010970910878053658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02678770465510224,,,,,,,,,,,,0.0302469308928146,0.056671401874704624,0.020284065710646716,0.025078641782913844,0.009026541507669829,0.08511713114413584,0.014297037518450115,0.029402606455343074,,0.002850207500159714,0.0020658388966694283,,0.016195405939859957,0.006365640355007943,0.017490064704811157,0.0057004150003194575,0.054578554949590054,,,,,,,,,,,,,,,,,,,,
2023-10-21,0.0130252749647197,,,0.009841467516917604,,,,0.002759889001026725,,,0.020552812672506693,,,,,,,0.0024688529083504995,0.23127532721712038,,0.012775864684954199,0.0018867807229980501,0.002285430877236625,,,0.0559105081483721,0.003924033371731625,0.011320684337988423,,0.0192994081880897,0.03136740324015799,0.1531301904469728,0.0024688529083504995,0.03599930694326757,0.0114612492034211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027428603265434424,,,,,,,,,,,,0.02992351134665879,0.05623641294928692,0.019610259681940023,0.025401258375495627,0.008430138695985051,0.08431791485502167,0.014371610013768,0.029184727463871202,,0.002759889001026725,0.002073566472972725,,0.016830554581247225,0.0061018501874059,0.017697423678607875,0.005519778002053475,0.053873256780207074,,,,,,,,,,,,,,,,,,,,
2023-10-22,0.013056196146203274,,,0.009890331465573762,,,,0.0026695705018937354,,,0.02065621015799975,,,,,,,0.0024201109938855425,0.22968327057558102,,0.012774449307471427,0.0019211919778691572,0.0022628921100736497,,,0.054914174069251254,0.0036674085339265076,0.01152715186721505,,0.019885814948273527,0.03221718508463638,0.15526660797851422,0.0024201109938855425,0.03632767352142503,0.011951587528788544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028069501875766605,,,,,,,,,,,,0.029600091800502975,0.055801424023869214,0.018936453653233334,0.02572387496807741,0.007833735884300272,0.0835186985659075,0.014446182509085886,0.02896684847239933,,0.0026695705018937354,0.0020812940492760212,,0.017465703222634493,0.005838060019803857,0.01790478265240459,0.005339141003787493,0.05316795861082409,,,,,,,,,,,,,,,,,,,,
2023-10-23,0.013087117327686849,,,0.00993919541422992,,,,0.0025792520027607463,,,0.02075960764349281,,,,,,,0.0023713690794205855,0.22809121393404164,,0.012773033929988657,0.0019556032327402643,0.002240353342910675,,,0.05391783999013041,0.0034107836961213894,0.011733619396441675,,0.020472221708457358,0.03306696692911477,0.15740302551005564,0.0023713690794205855,0.036656040099582496,0.012441925854155985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028710400486098787,,,,,,,,,,,,0.029276672254347165,0.055366435098451516,0.018262647624526646,0.02604649156065919,0.007237333072615492,0.08271948227679334,0.01452075500440377,0.028748969480927457,,0.0025792520027607463,0.002089021625579318,,0.01810085186402176,0.005574269852201814,0.01811214162620131,0.005158504005521511,0.0524626604414411,,,,,,,,,,,,,,,,,,,,
2023-10-24,0.013118038509170423,,,0.00998805936288608,,,,0.002488933503627757,,,0.020863005128985868,,,,,,,0.0023226271649556284,0.22649915729250225,,0.012771618552505885,0.0019900144876113714,0.0022178145757476998,,,0.05292150591100957,0.003154158858316271,0.011940086925668298,,0.021058628468641188,0.03391674877359316,0.15953944304159703,0.0023226271649556284,0.03698440667773995,0.012932264179523426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02935129909643097,,,,,,,,,,,,0.02895325270819135,0.05493144617303381,0.017588841595819957,0.02636910815324097,0.006640930260930714,0.08192026598767918,0.014595327499721656,0.02853109048945559,,0.002488933503627757,0.002096749201882614,,0.01873600050540903,0.005310479684599771,0.018319500599998026,0.004977867007255528,0.05175736227205813,,,,,,,,,,,,,,,,,,,,
2023-10-25,0.013148959690653998,,,0.010036923311542238,,,,0.0023986150044947676,,,0.020966402614478925,,,,,,,0.0022738852504906714,0.2249071006509629,,0.012770203175023113,0.0020244257424824785,0.0021952758085847252,,,0.051925171831888724,0.0028975340205111538,0.012146554454894924,,0.021645035228825014,0.03476653061807155,0.16167586057313846,0.0022738852504906714,0.037312773255897415,0.013422602504890871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029992197706763153,,,,,,,,,,,,0.028629833162035538,0.054496457247616106,0.016915035567113268,0.026691724745822754,0.0060445274492459365,0.08112104969856501,0.014669899995039542,0.028313211497983715,,0.0023986150044947676,0.0021044767781859108,,0.019371149146796298,0.0050466895169977285,0.018526859573794744,0.0047972300089895465,0.05105206410267514,,,,,,,,,,,,,,,,,,,,
2023-10-26,0.013179880872137572,,,0.010085787260198396,,,,0.0023082965053617785,,,0.021069800099971985,,,,,,,0.002225143336025714,0.2233150440094235,,0.012768787797540343,0.0020588369973535857,0.00217273704142175,,,0.05092883775276788,0.0026409091827060355,0.012353021984121549,,0.022231441989008845,0.03561631246254994,0.16381227810467985,0.002225143336025714,0.03764113983405488,0.013912940830258312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030633096317095335,,,,,,,,,,,,0.028306413615879725,0.05406146832219841,0.01624122953840658,0.027014341338404538,0.005448124637561157,0.08032183340945084,0.014744472490357428,0.028095332506511844,,0.0023082965053617785,0.002112204354489207,,0.020006297788183566,0.004782899349395685,0.018734218547591462,0.004616593010723564,0.050346765933292154,,,,,,,,,,,,,,,,,,,,
2023-10-27,0.013210802053621146,,,0.010134651208854555,,,,0.002217978006228789,,,0.021173197585465042,,,,,,,0.002176401421560757,0.22172298736788415,,0.012767372420057571,0.0020932482522246928,0.002150198274258775,,,0.04993250367364704,0.002384284344900918,0.012559489513348173,,0.02281784874919267,0.03646609430702833,0.16594869563622128,0.002176401421560757,0.037969506412212334,0.014403279155625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031273994927427516,,,,,,,,,,,,0.027982994069723915,0.0536264793967807,0.01556742350969989,0.027336957930986318,0.0048517218258763775,0.07952261712033667,0.014819044985675314,0.027877453515039972,,0.002217978006228789,0.0021199319307925036,,0.02064144642957083,0.004519109181793643,0.01894157752138818,0.004435956012457582,0.04964146776390918,,,,,,,,,,,,,,,,,,,,
2023-10-28,0.01324172323510472,,,0.010183515157510713,,,,0.0021276595070958,,,0.0212765950709581,,,,,,,0.0021276595070958,0.22013093072634476,0.0063829785212874,0.0127659570425748,0.0021276595070958,0.0021276595070958,,,0.048936169594526194,0.0021276595070958,0.0127659570425748,,0.0234042555093765,0.037315876151506715,0.1680851131677627,0.0021276595070958,0.0382978729903698,0.0148936174809932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0319148935377597,,,,,,,,,,,,0.0276595745235681,0.053191490471363,0.0148936174809932,0.0276595745235681,0.0042553190141916,0.0787234008312225,0.0148936174809932,0.0276595745235681,,0.0021276595070958,0.0021276595070958,,0.0212765950709581,0.0042553190141916,0.0191489364951849,0.0042553190141916,0.048936169594526194,,,,,,,,,,,,,,,,,,,,
2023-10-29,0.013272644416588295,,,0.010232379106166872,,,,0.0021859359029414247,,,,,,,,,,0.002857257046603714,0.21604916633485438,0.006423543473439514,,,,,,0.049739469774067305,0.0021358080765431875,0.012444294240724746,,0.022836917711954004,0.037439416766494184,0.17282321144427568,0.003394313921619725,0.03934684808232954,0.014764495260481254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03158066129045819,,,,,,,,,,,,0.027343053703329342,0.051963115510131566,,0.028282903334391915,0.004908928714160378,0.07779155006366113,0.014495966806342488,0.027211796039149912,,,,,0.0206509809109515,0.004225473663869419,0.0203447451681963,0.004225549491721837,0.048531091505927604,,,,,,,,,,,,,,,,,,,,
2023-10-30,0.01330356559807187,,,0.01028124305482303,,,,0.00224421229878705,,,,,,,,,,0.0035868545861116284,0.21196740194336397,0.0064641084255916284,,,,,,0.05054276995360842,0.002143956645990575,0.012122631438874692,,0.022269579914531507,0.037562957381481646,0.17756130972078862,0.00466096833614365,0.04039582317428929,0.014635373039969308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031246429043156675,,,,,,,,,,,,0.02702653288309058,0.05073474054890013,,0.02890623214521573,0.005562538414129157,0.07685969929609977,0.014098316131691779,0.026764017554731723,,,,,0.0200253667509449,0.004195628313547239,0.021540553841207705,0.004195779969252074,0.048126013417329014,,,,,,,,,,,,,,,,,,,,
2023-10-31,0.013334486779555444,,,0.010330107003479189,,,,0.002302488694632675,,,,,,,,,,0.004316452125619543,0.2078856375518736,0.006504673377743742,,,,,,0.05134607013314954,0.0021521052154379623,0.011800968637024638,,0.021702242117109014,0.037686497996469115,0.1822994079973016,0.005927622750667575,0.041444798266249035,0.014506250819457361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030912196795855166,,,,,,,,,,,,0.02671001206285182,0.04950636558766869,,0.029529560956039546,0.006216148114097935,0.0759278485285384,0.013700665457041067,0.026316239070313534,,,,,0.019399752590938298,0.0041657829632250586,0.022736362514219108,0.00416601044678231,0.047720935328730424,,,,,,,,,,,,,,,,,,,,
2023-11-01,0.013365407961039018,,,0.010378970952135348,,,,0.0023607650904782997,,,,,,,,,,0.005046049665127457,0.20380387316038318,0.006545238329895856,,,,,,0.05214937031269065,0.00216025378488535,0.011479305835174584,,0.021134904319686516,0.03781003861145658,0.18703750627381455,0.0071942771651915,0.04249377335820878,0.014377128598945414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030577964548553657,,,,,,,,,,,,0.02639349124261306,0.048277990626437256,,0.03015288976686336,0.006869757814066714,0.07499599776097704,0.013303014782390358,0.025868460585895345,,,,,0.0187741384309317,0.004135937612902879,0.02393217118723051,0.004136240924312548,0.04731585724013184,,,,,,,,,,,,,,,,,,,,
2023-11-02,0.013396329142522593,,,0.010427834900791508,,,,0.002419041486323925,,,,,,,,,,0.005775647204635371,0.1997221087688928,0.006585803282047971,,,,,,0.05295267049223176,0.0021684023543327375,0.01115764303332453,,0.02056756652226402,0.037933579226444046,0.19177560455032752,0.008460931579715425,0.04354274845016853,0.014248006378433467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030243732301252144,,,,,,,,,,,,0.026076970422374297,0.047049615665205824,,0.030776218577687173,0.0075233675140354925,0.07406414699341567,0.012905364107739646,0.025420682101477153,,,,,0.0181485242709251,0.004106092262580698,0.025127979860241914,0.004106471401842785,0.04691077915153325,,,,,,,,,,,,,,,,,,,,
2023-11-03,0.013427250324006167,,,0.010476698849447666,,,,0.00247731788216955,,,,,,,,,,0.0065052447441432855,0.1956403443774024,0.006626368234200085,,,,,,0.05375597067177288,0.002176550923780125,0.010835980231474477,,0.020000228724841522,0.03805711984143151,0.19651370282684047,0.009727585994239351,0.04459172354212827,0.014118884157921521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029909500053950634,,,,,,,,,,,,0.025760449602135537,0.045821240703974385,,0.03139954738851099,0.008176977214004271,0.07313229622585429,0.012507713433088936,0.024972903617058964,,,,,0.0175229101109185,0.004076246912258517,0.02632378853325332,0.004076701879373022,0.04650570106293466,,,,,,,,,,,,,,,,,,,,
2023-11-04,0.013458171505489742,,,0.010525562798103825,,,,0.0025355942780151746,,,,,,,,,,0.0072348422836512,0.191558579985912,0.006666933186352199,,,,,,0.054559270851314,0.0021846994932275122,0.010514317429624425,,0.019432890927419025,0.03818066045641898,0.20125180110335344,0.010994240408763276,0.045640698634088026,0.013989761937409575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029575267806649125,,,,,,,,,,,,0.025443928781896774,0.044592865742742946,,0.032022876199334804,0.00883058691397305,0.07220044545829293,0.012110062758438225,0.024525125132640775,,,,,0.016897295950911898,0.0040464015619363376,0.027519597206264724,0.004046932356903258,0.04610062297433607,,,,,,,,,,,,,,,,,,,,
