,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.14.1,XFG.6
2022-10-02,0.0006149079348191544,,0.00026367157125986856,0.001908176995181802,0.000672327168493691,0.005921596405096304,0.0035526823601685254,,0.02202039690954342,0.14869178985910753,0.7708381031240735,0.003174626556158529,0.004434192333636523,0.02134731413264357,0.0008736957881149943,0.008436113719030134,0.004876993791133659,0.0002503503156600543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00235421586881522,,,0.0004249034088258264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,0.0006243931797308635,,0.00030916449925687717,0.001961835492069624,0.0006901184217505021,0.006061458541080308,0.0036145064281299503,,0.021481119362371282,0.14749485264931403,0.7661602326801845,0.0035129307469884572,0.004504811790372626,0.02316763887980152,0.0013110342897041686,0.009781421315191028,0.006699486512557698,0.0002825219880572486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00230846659479926,,,0.0007407174960202328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,0.0006338784246425726,,0.00035465742725388573,0.0020154939889574465,0.0007079096750073131,0.006201320677064311,0.0036763304960913752,,0.020941841815199147,0.14629791543952053,0.7614823622362954,0.003851234937818386,0.004575431247108729,0.02498796362695947,0.0017483727912933431,0.011126728911351923,0.008521979233981736,0.0003146936604544429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022627173207833,,,0.0010565315832146392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,0.0006433636695542816,,0.0004001503552508943,0.0020691524858452684,0.0007257009282641242,0.006341182813048314,0.0037381545640528,,0.02040256426802701,0.145100978229727,0.7568044917924064,0.004189539128648315,0.004646050703844831,0.026808288374117417,0.002185711292882517,0.012472036507512819,0.010344471955405776,0.0003468653328516371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00221696804676734,,,0.0013723456704090456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,0.0006528489144659906,,0.00044564328324790285,0.0021228109827330904,0.0007434921815209353,0.006481044949032318,0.0037999786320142255,,0.01986328672085487,0.1439040410199335,0.7521266213485173,0.004527843319478243,0.004716670160580934,0.02862861312127537,0.0026230497944716917,0.013817344103673714,0.012166964676829813,0.00037903700524883146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00217121877275138,,,0.001688159757603452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07,0.0006623341593776996,,0.0004911362112449114,0.0021764694796209128,0.0007612834347777463,0.006620907085016322,0.0038618026999756505,,0.01932400917368273,0.14270710381014,0.7474487509046283,0.004866147510308172,0.004787289617317037,0.030448937868433317,0.003060388296060866,0.015162651699834608,0.013989457398253854,0.0004112086776460257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021254694987354198,,,0.0020039738447978584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,0.0006718194042894086,,0.00053662913924192,0.002230127976508735,0.0007790746880345574,0.0067607692210003255,0.003923626767937075,,0.018784731626510592,0.14151016660034652,0.7427708804607391,0.0052044517011381,0.00485790907405314,0.032269262615591265,0.0034977267976500402,0.0165079592959955,0.01581195011967789,0.00044338035004322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020797202247194602,,,0.002319787931992265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,0.0006813046492011176,,0.0005821220672389286,0.002283786473396557,0.0007968659412913685,0.006900631356984328,0.0039854508358985,,0.018245454079338457,0.14031322939055302,0.73809301001685,0.005542755891968029,0.004928528530789243,0.03408958736274922,0.003935065299239215,0.017853266892156397,0.01763444284110193,0.0004755520224404143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020339709507035,,,0.0026356020191866713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,0.0006907898941128267,,0.0006276149952359371,0.002337444970284379,0.0008146571945481796,0.007040493492968332,0.004047274903859925,,0.01770617653216632,0.13911629218075952,0.733415139572961,0.005881060082797957,0.004999147987525346,0.03590991210990717,0.004372403800828388,0.019198574488317292,0.019456935562525972,0.0005077236948376085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00198822167668754,,,0.0029514161063810777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-11,0.0007002751390245357,,0.0006731079232329457,0.0023911034671722014,0.0008324484478049907,0.007180355628952336,0.00410909897182135,,0.01716689898499418,0.13791935497096602,0.7287372691290719,0.006219364273627886,0.005069767444261449,0.037730236857065114,0.004809742302417563,0.020543882084478188,0.02127942828395001,0.0005398953672348029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019424724026715799,,,0.003267230193575484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,0.0007097603839362447,,0.0007186008512299544,0.002444761964060024,0.0008502397010618017,0.007320217764936339,0.004170923039782775,,0.016627621437822045,0.13672241776117253,0.7240593986851829,0.006557668464457815,0.005140386900997551,0.03955056160422306,0.005247080804006737,0.021889189680639083,0.023101921005374046,0.0005720670396319972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00189672312865562,,,0.0035830442807698905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,0.0007192456288479537,,0.0007640937792269629,0.0024984204609478458,0.0008680309543186128,0.007460079900920343,0.0042327471077442,,0.016088343890649906,0.13552548055137903,0.7193815282412938,0.0068959726552877436,0.005211006357733654,0.04137088635138102,0.005684419305595912,0.02323449727679998,0.024924413726798086,0.0006042387120291915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00185097385463966,,,0.003898858367964297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-14,0.0007287308737596627,,0.0008095867072239714,0.0025520789578356677,0.000885822207575424,0.007599942036904346,0.004294571175705625,,0.015549066343477767,0.1343285433415855,0.7147036577974047,0.007234276846117672,0.005281625814469757,0.04319121109853896,0.006121757807185086,0.024579804872960874,0.026746906448222127,0.0006364103844263857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018052245806237,,,0.004214672455158703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,0.0007382161186713718,,0.0008550796352209801,0.00260573745472349,0.0009036134608322349,0.00773980417288835,0.00435639524366705,,0.015009788796305629,0.133131606131792,0.7100257873535156,0.0075725810369476005,0.00535224527120586,0.04501153584569691,0.00655909630877426,0.02592511246912177,0.028569399169646164,0.0006685820568235799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00175947530660774,,,0.00453048654235311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,0.0007477013635830809,,0.0009005725632179886,0.0026593959516113125,0.000921404714089046,0.007879666308872353,0.004418219311628475,,0.014470511249133492,0.1319346689219985,0.7053479169096266,0.007910885227777529,0.005422864727941963,0.046831860592854865,0.0069964348103634345,0.027270420065282665,0.0303918918910702,0.0007007537292207743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00171372603259178,,,0.004846300629547516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,0.0007571866084947899,,0.0009460654912149971,0.0027130544484991344,0.0009391959673458572,0.008019528444856356,0.0044800433795899,,0.013931233701961353,0.130737731712205,0.7006700464657375,0.008249189418607458,0.005493484184678066,0.04865218534001281,0.007433773311952609,0.02861572766144356,0.03221438461249424,0.0007329254016179686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00166797675857582,,,0.0051621147167419225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,0.0007666718534064989,,0.0009915584192120058,0.0027667129453869564,0.0009569872206026683,0.008159390580840361,0.004541867447551325,,0.013391956154789214,0.12954079450241152,0.6959921760218484,0.008587493609437386,0.005564103641414169,0.050472510087170755,0.007871111813541784,0.029961035257604456,0.03403687733391828,0.0007650970740151629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00162222748455986,,,0.005477928803936329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,0.0007761570983182079,,0.0010370513472090143,0.0028203714422747788,0.0009747784738594794,0.008299252716824364,0.00460369151551275,,0.012852678607617078,0.12834385729261802,0.6913143055779594,0.008925797800267313,0.005634723098150272,0.052292834834328714,0.008308450315130958,0.03130634285376535,0.03585937005534232,0.0007972687464123571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015764782105438999,,,0.005793742891130735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,0.000785642343229917,,0.0010825442752060229,0.002874029939162601,0.0009925697271162904,0.008439114852808367,0.0046655155834741755,,0.012313401060444939,0.12714692008282452,0.6866364351340702,0.009264101991097243,0.005705342554886374,0.05411315958148666,0.008745788816720133,0.032651650449926246,0.037681862776766356,0.0008294404188095514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00153072893652794,,,0.006109556978325142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,0.000795127588141626,,0.0011280372032030314,0.002927688436050423,0.0010103609803731014,0.008578976988792371,0.0047273396514356004,,0.011774123513272802,0.125949982873031,0.6819585646901812,0.009602406181927172,0.005775962011622477,0.0559334843286446,0.009183127318309307,0.03399695804608714,0.0395043554981904,0.0008616120912067458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00148497966251198,,,0.006425371065519548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,0.000804612833053335,,0.00117353013120004,0.002981346932938245,0.0010281522336299126,0.008718839124776374,0.004789163719397025,,0.011234845966100663,0.12475304566323751,0.6772806942462921,0.009940710372757101,0.00584658146835858,0.05775380907580256,0.009620465819898482,0.03534226564224803,0.04132684821961444,0.00089378376360394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014392303884960198,,,0.0067411851527139546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,0.000814098077965044,,0.0012190230591970486,0.0030350054298260674,0.0010459434868867236,0.008858701260760379,0.00485098778735845,,0.010695568418928526,0.123556108453444,0.6726028238024031,0.010279014563587029,0.005917200925094683,0.05957413382296051,0.010057804321487656,0.036687573238408926,0.04314934094103847,0.0009259554360011343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00139348111448006,,,0.007056999239908361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,0.000823583322876753,,0.001264515987194057,0.00308866392671389,0.0010637347401435348,0.008998563396744381,0.004912811855319875,,0.010156290871756388,0.1223591712436505,0.667924953358514,0.010617318754416957,0.005987820381830786,0.06139445857011845,0.01049514282307683,0.03803288083456982,0.04497183366246251,0.0009581271083983285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013477318404640998,,,0.007372813327102767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,0.000833068567788462,,0.0013100089151910658,0.0031423224236017118,0.0010815259934003458,0.009138425532728384,0.0049746359232813,,0.009617013324584249,0.12116223403385701,0.6632470829146249,0.010955622945246886,0.006058439838566888,0.06321478331727641,0.010932481324666005,0.039378188430730716,0.04679432638388655,0.0009902987807955228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013019825664481398,,,0.007688627414297174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,0.0008425538127001711,,0.0013555018431880743,0.0031959809204895337,0.0010993172466571568,0.009278287668712389,0.005036459991242725,,0.009077735777412112,0.11996529682406351,0.6585692124707359,0.011293927136076815,0.006129059295302991,0.06503510806443435,0.011369819826255179,0.04072349602689161,0.04861681910531059,0.0010224704531927172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012562332924321799,,,0.008004441501491578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,0.0008520390576118801,,0.0014009947711850828,0.003249639417377356,0.001117108499913968,0.009418149804696392,0.00509828405920415,,0.008538458230239973,0.11876835961427001,0.6538913420268467,0.011632231326906745,0.006199678752039094,0.0668554328115923,0.011807158327844354,0.04206880362305251,0.05043931182673463,0.0010546421255899115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012104840184162199,,,0.008320255588685987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,0.0008615243025235891,,0.0014464876991820913,0.0033032979142651785,0.001134899753170779,0.009558011940680396,0.005160108127165575,,0.007999180683067837,0.1175714224044765,0.6492134715829576,0.01197053551773667,0.006270298208775197,0.06867575755875026,0.012244496829433528,0.0434141112192134,0.052261804548158666,0.0010868137979871057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00116473474440026,,,0.008636069675880393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,0.0008710095474352982,,0.0014919806271791,0.0033569564111530005,0.0011526910064275902,0.0096978740766644,0.005221932195127,,0.0074599031358957,0.116374485194683,0.6445356011390686,0.0123088397085666,0.0063409176655113,0.0704960823059082,0.012681835331022701,0.0447594188153743,0.05408429726958271,0.0011189854703843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011189854703843,,,0.0089518837630748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,0.0008804947923470072,,0.0014534353020800072,0.003384462075440936,0.0011704822596844012,0.009616835974156806,0.0051238728005305895,,0.007281916207700407,0.11442920818392713,0.6351654316697802,0.01270940101572439,0.006423989959460214,0.07130953669548035,0.013260691459955877,0.04898599623037229,0.05863523379500419,0.0013001171506142465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011379804927855142,,,0.009649212738232878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,0.0008899800372587163,,0.0014148899769809143,0.003411967739728872,0.0011882735129412122,0.009535797871649213,0.005025813405934178,,0.007103929279505114,0.11248393117317125,0.6257952622004918,0.013109962322882179,0.006507062253409129,0.07212299108505249,0.013839547588889051,0.05321257364537028,0.06318617032042567,0.0014812488308441928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011569755151867285,,,0.010346541713390958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,0.0008994652821704253,,0.0013763446518818216,0.0034394734040168076,0.0012060647661980232,0.00945475976914162,0.004927754011337768,,0.006925942351309821,0.11053865416241537,0.6164250927312034,0.013510523630039968,0.0065901345473580435,0.07293644547462463,0.014418403717822227,0.05743915106036827,0.06773710684584716,0.0016623805110741394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011759705375879428,,,0.011043870688549036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,0.0009089505270821343,,0.0013377993267827287,0.003466979068304743,0.0012238560194548344,0.009373721666634027,0.0048296946167413575,,0.006747955423114529,0.1085933771516595,0.6070549232619149,0.013911084937197758,0.006673206841306957,0.07374989986419678,0.0149972598467554,0.061665728475366256,0.07228804337126864,0.0018435121913040857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011949655599891571,,,0.011741199663707114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,0.0009184357719938433,,0.0012992540016836358,0.003494484732592679,0.0012416472727116456,0.009292683564126434,0.004731635222144946,,0.006569968494919236,0.10664810014090362,0.5976847537926265,0.014311646244355547,0.006756279135255871,0.07456335425376892,0.015576115975688577,0.06589230589036424,0.07683897989669013,0.002024643871534032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012139605823903714,,,0.012438528638865194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,0.0009279210169055523,,0.0012607086765845429,0.0035219903968806148,0.0012594385259684566,0.009211645461618841,0.004633575827548536,,0.006391981566723943,0.10470282313014773,0.5883145843233382,0.014712207551513336,0.006839351429204786,0.07537680864334106,0.016154972104621752,0.07011888330536223,0.0813899164221116,0.002205775551763979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012329556047915857,,,0.013135857614023272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,0.0009374062618172613,,0.0012221633514854502,0.0035494960611685503,0.0012772297792252676,0.00913060735911125,0.004535516432952125,,0.00621399463852865,0.10275754611939186,0.5789444148540497,0.015112768858671126,0.006922423723153701,0.07619026303291321,0.016733828233554925,0.07434546072036022,0.08594085294753309,0.002386907231993925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012519506271928,,,0.01383318658918135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,0.0009468915067289704,,0.0011836180263863573,0.0035770017254564863,0.0012950210324820786,0.009049569256603657,0.004437457038355714,,0.006036007710333357,0.10081226910863597,0.5695742453847613,0.015513330165828915,0.007005496017102614,0.07700371742248534,0.0173126843624881,0.07857203813535821,0.09049178947295458,0.002568038912223872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012709456495940143,,,0.01453051556433943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,0.0009563767516406794,,0.0011450727012872644,0.003604507389744422,0.0013128122857388898,0.008968531154096064,0.004339397643759304,,0.005858020782138065,0.0988669920978801,0.5602040759154728,0.015913891472986705,0.007088568311051528,0.07781717181205748,0.017891540491421276,0.0827986155503562,0.09504272599837606,0.002749170592453818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012899406719952286,,,0.015227844539497508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,0.0009658619965523884,,0.0011065273761881715,0.0036320130540323575,0.0013306035389957008,0.008887493051588471,0.0042413382491628925,,0.005680033853942772,0.09692171508712422,0.5508339064461845,0.016314452780144494,0.007171640605000443,0.07863062620162962,0.018470396620354452,0.08702519296535419,0.09959366252379753,0.0029303022726837645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001308935694396443,,,0.015925173514655586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,0.0009753472414640974,,0.0010679820510890786,0.0036595187183202935,0.001348394792252512,0.008806454949080878,0.004143278854566482,,0.005502046925747479,0.09497643807636834,0.541463736976896,0.016715014087302284,0.007254712898949358,0.07944408059120177,0.019049252749287628,0.09125177038035218,0.10414459904921902,0.003111433952913711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013279307167976572,,,0.016622502489813666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,0.0009848324863758065,,0.001029436725989986,0.003687024382608229,0.001366186045509323,0.008725416846573285,0.004045219459970072,,0.005324059997552186,0.09303116106561246,0.5320935675076076,0.01711557539446007,0.0073377851928982715,0.08025753498077391,0.0196281088782208,0.09547834779535017,0.10869553557464051,0.0032925656331436576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013469257391988715,,,0.017319831464971742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,0.0009943177312875156,,0.000990891400890893,0.0037145300468961646,0.001383977298766134,0.008644378744065692,0.00394716006537366,,0.005146073069356893,0.09108588405485658,0.5227233980383192,0.017516136701617863,0.007420857486847185,0.08107098937034606,0.020206965007153976,0.09970492521034816,0.113246472100062,0.003473697313373604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013659207616000858,,,0.018017160440129822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,0.0010038029761992246,,0.0009523460757918001,0.0037420357111841007,0.0014017685520229452,0.0085633406415581,0.00384910067077725,,0.0049680861411616,0.0891406070441007,0.5133532285690308,0.01791669800877565,0.0075039297807961,0.0818844437599182,0.02078582113608715,0.10393150262534614,0.11779740862548348,0.0036548289936035503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013849157840013,,,0.018714489415287902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,0.0010132882211109336,,0.0009138007506927073,0.0037695413754720362,0.0014195598052797562,0.008482302539050506,0.003751041276180839,,0.004790099212966307,0.08719533003334483,0.5039830590997424,0.01831725931593344,0.007587002074745015,0.08269789814949034,0.021364677265020324,0.10815808004034413,0.12234834515090495,0.003835960673833497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014039108064025144,,,0.01941181839044598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,0.0010227734660226426,,0.0008752554255936144,0.003797047039759972,0.0014373510585365674,0.008401264436542913,0.0036529818815844283,,0.004612112284771014,0.08525005302258895,0.4946128896304539,0.018717820623091228,0.0076700743686939285,0.08351135253906249,0.021943533393953503,0.11238465745534212,0.12689928167632644,0.004017092354063443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014229058288037287,,,0.02010914736560406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,0.0010322587109343516,,0.0008367101004945215,0.003824552704047908,0.0014551423117933784,0.00832022633403532,0.003554922486988018,,0.004434125356575721,0.08330477601183306,0.48524272016116554,0.01911838193024902,0.007753146662642842,0.08432480692863463,0.022522389522886675,0.11661123487034011,0.13145021820174793,0.00419822403429339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001441900851204943,,,0.020806476340762138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,0.0010417439558460606,,0.0007981647753954287,0.0038520583683358434,0.0014729335650501894,0.008239188231527729,0.003456863092391607,,0.004256138428380429,0.0813594990010772,0.4758725506918771,0.019518943237406806,0.007836218956591756,0.08513826131820677,0.02310124565181985,0.1208378122853381,0.1360011547271694,0.004379355714523336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014608958736061573,,,0.021503805315920214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,0.0010512292007577697,,0.0007596194502963358,0.003879564032623779,0.0014907248183070004,0.008158150129020136,0.0033588036977951962,,0.004078151500185136,0.0794142219903213,0.4665023812225887,0.0199195045445646,0.007919291250540672,0.08595171570777892,0.023680101780753027,0.1250643897003361,0.14055209125259088,0.004560487394753282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014798908960073716,,,0.022201134291078294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,0.0010607144456694787,,0.000721074125197243,0.003907069696911715,0.0015085160715638116,0.008077112026512543,0.003260744303198786,,0.003900164571989843,0.07746894497956544,0.45713221175330027,0.020320065851722385,0.008002363544489586,0.08676517009735105,0.0242589579096862,0.12929096711533408,0.14510302777801237,0.004741619074983229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014988859184085859,,,0.022898463266236374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,0.0010701996905811877,,0.0006825288000981501,0.00393457536119965,0.0015263073248206228,0.00799607392400495,0.003162684908602375,,0.0037221776437945503,0.07552366796880955,0.44776204228401184,0.020720627158880178,0.0080854358384385,0.08757862448692319,0.024837814038619378,0.13351754453033207,0.14965396430343386,0.004922750755213176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015178809408098002,,,0.02359579224139445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,0.0010796849354928967,,0.0006439834749990573,0.003962081025487586,0.0015440985780774338,0.007915035821497357,0.003064625514005964,,0.003544190715599257,0.07357839095805369,0.43839187281472347,0.021121188466037964,0.008168508132387415,0.08839207887649533,0.02541667016755255,0.13774412194533006,0.15420490082885535,0.005103882435443121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015368759632110145,,,0.02429312121655253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
