,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.3.2,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.17.11,PQ.2.1.6,PQ.2.8.1,RV.1,RW.1.1,SW.2,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.10.4,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFJ,XFV,XFY,XFZ
2024-08-03,,,,0.0031747527573182045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03034991265407622,0.005231996066868271,,0.0037180045977807386,0.0022101861458005286,0.022196551784872957,0.006052393366449622,0.006161611360896893,0.003670868846321686,,0.009286389952259373,,0.04463508778384752,0.0219866418545799,,0.07629992599998199,0.0037180045977807386,0.1843876391649246,0.20502257347106928,0.12963640476976118,0.0165189101493784,,0.019971343555620708,,0.01602018263656641,0.1138156822749546,0.003670868846321686,0.04544899027262407,,,,,0.02180677738838957,,0.00583395731103205,,0.0074509556870907285,,,,0.0075601736482764715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038893048518469785,,,,,,,,,,,,,,,,,
2024-08-04,,,,0.0031159629080024743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03081091923867249,0.005636402863144308,,,0.0023405653975751553,0.02188610318069322,0.00629860569119489,0.006951656497834345,,,0.009218641832394835,,0.04503693753777412,0.021524438591749937,,0.07525187964570154,0.0036443440168488664,0.18291271474136378,0.20247115324042275,0.13520823685186245,0.015982863134971315,,0.01952198994992184,,0.015574904611899603,0.11411589944773178,0.003793509097945608,0.04445828658490605,,,,,0.021861058239330846,,0.005784853106739964,,0.007238667214031503,,,,0.007622263634254253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038582292318510222,,,,,,,,,,,,,,,,,
2024-08-05,,,,0.003057173058686744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031271925823268765,0.006040809659420344,,,0.0024709446493497824,0.021575654576513486,0.006544818015940158,0.007741701634771797,,,0.009150893712530299,,0.04543878729170073,0.021062235328919977,,0.0742038332914211,0.0035706834359169946,0.181437790317803,0.19991973300977622,0.14078006893396375,0.015446816120564233,,0.019072636344222967,,0.015129626587232792,0.11441611662050893,0.003916149349569529,0.04346758289718802,,,,,0.021915339090272126,,0.005735748902447877,,0.007026378740972278,,,,0.0076843536202320355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038271536118550664,,,,,,,,,,,,,,,,,
2024-08-06,,,,0.002998383209371014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03173293240786503,0.006445216455696381,,,0.002601323901124409,0.02126520597233375,0.006791030340685426,0.008531746771709248,,,0.009083145592665761,,0.045840637045627325,0.020600032066090013,,0.07315578693714066,0.0034970228549851224,0.17996286589424218,0.19736831277912972,0.14635190101606502,0.01491076910615715,,0.018623282738524097,,0.01468434856256598,0.11471633379328611,0.004038789601193452,0.04247687920947,,,,,0.0219696199412134,,0.005686644698155792,,0.006814090267913053,,,,0.007746443606209817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00379607799185911,,,,,,,,,,,,,,,,,
2024-08-07,,,,0.0029395933600552832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032193938992461306,0.006849623251972418,,,0.0027317031528990357,0.020954757368154015,0.007037242665430694,0.0093217919086467,,,0.009015397472801223,,0.04624248679955393,0.020137828803260052,,0.07210774058286022,0.0034233622740532503,0.17848794147068137,0.1948168925484832,0.15192373309816629,0.014374722091750065,,0.018173929132825225,,0.01423907053789917,0.11501655096606328,0.0041614298528173735,0.041486175521751975,,,,,0.022023900792154678,,0.005637540493863706,,0.006601801794853828,,,,0.007808533592187599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003765002371863154,,,,,,,,,,,,,,,,,
2024-08-08,,,,0.002880803510739553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03265494557705757,0.007254030048248454,,,0.002862082404673663,0.02064430876397428,0.007283454990175962,0.010111837045584153,,,0.008947649352936687,,0.046644336553480534,0.019675625540430088,,0.07105969422857977,0.003349701693121378,0.17701301704712055,0.19226547231783667,0.15749556518026755,0.013838675077342983,,0.017724575527126356,,0.013793792513232359,0.11531676813884044,0.004284070104441295,0.04049547183403395,,,,,0.022078181643095957,,0.00558843628957162,,0.0063895133217946026,,,,0.00787062357816538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003733926751867198,,,,,,,,,,,,,,,,,
2024-08-09,,,,0.0028220136614238228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03311595216165385,0.0076584368445244905,,,0.0029924616564482895,0.02033386015979454,0.007529667314921231,0.010901882182521605,,,0.00887990123307215,,0.04704618630740714,0.019213422277600128,,0.07001164787429934,0.0032760411121895063,0.17553809262355977,0.18971405208719017,0.16306739726236885,0.0133026280629359,,0.017275221921427483,,0.013348514488565546,0.11561698531161761,0.0044067103560652176,0.03950476814631593,,,,,0.022132462494037233,,0.005539332085279534,,0.006177224848735377,,,,0.007932713564143164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003702851131871242,,,,,,,,,,,,,,,,,
2024-08-10,,,,0.0027632238121080926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033576958746250114,0.008062843640800527,,,0.003122840908222916,0.020023411555614806,0.007775879639666499,0.011691927319459058,,,0.008812153113207611,,0.04744803606133374,0.018751219014770164,,0.06896360152001889,0.003202380531257634,0.17406316819999895,0.18716263185654364,0.16863922934447012,0.012766581048528815,,0.016825868315728614,,0.012903236463898736,0.11591720248439477,0.004529350607689139,0.03851406445859791,,,,,0.02218674334497851,,0.005490227880987448,,0.005964936375676152,,,,0.007994803550120945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036717755118752856,,,,,,,,,,,,,,,,,
2024-08-11,,,,0.0027044339627923623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03403796533084639,0.008467250437076563,,,0.0032532201599975432,0.01971296295143507,0.008022091964411768,0.012481972456396508,,,0.008744404993343075,,0.04784988581526035,0.018289015751940203,,0.06791555516573845,0.003128719950325762,0.17258824377643814,0.1846112116258971,0.1742110614265714,0.012230534034121731,,0.01637651471002974,,0.012457958439231923,0.11621741965717194,0.004651990859313062,0.03752336077087988,,,,,0.02224102419591979,,0.005441123676695362,,0.005752647902616927,,,,0.008056893536098727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036406998918793298,,,,,,,,,,,,,,,,,
2024-08-12,,,,0.002645644113476632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034498971915442656,0.0088716572333526,,,0.00338359941177217,0.019402514347255335,0.008268304289157036,0.013272017593333962,,,0.008676656873478537,,0.048251735569186945,0.01782681248911024,,0.066867508811458,0.00305505936939389,0.17111331935287735,0.18205979139525058,0.17978289350867266,0.011694487019714648,,0.015927161104330873,,0.012012680414565113,0.11651763682994912,0.004774631110936983,0.03653265708316186,,,,,0.022295305046861065,,0.005392019472403276,,0.005540359429557702,,,,0.008118983522076509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036096242718833735,,,,,,,,,,,,,,,,,
2024-08-13,,,,0.002586854264160902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03495997850003893,0.009276064029628637,,,0.0035139786635467966,0.0190920657430756,0.008514516613902304,0.014062062730271413,,,0.008608908753614,,0.04865358532311355,0.01736460922628028,,0.06581946245717757,0.002981398788462018,0.16963839492931654,0.17950837116460405,0.18535472559077396,0.011158440005307566,,0.015477807498632,,0.011567402389898302,0.11681785400272628,0.004897271362560905,0.03554195339544383,,,,,0.02234958589780234,,0.00534291526811119,,0.005328070956498477,,,,0.00818107350805429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035785486518874177,,,,,,,,,,,,,,,,,
2024-08-14,,,,0.0025280644148451712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354209850846352,0.009680470825904675,,,0.0036443579153214237,0.018781617138895864,0.008760728938647572,0.014852107867208865,,,0.008541160633749462,,0.04905543507704015,0.016902405963450315,,0.06477141610289712,0.002907738207530146,0.16816347050575572,0.17695695093395755,0.19092655767287522,0.010622392990900481,,0.01502845389293313,,0.011122124365231491,0.11711807117550345,0.005019911614184826,0.034551249707725815,,,,,0.02240386674874362,,0.005293811063819104,,0.0051157824834392514,,,,0.008243163494032072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035474730318914615,,,,,,,,,,,,,,,,,
2024-08-15,,,,0.0024692745655294415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03588199166923147,0.010084877622180709,,,0.0037747371670960503,0.01847116853471613,0.00900694126339284,0.015642153004146318,,,0.008473412513884926,,0.04945728483096676,0.016440202700620354,,0.06372336974861667,0.002834077626598274,0.1666885460821949,0.17440553070331102,0.19649838975497652,0.010086345976493398,,0.01457910028723426,,0.010676846340564681,0.11741828834828062,0.005142551865808749,0.03356054602000779,,,,,0.022458147599684897,,0.005244706859527018,,0.004903494010380027,,,,0.008305253480009853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003516397411895505,,,,,,,,,,,,,,,,,
2024-08-16,,,,0.002410484716213711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03634299825382774,0.010489284418456746,,,0.003905116418870677,0.018160719930536393,0.009253153588138108,0.01643219814108377,,,0.008405664394020388,,0.04985913458489336,0.01597799943779039,,0.06267532339433624,0.002760417045666402,0.16521362165863412,0.1718541104726645,0.2020702218370778,0.009550298962086316,,0.01412974668153539,,0.01023156831589787,0.11771850552105778,0.005265192117432671,0.03256984233228977,,,,,0.022512428450626173,,0.005195602655234932,,0.004691205537320802,,,,0.008367343465987637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034853217918995494,,,,,,,,,,,,,,,,,
2024-08-17,,,,0.002351694866897981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03680400483842401,0.010893691214732784,,,0.004035495670645304,0.017850271326356658,0.009499365912883376,0.017222243278021222,,,0.008337916274155852,,0.05026098433881997,0.01551579617496043,,0.06162727704005579,0.0026867564647345297,0.1637386972350733,0.169302690242018,0.20764205391917906,0.009014251947679231,,0.013680393075836518,,0.009786290291231056,0.11801872269383495,0.005387832369056593,0.03157913864457174,,,,,0.02256670930156745,,0.005146498450942847,,0.004478917064261577,,,,0.008429433451965418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003454246171903593,,,,,,,,,,,,,,,,,
2024-08-18,,,,0.0022929050175822504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03726501142302028,0.011298098011008818,,,0.00416587492241993,0.01753982272217692,0.009745578237628644,0.018012288414958673,,,0.008270168154291314,,0.050662834092746564,0.015053592912130466,,0.06057923068577535,0.002613095883802658,0.1622637728115125,0.16675127001137147,0.21321388600128033,0.008478204933272147,,0.013231039470137648,,0.009341012266564246,0.11831893986661213,0.0055104726206805146,0.03058843495685372,,,,,0.02262099015250873,,0.0050973942466507605,,0.004266628591202352,,,,0.0084915234379432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003423170551907637,,,,,,,,,,,,,,,,,
2024-08-19,,,,0.0022341151682665206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03772601800761655,0.011702504807284856,,,0.0042962541741945574,0.017229374117997187,0.009991790562373912,0.018802333551896123,,,0.008202420034426776,,0.05106468384667317,0.014591389649300505,,0.0595311843314949,0.002539435302870786,0.1607888483879517,0.16419984978072494,0.2187857180833816,0.007942157918865064,,0.012781685864438777,,0.008895734241897435,0.11861915703938929,0.005633112872304436,0.029597731269135695,,,,,0.022675271003450004,,0.005048290042358674,,0.004054340118143126,,,,0.008553613423920981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003392094931911681,,,,,,,,,,,,,,,,,
2024-08-20,,,,0.00217532531895079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03818702459221282,0.012106911603560894,,,0.0044266334259691845,0.016918925513817448,0.01023800288711918,0.019592378688833578,,,0.008134671914562238,,0.05146653360059977,0.014129186386470542,,0.05848313797721447,0.0024657747219389136,0.1593139239643909,0.1616484295500784,0.2243575501654829,0.007406110904457981,,0.012332332258739906,,0.008450456217230624,0.11891937421216646,0.005755753123928359,0.02860702758141767,,,,,0.02272955185439128,,0.004999185838066588,,0.003842051645083901,,,,0.008615703409898763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003361019311915725,,,,,,,,,,,,,,,,,
2024-08-21,,,,0.0021165354696350593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038648031176809095,0.012511318399836928,,,0.004557012677743812,0.016608476909637713,0.010484215211864448,0.02038242382577103,,,0.008066923794697702,,0.05186838335452638,0.01366698312364058,,0.05743509162293402,0.002392114141007042,0.15783899954083008,0.15909700931943188,0.22992938224758416,0.006870063890050897,,0.011882978653041035,,0.008005178192563814,0.11921959138494363,0.005878393375552281,0.027616323893699647,,,,,0.02278383270533256,,0.004950081633774502,,0.003629763172024676,,,,0.008677793395876546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003329943691919769,,,,,,,,,,,,,,,,,
2024-08-22,,,,0.0020577456203193295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03910903776140536,0.012915725196112966,,,0.004687391929518438,0.016298028305457977,0.010730427536609716,0.021172468962708482,,,0.007999175674833164,,0.05227023310845298,0.013204779860810617,,0.056387045268653575,0.0023184535600751697,0.1563640751172693,0.15654558908878538,0.23550121432968546,0.006334016875643814,,0.011433625047342164,,0.007559900167897003,0.11951980855772079,0.006001033627176203,0.026625620205981623,,,,,0.022838113556273836,,0.004900977429482417,,0.003417474698965451,,,,0.008739883381854328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032988680719238128,,,,,,,,,,,,,,,,,
2024-08-23,,,,0.001998955771003599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039570044346001636,0.013320131992389003,,,0.004817771181293064,0.015987579701278242,0.010976639861354984,0.021962514099645933,,,0.007931427554968626,,0.05267208286237958,0.012742576597980655,,0.05533899891437313,0.0022447929791432975,0.15488915069370848,0.15399416885813885,0.24107304641178673,0.0057979698612367295,,0.010984271441643293,,0.007114622143230189,0.11982002573049796,0.006123673878800124,0.0256349165182636,,,,,0.022892394407215112,,0.00485187322519033,,0.0032051862259062256,,,,0.00880197336783211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032677924519278565,,,,,,,,,,,,,,,,,
2024-08-24,,,,0.001940165921687869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0400310509305979,0.013724538788665037,,,0.004948150433067691,0.015677131097098507,0.011222852186100252,0.022752559236583387,,,0.00786367943510409,,0.053073932616306184,0.012280373335150693,,0.05429095256009269,0.0021711323982114257,0.15341422627014767,0.15144274862749232,0.246644878493888,0.005261922846829647,,0.010534917835944423,,0.0066693441185633785,0.12012024290327514,0.006246314130424046,0.02464421283054558,,,,,0.022946675258156392,,0.004802769020898244,,0.0029928977528470005,,,,0.008864063353809891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032367168319319007,,,,,,,,,,,,,,,,,
2024-08-25,,,,0.0018813760723721384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04049205751519418,0.014128945584941075,,,0.005078529684842318,0.015366682492918771,0.01146906451084552,0.023542604373520837,,,0.007795931315239552,,0.05347578237023279,0.01181817007232073,,0.05324290620581225,0.0020974718172795536,0.15193930184658686,0.14889132839684582,0.25221671057598927,0.004725875832422562,,0.010085564230245552,,0.006224066093896568,0.1204204600760523,0.0063689543820479675,0.023653509142827555,,,,,0.023000956109097668,,0.004753664816606159,,0.0027806092797877753,,,,0.008926153339787673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032056412119359444,,,,,,,,,,,,,,,,,
2024-08-26,,,,0.0018225862230564086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040953064099790444,0.014533352381217113,,,0.005208908936616945,0.015056233888739036,0.011715276835590788,0.024332649510458288,,,0.007728183195375015,,0.05387763212415939,0.011355966809490768,,0.05219485985153181,0.0020238112363476814,0.15046437742302607,0.1463399081661993,0.25778854265809054,0.00418982881801548,,0.009636210624546681,,0.005778788069229757,0.12072067724882947,0.00649159463367189,0.02266280545510953,,,,,0.023055236960038944,,0.004704560612314073,,0.00256832080672855,,,,0.008988243325765454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003174565591939988,,,,,,,,,,,,,,,,,
2024-08-27,,,,0.001763796373740678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04141407068438672,0.014937759177493147,,,0.0053392881883915725,0.0147457852845593,0.011961489160336056,0.025122694647395742,,,0.007660435075510478,,0.054279481878086,0.010893763546660806,,0.051146813497251364,0.0019501506554158094,0.14898945299946526,0.14378848793555277,0.2633603747401918,0.003653781803608397,,0.009186857018847812,,0.005333510044562947,0.12102089442160663,0.0066142348852958124,0.021672101767391507,,,,,0.023109517810980224,,0.0046554564080219865,,0.0023560323336693258,,,,0.009050333311743236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031434899719440324,,,,,,,,,,,,,,,,,
2024-08-28,,,,0.0017050065244249473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041875077268982985,0.015342165973769185,,,0.005469667440166199,0.014435336680379565,0.012207701485081324,0.025912739784333193,,,0.00759268695564594,,0.054681331632012595,0.010431560283830844,,0.050098767142970915,0.0018764900744839374,0.14751452857590444,0.14123706770490624,0.26893220682229313,0.0031177347892013124,,0.008737503413148941,,0.004888232019896136,0.1213211115943838,0.006736875136919734,0.020681398079673483,,,,,0.0231637986619215,,0.0046063522037299,,0.0021437438606101006,,,,0.00911242329772102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003112414351948076,,,,,,,,,,,,,,,,,
2024-08-29,,,,0.0016462166751092175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04233608385357926,0.015746572770045222,,,0.005600046691940825,0.014124888076199828,0.012453913809826592,0.026702784921270647,,,0.007524938835781403,,0.0550831813859392,0.009969357021000881,,0.04905072078869048,0.0018028294935520653,0.14603960415234363,0.1386856474742597,0.27450403890439434,0.0025816877747942297,,0.00828814980745007,,0.0044429539952293255,0.12162132876716097,0.006859515388543656,0.01969069439195546,,,,,0.023218079512862776,,0.004557247999437814,,0.0019314553875508754,,,,0.009174513283698801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00308133873195212,,,,,,,,,,,,,,,,,
2024-08-30,,,,0.0015874268257934868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042797090438175533,0.016150979566321257,,,0.005730425943715452,0.013814439472020093,0.01270012613457186,0.027492830058208097,,,0.0074571907159168655,,0.055485031139865804,0.00950715375817092,,0.04800267443441003,0.001729168912620193,0.14456467972878284,0.1361342272436132,0.28007587098649567,0.0020456407603871452,,0.0078387962017512,,0.0039976759705625114,0.12192154593993813,0.006982155640167577,0.018699990704237435,,,,,0.023272360363804055,,0.004508143795145729,,0.0017191669144916502,,,,0.009236603269676583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003050263111956164,,,,,,,,,,,,,,,,,
2024-08-31,,,,0.0015286369764777573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0432580970227718,0.016555386362597294,,,0.005860805195490079,0.013503990867840357,0.01294633845931713,0.028282875195145548,,,0.0073894425960523286,,0.05588688089379241,0.009044950495340957,,0.04695462808012959,0.0016555083316883213,0.14308975530522203,0.13358280701296668,0.28564770306859694,0.0015095937459800614,,0.0073894425960523286,,0.0035523979458957,0.1222217631127153,0.0071047958917915,0.01770928701651941,,,,,0.02332664121474533,,0.004459039590853643,0.0088809942826628,0.001506878441432425,,,,0.009298693255654364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003019187491960208,0.0039453734311141716,,,,,,,,,,,,,,,,
2024-09-01,,,,0.0015915274777156794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195180682498692,0.016043487826239388,,,0.005824739913508325,0.013254496353269729,0.012790456416598496,0.027817901535130675,,,,,0.05440695178861329,0.009505687407407948,,0.04720803140187443,0.0016757482964343071,0.14184305417750556,0.1327635863491771,0.29228563051746814,,,0.007443723047855358,,0.003584257115297708,0.11916804712322748,0.007283895359640594,0.01742425641966787,,,,,0.023271466781176118,,0.004754396116869425,0.009155752655232675,0.0016159408719956909,,,,0.009426327852285143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005321873160677787,,,,,,,,,,,,,,,,
2024-09-02,,,,0.0016544179789536016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04064551662720205,0.015531589289881482,,,0.00578867463152657,0.013005001838699102,0.01263457437387986,0.0273529278751158,,,,,0.05292702268343417,0.009966424319474941,,0.04746143472361926,0.001695988261180293,0.14059635304978907,0.1319443656853875,0.2989235579663393,,,0.007498003499658388,,0.003616116284699716,0.11611433113373967,0.007462994827489687,0.017139225822816326,,,,,0.023216292347606905,,0.005049752642885207,0.009430511027802551,0.001725003302558957,,,,0.009553962448915923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066983728902414025,,,,,,,,,,,,,,,,
2024-09-03,,,,0.0017173084801915238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039339226429417166,0.015019690753523576,,,0.005752609349544816,0.012755507324128473,0.012478692331161226,0.026887954215100925,,,,,0.05144709357825505,0.010427161231541932,,0.0477148380453641,0.0017162282259262788,0.1393496519220726,0.13112514502159792,0.3055614854152105,,,0.007552283951461417,,0.003647975454101724,0.11306061514425186,0.007642094295338781,0.016854195225964784,,,,,0.02316111791403769,,0.005345109168900989,0.009705269400372425,0.0018340657331222228,,,,0.009681597045546702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008074872619805017,,,,,,,,,,,,,,,,
2024-09-04,,,,0.0017801989814294462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038032936231632286,0.01450779221716567,,,0.005716544067563062,0.012506012809557846,0.012322810288442591,0.02642298055508605,,,,,0.04996716447307593,0.010887898143608925,,0.047968241367108935,0.0017364681906722643,0.13810295079435614,0.13030592435780836,0.31219941286408165,,,0.007606564403264447,,0.003679834623503732,0.11000689915476404,0.007821193763187875,0.01656916462911324,,,,,0.023105943480468478,,0.005640465694916771,0.0099800277729423,0.0019431281636854887,,,,0.009809231642177481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009451372349368634,,,,,,,,,,,,,,,,
2024-09-05,,,,0.0018430894826673683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036726646033847406,0.013995893680807763,,,0.0056804787855813076,0.012256518294987218,0.012166928245723957,0.025958006895071176,,,,,0.04848723536789681,0.011348635055675916,,0.04822164468885377,0.0017567081554182502,0.13685624966663967,0.12948670369401877,0.31883734031295285,,,0.007660844855067477,,0.00371169379290574,0.10695318316527622,0.008000293231036968,0.0162841340322617,,,,,0.02305076904689926,,0.005935822220932554,0.010254786145512174,0.0020521905942487545,,,,0.00993686623880826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010827872078932248,,,,,,,,,,,,,,,,
2024-09-06,,,,0.0019059799839052905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035420355836062525,0.013483995144449857,,,0.005644413503599554,0.012007023780416591,0.012011046203005322,0.025493033235056303,,,,,0.04700730626271769,0.01180937196774291,,0.048475048010598605,0.001776948120164236,0.1356095485389232,0.12866748303022918,0.32547526776182406,,,0.007715125306870506,,0.003743552962307748,0.10389946717578841,0.00817939269888606,0.015999103435410153,,,,,0.022995594613330048,,0.006231178746948335,0.01052954451808205,0.0021612530248120206,,,,0.01006450083543904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012204371808495863,,,,,,,,,,,,,,,,
2024-09-07,,,,0.0019688704851432127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03411406563827765,0.01297209660809195,,,0.0056083482216178,0.011757529265845963,0.011855164160286688,0.025028059575041426,,,,,0.045527377157538566,0.0122701088798099,,0.04872845133234344,0.0017971880849102218,0.13436284741120672,0.1278482623664396,0.3321131952106952,,,0.0077694057586735355,,0.0037754121317097556,0.1008457511863006,0.008358492166735156,0.015714072838558614,,,,,0.022940420179760834,,0.006526535272964117,0.010804302890651924,0.0022703154553752863,,,,0.010192135432069819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01358087153805948,,,,,,,,,,,,,,,,
2024-09-08,,,,0.002031760986381135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03280777544049277,0.012460198071734045,,,0.005572282939636045,0.011508034751275334,0.011699282117568054,0.024563085915026553,,,,,0.044047448052359446,0.012730845791876891,,0.048981854654088275,0.0018174280496562076,0.13311614628349025,0.12702904170265,0.3387511226595664,,,0.007823686210476565,,0.0038072713011117637,0.09779203519681277,0.008537591634584249,0.01542904224170707,,,,,0.02288524574619162,,0.0068218917989799,0.0110790612632218,0.0023793778859385523,,,,0.010319770028700598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014957371267623094,,,,,,,,,,,,,,,,
2024-09-09,,,,0.002094651487619057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03150148524270789,0.011948299535376138,,,0.005536217657654291,0.011258540236704707,0.011543400074849419,0.024098112255011676,,,,,0.042567518947180326,0.013191582703943883,,0.04923525797583311,0.0018376680144021934,0.13186944515577378,0.12620982103886041,0.34538905010843757,,,0.007877966662279596,,0.0038391304705137717,0.09473831920732495,0.008716691102433343,0.015144011644855526,,,,,0.022830071312622408,,0.007117248324995682,0.011353819635791674,0.0024884403165018184,,,,0.010447404625331377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016333870997186712,,,,,,,,,,,,,,,,
